<j>	<F>
1.204	20.473
2.622	13.688
3.323	19.086
4.465	18.184
5.996	15.033
7.376	11.445
8.028	13.647
8.701	17.380
9.769	17.392
10.918	17.130
12.568	15.249
14.531	11.821
15.591	11.503
16.553	12.224
17.963	12.068
19.407	11.161
20.298	11.397
21.065	12.151
21.974	12.785
23.093	12.878
24.086	12.960
24.932	13.551
25.973	13.866
27.180	13.738
28.454	13.491
29.694	13.209
30.742	13.238
31.765	13.502
33.226	13.302
34.959	12.391
36.051	12.125
36.651	12.669
37.191	13.474
37.945	14.162
39.240	14.201
41.039	13.381
42.553	12.720
43.547	12.732
44.384	13.066
45.467	13.282
47.079	12.975
48.962	12.287
50.619	11.796
52.047	11.553
53.299	11.439
54.348	11.471
55.285	11.620
56.251	11.778
57.292	11.876
58.327	11.943
59.265	12.063
60.131	12.260
61.086	12.448
62.303	12.480
63.777	12.294
65.195	12.059
66.242	12.022
66.912	12.250
67.360	12.670
67.717	13.207
68.074	13.803
68.533	14.389
69.290	14.812
70.682	14.768
72.822	14.059
74.915	13.245
76.329	12.926
77.338	12.957
78.261	13.085
79.220	13.202
80.232	13.283
81.268	13.336
82.266	13.398
83.171	13.510
83.981	13.687
84.747	13.908
85.555	14.127
86.541	14.267
87.950	14.192
90.070	13.732
92.748	12.932
95.157	12.224
96.817	11.892
97.935	11.848
98.805	11.941
99.586	12.090
100.370	12.251
101.212	12.392
102.111	12.508
103.051	12.598
103.993	12.683
104.915	12.776
105.866	12.868
106.930	12.928
108.227	12.900
109.784	12.754
111.431	12.540
112.892	12.369
113.974	12.337
114.721	12.448
115.240	12.667
115.645	12.952
116.003	13.277
116.368	13.618
116.782	13.956
117.292	14.266
117.954	14.516
118.829	14.669
119.962	14.693
121.347	14.583
122.891	14.382
124.455	14.161
125.928	13.980
127.274	13.861
128.517	13.795
129.725	13.759
131.025	13.707
132.592	13.577
134.553	13.310
136.831	12.919
139.018	12.537
140.801	12.281
142.124	12.184
143.131	12.200
143.965	12.279
144.701	12.394
145.381	12.530
146.009	12.684
146.600	12.853
147.150	13.039
147.682	13.236
148.194	13.446
148.703	13.662
149.228	13.879
149.780	14.093
150.378	14.294
151.023	14.480
151.724	14.646
152.473	14.792
153.265	14.921
154.094	15.036
154.970	15.133
155.911	15.203
156.908	15.248
157.966	15.267
159.095	15.264
160.434	15.202
162.290	14.984
165.024	14.483
168.478	13.732
171.657	13.044
173.888	12.653
175.308	12.522
176.279	12.536
177.038	12.619
177.664	12.743
178.215	12.890
178.703	13.058
179.134	13.247
179.528	13.450
179.892	13.669
180.233	13.901
180.559	14.146
180.888	14.398
181.240	14.650
181.632	14.899
182.108	15.128
182.704	15.321
183.447	15.466
184.366	15.544
185.432	15.562
186.570	15.547
187.776	15.513
189.172	15.433
191.031	15.229
193.624	14.803
196.649	14.220
199.249	13.732
200.940	13.500
201.881	13.496
202.413	13.625
202.761	13.819
203.035	14.046
203.298	14.286
203.593	14.527
203.973	14.755
204.544	14.943
205.519	15.034
207.307	14.920
210.392	14.470
214.608	13.707
218.622	12.961
221.299	12.532
222.791	12.394
223.630	12.421
224.151	12.529
224.520	12.677
224.811	12.849
225.063	13.035
225.296	13.230
225.509	13.435
225.724	13.646
225.943	13.862
226.170	14.082
226.415	14.304
226.691	14.525
227.017	14.739
227.413	14.940
227.927	15.117
228.639	15.246
229.639	15.301
231.013	15.253
232.773	15.091
234.785	14.847
236.692	14.616
238.264	14.465
239.467	14.414
240.414	14.438
241.230	14.504
242.025	14.582
242.877	14.650
243.819	14.696
244.830	14.722
245.869	14.736
246.885	14.754
247.869	14.779
248.813	14.816
249.783	14.853
250.899	14.866
252.376	14.809
254.540	14.616
257.705	14.220
261.738	13.642
265.764	13.054
268.923	12.631
271.025	12.416
272.411	12.345
273.410	12.354
274.254	12.397
275.061	12.451
275.884	12.505
276.760	12.552
277.699	12.590
278.711	12.614
279.786	12.628
280.873	12.637
281.964	12.644
283.015	12.655
284.005	12.674
284.902	12.707
285.688	12.758
286.393	12.824
287.015	12.904
287.579	12.996
288.103	13.098
288.624	13.203
289.186	13.305
289.831	13.396
290.613	13.466
291.570	13.509
292.761	13.511
294.195	13.469
295.826	13.388
297.514	13.291
299.120	13.203
300.562	13.138
301.778	13.111
302.793	13.119
303.648	13.156
304.394	13.214
305.096	13.282
305.796	13.354
306.537	13.422
307.361	13.479
308.323	13.515
309.464	13.523
310.820	13.495
312.351	13.435
313.970	13.356
315.552	13.277
316.991	13.215
318.190	13.190
319.146	13.203
319.863	13.256
320.418	13.338
320.853	13.444
321.216	13.564
321.544	13.694
321.860	13.829
322.189	13.965
322.547	14.099
322.953	14.227
323.430	14.345
323.993	14.449
324.645	14.539
325.407	14.609
326.302	14.654
327.320	14.676
328.452	14.676
329.678	14.657
330.975	14.623
332.322	14.580
333.693	14.531
335.056	14.482
336.386	14.438
337.633	14.408
338.771	14.395
339.795	14.401
340.693	14.430
341.461	14.482
342.121	14.554
342.683	14.645
343.168	14.752
343.609	14.870
344.030	14.994
344.459	15.121
344.952	15.240
345.568	15.342
346.409	15.406
347.616	15.407
349.328	15.316
351.554	15.129
354.146	14.867
356.721	14.600
358.978	14.384
360.791	14.247
362.259	14.176
363.565	14.141
364.878	14.114
366.350	14.069
368.091	13.988
370.166	13.859
372.488	13.692
374.897	13.508
377.180	13.340
