<j>	<Fwlc>
1059.223	12.815
1059.478	12.853
1059.729	12.890
1059.977	12.928
1060.228	12.967
1060.483	13.005
1060.747	13.043
1061.024	13.080
1061.317	13.118
1061.633	13.154
1061.977	13.190
1062.357	13.224
1062.783	13.256
1063.264	13.286
1063.814	13.314
1064.448	13.337
1065.184	13.357
1066.040	13.371
1067.033	13.379
1068.181	13.381
1069.494	13.375
1070.973	13.361
1072.608	13.340
1074.373	13.313
1076.226	13.281
1078.114	13.247
1079.980	13.214
1081.767	13.183
1083.431	13.157
1084.941	13.138
1086.285	13.126
1087.463	13.122
1088.488	13.124
1089.379	13.132
1090.162	13.146
1090.860	13.163
1091.498	13.184
1092.099	13.206
1092.684	13.230
1093.274	13.254
1093.885	13.277
1094.535	13.298
1095.239	13.318
1096.011	13.335
1096.861	13.348
1097.798	13.358
1098.826	13.363
1099.944	13.365
1101.145	13.363
1102.418	13.357
1103.744	13.349
1105.100	13.339
1106.462	13.328
1107.805	13.318
1109.107	13.309
1110.352	13.303
1111.529	13.300
1112.633	13.300
1113.667	13.303
1114.639	13.308
1115.559	13.317
1116.444	13.327
1117.311	13.338
1118.181	13.349
1119.077	13.359
1120.022	13.368
1121.042	13.374
1122.161	13.376
1123.407	13.372
1124.802	13.363
1126.363	13.347
1128.098	13.323
1130.002	13.292
1132.053	13.254
1134.210	13.212
1136.418	13.167
1138.615	13.122
1140.735	13.079
1142.724	13.042
1144.542	13.011
1146.164	12.989
1147.587	12.974
1148.815	12.967
1149.866	12.968
1150.758	12.976
1151.516	12.989
1152.158	13.007
1152.706	13.030
1153.175	13.055
1153.580	13.084
1153.933	13.115
1154.244	13.148
1154.521	13.182
1154.771	13.218
1155.000	13.255
1155.213	13.293
1155.413	13.332
1155.606	13.371
1155.795	13.411
1155.985	13.451
1156.178	13.491
1156.380	13.531
1156.597	13.571
1156.835	13.609
1157.103	13.647
1157.412	13.684
1157.777	13.718
1158.219	13.750
1158.767	13.777
1159.461	13.798
1160.355	13.812
1161.523	13.814
1163.060	13.801
1165.077	13.769
1167.690	13.712
1170.988	13.627
1174.977	13.513
1179.537	13.376
1184.404	13.225
1189.221	13.074
1193.646	12.939
1197.452	12.828
1200.555	12.745
1202.993	12.689
1204.871	12.655
1206.309	12.639
1207.419	12.636
1208.294	12.643
1209.004	12.657
1209.599	12.676
1210.119	12.697
1210.590	12.721
1211.030	12.747
1211.456	12.773
1211.876	12.800
1212.301	12.826
1212.735	12.852
1213.185	12.878
1213.654	12.904
1214.146	12.928
1214.665	12.952
1215.212	12.975
1215.791	12.996
1216.402	13.016
1217.049	13.035
1217.731	13.053
1218.451	13.069
1219.210	13.084
1220.009	13.098
1220.850	13.109
1221.736	13.119
1222.671	13.128
1223.659	13.134
1224.709	13.138
1225.828	13.139
1227.028	13.137
1228.319	13.132
1229.715	13.124
1231.227	13.111
1232.864	13.093
1234.630	13.070
1236.521	13.043
1238.521	13.012
1240.606	12.977
1242.741	12.940
1244.880	12.903
1246.977	12.867
1248.989	12.833
1250.877	12.804
1252.615	12.781
1254.187	12.763
1255.590	12.751
1256.831	12.745
1257.919	12.745
1258.873	12.750
1259.708	12.759
1260.444	12.772
1261.097	12.789
1261.681	12.808
1262.211	12.829
1262.698	12.852
1263.151	12.876
1263.579	12.901
1263.989	12.927
1264.387	12.954
1264.779	12.981
1265.169	13.008
1265.560	13.035
1265.958	13.063
1266.365	13.090
1266.785	13.116
1267.222	13.142
1267.678	13.168
1268.158	13.193
1268.666	13.217
1269.205	13.239
1269.779	13.261
1270.394	13.281
1271.053	13.299
1271.762	13.316
1272.525	13.331
1273.348	13.343
1274.236	13.353
1275.193	13.360
1276.223	13.365
1277.330	13.366
1278.516	13.365
1279.780	13.361
1281.120	13.353
1282.530	13.343
1284.002	13.331
1285.523	13.316
1287.079	13.300
1288.653	13.283
1290.226	13.266
1291.780	13.250
1293.296	13.235
1294.761	13.221
1296.162	13.210
1297.492	13.202
1298.745	13.196
1299.922	13.193
1301.024	13.193
1302.057	13.196
1303.027	13.201
1303.944	13.208
1304.815	13.217
1305.650	13.227
1306.457	13.239
1307.244	13.251
1308.019	13.264
1308.789	13.277
1309.558	13.290
1310.331	13.303
1311.111	13.316
1311.900	13.329
1312.697	13.341
1313.503	13.353
1314.314	13.365
1315.128	13.377
1315.941	13.388
1316.748	13.400
1317.545	13.412
1318.326	13.425
1319.088	13.438
1319.826	13.452
1320.537	13.467
1321.219	13.483
1321.871	13.501
1322.492	13.519
1323.083	13.539
1323.646	13.560
1324.181	13.582
1324.693	13.605
1325.184	13.629
1325.658	13.654
1326.119	13.679
1326.572	13.705
1327.023	13.731
1327.477	13.757
1327.941	13.783
1328.425	13.808
1328.939	13.832
1329.498	13.855
1330.120	13.875
1330.829	13.893
1331.660	13.906
1332.656	13.913
1333.874	13.912
1335.385	13.901
1337.273	13.875
1339.622	13.833
1342.500	13.771
1345.932	13.689
1349.863	13.588
1354.145	13.473
1358.545	13.353
1362.799	13.238
1366.676	13.135
1370.030	13.052
1372.813	12.989
1375.052	12.945
1376.822	12.918
1378.211	12.906
1379.304	12.904
1380.174	12.911
1380.877	12.923
1381.459	12.940
1381.951	12.961
1382.377	12.984
1382.753	13.009
1383.092	13.036
1383.403	13.063
1383.692	13.092
1383.963	13.121
1384.219	13.151
1384.465	13.181
1384.701	13.212
1384.929	13.243
1385.152	13.275
1385.370	13.307
1385.585	13.339
1385.799	13.371
1386.012	13.404
1386.227	13.436
1386.446	13.469
1386.671	13.502
1386.904	13.534
1387.149	13.566
1387.410	13.598
1387.691	13.629
1387.999	13.659
1388.340	13.689
1388.723	13.717
1389.160	13.743
1389.663	13.767
1390.249	13.788
1390.937	13.805
1391.747	13.819
1392.706	13.826
1393.838	13.828
1395.168	13.823
1396.717	13.809
1398.495	13.787
1400.501	13.756
1402.713	13.718
1405.092	13.673
1407.578	13.624
1410.098	13.573
1412.579	13.523
1414.954	13.477
1417.171	13.436
1419.199	13.402
1421.026	13.375
1422.656	13.355
1424.103	13.342
1425.388	13.334
1426.534	13.332
1427.563	13.334
1428.495	13.340
1429.347	13.348
1430.133	13.359
1430.866	13.372
1431.556	13.386
1432.211	13.402
1432.838	13.419
1433.445	13.437
1434.038	13.455
1434.624	13.474
1435.212	13.493
1435.810	13.511
1436.430	13.529
1437.086	13.546
1437.793	13.561
1438.573	13.574
1439.452	13.584
1440.458	13.590
1441.629	13.590
1443.005	13.584
1444.627	13.569
1446.536	13.545
1448.760	13.510
1451.310	13.465
1454.165	13.408
1457.268	13.344
1460.529	13.273
1463.828	13.201
1467.043	13.131
1470.063	13.067
1472.812	13.012
1475.247	12.967
1477.363	12.933
1479.177	12.908
1480.725	12.892
1482.046	12.884
1483.180	12.882
1484.163	12.886
1485.025	12.893
1485.793	12.903
1486.484	12.916
1487.114	12.931
1487.695	12.948
1488.235	12.966
1488.740	12.985
1489.215	13.006
1489.663	13.027
1490.087	13.049
1490.488	13.072
1490.868	13.095
1491.229	13.120
1491.571	13.145
1491.896	13.170
1492.203	13.197
1492.494	13.224
1492.769	13.251
1493.030	13.279
1493.277	13.308
1493.511	13.337
1493.733	13.367
1493.943	13.397
1494.142	13.428
1494.331	13.459
1494.510	13.490
1494.681	13.522
1494.844	13.555
1495.000	13.588
1495.148	13.621
1495.291	13.654
1495.428	13.688
1495.559	13.722
1495.686	13.757
1495.809	13.792
1495.928	13.827
1496.044	13.862
1496.157	13.898
1496.268	13.934
1496.378	13.970
1496.487	14.006
1496.598	14.042
1496.713	14.079
1496.837	14.115
1496.980	14.151
1497.157	14.186
1497.401	14.219
1497.770	14.249
1498.375	14.271
1499.425	14.281
1501.300	14.265
1504.658	14.204
1510.500	14.068
1519.956	13.820
1533.445	13.448
1549.471	12.997
1564.821	12.563
1576.812	12.231
1584.855	12.018
1589.814	11.899
1592.808	11.839
1594.674	11.814
1595.916	11.808
1596.811	11.811
1597.504	11.821
1598.070	11.835
1598.550	11.851
1598.975	11.868
1599.332	11.887
1599.649	11.907
1599.931	11.929
1600.182	11.951
1600.407	11.974
1600.609	11.997
1600.791	12.021
1600.956	12.046
1601.106	12.071
1601.243	12.097
1601.370	12.123
1601.487	12.149
1601.597	12.176
1601.701	12.203
1601.799	12.230
1601.893	12.257
1601.984	12.285
1602.072	12.313
1602.157	12.341
1602.242	12.369
1602.325	12.397
1602.408	12.425
1602.491	12.454
1602.575	12.483
1602.660	12.511
1602.746	12.540
1602.835	12.569
1602.925	12.598
1603.019	12.626
1603.115	12.655
1603.216	12.684
1603.320	12.713
1603.430	12.742
1603.546	12.771
1603.668	12.800
1603.797	12.829
1603.935	12.857
1604.082	12.886
1604.240	12.914
1604.412	12.942
1604.598	12.969
1604.803	12.997
1605.028	13.024
1605.279	13.050
1605.561	13.075
1605.879	13.100
1606.242	13.123
1606.659	13.145
1607.142	13.165
1607.707	13.183
1608.369	13.198
1609.150	13.209
1610.072	13.217
1611.161	13.220
1612.440	13.218
1613.934	13.209
1615.658	13.194
1617.621	13.171
1619.812	13.142
1622.206	13.107
1624.753	13.066
1627.387	13.023
1630.033	12.979
1632.612	12.937
1635.052	12.898
1637.300	12.865
1639.322	12.837
1641.104	12.817
1642.652	12.803
1643.981	12.796
1645.116	12.794
1646.085	12.797
1646.917	12.804
1647.641	12.815
1648.282	12.828
1648.867	12.842
1649.421	12.858
1649.971	12.875
1650.548	12.891
1651.190	12.906
1651.944	12.918
1652.874	12.925
1654.061	12.927
1655.615	12.920
1657.670	12.900
1660.379	12.863
1663.892	12.807
1668.317	12.727
1673.654	12.624
1679.743	12.501
1686.248	12.366
1692.718	12.232
1698.714	12.109
1703.924	12.004
1708.215	11.923
1711.609	11.864
1714.229	11.824
1716.231	11.801
1717.768	11.788
1718.969	11.785
1719.935	11.788
1720.740	11.795
1721.439	11.804
1722.067	11.816
1722.651	11.828
1723.206	11.842
1723.745	11.856
1724.274	11.870
1724.798	11.885
1725.318	11.899
1725.837	11.914
1726.353	11.928
1726.867	11.943
1727.377	11.958
1727.883	11.973
1728.384	11.988
1728.878	12.003
1729.365	12.019
1729.843	12.034
1730.311	12.050
1730.768	12.067
1731.214	12.083
1731.648	12.100
1732.071	12.117
1732.480	12.134
1732.878	12.152
1733.263	12.170
1733.635	12.189
1733.996	12.207
1734.345	12.227
1734.683	12.246
1735.010	12.266
1735.326	12.286
1735.633	12.306
1735.931	12.327
1736.220	12.347
1736.501	12.369
1736.775	12.390
1737.042	12.412
1737.303	12.433
1737.557	12.455
1737.806	12.478
1738.050	12.500
1738.290	12.523
1738.525	12.545
1738.756	12.568
1738.983	12.592
1739.206	12.615
1739.426	12.638
1739.643	12.662
1739.857	12.686
1740.068	12.710
1740.276	12.734
1740.480	12.758
1740.683	12.782
1740.882	12.807
1741.079	12.831
1741.273	12.856
1741.464	12.881
1741.653	12.906
1741.840	12.932
1742.024	12.957
1742.206	12.982
1742.385	13.008
1742.563	13.034
1742.740	13.060
1742.915	13.086
1743.091	13.112
1743.266	13.138
1743.443	13.165
1743.623	13.191
1743.807	13.217
1743.999	13.244
1744.201	13.270
1744.417	13.295
1744.655	13.321
1744.920	13.345
1745.224	13.369
1745.579	13.392
1746.005	13.412
1746.524	13.431
1747.166	13.446
1747.971	13.457
1748.987	13.462
1750.270	13.461
1751.884	13.450
1753.897	13.429
1756.366	13.395
1759.326	13.348
1762.772	13.288
1766.639	13.215
1770.804	13.134
1775.094	13.050
1779.316	12.966
1783.297	12.889
1786.914	12.821
1790.104	12.765
1792.862	12.720
1795.223	12.686
1797.244	12.661
1798.990	12.644
1800.522	12.633
1801.891	12.626
1803.140	12.622
1804.298	12.621
1805.388	12.622
1806.425	12.624
1807.417	12.627
1808.370	12.631
1809.284	12.637
1810.160	12.643
1810.996	12.650
1811.793	12.658
1812.547	12.667
1813.259	12.677
1813.927	12.688
1814.553	12.701
1815.137	12.714
1815.680	12.729
1816.185	12.744
1816.653	12.760
1817.088	12.778
1817.492	12.796
1817.868	12.815
1818.219	12.834
1818.548	12.854
1818.859	12.875
1819.155	12.896
1819.438	12.918
1819.711	12.940
1819.979	12.962
1820.244	12.984
1820.508	13.007
1820.777	13.029
1821.053	13.052
1821.340	13.074
1821.643	13.096
1821.966	13.117
1822.314	13.138
1822.692	13.158
1823.108	13.177
1823.567	13.196
1824.078	13.212
1824.647	13.228
1825.284	13.242
1825.997	13.254
1826.793	13.263
1827.681	13.270
1828.666	13.275
1829.753	13.277
1830.943	13.276
1832.233	13.273
1833.617	13.267
1835.082	13.258
1836.614	13.248
1838.190	13.236
