<j>	<Fwlc>
1065.875	12.542
1066.209	12.574
1066.530	12.607
1066.841	12.641
1067.144	12.675
1067.443	12.710
1067.737	12.745
1068.030	12.780
1068.320	12.815
1068.610	12.851
1068.900	12.887
1069.190	12.923
1069.481	12.959
1069.772	12.995
1070.064	13.031
1070.358	13.068
1070.652	13.104
1070.948	13.141
1071.245	13.177
1071.543	13.214
1071.842	13.251
1072.143	13.288
1072.446	13.325
1072.751	13.363
1073.058	13.400
1073.369	13.437
1073.684	13.474
1074.004	13.511
1074.331	13.548
1074.666	13.585
1075.012	13.622
1075.370	13.658
1075.745	13.693
1076.139	13.728
1076.557	13.762
1077.004	13.795
1077.486	13.826
1078.012	13.855
1078.591	13.882
1079.235	13.906
1079.959	13.926
1080.782	13.942
1081.728	13.953
1082.827	13.956
1084.117	13.950
1085.642	13.934
1087.451	13.905
1089.590	13.861
1092.095	13.801
1094.973	13.723
1098.188	13.630
1101.651	13.526
1105.224	13.416
1108.751	13.309
1112.087	13.210
1115.130	13.123
1117.838	13.052
1120.224	12.996
1122.339	12.952
1124.259	12.918
1126.074	12.889
1127.875	12.863
1129.753	12.835
1131.794	12.802
1134.072	12.761
1136.638	12.709
1139.508	12.647
1142.650	12.574
1145.976	12.494
1149.356	12.411
1152.638	12.331
1155.680	12.259
1158.379	12.199
1160.684	12.153
1162.589	12.122
1164.124	12.104
1165.340	12.098
1166.291	12.102
1167.032	12.113
1167.609	12.131
1168.061	12.154
1168.417	12.181
1168.702	12.210
1168.934	12.242
1169.125	12.275
1169.287	12.310
1169.427	12.345
1169.550	12.382
1169.660	12.419
1169.761	12.457
1169.855	12.495
1169.944	12.534
1170.029	12.573
1170.111	12.612
1170.191	12.652
1170.271	12.692
1170.350	12.732
1170.430	12.772
1170.510	12.813
1170.592	12.854
1170.676	12.894
1170.763	12.935
1170.852	12.977
1170.946	13.018
1171.044	13.059
1171.146	13.100
1171.255	13.141
1171.370	13.183
1171.492	13.224
1171.622	13.265
1171.760	13.306
1171.909	13.346
1172.068	13.387
1172.238	13.427
1172.421	13.467
1172.618	13.507
1172.828	13.546
1173.054	13.584
1173.296	13.623
1173.554	13.660
1173.829	13.697
1174.122	13.734
1174.432	13.770
1174.759	13.805
1175.103	13.839
1175.463	13.873
1175.838	13.907
1176.227	13.939
1176.628	13.972
1177.040	14.004
1177.460	14.035
1177.888	14.067
1178.320	14.098
1178.758	14.129
1179.200	14.160
1179.647	14.191
