<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.017
314.829	10.046
315.349	9.012
315.820	8.058
316.249	7.297
316.646	6.820
317.028	6.736
317.418	7.280
317.859	9.107
318.444	14.144
319.414	27.818
321.390	62.648
325.611	129.542
332.790	181.524
340.281	142.233
344.932	73.269
347.107	35.115
348.148	20.461
348.782	15.591
349.287	14.339
349.766	14.520
350.262	15.376
350.796	16.639
351.381	18.225
352.030	20.158
352.755	22.576
353.573	25.773
354.513	30.245
355.621	36.721
356.967	46.051
358.643	58.795
360.743	74.326
363.308	89.771
366.258	100.127
369.359	101.006
372.306	92.201
374.860	77.740
376.934	62.430
378.562	49.149
379.829	38.688
380.823	30.760
381.616	24.797
382.260	20.303
382.792	16.925
383.241	14.429
383.630	12.664
383.977	11.538
384.299	11.005
384.613	11.067
384.936	11.783
385.287	13.286
385.691	15.819
386.182	19.769
386.806	25.702
387.628	34.372
388.732	46.547
390.222	62.519
392.190	81.135
394.667	98.760
397.550	109.746
400.585	109.593
403.456	98.621
405.922	81.689
407.897	64.331
409.421	49.827
410.593	39.048
411.511	31.562
412.259	26.566
412.895	23.323
413.460	21.281
413.982	20.062
414.481	19.433
414.971	19.250
415.462	19.458
415.964	20.059
416.489	21.125
417.048	22.797
417.658	25.298
418.343	28.934
419.134	34.074
420.072	41.066
421.206	50.055
422.583	60.648
424.235	71.571
426.148	80.525
428.246	84.827
430.389	82.705
432.416	74.501
434.192	62.525
435.653	49.699
436.800	38.244
437.679	29.186
438.352	22.642
438.879	18.251
439.311	15.536
439.685	14.063
440.030	13.509
440.368	13.652
440.717	14.358
441.089	15.555
441.499	17.213
441.959	19.321
442.482	21.871
443.079	24.838
443.762	28.165
444.542	31.737
445.422	35.384
446.404	38.891
447.480	42.021
448.637	44.585
449.857	46.480
451.120	47.740
452.408	48.499
453.708	48.972
455.011	49.368
456.318	49.838
457.630	50.451
458.951	51.180
460.282	51.936
461.625	52.596
462.976	53.023
464.328	53.123
465.672	52.848
467.000	52.223
468.303	51.345
469.577	50.370
470.821	49.503
472.038	48.957
473.239	48.930
474.437	49.573
475.649	50.944
476.891	52.973
478.179	55.421
479.520	57.860
480.911	59.734
482.333	60.443
483.757	59.530
485.145	56.832
486.456	52.545
487.657	47.162
488.728	41.311
489.663	35.578
490.468	30.393
491.158	25.993
491.752	22.463
492.270	19.781
492.731	17.877
493.154	16.679
493.554	16.135
493.948	16.236
494.350	17.036
494.779	18.656
495.257	21.300
495.811	25.258
496.476	30.896
497.296	38.577
498.326	48.514
499.618	60.467
501.214	73.375
503.116	85.140
505.267	93.016
507.546	94.793
509.794	90.100
511.868	80.694
513.682	69.387
515.216	58.635
516.502	49.818
517.593	43.309
518.545	38.876
519.404	36.066
520.207	34.414
520.979	33.544
521.736	33.177
522.489	33.132
523.244	33.309
524.008	33.666
524.783	34.210
525.574	34.969
526.386	35.995
527.225	37.342
528.099	39.065
529.016	41.213
529.985	43.823
531.017	46.938
532.123	50.601
533.313	54.857
534.599	59.732
535.993	65.194
537.504	71.083
539.136	77.043
540.883	82.480
542.727	86.624
544.631	88.737
546.546	88.372
548.419	85.619
550.204	81.131
551.872	75.937
553.416	71.109
554.853	67.507
556.212	65.619
557.530	65.516
558.845	66.890
560.184	69.131
561.563	71.416
562.978	72.854
564.410	72.683
565.825	70.453
567.184	66.148
568.448	60.160
569.589	53.146
570.593	45.817
571.456	38.779
572.187	32.437
572.800	26.998
573.313	22.509
573.745	18.916
574.111	16.116
574.426	13.994
574.704	12.440
574.954	11.367
575.186	10.714
575.408	10.444
575.629	10.546
575.855	11.040
576.096	11.975
576.362	13.438
576.665	15.558
577.021	18.517
577.451	22.561
577.981	27.989
578.644	35.137
579.482	44.301
580.541	55.591
581.863	68.683
583.481	82.537
585.393	95.267
587.550	104.446
589.851	107.972
592.161	105.098
594.347	96.840
596.315	85.396
598.018	73.100
599.458	61.636
600.665	51.854
601.678	43.965
602.539	37.829
603.284	33.181
603.942	29.756
604.538	27.348
605.090	25.823
605.617	25.131
606.136	25.314
606.665	26.537
607.227	29.132
607.852	33.682
608.585	41.139
609.489	52.949
610.662	71.089
612.239	97.725
614.386	133.960
617.262	177.206
620.925	218.339
625.205	242.882
629.681	239.817
633.838	211.178
637.315	170.201
640.015	130.520
642.041	99.227
643.566	77.439
644.756	63.452
645.736	55.042
646.593	50.396
647.383	48.280
648.146	47.934
648.908	48.924
649.690	51.027
650.511	54.130
651.384	58.162
652.325	63.049
653.347	68.665
654.460	74.796
655.670	81.125
656.978	87.219
658.377	92.560
659.852	96.616
661.379	98.927
662.929	99.193
664.470	97.350
665.969	93.573
667.399	88.239
668.738	81.824
669.973	74.824
671.098	67.676
672.114	60.723
673.024	54.201
673.838	48.252
674.564	42.948
675.213	38.311
675.795	34.337
676.319	31.004
676.796	28.292
677.234	26.183
677.643	24.669
678.033	23.759
678.412	23.476
678.790	23.868
679.179	25.003
679.591	26.973
680.040	29.889
680.543	33.874
681.118	39.040
681.786	45.455
682.567	53.082
683.481	61.722
684.544	70.930
685.761	79.991
687.127	87.949
688.615	93.766
690.184	96.585
691.782	96.013
693.352	92.281
694.844	86.207
696.225	78.946
697.482	71.695
698.621	65.445
699.660	60.890
700.630	58.416
701.565	58.164
702.501	60.101
703.474	64.058
704.515	69.720
705.649	76.621
706.894	84.108
708.255	91.361
709.724	97.449
711.278	101.500
712.880	102.880
714.487	101.370
716.054	97.227
717.543	91.103
718.927	83.872
720.193	76.416
721.343	69.467
722.387	63.543
723.343	58.953
724.232	55.848
725.078	54.277
725.905	54.239
726.736	55.704
727.594	58.625
728.501	62.920
729.477	68.442
730.540	74.940
731.704	82.017
732.974	89.110
734.348	95.518
735.811	100.478
737.338	103.307
738.895	103.571
740.440	101.194
741.935	96.494
743.350	90.097
744.662	82.779
745.862	75.293
746.951	68.250
747.937	62.056
748.834	56.921
749.660	52.889
750.430	49.889
751.159	47.794
751.862	46.443
752.549	45.665
753.227	45.300
753.903	45.205
754.580	45.261
755.261	45.369
755.946	45.464
756.635	45.508
757.327	45.492
758.021	45.434
758.716	45.383
759.413	45.410
760.113	45.622
760.819	46.152
761.537	47.172
762.273	48.893
763.040	51.577
763.854	55.537
764.734	61.126
765.707	68.725
766.804	78.647
768.060	91.030
769.509	105.625
771.182	121.567
773.087	137.198
775.207	150.144
777.486	157.823
779.834	158.261
782.140	150.933
784.294	137.011
786.215	118.910
787.859	99.366
789.219	80.634
790.315	64.121
791.185	50.410
791.869	39.505
792.407	31.089
792.834	24.731
793.176	19.998
793.455	16.505
793.687	13.943
793.886	12.071
794.060	10.712
794.217	9.735
794.360	9.045
794.496	8.579
794.626	8.293
794.753	8.163
794.880	8.178
795.009	8.337
795.141	8.650
795.281	9.139
795.430	9.835
795.592	10.782
795.772	12.036
795.976	13.669
796.210	15.769
796.483	18.438
796.805	21.787
797.189	25.941
797.650	31.009
798.205	37.056
798.871	44.073
799.664	51.929
800.599	60.319
801.682	68.736
802.909	76.509
804.264	82.905
805.719	87.320
807.235	89.472
808.772	89.526
810.295	88.075
811.781	85.979
813.223	84.153
814.630	83.306
816.020	83.823
817.416	85.729
818.841	88.680
820.310	92.024
821.826	94.942
823.377	96.599
824.942	96.348
826.488	93.865
827.979	89.237
829.383	82.907
830.678	75.534
831.851	67.809
832.901	60.325
833.833	53.508
834.661	47.590
835.400	42.651
836.065	38.665
836.671	35.551
837.232	33.197
837.760	31.495
838.265	30.343
838.755	29.666
839.237	29.404
839.720	29.521
840.208	29.989
840.707	30.803
841.223	31.964
841.763	33.470
842.331	35.317
842.934	37.487
843.578	39.948
844.267	42.620
845.003	45.397
845.790	48.132
846.624	50.646
847.502	52.728
848.415	54.179
849.351	54.839
850.296	54.608
851.235	53.477
852.151	51.537
853.033	48.964
853.870	45.983
854.656	42.859
855.389	39.857
856.072	37.204
856.714	35.113
857.323	33.776
857.914	33.368
