<j>	<F>
1.221	19.782
2.382	18.134
3.719	15.209
5.032	12.592
5.995	13.076
7.046	14.880
8.682	12.023
9.773	11.374
10.712	12.325
11.618	12.972
12.383	14.274
13.156	15.981
14.270	16.483
15.680	14.903
16.849	14.497
17.841	14.591
18.606	15.626
19.724	16.364
21.899	13.730
23.253	12.325
23.845	13.191
24.349	14.559
24.948	15.987
25.937	16.707
27.545	15.492
28.784	14.738
29.620	15.185
30.354	15.901
31.034	16.877
31.988	17.512
33.656	16.427
35.272	15.094
36.528	14.828
38.178	14.332
40.575	12.929
42.791	11.613
44.191	11.201
45.174	11.281
46.025	11.513
46.824	11.800
47.580	12.126
48.287	12.499
48.937	12.938
49.555	13.446
50.237	13.960
51.185	14.281
52.635	14.092
54.359	13.459
55.634	13.121
56.357	13.358
56.852	13.908
57.326	14.558
57.893	15.179
58.672	15.623
59.784	15.704
61.200	15.395
62.665	14.979
63.981	14.712
65.137	14.620
66.211	14.636
67.320	14.650
68.525	14.578
69.760	14.454
70.912	14.381
71.944	14.412
72.911	14.518
73.947	14.613
75.265	14.539
77.036	14.139
79.024	13.527
80.697	13.082
81.902	12.956
82.827	13.039
83.647	13.210
84.442	13.406
85.236	13.604
86.025	13.806
86.812	14.014
87.637	14.213
88.590	14.352
89.775	14.354
91.218	14.184
92.780	13.912
94.270	13.673
95.635	13.519
96.937	13.417
98.215	13.331
99.439	13.266
100.559	13.248
101.566	13.290
102.523	13.374
103.558	13.445
104.836	13.424
106.493	13.238
108.482	12.890
110.522	12.500
112.319	12.202
113.774	12.043
114.910	12.008
115.785	12.076
116.460	12.225
117.004	12.434
117.478	12.685
117.937	12.956
118.422	13.229
118.968	13.488
119.600	13.717
120.325	13.907
121.123	14.059
121.959	14.189
122.802	14.313
123.654	14.437
124.561	14.543
125.575	14.602
126.706	14.601
127.901	14.559
129.098	14.513
130.323	14.467
131.684	14.378
133.243	14.204
134.883	13.975
136.355	13.793
137.504	13.736
138.360	13.806
139.039	13.962
139.649	14.162
140.285	14.366
141.050	14.535
142.099	14.608
143.636	14.501
145.779	14.156
148.255	13.656
150.458	13.224
152.043	13.006
153.105	12.982
153.875	13.074
154.530	13.221
155.194	13.378
155.982	13.511
157.040	13.573
158.561	13.504
160.699	13.252
163.332	12.839
165.953	12.404
168.063	12.098
169.557	11.963
170.601	11.958
171.384	12.029
172.030	12.143
172.606	12.280
173.150	12.430
173.686	12.587
174.231	12.745
174.803	12.901
175.424	13.047
176.132	13.176
176.989	13.272
178.097	13.308
179.585	13.250
181.536	13.071
183.850	12.786
186.189	12.478
188.192	12.241
189.727	12.116
190.871	12.091
191.766	12.131
192.514	12.210
193.175	12.313
193.772	12.432
194.316	12.565
194.810	12.713
195.259	12.874
195.671	13.048
196.054	13.234
196.423	13.430
196.791	13.631
197.174	13.834
197.590	14.034
198.059	14.224
198.602	14.398
199.236	14.548
199.974	14.668
200.813	14.757
201.736	14.817
202.714	14.857
203.731	14.884
204.798	14.899
205.949	14.891
207.222	14.848
208.612	14.768
210.041	14.668
211.388	14.583
212.551	14.546
213.499	14.571
214.255	14.654
214.870	14.782
215.395	14.944
215.875	15.125
216.358	15.314
216.908	15.491
217.629	15.628
218.696	15.676
220.371	15.557
222.886	15.201
226.084	14.645
229.255	14.081
231.734	13.691
233.420	13.509
234.527	13.477
235.278	13.539
235.814	13.657
236.224	13.811
236.560	13.989
236.862	14.182
237.163	14.381
237.497	14.580
237.911	14.766
238.477	14.923
239.309	15.020
240.572	15.016
242.441	14.865
244.956	14.553
247.856	14.140
250.669	13.741
253.057	13.442
254.953	13.256
256.432	13.162
257.579	13.138
258.462	13.169
259.136	13.244
259.652	13.353
260.056	13.490
260.384	13.646
260.666	13.817
260.926	13.997
261.184	14.184
261.462	14.371
261.788	14.553
262.201	14.722
262.759	14.864
263.539	14.959
264.623	14.986
266.053	14.928
267.755	14.798
269.526	14.639
271.129	14.508
272.456	14.440
273.563	14.429
274.601	14.444
275.737	14.448
277.095	14.410
278.694	14.319
280.418	14.192
282.055	14.072
283.422	13.999
284.451	13.994
285.184	14.052
285.704	14.158
286.088	14.298
286.393	14.460
286.654	14.635
286.891	14.821
287.114	15.014
287.332	15.212
287.550	15.415
287.776	15.622
288.023	15.829
288.318	16.030
288.713	16.214
289.309	16.358
290.289	16.418
291.936	16.326
294.511	16.014
297.895	15.504
301.407	14.956
304.389	14.531
306.749	14.257
308.736	14.080
310.576	13.943
312.364	13.822
314.088	13.711
315.687	13.620
317.096	13.559
318.288	13.535
319.274	13.546
320.094	13.588
320.799	13.651
321.437	13.729
322.049	13.813
322.666	13.899
323.311	13.981
324.006	14.057
324.763	14.122
325.595	14.175
326.512	14.214
327.517	14.237
328.607	14.244
329.769	14.238
330.984	14.221
332.227	14.198
333.485	14.172
334.766	14.145
336.113	14.110
337.607	14.056
339.352	13.967
341.440	13.829
343.876	13.638
346.533	13.412
349.168	13.186
351.557	12.995
353.595	12.855
355.299	12.765
356.746	12.715
358.012	12.691
359.148	12.686
360.184	12.695
361.134	12.715
362.007	12.746
362.813	12.785
363.565	12.833
364.283	12.886
364.987	12.942
365.703	12.998
366.461	13.050
367.293	13.094
368.232	13.126
369.309	13.140
370.542	13.133
371.928	13.106
373.432	13.061
374.985	13.006
376.502	12.953
377.904	12.913
379.142	12.891
380.200	12.893
381.097	12.916
381.869	12.956
382.560	13.009
383.214	13.069
383.873	13.131
384.576	13.188
385.358	13.238
386.251	13.274
387.276	13.293
388.440	13.294
389.728	13.278
391.103	13.249
392.505	13.213
393.872	13.179
395.147	13.156
396.294	13.147
397.300	13.156
398.171	13.183
398.923	13.225
399.580	13.280
400.164	13.346
400.696	13.420
401.196	13.499
401.683	13.582
402.175	13.666
402.688	13.748
403.242	13.826
403.854	13.897
404.541	13.960
405.316	14.010
406.189	14.047
407.159	14.071
408.212	14.082
409.328	14.083
410.479	14.078
411.640	14.071
412.797	14.064
413.952	14.058
415.123	14.051
416.342	14.039
417.642	14.017
419.048	13.983
420.558	13.934
422.143	13.874
423.742	13.810
425.286	13.751
426.723	13.705
428.032	13.676
429.229	13.662
430.362	13.658
431.496	13.658
432.705	13.651
434.053	13.630
435.585	13.587
437.303	13.522
439.156	13.439
441.045	13.349
442.850	13.265
444.473	13.201
445.862	13.162
447.019	13.150
447.976	13.162
448.786	13.192
449.500	13.236
450.169	13.286
450.842	13.338
451.567	13.386
452.394	13.425
453.380	13.448
454.584	13.448
456.057	13.420
457.827	13.359
459.871	13.267
462.101	13.152
464.375	13.030
466.543	12.916
468.488	12.825
470.160	12.761
471.564	12.726
472.738	12.715
473.736	12.723
474.606	12.745
475.393	12.777
476.131	12.816
476.853	12.856
477.586	12.897
478.352	12.936
479.175	12.969
480.068	12.996
481.042	13.015
482.096	13.025
483.218	13.028
484.383	13.026
485.557	13.021
486.704	13.018
487.791	13.019
488.793	13.029
489.699	13.048
490.509	13.076
491.233	13.114
491.884	13.160
492.480	13.212
493.038	13.269
493.573	13.329
494.097	13.391
494.621	13.453
495.155	13.516
495.704	13.577
496.273	13.637
496.864	13.694
497.480	13.749
498.121	13.802
498.786	13.852
499.474	13.900
500.183	13.946
500.909	13.989
501.650	14.031
502.401	14.072
503.158	14.112
503.917	14.151
504.671	14.191
505.414	14.232
506.139	14.275
506.840	14.321
507.512	14.370
508.149	14.423
508.752	14.481
509.319	14.543
509.854	14.609
510.364	14.679
510.858	14.752
511.351	14.826
511.864	14.899
512.422	14.968
513.065	15.029
513.844	15.075
514.828	15.098
516.102	15.087
517.757	15.032
519.872	14.924
522.482	14.759
525.548	14.544
528.965	14.294
532.583	14.028
536.235	13.765
539.737	13.522
542.910	13.314
545.621	13.152
547.814	13.040
549.520	12.975
550.819	12.949
551.812	12.953
552.588	12.979
553.224	13.019
553.783	13.068
554.315	13.120
554.872	13.173
555.506	13.221
556.283	13.258
557.281	13.278
558.589	13.273
560.294	13.235
562.443	13.158
564.996	13.045
567.793	12.908
570.587	12.767
