<j>	<F>
1.237	19.179
2.120	21.883
3.643	16.227
5.107	12.305
6.150	12.207
7.024	13.676
8.078	15.007
9.634	12.815
10.733	11.888
11.325	13.778
12.008	16.416
13.082	16.938
14.362	15.668
15.402	15.696
16.328	16.178
17.125	17.282
18.025	18.466
19.747	16.840
22.040	13.332
23.589	11.989
24.431	12.206
25.047	13.128
25.750	14.088
26.678	14.630
27.831	14.657
29.281	14.227
31.091	13.152
32.625	12.310
33.623	12.323
34.431	12.728
35.250	13.173
36.138	13.539
37.101	13.779
38.061	13.966
38.925	14.270
39.720	14.714
40.546	15.171
41.551	15.436
42.976	15.154
44.851	14.228
46.788	13.281
48.686	12.558
50.544	11.923
52.082	11.517
53.205	11.452
54.094	11.607
54.892	11.846
55.613	12.138
56.223	12.514
56.718	13.009
57.143	13.618
57.596	14.286
58.266	14.851
59.537	14.938
61.765	14.115
64.254	12.916
66.002	12.304
67.162	12.210
68.129	12.311
69.124	12.428
70.223	12.481
71.377	12.472
72.447	12.480
73.314	12.596
73.978	12.854
74.537	13.215
75.117	13.606
75.836	13.934
76.776	14.114
77.940	14.119
79.269	13.998
80.780	13.781
82.556	13.420
84.446	12.959
86.044	12.621
87.174	12.544
87.976	12.676
88.641	12.912
89.290	13.177
89.974	13.433
90.696	13.668
91.429	13.893
92.147	14.128
92.869	14.374
93.685	14.589
94.747	14.679
96.191	14.537
97.906	14.187
99.478	13.863
100.621	13.768
101.403	13.899
102.002	14.161
102.540	14.481
103.092	14.815
103.744	15.118
104.663	15.298
106.119	15.192
108.261	14.682
110.632	13.986
112.528	13.513
113.859	13.352
114.910	13.363
115.937	13.418
117.123	13.426
118.596	13.323
120.362	13.094
122.233	12.801
123.922	12.557
125.267	12.438
126.290	12.444
127.100	12.540
127.808	12.687
128.505	12.850
129.268	13.001
130.156	13.111
131.203	13.163
132.380	13.156
133.589	13.122
134.702	13.107
135.632	13.153
136.367	13.273
136.952	13.459
137.452	13.690
137.941	13.942
138.507	14.181
139.264	14.362
140.366	14.420
141.947	14.288
143.958	13.970
146.067	13.588
147.914	13.293
149.407	13.135
150.660	13.075
151.810	13.064
152.969	13.062
154.233	13.037
155.681	12.962
157.334	12.826
159.103	12.646
160.807	12.473
162.277	12.355
163.451	12.319
164.369	12.357
165.110	12.451
165.747	12.580
166.332	12.729
166.889	12.890
167.428	13.058
167.944	13.236
168.427	13.426
168.869	13.631
169.268	13.856
169.630	14.100
169.977	14.360
170.345	14.624
170.801	14.873
171.454	15.068
172.469	15.148
174.004	15.043
176.009	14.749
178.059	14.401
179.669	14.177
180.716	14.145
181.359	14.262
181.782	14.468
182.103	14.722
182.384	15.002
182.662	15.296
182.965	15.592
183.328	15.877
183.796	16.134
184.440	16.332
185.359	16.432
186.684	16.380
188.563	16.127
191.099	15.650
194.171	15.005
197.303	14.351
199.952	13.857
201.955	13.569
203.476	13.434
204.723	13.386
205.823	13.382
206.819	13.405
207.710	13.452
208.484	13.528
209.137	13.636
209.678	13.775
210.132	13.941
210.533	14.128
210.917	14.327
211.323	14.528
211.795	14.717
212.384	14.880
213.148	14.997
214.158	15.047
215.489	15.008
217.221	14.860
219.426	14.592
222.137	14.206
225.248	13.736
228.439	13.256
231.293	12.857
233.564	12.588
235.260	12.447
236.523	12.400
237.508	12.415
238.329	12.466
239.059	12.539
239.738	12.623
240.386	12.715
241.011	12.813
241.616	12.915
242.199	13.023
242.758	13.136
243.291	13.256
243.799	13.383
244.280	13.517
244.737	13.659
245.173	13.807
245.595	13.962
246.018	14.120
246.462	14.279
246.962	14.429
247.571	14.560
248.366	14.652
249.439	14.683
250.868	14.630
252.634	14.491
254.567	14.300
256.399	14.120
257.928	14.003
259.124	13.963
260.075	13.985
260.903	14.041
261.711	14.108
262.572	14.167
263.525	14.208
264.575	14.226
265.689	14.227
266.803	14.222
267.846	14.229
268.764	14.259
269.537	14.321
270.173	14.415
270.706	14.535
271.183	14.674
271.670	14.817
272.267	14.946
273.137	15.026
274.536	15.002
276.744	14.809
279.773	14.431
