<j>	<Fwlc>
1035.296	13.948
1036.821	13.930
1038.522	13.903
1040.359	13.868
1042.274	13.829
1044.194	13.788
1046.049	13.750
1047.777	13.717
1049.336	13.693
1050.706	13.677
1051.887	13.671
1052.894	13.674
1053.751	13.684
1054.488	13.701
1055.133	13.722
1055.714	13.748
1056.259	13.775
1056.794	13.804
1057.343	13.832
1057.933	13.859
1058.589	13.883
1059.340	13.902
1060.215	13.916
1061.246	13.923
1062.458	13.921
1063.872	13.910
1065.494	13.888
1067.311	13.856
1069.287	13.816
1071.360	13.770
1073.454	13.723
1075.487	13.678
1077.387	13.638
1079.103	13.607
1080.608	13.585
1081.900	13.574
1082.993	13.572
1083.914	13.579
1084.694	13.593
1085.365	13.612
1085.956	13.636
1086.495	13.662
1087.007	13.690
1087.515	13.719
1088.043	13.748
1088.616	13.774
1089.260	13.798
1090.007	13.817
1090.899	13.831
1091.984	13.836
1093.318	13.829
1094.965	13.809
1096.985	13.773
1099.420	13.718
1102.276	13.643
1105.495	13.552
1108.953	13.449
1112.470	13.343
1115.850	13.242
1118.928	13.154
1121.602	13.082
1123.840	13.030
1125.662	12.996
1127.123	12.977
1128.289	12.972
1129.221	12.977
1129.974	12.991
1130.594	13.010
1131.113	13.034
1131.558	13.061
1131.948	13.091
1132.297	13.123
1132.617	13.156
1132.915	13.191
1133.197	13.226
1133.470	13.262
1133.736	13.299
1134.000	13.336
1134.264	13.373
1134.532	13.410
1134.807	13.447
1135.092	13.484
1135.389	13.520
1135.703	13.556
1136.036	13.591
1136.392	13.626
1136.776	13.659
1137.190	13.691
1137.639	13.722
1138.128	13.751
1138.659	13.778
1139.237	13.803
1139.863	13.827
1140.541	13.847
1141.269	13.866
1142.049	13.882
1142.876	13.896
1143.748	13.907
1144.659	13.917
1145.605	13.925
1146.581	13.932
1147.587	13.937
1148.626	13.941
1149.714	13.943
1150.876	13.942
1152.161	13.937
1153.641	13.923
1155.422	13.898
1157.644	13.856
1160.463	13.789
1164.022	13.692
1168.375	13.563
1173.407	13.405
1178.796	13.231
1184.080	13.060
1188.818	12.910
1192.738	12.792
1195.775	12.709
1198.021	12.659
1199.636	12.634
1200.788	12.629
1201.616	12.636
1202.229	12.653
1202.703	12.676
1203.090	12.703
1203.427	12.732
1203.738	12.763
1204.040	12.794
1204.346	12.825
1204.663	12.856
1204.999	12.886
1205.359	12.916
1205.748	12.945
1206.169	12.972
1206.627	12.999
1207.124	13.024
1207.663	13.047
1208.246	13.069
1208.873	13.089
1209.544	13.108
1210.259	13.124
1211.014	13.140
1211.807	13.153
1212.630	13.166
1213.480	13.177
1214.348	13.187
1215.227	13.197
1216.110	13.207
1216.990	13.216
1217.861	13.226
1218.719	13.237
1219.562	13.247
1220.389	13.259
1221.204	13.271
1222.009	13.284
1222.814	13.297
1223.627	13.309
1224.460	13.321
1225.330	13.332
1226.251	13.341
1227.244	13.347
1228.327	13.350
1229.521	13.349
1230.845	13.343
1232.313	13.331
1233.933	13.314
1235.704	13.290
1237.613	13.261
1239.633	13.228
1241.728	13.191
1243.849	13.153
1245.948	13.115
1247.977	13.080
1249.896	13.049
1251.677	13.023
1253.304	13.002
1254.773	12.987
1256.088	12.979
1257.259	12.975
1258.302	12.977
1259.232	12.983
1260.063	12.993
1260.812	13.006
1261.489	13.022
1262.107	13.040
1262.674	13.061
1263.199	13.083
1263.689	13.106
1264.148	13.131
1264.581	13.157
1264.992	13.183
1265.384	13.211
1265.760	13.239
1266.123	13.268
1266.474	13.298
1266.815	13.328
1267.148	13.358
1267.473	13.389
1267.792	13.421
1268.106	13.452
1268.416	13.484
1268.722	13.516
1269.025	13.549
1269.326	13.581
1269.625	13.614
1269.924	13.647
1270.222	13.680
1270.520	13.714
1270.818	13.747
1271.118	13.780
1271.421	13.814
1271.726	13.847
1272.035	13.881
1272.349	13.914
1272.670	13.948
1272.999	13.981
1273.337	14.013
1273.686	14.046
1274.049	14.078
1274.429	14.109
1274.827	14.140
1275.246	14.170
1275.691	14.199
1276.164	14.227
1276.669	14.254
1277.210	14.279
1277.789	14.303
1278.411	14.325
1279.078	14.345
1279.791	14.363
1280.553	14.378
1281.365	14.392
1282.224	14.403
1283.130	14.413
1284.080	14.420
1285.073	14.425
1286.106	14.429
1287.179	14.431
1288.293	14.431
1289.454	14.429
1290.673	14.425
1291.967	14.417
1293.361	14.406
1294.890	14.389
1296.598	14.366
1298.536	14.333
1300.758	14.289
1303.311	14.231
1306.220	14.160
1309.469	14.074
1312.990	13.978
1316.657	13.875
1320.305	13.773
1323.766	13.677
1326.904	13.595
1329.633	13.528
1331.929	13.478
1333.813	13.444
1335.335	13.425
1336.556	13.418
1337.539	13.421
1338.339	13.430
1339.008	13.446
1339.587	13.465
1340.113	13.487
1340.620	13.510
1341.140	13.533
1341.707	13.555
1342.359	13.574
1343.140	13.588
1344.100	13.597
1345.302	13.597
1346.813	13.587
1348.699	13.563
1351.019	13.524
1353.798	13.468
1357.014	13.397
1360.576	13.312
1364.330	13.220
1368.080	13.127
1371.633	13.040
1374.839	12.964
1377.615	12.904
1379.940	12.859
1381.847	12.829
1383.393	12.812
1384.643	12.805
1385.661	12.806
1386.502	12.814
1387.208	12.827
1387.812	12.843
1388.341	12.862
1388.812	12.883
1389.239	12.906
1389.630	12.931
1389.994	12.956
1390.334	12.982
1390.655	13.009
1390.958	13.037
1391.247	13.065
1391.522	13.094
1391.786	13.123
1392.039	13.153
1392.283	13.184
1392.519	13.214
1392.749	13.245
1392.973	13.277
1393.194	13.308
1393.414	13.340
1393.635	13.372
1393.859	13.404
1394.092	13.436
1394.338	13.468
1394.601	13.499
1394.890	13.529
1395.215	13.559
1395.588	13.587
1396.025	13.613
1396.547	13.636
1397.180	13.655
1397.958	13.670
1398.922	13.678
1400.118	13.678
1401.598	13.668
1403.413	13.647
1405.604	13.613
1408.186	13.565
1411.138	13.503
1414.389	13.431
1417.823	13.351
1421.289	13.270
1424.632	13.192
1427.722	13.123
1430.474	13.065
1432.854	13.020
1434.866	12.987
1436.545	12.965
1437.940	12.954
1439.099	12.951
1440.069	12.954
1440.890	12.962
1441.594	12.975
1442.207	12.991
1442.749	13.009
1443.234	13.030
1443.673	13.052
1444.076	13.075
1444.449	13.100
1444.797	13.125
1445.124	13.151
1445.434	13.178
1445.729	13.206
1446.012	13.234
1446.284	13.263
1446.547	13.292
1446.802	13.321
1447.052	13.351
1447.297	13.381
1447.538	13.411
1447.776	13.441
1448.012	13.472
1448.247	13.503
1448.481	13.533
1448.716	13.565
1448.952	13.596
1449.190	13.627
1449.429	13.658
1449.671	13.689
1449.916	13.721
1450.165	13.752
1450.417	13.783
1450.673	13.814
1450.934	13.845
1451.200	13.876
1451.471	13.907
1451.748	13.938
1452.031	13.969
1452.320	14.000
1452.617	14.030
1452.923	14.061
1453.238	14.091
1453.563	14.120
1453.902	14.150
1454.256	14.179
1454.629	14.207
1455.023	14.235
1455.443	14.261
1455.896	14.287
1456.388	14.311
1456.927	14.334
1457.525	14.355
1458.191	14.373
1458.940	14.388
1459.786	14.399
1460.746	14.406
1461.833	14.408
1463.063	14.405
1464.447	14.396
1465.987	14.381
1467.683	14.359
1469.523	14.333
1471.485	14.301
1473.543	14.265
1475.662	14.227
1477.814	14.188
1479.973	14.149
1482.124	14.110
1484.265	14.071
1486.407	14.033
1488.568	13.995
1490.774	13.956
1493.047	13.916
1495.401	13.872
1497.840	13.826
1500.345	13.778
1502.884	13.728
1505.404	13.679
1507.849	13.633
1510.160	13.590
1512.289	13.554
1514.202	13.525
1515.884	13.503
1517.335	13.489
1518.568	13.483
1519.603	13.484
1520.466	13.491
1521.183	13.503
1521.779	13.519
1522.277	13.539
1522.698	13.561
1523.057	13.586
1523.370	13.613
1523.648	13.641
1523.902	13.670
1524.140	13.700
1524.368	13.730
1524.595	13.761
1524.825	13.791
1525.063	13.822
1525.317	13.852
1525.589	13.881
1525.888	13.910
1526.218	13.938
1526.585	13.965
1526.996	13.990
1527.458	14.014
1527.979	14.036
1528.564	14.055
1529.221	14.072
1529.955	14.087
1530.770	14.098
1531.670	14.106
1532.653	14.112
1533.719	14.114
1534.859	14.114
1536.067	14.111
1537.331	14.106
1538.640	14.099
1539.983	14.091
1541.350	14.082
1542.735	14.073
1544.139	14.062
1545.566	14.051
1547.027	14.039
1548.538	14.026
1550.120	14.010
1551.793	13.992
1553.582	13.969
1555.501	13.943
1557.560	13.912
1559.757	13.876
1562.073	13.836
1564.477	13.793
1566.927	13.749
1569.371	13.704
1571.760	13.661
1574.051	13.622
1576.209	13.586
1578.218	13.556
1580.071	13.530
1581.775	13.510
1583.342	13.494
1584.792	13.483
1586.142	13.474
1587.413	13.469
1588.621	13.465
1589.780	13.464
1590.901	13.463
1591.993	13.464
1593.061	13.465
1594.107	13.468
1595.134	13.470
1596.140	13.474
1597.123	13.478
1598.081	13.483
1599.012	13.488
1599.911	13.495
1600.777	13.503
1601.607	13.511
1602.398	13.521
1603.149	13.533
1603.859	13.545
1604.528	13.559
1605.156	13.574
1605.745	13.591
1606.295	13.608
1606.808	13.627
1607.286	13.648
1607.732	13.669
1608.148	13.691
1608.536	13.715
1608.899	13.739
1609.241	13.764
1609.563	13.790
1609.868	13.816
1610.159	13.843
1610.438	13.870
1610.709	13.898
1610.975	13.927
1611.238	13.955
1611.501	13.983
1611.769	14.012
1612.045	14.040
1612.334	14.068
1612.641	14.096
1612.970	14.123
1613.330	14.149
1613.727	14.174
1614.171	14.197
1614.670	14.219
1615.236	14.239
1615.881	14.256
1616.618	14.270
1617.458	14.280
1618.413	14.287
1619.494	14.289
1620.706	14.287
1622.050	14.280
1623.519	14.268
1625.099	14.253
1626.768	14.234
1628.494	14.213
1630.244	14.191
1631.980	14.169
1633.667	14.149
1635.274	14.131
1636.778	14.116
1638.167	14.105
1639.433	14.099
1640.578	14.096
1641.611	14.098
1642.541	14.103
1643.383	14.111
1644.152	14.121
1644.864	14.134
1645.532	14.149
1646.173	14.164
1646.799	14.180
1647.425	14.197
1648.064	14.213
1648.729	14.228
1649.432	14.242
1650.186	14.255
1651.001	14.266
1651.890	14.274
1652.859	14.279
1653.917	14.282
1655.065	14.281
1656.304	14.278
1657.627	14.271
1659.023	14.262
1660.478	14.251
1661.971	14.238
1663.481	14.224
1664.987	14.210
1666.469	14.197
1667.914	14.186
1669.314	14.175
1670.671	14.167
1671.995	14.159
1673.308	14.152
1674.644	14.145
1676.046	14.136
1677.573	14.124
1679.293	14.106
1681.286	14.081
1683.634	14.044
1686.410	13.995
1689.661	13.932
1693.381	13.854
1697.493	13.764
1701.848	13.666
1706.243	13.566
1710.461	13.471
1714.322	13.387
1717.713	13.316
1720.596	13.261
1722.992	13.220
1724.959	13.193
1726.572	13.176
1727.905	13.168
1729.025	13.166
1729.985	13.170
1730.831	13.177
1731.595	13.186
1732.300	13.197
1732.966	13.210
1733.605	13.224
1734.226	13.238
1734.834	13.252
1735.435	13.267
1736.029	13.282
1736.620	13.297
1737.206	13.312
1737.788	13.327
1738.366	13.343
1738.939	13.359
1739.505	13.374
1740.064	13.391
1740.615	13.407
1741.158	13.423
1741.691	13.440
1742.214	13.458
1742.726	13.475
1743.228	13.493
1743.720	13.511
1744.201	13.530
1744.672	13.549
1745.134	13.568
1745.587	13.587
1746.032	13.607
1746.469	13.627
1746.901	13.647
1747.327	13.668
1747.748	13.689
1748.166	13.709
1748.582	13.730
1748.997	13.751
1749.413	13.773
1749.832	13.794
1750.254	13.815
1750.683	13.836
1751.121	13.856
1751.573	13.877
1752.042	13.896
1752.536	13.916
1753.063	13.934
1753.632	13.951
1754.259	13.967
1754.962	13.980
1755.763	13.991
1756.693	13.998
1757.786	14.001
1759.087	13.997
1760.641	13.986
1762.498	13.966
1764.701	13.937
1767.277	13.896
1770.225	13.844
1773.503	13.782
1777.027	13.712
1780.669	13.639
1784.283	13.566
1787.725	13.497
1790.877	13.437
1793.667	13.386
1796.066	13.347
1798.083	13.319
1799.754	13.301
1801.125	13.292
1802.248	13.290
1803.169	13.294
1803.930	13.302
1804.567	13.314
1805.106	13.330
1805.570	13.347
1805.975	13.366
1806.335	13.387
1806.659	13.409
1806.955	13.432
1807.228	13.455
1807.482	13.479
1807.721	13.504
1807.947	13.529
1808.161	13.555
1808.366	13.580
1808.563	13.607
1808.752	13.633
1808.934	13.660
1809.110	13.687
1809.280	13.714
1809.446	13.742
1809.606	13.770
1809.763	13.798
1809.915	13.826
1810.064	13.854
1810.210	13.883
1810.353	13.912
1810.493	13.941
1810.632	13.970
1810.769	13.999
