<j>	<Fwlc>
1041.416	13.648
1043.164	13.617
1044.895	13.587
1046.578	13.559
1048.182	13.534
1049.682	13.514
1051.058	13.500
1052.302	13.492
1053.412	13.491
1054.392	13.495
1055.252	13.506
1056.005	13.521
1056.664	13.542
1057.242	13.566
1057.752	13.594
1058.207	13.625
1058.617	13.658
1058.990	13.694
1059.335	13.731
1059.659	13.769
1059.967	13.808
1060.264	13.848
1060.555	13.889
1060.843	13.930
1061.132	13.971
1061.425	14.012
1061.726	14.053
1062.036	14.094
1062.361	14.134
1062.704	14.174
1063.069	14.213
1063.462	14.250
1063.890	14.286
1064.363	14.320
1064.892	14.351
1065.494	14.379
1066.189	14.402
1067.003	14.420
1067.970	14.430
1069.129	14.430
1070.523	14.419
1072.193	14.394
1074.173	14.353
1076.468	14.296
1079.048	14.225
1081.837	14.142
1084.718	14.054
1087.551	13.967
1090.207	13.888
1092.591	13.823
1094.653	13.772
1096.389	13.738
1097.823	13.719
1098.997	13.712
1099.957	13.717
1100.747	13.730
1101.405	13.749
1101.961	13.774
1102.439	13.803
1102.859	13.835
1103.236	13.870
1103.581	13.906
1103.903	13.943
1104.210	13.982
1104.510	14.021
1104.808	14.061
1105.110	14.100
1105.422	14.140
1105.750	14.179
1106.099	14.217
1106.479	14.254
1106.895	14.289
1107.357	14.322
1107.874	14.353
1108.454	14.380
1109.109	14.405
1109.848	14.425
1110.678	14.440
1111.608	14.450
1112.637	14.456
1113.766	14.456
1114.985	14.451
1116.279	14.442
1117.629	14.430
1119.010	14.416
1120.395	14.402
1121.758	14.388
1123.079	14.376
1124.343	14.367
1125.544	14.361
1126.683	14.359
1127.770	14.359
1128.820	14.361
1129.856	14.364
1130.903	14.368
1131.991	14.369
1133.149	14.368
1134.406	14.362
1135.787	14.350
1137.308	14.332
1138.973	14.306
1140.767	14.274
1142.660	14.237
1144.604	14.197
1146.541	14.157
1148.411	14.119
1150.165	14.086
1151.768	14.061
1153.201	14.043
1154.468	14.033
1155.582	14.031
1156.568	14.035
1157.458	14.044
1158.286	14.056
1159.088	14.070
1159.902	14.085
1160.767	14.097
1161.725	14.106
1162.819	14.109
1164.090	14.104
1165.578	14.090
1167.309	14.065
1169.293	14.028
1171.510	13.980
1173.909	13.924
1176.405	13.863
1178.896	13.800
1181.279	13.742
1183.465	13.692
1185.399	13.653
1187.058	13.626
1188.447	13.610
1189.591	13.606
1190.525	13.611
1191.284	13.624
1191.903	13.644
1192.412	13.668
1192.837	13.697
1193.196	13.729
1193.506	13.763
1193.778	13.800
1194.022	13.838
1194.245	13.877
1194.452	13.917
1194.648	13.957
1194.835	13.999
1195.016	14.040
1195.194	14.083
1195.371	14.125
1195.548	14.168
1195.727	14.211
1195.909	14.254
1196.097	14.297
1196.291	14.340
1196.495	14.382
1196.710	14.424
1196.939	14.466
1197.185	14.508
1197.451	14.548
1197.740	14.588
1198.057	14.627
1198.407	14.664
1198.794	14.699
1199.226	14.733
1199.708	14.764
1200.248	14.793
1200.853	14.818
1201.532	14.840
1202.292	14.858
1203.141	14.872
1204.087	14.881
1205.134	14.885
1206.286	14.883
1207.542	14.877
1208.899	14.865
1210.348	14.849
1211.874	14.828
