<j>	<Fwlc>
1029.791	14.221
1030.370	14.250
1030.969	14.277
1031.592	14.304
1032.249	14.329
1032.947	14.351
1033.697	14.372
1034.512	14.388
1035.405	14.401
1036.395	14.409
1037.500	14.411
1038.737	14.406
1040.123	14.393
1041.668	14.372
1043.372	14.342
1045.221	14.305
1047.186	14.261
1049.221	14.213
1051.273	14.163
1053.287	14.115
1055.213	14.072
1057.018	14.034
1058.687	14.003
1060.220	13.980
1061.633	13.963
1062.948	13.951
1064.194	13.944
1065.400	13.939
1066.593	13.935
1067.797	13.930
1069.032	13.925
1070.313	13.917
1071.649	13.907
1073.044	13.894
1074.497	13.879
1076.002	13.860
1077.547	13.840
1079.120	13.818
1080.705	13.795
1082.285	13.773
1083.847	13.751
1085.378	13.730
1086.870	13.712
1088.315	13.696
1089.711	13.682
1091.056	13.670
1092.350	13.661
1093.592	13.655
1094.784	13.650
1095.924	13.648
1097.012	13.649
1098.046	13.652
1099.025	13.657
1099.947	13.666
1100.810	13.676
1101.614	13.690
1102.359	13.706
1103.047	13.725
1103.679	13.747
1104.258	13.772
1104.789	13.798
1105.274	13.827
1105.720	13.858
1106.130	13.891
1106.511	13.926
1106.866	13.962
1107.200	13.999
1107.518	14.037
1107.825	14.076
1108.126	14.115
1108.425	14.155
1108.726	14.195
1109.035	14.235
1109.356	14.275
1109.696	14.313
1110.060	14.351
1110.454	14.388
1110.888	14.422
1111.368	14.455
1111.903	14.485
1112.503	14.512
1113.178	14.535
1113.936	14.554
1114.785	14.569
1115.731	14.578
1116.775	14.583
1117.917	14.582
1119.146	14.577
1120.451	14.567
1121.812	14.554
1123.211	14.539
1124.624	14.523
1126.034	14.507
1127.427	14.492
1128.797	14.478
1130.146	14.465
1131.481	14.453
1132.820	14.442
1134.184	14.429
1135.597	14.414
1137.082	14.397
1138.659	14.375
1140.344	14.347
1142.136	14.315
1144.028	14.278
1145.991	14.237
1147.988	14.195
1149.972	14.152
1151.891	14.112
1153.703	14.077
1155.372	14.049
1156.878	14.027
1158.214	14.014
1159.382	14.009
1160.396	14.012
1161.273	14.020
1162.031	14.035
1162.691	14.055
1163.271	14.078
1163.788	14.105
