<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.017
314.829	10.045
315.349	9.011
315.820	8.054
316.249	7.284
316.645	6.780
317.024	6.609
317.405	6.869
317.815	7.773
318.298	9.827
318.936	14.226
319.899	23.592
321.528	42.532
324.375	74.075
328.815	105.701
334.101	109.191
338.665	86.175
341.899	64.876
344.255	55.972
346.283	55.270
348.264	56.741
350.246	56.189
352.148	51.891
353.849	44.502
355.272	35.973
356.406	28.125
357.289	21.915
357.980	17.505
358.540	14.650
359.018	13.004
359.451	12.275
359.869	12.267
360.297	12.880
360.755	14.088
361.265	15.913
361.851	18.389
362.536	21.518
363.345	25.213
364.295	29.228
365.393	33.146
366.628	36.455
367.970	38.759
369.375	40.031
370.805	40.746
372.245	41.757
373.708	43.933
375.237	47.769
376.886	53.032
378.689	58.562
380.636	62.482
382.653	62.941
384.620	59.175
386.414	51.995
387.951	43.223
389.208	34.647
390.208	27.358
390.998	21.723
391.630	17.658
392.150	14.902
392.597	13.186
393.000	12.295
393.384	12.084
393.770	12.466
394.176	13.397
394.621	14.851
395.122	16.793
395.696	19.152
396.357	21.776
397.113	24.415
397.962	26.717
398.888	28.292
399.864	28.829
400.852	28.221
401.812	26.636
402.714	24.485
403.542	22.289
404.299	20.547
405.004	19.654
405.689	19.878
406.394	21.364
407.164	24.119
408.043	27.934
409.065	32.293
410.240	36.291
411.544	38.802
412.912	38.884
414.254	36.304
415.482	31.705
416.538	26.269
417.406	21.138
418.105	17.055
418.675	14.335
419.165	13.024
419.623	13.070
420.097	14.432
420.635	17.107
421.286	21.082
422.096	26.220
423.105	32.099
424.331	37.893
425.754	42.511
427.316	45.101
428.933	45.747
430.540	45.794
432.131	47.550
433.780	53.679
435.647	66.571
437.944	87.331
440.874	113.611
444.489	137.580
448.557	148.519
452.611	141.502
456.203	121.831
459.132	98.787
461.424	78.308
463.204	62.066
464.600	49.649
465.713	40.201
466.616	33.022
467.360	27.592
467.987	23.526
468.526	20.525
469.002	18.343
469.433	16.787
469.833	15.702
470.212	14.973
470.578	14.516
470.938	14.268
471.297	14.190
471.658	14.258
472.027	14.463
472.405	14.806
472.797	15.299
473.207	15.964
473.640	16.827
474.103	17.917
474.600	19.259
475.141	20.870
475.733	22.738
476.383	24.825
477.096	27.045
477.877	29.271
478.724	31.340
479.631	33.095
480.587	34.413
481.579	35.263
482.592	35.729
483.617	35.999
484.649	36.321
485.689	36.931
486.748	37.995
487.839	39.545
488.973	41.473
490.159	43.559
491.400	45.534
492.689	47.174
494.015	48.402
495.364	49.328
496.728	50.240
498.109	51.516
499.517	53.541
500.973	56.629
502.504	60.983
504.140	66.674
505.911	73.581
507.838	81.274
509.929	88.871
512.165	94.995
514.492	98.014
516.826	96.664
519.062	90.693
521.104	81.068
522.890	69.558
524.398	57.979
525.642	47.643
526.660	39.203
527.500	32.774
528.206	28.166
528.819	25.071
529.371	23.174
529.888	22.216
530.390	22.010
530.894	22.435
531.413	23.448
531.962	25.076
532.555	27.421
533.210	30.664
533.949	35.068
534.799	40.945
535.798	48.607
536.984	58.201
538.399	69.500
540.072	81.626
542.006	92.955
544.160	101.451
546.450	105.552
548.768	105.154
551.017	101.921
553.152	98.633
555.185	97.981
557.184	101.585
559.237	109.510
561.424	120.113
563.781	130.256
566.280	136.117
568.821	134.693
571.265	125.240
573.478	109.592
575.372	91.062
576.922	72.827
578.148	56.940
579.104	44.196
579.847	34.531
580.430	27.463
580.898	22.404
581.284	18.821
581.612	16.289
581.900	14.496
582.160	13.216
582.400	12.300
582.626	11.643
582.842	11.176
583.053	10.855
583.260	10.655
583.467	10.560
583.674	10.568
583.883	10.686
584.098	10.929
584.321	11.328
584.555	11.929
584.805	12.803
585.077	14.055
585.379	15.842
585.726	18.389
586.133	22.026
586.628	27.210
587.246	34.553
588.039	44.799
589.071	58.698
590.421	76.654
592.169	98.091
594.366	120.661
596.995	139.991
599.937	150.913
602.984	150.208
605.897	138.747
608.495	120.867
610.698	101.590
612.517	84.390
614.013	70.695
615.263	60.546
616.334	53.383
617.282	48.554
618.149	45.521
618.966	43.899
619.759	43.426
620.549	43.913
621.351	45.195
622.181	47.090
623.049	49.386
623.961	51.822
624.919	54.106
625.918	55.934
626.950	57.047
628.000	57.274
629.050	56.587
630.086	55.106
631.092	53.102
632.061	50.948
632.990	49.065
633.887	47.873
634.765	47.750
635.646	49.005
636.554	51.855
637.521	56.384
638.576	62.501
639.746	69.858
641.051	77.795
642.496	85.340
644.067	91.319
645.728	94.613
647.425	94.495
649.097	90.893
650.684	84.419
652.141	76.144
653.443	67.251
654.587	58.727
655.584	51.217
656.454	45.023
657.222	40.187
657.911	36.588
658.543	34.038
659.135	32.329
659.703	31.268
660.256	30.689
660.803	30.456
661.350	30.461
661.900	30.618
662.457	30.863
663.022	31.145
663.595	31.423
664.177	31.669
664.766	31.858
665.361	31.971
665.962	31.993
666.566	31.910
667.171	31.709
667.775	31.382
668.375	30.921
668.969	30.327
669.555	29.604
670.129	28.762
670.689	27.821
671.234	26.806
671.762	25.751
672.272	24.695
672.764	23.682
673.240	22.757
673.699	21.969
674.147	21.367
674.586	21.003
675.022	20.932
675.461	21.213
675.911	21.915
676.380	23.115
676.881	24.898
677.425	27.360
678.029	30.599
678.710	34.701
679.487	39.713
680.379	45.608
681.404	52.236
682.575	59.274
683.897	66.214
685.360	72.411
686.941	77.204
688.605	80.104
690.306	80.988
692.002	80.189
693.660	78.492
695.267	77.039
696.836	77.302
698.407	81.131
700.059	90.923
701.915	109.679
704.152	140.483
706.984	184.606
710.608	237.580
715.070	285.473
720.122	308.191
725.222	293.407
729.776	247.946
733.430	191.190
736.149	139.710
738.096	100.462
739.485	73.298
740.498	55.378
741.269	43.723
741.883	36.071
742.395	30.923
742.838	27.344
743.233	24.771
743.595	22.876
743.932	21.462
744.252	20.409
744.558	19.643
744.856	19.116
745.149	18.793
745.439	18.651
745.730	18.667
746.024	18.828
746.323	19.118
746.630	19.523
746.945	20.034
747.272	20.637
747.611	21.321
747.964	22.077
748.333	22.893
748.719	23.757
749.122	24.656
749.542	25.576
749.982	26.502
750.440	27.418
750.917	28.302
751.412	29.133
751.924	29.882
752.453	30.520
752.995	31.014
753.548	31.336
754.109	31.455
754.675	31.346
755.240	30.993
755.802	30.387
756.355	29.536
756.894	28.457
757.415	27.181
757.914	25.751
758.390	24.217
758.840	22.631
759.262	21.050
759.657	19.528
760.027	18.118
760.372	16.869
760.696	15.831
761.004	15.055
761.299	14.599
761.590	14.539
761.883	14.970
762.190	16.026
762.524	17.887
762.902	20.796
763.349	25.069
763.896	31.090
764.579	39.265
765.447	49.933
766.551	63.146
767.940	78.369
769.642	94.199
771.652	108.362
773.908	118.266
776.304	122.138
778.710	119.998
781.015	113.682
783.155	105.842
785.120	98.696
786.937	93.374
788.646	89.920
790.282	87.645
791.869	85.622
793.407	83.024
794.886	79.352
796.288	74.514
797.595	68.759
798.793	62.548
799.879	56.383
800.856	50.679
801.734	45.729
802.529	41.688
803.257	38.619
803.936	36.543
804.583	35.469
805.218	35.437
805.857	36.551
806.524	39.000
807.241	43.055
808.041	49.084
808.959	57.491
810.039	68.654
811.330	82.716
812.879	99.315
814.721	117.300
816.863	134.536
819.269	148.242
821.856	155.818
824.503	156.013
827.084	149.542
829.502	138.709
831.702	126.325
833.679	114.664
835.456	104.973
837.076	97.582
838.575	92.199
839.989	88.275
841.339	85.213
842.640	82.512
843.895	79.857
845.106	77.087
846.272	74.176
847.392	71.208
848.465	68.331
849.495	65.709
850.485	63.490
851.443	61.796
852.377	60.721
853.296	60.308
854.212	60.553
855.134	61.421
856.071	62.840
857.032	64.687
858.021	66.800
859.044	68.993
860.099	71.058
861.184	72.782
862.293	73.981
863.417	74.530
864.547	74.382
865.671	73.579
866.779	72.262
867.866	70.652
868.927	69.018
869.963	67.642
870.979	66.800
871.983	66.728
872.989	67.578
