<j>	<Fwlc>
1054.074	13.045
1054.791	13.063
1055.502	13.082
1056.210	13.100
1056.918	13.119
1057.629	13.138
1058.345	13.156
1059.074	13.174
1059.824	13.191
1060.607	13.208
1061.442	13.222
1062.356	13.233
1063.392	13.239
1064.608	13.238
1066.087	13.228
1067.939	13.202
1070.297	13.156
1073.298	13.085
1077.042	12.985
1081.523	12.854
1086.567	12.700
1091.828	12.536
1096.876	12.379
1101.334	12.245
1104.996	12.141
1107.829	12.069
1109.929	12.026
1111.441	12.006
1112.513	12.004
1113.270	12.014
1113.806	12.034
1114.193	12.059
1114.476	12.089
1114.691	12.122
1114.859	12.157
1114.996	12.194
1115.111	12.232
1115.212	12.270
1115.304	12.309
1115.390	12.349
1115.471	12.389
1115.551	12.429
1115.629	12.470
1115.708	12.510
1115.788	12.551
1115.870	12.593
1115.954	12.634
1116.042	12.675
1116.134	12.717
1116.232	12.758
1116.336	12.800
1116.449	12.841
1116.571	12.882
1116.705	12.923
1116.853	12.964
1117.018	13.004
1117.204	13.044
1117.415	13.083
1117.657	13.121
1117.935	13.157
1118.259	13.192
1118.636	13.225
1119.080	13.255
1119.603	13.283
1120.220	13.306
1120.950	13.325
1121.810	13.338
1122.819	13.346
1123.994	13.346
1125.347	13.339
1126.884	13.324
1128.598	13.301
1130.470	13.271
1132.468	13.236
1134.548	13.196
1136.658	13.155
1138.745	13.115
1140.764	13.077
1142.679	13.043
1144.470	13.014
1146.127	12.991
1147.653	12.973
1149.061	12.961
1150.365	12.953
1151.584	12.948
1152.736	12.946
1153.839	12.947
1154.908	12.949
1155.958	12.952
1157.002	12.956
1158.049	12.959
1159.108	12.962
1160.187	12.965
1161.289	12.966
1162.417	12.967
1163.571	12.966
1164.748	12.965
1165.941	12.963
1167.145	12.960
1168.349	12.957
1169.544	12.954
1170.718	12.952
1171.862	12.951
1172.968	12.952
1174.031	12.954
1175.047	12.958
1176.018	12.964
1176.947	12.971
1177.842	12.980
1178.715	12.990
1179.580	13.000
1180.455	13.011
