<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.016
314.829	10.044
315.348	9.008
315.820	8.048
316.248	7.270
316.644	6.746
317.020	6.526
317.395	6.667
317.791	7.274
318.238	8.584
318.785	11.143
319.522	16.191
320.627	26.373
322.447	46.119
325.507	77.771
330.103	108.194
335.443	110.418
340.010	85.900
343.189	60.707
345.344	46.125
346.978	40.169
348.411	38.991
349.806	39.855
351.223	40.930
352.660	41.007
354.078	39.508
355.422	36.525
356.648	32.638
357.733	28.571
358.681	24.897
359.509	21.911
360.242	19.672
360.908	18.102
361.528	17.079
362.120	16.502
362.700	16.315
363.282	16.526
363.879	17.213
364.510	18.512
365.199	20.612
365.975	23.734
366.877	28.079
367.949	33.749
369.235	40.665
370.769	48.511
372.565	56.802
374.616	65.091
376.894	73.074
379.364	80.339
381.977	85.899
384.657	88.147
387.290	85.780
389.747	78.951
391.929	69.442
393.797	59.635
395.373	51.288
396.717	45.126
397.897	41.057
398.972	38.574
399.985	37.072
400.961	35.999
401.910	34.930
402.831	33.588
403.718	31.840
404.559	29.687
405.345	27.229
406.068	24.629
406.724	22.066
407.316	19.713
407.849	17.713
408.334	16.189
408.783	15.242
409.212	14.979
409.642	15.527
410.097	17.058
410.606	19.792
411.207	23.987
411.945	29.882
412.871	37.541
414.035	46.623
415.469	56.084
417.165	64.144
419.057	68.742
421.027	68.612
422.936	64.103
424.673	57.048
426.191	49.668
427.499	43.622
428.646	39.647
429.692	37.792
430.695	37.696
431.702	38.832
432.742	40.576
433.829	42.295
434.959	43.381
436.111	43.375
437.256	42.059
438.358	39.522
439.387	36.115
440.324	32.342
441.163	28.700
441.910	25.597
442.580	23.302
443.197	21.965
443.786	21.659
444.376	22.412
444.995	24.237
445.674	27.123
446.440	30.998
447.322	35.683
448.339	40.797
449.498	45.731
450.788	49.683
452.172	51.826
453.595	51.616
454.991	49.010
456.297	44.517
457.471	38.971
458.490	33.237
459.357	27.968
460.089	23.533
460.708	20.068
461.241	17.565
461.715	15.953
462.152	15.166
462.576	15.167
463.008	15.968
463.471	17.635
463.991	20.281
464.599	24.036
465.327	29.012
466.211	35.195
467.284	42.305
468.567	49.660
470.054	56.138
471.705	60.394
473.441	61.382
475.164	58.867
476.779	53.578
478.222	46.816
479.468	39.870
480.521	33.638
481.410	28.568
482.169	24.780
482.833	22.242
483.437	20.897
484.013	20.739
484.596	21.865
485.220	24.515
485.932	29.110
486.789	36.268
487.866	46.722
489.254	61.017
491.048	78.814
493.316	97.888
496.035	113.637
499.047	120.686
502.086	116.436
504.880	103.273
507.263	86.676
509.212	71.516
510.799	60.200
512.131	53.045
513.308	49.329
514.408	48.038
515.483	48.223
516.565	49.095
517.666	50.049
518.786	50.659
519.916	50.688
521.042	50.062
522.150	48.855
523.228	47.217
524.268	45.321
525.265	43.322
526.217	41.323
527.127	39.376
527.995	37.486
528.822	35.635
529.611	33.800
530.363	31.967
531.076	30.140
531.750	28.334
532.388	26.583
532.990	24.930
533.558	23.421
534.096	22.109
534.608	21.043
535.099	20.277
535.578	19.875
536.053	19.922
536.535	20.533
537.038	21.880
537.582	24.215
538.191	27.918
538.903	33.529
539.767	41.765
540.850	53.443
542.236	69.194
544.016	88.818
546.257	110.317
548.958	129.319
551.997	140.144
555.142	138.962
558.120	126.602
560.728	107.923
562.886	88.415
564.621	71.601
566.014	58.668
567.154	49.368
568.115	42.933
568.957	38.591
569.719	35.751
570.430	34.035
571.112	33.227
571.784	33.230
572.460	34.030
573.159	35.662
573.897	38.196
574.692	41.717
575.565	46.311
576.538	52.043
577.633	58.924
578.871	66.863
580.269	75.647
581.840	84.901
583.583	94.122
585.490	102.752
587.538	110.305
589.697	116.458
591.933	121.103
594.214	124.245
596.508	125.874
598.788	125.858
601.025	123.948
603.189	119.917
605.246	113.745
607.167	105.736
608.929	96.507
610.519	86.862
611.938	77.614
613.200	69.439
614.326	62.805
615.345	57.981
616.288	55.070
617.188	54.070
618.076	54.892
618.981	57.382
619.932	61.313
620.951	66.348
622.054	72.012
623.250	77.684
624.535	82.623
625.895	86.065
627.301	87.365
628.718	86.149
630.103	82.429
631.418	76.590
632.632	69.286
633.724	61.275
634.688	53.251
635.524	45.744
636.244	39.082
636.861	33.414
637.392	28.750
637.852	25.020
638.255	22.109
638.615	19.886
638.942	18.226
639.246	17.018
639.532	16.164
639.807	15.587
640.076	15.222
640.340	15.017
640.605	14.932
640.870	14.933
641.139	14.997
641.411	15.103
641.688	15.236
641.970	15.386
642.258	15.546
642.551	15.714
642.851	15.892
643.157	16.086
643.469	16.308
643.789	16.575
644.117	16.914
644.456	17.355
644.806	17.942
645.172	18.729
645.558	19.786
645.971	21.205
646.417	23.102
646.909	25.627
647.459	28.978
648.087	33.409
648.818	39.252
649.681	46.932
650.717	56.986
651.975	70.060
653.517	86.877
655.412	108.127
657.736	134.178
660.557	164.546
663.912	197.124
667.776	227.560
672.035	249.714
676.476	257.801
680.828	249.423
684.842	227.047
688.348	196.500
691.284	163.995
693.678	133.934
695.603	108.426
697.146	87.868
698.391	71.754
699.407	59.270
700.248	49.618
700.955	42.146
701.559	36.381
702.083	32.008
702.548	28.843
702.971	26.819
703.369	25.974
703.758	26.462
704.160	28.569
704.600	32.748
705.111	39.651
705.737	50.157
706.536	65.321
707.580	86.225
708.959	113.502
710.762	146.561
713.058	182.483
715.857	215.433
719.068	237.653
722.492	242.698
725.867	229.172
728.950	201.735
731.589	168.280
733.745	135.938
735.465	108.876
736.833	88.362
737.943	73.873
738.873	64.183
739.685	57.981
740.424	54.174
741.118	51.935
741.787	50.678
742.444	50.004
743.095	49.651
743.744	49.444
744.394	49.269
745.043	49.056
745.692	48.754
746.339	48.330
746.984	47.769
747.623	47.059
748.255	46.195
748.878	45.179
749.489	44.022
750.087	42.737
750.670	41.343
751.236	39.861
751.785	38.321
752.315	36.749
752.826	35.174
753.317	33.627
753.789	32.135
754.243	30.723
754.680	29.413
755.101	28.224
755.507	27.169
755.901	26.259
756.285	25.500
756.661	24.889
757.030	24.428
757.395	24.109
757.758	23.924
758.122	23.860
758.487	23.903
758.856	24.034
759.229	24.233
759.609	24.481
759.995	24.759
760.388	25.044
760.789	25.324
761.196	25.588
761.611	25.835
762.032	26.075
762.461	26.337
762.896	26.675
763.340	27.176
763.796	27.977
764.269	29.276
764.768	31.363
765.308	34.646
765.911	39.679
766.609	47.192
767.446	58.074
768.482	73.242
769.791	93.325
771.451	118.069
773.527	145.474
776.034	171.231
778.906	189.263
781.977	194.092
785.018	183.956
787.806	162.043
790.193	134.622
792.137	107.739
793.674	85.250
794.884	68.590
795.861	57.638
796.689	51.598
797.439	49.591
798.169	50.926
798.927	55.146
799.755	61.993
800.691	71.330
801.771	82.998
803.027	96.681
804.485	111.750
806.158	127.118
808.041	141.208
810.105	152.193
812.294	158.401
814.533	158.836
816.738	153.526
818.835	143.533
820.766	130.570
822.502	116.474
824.037	102.758
825.384	90.424
826.566	79.964
827.610	71.501
828.546	64.928
829.398	60.041
830.190	56.617
830.939	54.458
831.664	53.414
832.379	53.377
833.097	54.272
833.831	56.042
834.592	58.637
835.391	61.974
836.239	65.936
837.142	70.346
838.107	74.950
839.135	79.437
840.224	83.443
841.364	86.589
842.543	88.545
843.744	89.101
844.949	88.184
846.136	85.904
847.287	82.538
848.390	78.482
849.437	74.184
850.426	70.093
851.360	66.606
852.250	64.040
853.108	62.622
853.951	62.494
854.795	63.725
855.660	66.300
856.563	70.142
857.522	75.078
858.549	80.857
859.655	87.129
860.846	93.474
862.119	99.413
863.468	104.518
864.878	108.454
866.333	111.106
867.813	112.611
869.305	113.402
870.800	114.133
872.297	115.607
873.807	118.638
875.353	123.905
876.962	131.772
878.667	142.156
880.496	154.397
882.466	167.158
884.578	178.518
886.804	186.321
889.094	188.699
891.376	184.628
893.575	174.312
895.620	159.119
897.463	141.070
899.081	122.292
900.474	104.492
