<j>	<Fwlc>
1046.202	13.410
1047.393	13.407
1048.583	13.404
1049.771	13.401
1050.955	13.398
1052.129	13.395
1053.288	13.393
1054.422	13.392
1055.526	13.392
1056.590	13.394
1057.610	13.398
1058.580	13.405
1059.501	13.413
1060.372	13.424
1061.200	13.437
1061.992	13.452
1062.762	13.468
1063.528	13.485
1064.318	13.501
1065.167	13.515
1066.127	13.525
1067.267	13.527
1068.680	13.519
1070.486	13.494
1072.820	13.447
1075.815	13.373
1079.549	13.268
1083.982	13.132
1088.907	12.975
1093.967	12.812
1098.755	12.658
1102.953	12.528
1106.408	12.428
1109.124	12.358
1111.206	12.315
1112.791	12.293
1114.010	12.286
1114.970	12.290
1115.754	12.301
1116.420	12.318
1117.009	12.338
1117.553	12.360
1118.071	12.383
1118.580	12.407
1119.091	12.431
1119.614	12.455
1120.157	12.478
1120.727	12.501
1121.329	12.522
1121.969	12.542
1122.651	12.560
1123.377	12.577
1124.149	12.592
1124.967	12.605
1125.829	12.616
1126.733	12.626
1127.671	12.634
1128.637	12.641
1129.623	12.647
1130.618	12.653
1131.612	12.659
1132.595	12.664
1133.557	12.671
1134.489	12.678
1135.386	12.687
1136.242	12.698
1137.054	12.710
1137.820	12.724
1138.541	12.739
1139.217	12.757
1139.850	12.776
1140.445	12.796
1141.002	12.819
1141.526	12.842
1142.020	12.867
1142.486	12.894
1142.927	12.921
1143.345	12.949
1143.743	12.979
1144.122	13.009
1144.484	13.040
1144.831	13.072
1145.163	13.104
1145.482	13.137
1145.789	13.171
1146.084	13.206
1146.369	13.241
1146.645	13.276
1146.912	13.312
1147.173	13.349
1147.427	13.386
1147.677	13.423
1147.923	13.461
1148.168	13.499
1148.413	13.537
1148.660	13.576
1148.911	13.614
1149.169	13.652
1149.436	13.690
1149.715	13.728
1150.010	13.765
1150.325	13.801
1150.664	13.837
1151.032	13.872
1151.434	13.905
1151.876	13.936
1152.366	13.966
1152.910	13.993
1153.517	14.017
1154.195	14.039
1154.955	14.056
1155.807	14.070
1156.763	14.079
1157.839	14.082
1159.053	14.079
1160.430	14.070
1162.002	14.051
1163.813	14.023
1165.916	13.982
1168.373	13.926
1171.242	13.853
1174.564	13.762
1178.328	13.652
1182.451	13.528
1186.771	13.395
1191.067	13.264
1195.116	13.142
1198.746	13.037
1201.870	12.953
1204.480	12.890
1206.631	12.846
1208.403	12.818
1209.884	12.802
1211.156	12.794
1212.284	12.793
1213.323	12.796
1214.312	12.801
1215.281	12.807
1216.251	12.813
1217.234	12.819
1218.240	12.824
1219.272	12.829
1220.330	12.832
1221.411	12.834
1222.512	12.836
1223.627	12.836
1224.749	12.837
1225.874	12.837
1226.995	12.838
1228.107	12.838
1229.207	12.840
1230.292	12.841
1231.360	12.843
