<j>	<Fwlc>
1052.408	13.115
1052.910	13.144
1053.420	13.171
1053.942	13.199
1054.477	13.226
1055.030	13.252
1055.603	13.278
1056.201	13.302
1056.828	13.325
1057.490	13.347
1058.192	13.367
1058.942	13.385
1059.747	13.401
1060.613	13.414
1061.546	13.424
1062.553	13.430
1063.635	13.433
1064.792	13.433
1066.022	13.429
1067.316	13.422
1068.661	13.412
1070.042	13.401
1071.440	13.388
1072.835	13.376
1074.209	13.364
1075.549	13.353
1076.844	13.345
1078.093	13.338
1079.296	13.334
1080.464	13.332
1081.610	13.331
1082.751	13.330
1083.907	13.329
1085.098	13.326
1086.343	13.322
1087.658	13.315
1089.055	13.304
1090.536	13.289
1092.098	13.271
1093.727	13.250
1095.402	13.226
1097.094	13.202
1098.773	13.177
1100.410	13.155
1101.979	13.135
1103.463	13.118
1104.855	13.105
1106.153	13.097
1107.366	13.092
1108.505	13.091
1109.585	13.092
1110.624	13.095
1111.637	13.100
1112.640	13.105
1113.645	13.111
1114.661	13.116
1115.694	13.120
1116.746	13.123
1117.816	13.126
1118.898	13.128
1119.984	13.130
1121.064	13.132
1122.129	13.134
1123.166	13.137
1124.168	13.142
1125.126	13.149
1126.037	13.157
1126.898	13.168
1127.710	13.180
1128.477	13.195
1129.205	13.211
1129.901	13.229
1130.574	13.248
1131.235	13.268
1131.893	13.287
1132.560	13.307
1133.249	13.326
1133.970	13.344
1134.738	13.360
1135.565	13.374
1136.464	13.385
1137.450	13.392
1138.535	13.395
1139.733	13.394
1141.055	13.387
1142.510	13.375
1144.104	13.357
1145.838	13.333
1147.706	13.303
1149.694	13.269
1151.778	13.230
1153.928	13.188
1156.108	13.145
1158.276	13.102
1160.395	13.061
1162.428	13.023
1164.349	12.990
1166.142	12.962
1167.798	12.940
1169.318	12.922
1170.710	12.911
1171.985	12.904
1173.159	12.901
1174.248	12.901
1175.266	12.905
1176.229	12.911
1177.146	12.919
1178.031	12.928
1178.889	12.938
1179.728	12.950
1180.551	12.961
1181.363	12.974
1182.163	12.987
1182.952	13.000
1183.730	13.014
1184.497	13.028
1185.251	13.042
1185.990	13.058
1186.715	13.073
1187.423	13.090
1188.116	13.107
1188.791	13.125
1189.450	13.143
1190.094	13.162
1190.724	13.182
1191.340	13.202
1191.946	13.223
1192.543	13.244
1193.135	13.266
1193.724	13.288
1194.314	13.309
1194.908	13.331
1195.512	13.352
1196.129	13.373
1196.765	13.394
1197.424	13.413
1198.111	13.432
1198.830	13.449
1199.588	13.464
1200.386	13.478
1201.228	13.491
1202.115	13.501
1203.047	13.509
1204.021	13.516
1205.032	13.521
1206.075	13.525
1207.141	13.527
1208.220	13.529
1209.303	13.530
1210.380	13.532
1211.441	13.534
1212.481	13.537
1213.496	13.541
1214.483	13.546
1215.446	13.552
1216.388	13.559
1217.318	13.567
1218.247	13.575
1219.186	13.583
1220.151	13.590
1221.154	13.595
1222.213	13.598
1223.341	13.599
1224.551	13.596
1225.851	13.590
1227.248	13.580
1228.741	13.566
1230.323	13.548
1231.983	13.527
1233.705	13.503
1235.467	13.478
1237.251	13.451
1239.039	13.424
1240.818	13.398
1242.583	13.372
1244.334	13.347
1246.080	13.323
1247.835	13.299
1249.617	13.274
1251.444	13.247
1253.332	13.219
1255.294	13.188
1257.331	13.154
1259.438	13.118
1261.598	13.080
1263.782	13.041
1265.958	13.002
1268.088	12.965
1270.138	12.930
1272.081	12.900
1273.897	12.873
1275.579	12.852
1277.125	12.836
1278.544	12.824
1279.848	12.817
1281.052	12.813
1282.172	12.813
1283.223	12.815
1284.218	12.819
1285.166	12.825
1286.075	12.833
1286.953	12.842
1287.800	12.851
1288.619	12.862
1289.411	12.874
1290.173	12.887
1290.906	12.901
1291.608	12.915
1292.279	12.932
1292.918	12.949
1293.526	12.967
1294.104	12.987
1294.656	13.007
1295.183	13.029
1295.691	13.051
1296.184	13.074
1296.668	13.097
1297.150	13.121
1297.635	13.145
1298.133	13.168
1298.651	13.191
1299.198	13.213
1299.782	13.233
1300.413	13.252
1301.101	13.269
1301.853	13.284
1302.677	13.296
1303.580	13.306
1304.565	13.312
1305.634	13.315
1306.783	13.315
1308.005	13.312
1309.290	13.307
1310.623	13.300
1311.985	13.291
1313.356	13.282
1314.717	13.273
1316.048	13.265
1317.333	13.259
1318.560	13.254
1319.718	13.252
1320.803	13.252
1321.814	13.256
1322.751	13.262
1323.620	13.270
1324.423	13.281
1325.168	13.294
1325.860	13.310
1326.506	13.327
1327.111	13.346
1327.681	13.366
1328.221	13.387
1328.737	13.409
1329.232	13.432
1329.712	13.456
1330.182	13.481
1330.646	13.505
1331.112	13.530
1331.585	13.555
1332.073	13.579
1332.585	13.603
1333.132	13.625
1333.726	13.646
1334.382	13.665
1335.118	13.681
1335.953	13.693
1336.910	13.701
1338.013	13.703
1339.284	13.700
1340.745	13.689
1342.410	13.671
1344.284	13.644
1346.359	13.610
1348.609	13.570
1350.997	13.523
1353.476	13.474
1355.998	13.423
1358.527	13.371
1361.052	13.321
1363.591	13.271
1366.201	13.219
1368.980	13.164
1372.060	13.101
1375.595	13.025
1379.729	12.932
1384.548	12.819
1390.018	12.686
1395.946	12.539
1401.992	12.389
1407.759	12.246
1412.906	12.122
1417.238	12.022
1420.716	11.949
1423.419	11.898
1425.477	11.867
1427.034	11.852
1428.216	11.848
1429.127	11.852
1429.842	11.862
1430.418	11.877
1430.894	11.895
1431.298	11.915
1431.648	11.936
1431.959	11.959
1432.240	11.983
1432.496	12.008
1432.733	12.034
1432.953	12.060
1433.160	12.086
1433.354	12.113
1433.538	12.140
1433.713	12.168
1433.880	12.196
1434.039	12.225
1434.192	12.253
1434.338	12.282
1434.479	12.312
1434.615	12.341
1434.746	12.371
1434.873	12.401
1434.996	12.432
1435.116	12.462
1435.233	12.493
1435.347	12.524
1435.458	12.555
1435.568	12.587
1435.676	12.618
1435.782	12.650
1435.887	12.682
1435.991	12.714
1436.094	12.747
1436.197	12.779
1436.299	12.812
1436.401	12.844
1436.504	12.877
1436.608	12.910
1436.712	12.943
1436.818	12.977
1436.925	13.010
1437.035	13.043
1437.146	13.077
1437.261	13.110
1437.379	13.144
1437.500	13.178
1437.626	13.211
1437.757	13.245
1437.894	13.278
1438.038	13.312
1438.189	13.345
1438.348	13.378
1438.517	13.412
1438.697	13.444
1438.888	13.477
1439.094	13.509
1439.315	13.541
1439.554	13.572
1439.812	13.603
1440.091	13.633
1440.395	13.663
1440.726	13.691
1441.087	13.719
1441.482	13.745
1441.913	13.771
1442.384	13.794
1442.901	13.817
1443.468	13.838
1444.092	13.856
1444.786	13.873
1445.565	13.886
1446.458	13.896
1447.511	13.900
1448.804	13.897
1450.469	13.882
1452.716	13.850
1455.864	13.789
1460.346	13.688
1466.632	13.531
1475.006	13.311
1485.220	13.035
1496.299	12.733
1506.864	12.447
1515.823	12.211
1522.794	12.035
1527.991	11.915
1531.868	11.834
1534.871	11.781
1537.333	11.745
1539.476	11.718
1541.431	11.697
1543.269	11.680
1545.026	11.665
1546.714	11.651
1548.331	11.640
1549.872	11.630
1551.330	11.622
1552.697	11.616
1553.970	11.613
1555.145	11.612
1556.224	11.613
1557.210	11.616
1558.107	11.622
1558.921	11.630
1559.658	11.639
1560.328	11.651
1560.935	11.664
1561.488	11.678
1561.994	11.693
1562.459	11.710
1562.888	11.728
1563.288	11.746
1563.662	11.765
1564.015	11.785
1564.350	11.805
1564.672	11.826
1564.983	11.847
1565.286	11.868
1565.582	11.889
1565.875	11.911
1566.167	11.933
1566.458	11.955
1566.750	11.977
1567.046	11.999
1567.346	12.021
1567.651	12.042
1567.964	12.064
1568.283	12.086
1568.611	12.107
1568.949	12.128
1569.297	12.150
1569.655	12.170
1570.024	12.191
1570.405	12.211
1570.798	12.232
1571.202	12.251
1571.618	12.271
1572.046	12.290
1572.485	12.309
1572.935	12.328
1573.395	12.347
1573.864	12.365
1574.340	12.383
1574.824	12.401
1575.313	12.419
1575.807	12.437
1576.303	12.454
1576.800	12.472
1577.297	12.490
1577.791	12.508
1578.282	12.526
1578.768	12.544
1579.247	12.562
1579.718	12.581
1580.180	12.599
1580.632	12.618
1581.074	12.638
1581.504	12.658
1581.922	12.678
1582.327	12.698
1582.721	12.719
1583.102	12.741
1583.470	12.763
1583.827	12.785
1584.173	12.807
1584.507	12.830
1584.832	12.854
1585.146	12.877
1585.453	12.901
1585.750	12.926
1586.041	12.950
1586.326	12.975
1586.605	13.000
1586.880	13.026
1587.151	13.051
1587.420	13.077
1587.687	13.103
1587.953	13.129
1588.219	13.155
1588.486	13.181
1588.755	13.207
1589.027	13.233
1589.301	13.259
1589.581	13.285
1589.865	13.311
1590.155	13.337
1590.453	13.363
1590.758	13.389
1591.073	13.414
1591.400	13.439
1591.741	13.464
1592.099	13.488
1592.478	13.512
1592.886	13.535
1593.331	13.557
1593.827	13.578
1594.394	13.597
1595.059	13.612
1595.860	13.624
1596.851	13.631
1598.105	13.630
1599.714	13.619
1601.791	13.594
1604.459	13.551
1607.825	13.488
1611.943	13.403
1616.765	13.297
1622.101	13.174
1627.636	13.046
1632.998	12.921
1637.856	12.810
1642.001	12.719
1645.367	12.651
1647.999	12.604
1650.006	12.575
1651.516	12.561
1652.649	12.558
1653.505	12.564
1654.162	12.575
1654.677	12.590
1655.094	12.609
1655.441	12.629
1655.740	12.652
1656.006	12.675
1656.250	12.699
1656.480	12.723
1656.700	12.748
1656.916	12.773
1657.130	12.799
1657.345	12.824
1657.563	12.850
1657.787	12.875
1658.018	12.900
1658.259	12.925
1658.511	12.950
1658.776	12.975
1659.056	12.999
1659.354	13.023
1659.671	13.046
1660.011	13.069
1660.374	13.091
1660.765	13.113
1661.185	13.133
1661.636	13.153
1662.122	13.172
1662.644	13.190
1663.203	13.207
1663.802	13.223
1664.439	13.238
1665.116	13.251
1665.832	13.264
1666.582	13.275
1667.366	13.285
1668.177	13.295
1669.011	13.304
1669.861	13.312
1670.721	13.320
1671.583	13.327
1672.439	13.335
1673.284	13.343
1674.109	13.352
1674.910	13.361
1675.682	13.371
1676.423	13.382
1677.131	13.394
1677.808	13.407
1678.454	13.421
1679.074	13.436
1679.675	13.451
1680.263	13.467
1680.849	13.483
1681.447	13.499
1682.072	13.515
1682.742	13.529
1683.481	13.541
1684.316	13.551
1685.279	13.557
1686.404	13.559
1687.730	13.555
1689.293	13.544
1691.124	13.525
1693.244	13.498
1695.652	13.463
1698.321	13.420
1701.195	13.370
1704.189	13.316
1707.201	13.261
1710.126	13.209
1712.872	13.161
1715.369	13.120
1717.582	13.087
1719.502	13.062
1721.143	13.045
1722.536	13.036
1723.717	13.033
1724.726	13.035
1725.599	13.040
1726.372	13.049
1727.073	13.061
1727.729	13.073
1728.362	13.087
1728.991	13.101
1729.633	13.114
1730.304	13.128
1731.019	13.139
1731.792	13.150
1732.637	13.159
1733.567	13.165
1734.594	13.169
1735.732	13.170
1736.988	13.167
1738.368	13.162
1739.875	13.152
1741.505	13.140
1743.247	13.124
1745.083	13.105
1746.991	13.084
1748.939	13.062
1750.895	13.040
1752.825	13.018
1754.698	12.997
1756.487	12.979
1758.171	12.963
1759.737	12.950
1761.179	12.941
1762.498	12.935
1763.698	12.932
1764.789	12.932
1765.784	12.935
1766.695	12.940
1767.536	12.947
1768.321	12.956
1769.062	12.966
1769.772	12.977
1770.462	12.988
1771.141	13.000
1771.818	13.012
1772.500	13.024
1773.196	13.036
1773.910	13.047
1774.646	13.058
1775.410	13.068
1776.204	13.078
1777.030	13.086
1777.888	13.094
1778.781	13.100
1779.706	13.106
1780.662	13.111
1781.649	13.115
1782.662	13.118
1783.699	13.121
1784.755	13.123
1785.828	13.125
1786.912	13.126
1788.004	13.127
1789.098	13.128
1790.191	13.129
1791.277	13.130
1792.354	13.131
1793.417	13.133
1794.461	13.135
1795.485	13.138
1796.484	13.141
1797.455	13.145
1798.396	13.149
