<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.017
314.829	10.045
315.349	9.010
315.820	8.051
316.249	7.277
316.644	6.761
317.022	6.560
317.399	6.742
317.800	7.448
318.259	9.015
318.838	12.289
319.662	19.427
321.012	35.596
323.489	69.994
327.995	123.661
334.578	155.893
341.057	126.221
345.398	75.381
347.771	41.505
349.054	24.467
349.821	16.515
350.355	13.009
350.791	11.839
351.201	12.115
351.633	13.528
352.127	16.087
352.728	20.046
353.487	25.881
354.476	34.265
355.786	45.898
357.522	60.969
359.769	78.134
362.529	93.574
365.650	101.882
368.834	99.656
371.762	88.476
374.235	73.426
376.218	59.222
377.787	48.280
379.058	41.099
380.141	37.294
381.131	36.264
382.102	37.436
383.110	40.259
384.199	44.128
385.391	48.303
386.689	51.918
388.072	54.108
389.496	54.258
390.907	52.228
392.248	48.404
393.478	43.533
394.578	38.430
395.545	33.733
396.396	29.810
397.151	26.774
397.835	24.577
398.468	23.085
399.070	22.141
399.653	21.602
400.228	21.346
400.801	21.282
401.379	21.345
401.964	21.490
402.559	21.692
403.164	21.935
403.782	22.209
404.412	22.507
405.055	22.815
405.713	23.115
406.383	23.387
407.066	23.607
407.760	23.768
408.463	23.886
409.173	24.017
409.892	24.269
410.623	24.816
411.377	25.903
412.170	27.850
413.031	31.073
413.998	36.066
415.128	43.403
416.487	53.603
418.154	66.870
420.200	82.529
422.655	98.409
425.471	110.693
428.492	115.295
431.483	110.213
434.210	97.049
436.519	79.827
438.364	62.564
439.786	47.752
440.862	36.243
441.680	27.897
442.314	22.141
442.822	18.349
443.251	15.975
443.630	14.597
443.982	13.911
444.324	13.696
444.666	13.803
445.016	14.121
445.378	14.572
445.758	15.097
446.156	15.649
446.573	16.193
447.009	16.701
447.464	17.160
447.936	17.573
448.423	17.965
448.927	18.402
449.448	19.002
449.992	19.965
450.571	21.627
451.206	24.521
451.937	29.493
452.828	37.784
453.982	50.991
455.540	70.559
457.667	96.181
460.475	123.248
463.892	141.908
467.574	142.364
471.025	123.985
473.860	96.139
475.971	69.377
477.462	48.956
478.509	35.323
479.268	26.937
479.855	22.089
480.345	19.500
480.785	18.362
481.207	18.191
481.632	18.719
482.075	19.788
482.550	21.297
483.067	23.163
483.634	25.285
484.258	27.534
484.942	29.739
485.683	31.692
486.474	33.173
487.304	33.979
488.153	33.975
489.000	33.126
489.826	31.505
490.611	29.288
491.341	26.704
492.009	23.986
492.611	21.338
493.149	18.908
493.630	16.784
494.062	15.008
494.452	13.590
494.810	12.530
495.145	11.848
495.467	11.600
495.788	11.934
496.127	13.170
496.509	15.937
496.986	21.421
497.643	31.745
498.637	50.332
500.221	81.488
502.738	127.045
506.479	178.062
511.314	209.368
516.446	198.193
520.847	153.237
524.009	103.433
526.060	66.717
527.368	44.921
528.256	33.613
528.933	28.445
529.518	26.632
530.077	26.661
530.643	27.777
531.240	29.633
531.882	32.083
532.582	35.082
533.353	38.617
534.204	42.670
535.147	47.182
536.189	52.026
537.337	56.982
538.590	61.729
539.938	65.865
541.365	68.963
542.845	70.666
544.345	70.766
545.832	69.284
547.272	66.458
548.641	62.677
549.923	58.389
551.111	54.003
552.207	49.836
553.217	46.088
554.151	42.864
555.023	40.192
555.842	38.055
556.622	36.418
557.371	35.247
558.101	34.520
558.820	34.236
559.537	34.414
560.262	35.084
561.006	36.280
561.780	38.021
562.595	40.289
563.462	42.998
564.389	45.974
565.382	48.932
566.437	51.491
567.545	53.224
568.683	53.734
569.826	52.767
570.941	50.287
571.997	46.496
572.969	41.788
573.840	36.644
574.603	31.529
575.260	26.819
575.821	22.763
576.301	19.509
576.716	17.127
577.086	15.648
577.430	15.104
577.768	15.558
578.124	17.120
578.523	19.957
578.997	24.288
579.581	30.343
580.318	38.271
581.250	47.977
582.416	58.888
583.834	69.770
585.490	78.766
587.321	83.897
589.226	83.913
591.086	78.990
592.799	70.672
594.307	61.085
595.596	52.053
596.690	44.638
597.630	39.185
598.461	35.575
599.221	33.489
599.943	32.581
600.653	32.558
601.367	33.205
602.101	34.382
602.865	35.999
603.669	37.998
604.521	40.322
605.427	42.898
606.392	45.624
607.417	48.357
608.503	50.927
609.643	53.153
610.828	54.875
612.045	55.991
613.280	56.477
614.519	56.394
615.749	55.883
616.963	55.136
618.157	54.383
619.331	53.885
620.493	53.947
621.656	54.954
622.841	57.420
624.082	62.034
625.425	69.666
626.934	81.284
628.689	97.668
630.779	118.778
633.277	142.847
636.201	165.657
639.474	181.163
642.908	184.146
646.250	173.451
649.277	152.773
651.857	128.167
653.973	104.795
655.679	85.419
657.060	70.706
658.203	60.174
659.178	52.965
660.041	48.257
660.832	45.414
661.582	44.001
662.313	43.759
663.045	44.563
663.795	46.383
664.580	49.263
665.418	53.282
666.328	58.526
667.331	65.041
668.445	72.779
669.692	81.527
671.082	90.823
672.621	99.941
674.300	107.920
676.092	113.702
677.954	116.396
679.835	115.532
681.674	111.218
683.421	104.105
685.037	95.179
686.501	85.487
687.807	75.909
688.962	67.040
689.980	59.204
690.880	52.485
691.680	46.830
692.396	42.109
693.043	38.173
693.632	34.875
694.174	32.098
694.676	29.753
695.144	27.780
695.585	26.149
696.003	24.852
696.404	23.902
696.793	23.331
697.176	23.184
697.560	23.522
697.955	24.417
698.368	25.957
698.813	28.232
699.301	31.331
699.847	35.325
700.468	40.247
701.179	46.058
701.996	52.605
702.930	59.581
703.986	66.506
705.161	72.753
706.439	77.630
707.793	80.527
709.185	81.074
710.573	79.266
711.917	75.463
713.188	70.301
714.365	64.511
715.441	58.771
716.421	53.589
717.315	49.289
718.140	46.025
718.915	43.830
719.656	42.676
720.383	42.507
721.112	43.261
721.858	44.889
722.637	47.338
723.462	50.542
724.346	54.405
725.300	58.758
726.330	63.356
727.439	67.863
728.623	71.881
729.873	75.006
731.169	76.898
732.489	77.395
733.809	76.563
735.106	74.723
736.366	72.397
737.582	70.223
738.759	68.859
739.914	68.888
741.071	70.752
742.263	74.700
743.522	80.713
744.882	88.445
746.367	97.168
747.989	105.768
749.736	112.863
751.578	117.095
753.461	117.529
755.323	113.976
757.102	107.077
758.753	98.090
760.251	88.495
761.594	79.648
762.799	72.524
763.896	67.706
764.925	65.440
765.924	65.734
766.932	68.408
767.987	73.131
769.116	79.400
770.342	86.515
771.674	93.579
773.107	99.549
774.619	103.390
776.175	104.295
777.729	101.882
779.231	96.311
780.637	88.228
781.915	78.561
783.046	68.303
784.026	58.300
784.860	49.133
785.564	41.134
786.155	34.398
786.652	28.885
787.072	24.472
787.430	20.995
787.740	18.293
788.013	16.212
788.258	14.625
788.481	13.428
788.688	12.535
788.883	11.882
789.070	11.422
789.252	11.119
789.431	10.947
789.610	10.890
789.789	10.943
789.971	11.106
790.157	11.392
790.351	11.825
790.554	12.447
790.771	13.327
791.005	14.575
791.265	16.359
791.560	18.939
791.907	22.709
792.328	28.260
792.860	36.440
793.552	48.404
794.478	65.549
795.734	89.195
797.434	119.729
799.683	155.173
802.525	189.631
805.875	213.739
809.491	218.717
813.025	202.258
816.158	170.452
818.710	133.455
820.660	99.541
822.095	72.655
823.138	53.274
823.905	40.218
824.490	31.901
824.960	26.951
825.364	24.360
825.735	23.468
826.098	23.875
826.473	25.375
826.877	27.894
827.325	31.448
827.836	36.119
828.426	42.006
829.117	49.204
829.930	57.734
830.884	67.489
831.998	78.139
833.283	89.088
834.738	99.444
836.347	108.126
838.076	114.089
839.876	116.602
841.691	115.491
843.464	111.236
845.152	104.820
846.726	97.433
848.180	90.188
849.519	83.969
850.764	79.309
851.941	76.443
853.077	75.390
854.200	76.017
855.335	78.074
856.501	81.202
857.713	84.992
858.981	88.957
860.302	92.555
861.670	95.241
863.069	96.558
864.479	96.174
865.873	93.948
867.225	89.969
868.512	84.519
869.714	78.018
870.819	70.929
871.821	63.706
872.719	56.723
873.519	50.254
874.229	44.489
874.859	39.523
875.422	35.413
875.930	32.175
