<j>	<F>
1.204	20.472
12.993	12.167
24.931	11.605
36.803	11.634
49.236	11.212
58.165	12.792
69.086	13.201
80.865	13.122
91.228	13.348
107.466	11.495
116.191	12.327
128.162	12.205
137.036	13.017
154.990	11.383
161.055	12.593
172.614	12.749
187.948	11.677
190.973	13.704
205.521	12.940
213.808	13.648
225.587	13.525
238.620	13.039
247.105	13.715
257.017	13.901
271.637	13.347
284.625	12.946
290.529	13.871
300.620	14.110
308.832	14.637
324.331	13.875
337.927	13.485
357.509	12.305
362.068	13.173
373.051	13.285
397.714	11.710
401.177	12.531
403.696	13.607
408.787	14.445
417.608	14.845
430.255	14.517
439.102	14.974
466.310	12.924
477.811	12.869
485.882	13.223
505.490	12.507
525.071	11.773
532.022	12.119
536.874	12.664
544.923	12.970
562.768	12.464
574.600	12.383
578.991	12.947
590.216	12.977
602.649	12.878
610.272	13.159
614.985	13.706
619.416	14.312
634.571	14.111
665.544	12.440
680.689	12.256
699.927	11.758
707.595	11.970
710.642	12.473
713.604	13.032
725.203	13.040
750.266	12.242
771.000	11.687
776.056	12.024
782.711	12.292
788.669	12.597
793.170	13.006
801.232	13.214
808.387	13.464
819.216	13.522
836.230	13.143
845.471	13.270
873.009	12.425
891.726	12.029
898.448	12.249
904.095	12.533
911.453	12.744
921.429	12.812
927.536	13.080
940.883	13.003
958.418	12.674
966.372	12.837
978.215	12.822
988.575	12.858
993.713	13.156
1002.299	13.313
1029.794	12.560
1041.999	12.505
1051.891	12.572
1060.076	12.706
1065.377	12.972
1069.840	13.288
1076.101	13.532
1085.443	13.629
1118.217	12.728
1149.886	11.901
1158.756	11.984
1163.649	12.222
1167.254	12.516
1169.440	12.878
1170.904	13.291
1173.502	13.679
1185.754	13.661
1220.140	12.717
1243.836	12.247
1250.744	12.393
1253.163	12.716
1255.101	13.073
1257.374	13.435
1260.665	13.771
1281.377	13.445
1323.810	12.270
1334.817	12.272
1340.593	12.457
1348.131	12.591
1356.868	12.679
1362.275	12.881
1368.083	13.081
1379.395	13.085
1388.698	13.149
1394.229	13.355
1400.788	13.532
1415.859	13.406
1433.829	13.153
1440.649	13.302
1446.887	13.483
1458.700	13.473
1477.690	13.202
1488.855	13.196
1496.790	13.308
1506.550	13.362
1520.034	13.293
1538.896	13.046
1548.485	13.087
1552.409	13.323
1557.710	13.523
1565.064	13.655
1574.002	13.733
1589.638	13.614
1680.893	11.440
1691.656	11.431
1693.684	11.647
1694.904	11.889
1695.842	12.148
1696.645	12.420
1697.480	12.703
1698.816	12.983
1703.906	13.171
1728.187	12.831
1760.552	12.279
1776.303	12.160
1780.506	12.332
1783.905	12.534
1797.544	12.499
1830.225	11.999
1845.593	11.898
1851.437	12.022
1856.368	12.172
1863.084	12.285
1874.031	12.302
1887.842	12.248
1896.551	12.305
1900.172	12.484
1902.164	12.709
1904.123	12.943
1908.222	13.132
1925.627	12.996
1952.484	12.610
1966.021	12.558
1981.000	12.477
1989.270	12.540
1991.664	12.745
1992.459	12.996
1992.877	13.266
1993.194	13.549
1993.474	13.843
1993.731	14.149
1993.955	14.468
1994.122	14.802
1994.258	15.150
1994.363	15.514
1994.477	15.892
1994.560	16.287
1994.619	16.701
1994.679	17.132
1994.730	17.583
1994.772	18.054
1994.804	18.546
1994.835	19.061
1994.851	19.599
1994.879	20.162
1994.898	20.751
1994.911	21.368
1994.923	22.013
1994.936	22.688
1994.946	23.394
1994.957	24.133
