<j>	<F>
1.204	20.472
13.307	11.953
24.000	12.990
36.510	11.614
49.526	10.788
59.617	11.770
69.004	13.349
84.793	11.019
92.734	12.612
106.450	11.700
113.100	13.624
123.917	13.824
139.790	12.140
150.415	12.414
159.308	13.118
171.470	12.939
189.102	11.544
199.217	11.834
209.360	12.065
218.837	12.507
232.166	12.144
238.816	13.026
256.114	12.016
266.579	12.153
271.886	13.186
286.220	12.712
298.292	12.567
305.745	13.188
317.544	13.143
334.305	12.370
342.865	12.699
346.420	13.820
351.480	14.852
362.498	14.870
371.108	15.252
389.024	14.139
399.692	14.194
418.911	13.284
436.419	12.449
446.493	12.608
454.226	12.964
460.805	13.485
475.309	13.156
483.795	13.423
497.019	13.242
509.509	13.102
519.261	13.254
527.800	13.503
535.158	13.892
544.971	14.058
562.430	13.421
573.282	13.472
599.365	12.276
608.283	12.456
623.032	12.225
637.889	12.018
649.512	11.991
659.340	12.106
669.519	12.193
682.429	12.110
692.982	12.162
701.424	12.345
707.526	12.683
721.400	12.563
744.682	11.889
761.353	11.585
766.009	11.940
769.773	12.366
773.133	12.841
777.968	13.257
789.637	13.246
805.345	12.995
832.605	12.108
841.309	12.231
847.601	12.501
854.390	12.748
861.334	12.996
871.731	13.051
879.698	13.230
890.018	13.302
904.052	13.133
908.861	13.482
911.247	14.005
918.981	14.251
945.326	13.342
951.347	13.622
970.287	13.235
981.436	13.207
987.402	13.490
1011.516	12.886
1025.243	12.735
1031.237	12.986
1041.784	13.030
1054.422	12.965
1062.040	13.126
1065.542	13.492
1070.964	13.794
1088.134	13.505
1099.167	13.502
1109.299	13.556
1121.214	13.521
1128.720	13.685
1133.079	14.015
1138.887	14.286
1152.371	14.184
1180.726	13.413
1212.960	12.533
1221.793	12.617
1227.446	12.834
1233.844	13.028
1241.956	13.157
1251.210	13.239
1262.376	13.245
1271.571	13.320
1276.857	13.560
1285.472	13.675
1296.395	13.680
1302.452	13.890
1313.108	13.935
1344.125	13.147
1355.433	13.129
1361.859	13.306
1367.984	13.499
1375.762	13.635
1393.208	13.416
1410.501	13.179
1417.406	13.331
1424.114	13.495
1430.791	13.663
1441.161	13.702
1464.755	13.276
1484.648	12.964
1491.643	13.101
1498.615	13.246
1507.890	13.317
1522.755	13.203
1540.376	13.002
1559.095	12.772
1571.488	12.734
1578.742	12.852
1582.405	13.083
1584.421	13.375
1586.002	13.695
1588.787	13.989
1611.233	13.650
1641.639	13.007
1646.027	13.208
1649.631	13.446
1653.998	13.665
1659.964	13.839
1678.367	13.624
1697.196	13.368
1702.140	13.554
1705.124	13.813
1709.320	14.041
1719.993	14.072
1762.111	13.149
1779.797	12.939
1784.304	13.124
1792.614	13.216
1811.866	13.002
1822.940	12.996
1826.985	13.189
1831.273	13.384
1837.643	13.523
1845.149	13.630
1855.665	13.654
1871.941	13.513
1886.392	13.418
1896.431	13.448
1906.522	13.480
1916.106	13.522
1927.150	13.535
1954.182	13.127
1967.532	13.058
1972.041	13.227
1976.250	13.409
1980.654	13.588
1984.754	13.780
1987.945	14.000
1990.067	14.257
1991.359	14.548
1992.179	14.864
1992.782	15.199
1993.245	15.553
1993.653	15.922
1993.963	16.310
1994.189	16.718
1994.381	17.145
1994.529	17.592
1994.637	18.060
1994.715	18.550
1994.777	19.064
1994.813	19.601
1994.855	20.164
1994.883	20.752
1994.903	21.368
1994.918	22.013
1994.933	22.688
1994.944	23.394
1994.956	24.133
