<j>	<F>
1.204	20.472
13.008	12.754
23.471	14.318
35.951	12.330
46.971	12.714
58.748	12.373
69.167	13.025
80.815	12.882
91.936	13.143
103.523	12.846
116.829	12.108
122.734	14.333
138.648	12.565
150.999	12.326
163.608	11.949
170.583	13.177
179.492	14.016
191.398	13.575
197.759	15.119
219.974	12.351
229.797	12.556
240.832	12.778
250.909	12.852
257.724	13.767
261.954	15.347
289.737	12.133
294.173	13.216
301.333	13.952
311.755	14.087
321.124	14.395
334.556	13.994
346.990	13.753
362.684	13.127
368.370	13.879
383.945	13.365
400.671	12.608
406.896	13.218
416.365	13.448
431.419	13.019
442.280	13.045
453.764	13.028
459.875	13.576
463.610	14.472
477.186	14.284
506.986	12.344
516.219	12.469
519.106	13.241
523.425	13.968
554.053	12.211
559.266	12.704
578.339	12.148
585.978	12.383
588.406	13.095
595.021	13.514
610.979	13.143
623.275	13.025
628.098	13.538
634.188	13.999
654.688	13.237
665.989	13.233
687.025	12.563
695.902	12.690
698.916	13.269
707.564	13.473
713.862	13.821
739.004	12.967
755.194	12.546
757.816	13.095
767.927	13.198
781.154	13.058
788.992	13.272
805.056	13.029
827.368	12.368
835.566	12.532
842.089	12.807
865.610	12.203
875.595	12.237
878.076	12.690
881.215	13.140
888.308	13.390
899.791	13.373
906.323	13.635
917.625	13.667
945.136	12.781
959.511	12.625
969.806	12.672
977.304	12.854
985.313	13.021
994.693	13.114
1001.579	13.330
1008.276	13.567
1018.943	13.603
1033.906	13.414
1045.494	13.384
1051.120	13.656
1054.326	14.070
1057.339	14.517
1061.868	14.902
1094.749	13.779
1119.969	13.099
1148.171	12.384
1156.816	12.487
1169.393	12.449
1181.585	12.423
1202.993	12.078
1216.626	11.986
1222.375	12.183
1230.057	12.322
1241.544	12.325
1255.650	12.242
1275.082	11.981
1287.310	11.947
1291.766	12.169
1293.620	12.492
1295.229	12.841
1297.820	13.169
1302.153	13.442
1307.554	13.678
1330.016	13.304
1370.899	12.231
1380.537	12.280
1384.844	12.503
1386.684	12.818
1388.616	13.148
1417.436	12.643
1457.303	11.735
1465.691	11.820
1472.781	11.942
1477.735	12.125
1481.570	12.348
1488.453	12.491
1501.366	12.449
1510.404	12.513
1515.383	12.705
1520.518	12.899
1528.184	13.022
1553.324	12.631
1582.156	12.122
1594.986	12.082
1602.954	12.170
1607.088	12.366
1610.515	12.589
1618.387	12.698
1634.724	12.562
1644.408	12.599
1647.440	12.831
1648.966	13.118
1650.206	13.425
1652.716	13.706
1663.476	13.735
1684.400	13.426
1699.267	13.311
1711.069	13.291
1719.580	13.369
1726.057	13.511
1737.219	13.526
1765.602	13.037
1778.756	12.967
1782.857	13.163
1787.383	13.356
1795.533	13.448
1805.658	13.478
1812.975	13.589
1824.085	13.602
1847.463	13.267
1876.550	12.803
1893.062	12.659
1898.205	12.808
1901.730	13.005
1906.550	13.174
1913.409	13.291
1920.940	13.390
1929.904	13.453
1941.693	13.440
1952.031	13.459
1957.429	13.611
1961.325	13.813
1971.203	13.857
1986.289	13.744
1992.047	13.884
1993.351	14.161
1993.851	14.472
1994.113	14.802
1994.303	15.149
1994.420	15.512
1994.529	15.890
1994.604	16.286
1994.653	16.699
1994.703	17.131
1994.747	17.582
1994.783	18.053
1994.811	18.546
1994.840	19.060
1994.854	19.599
1994.880	20.162
1994.899	20.751
1994.912	21.368
1994.923	22.013
1994.936	22.688
1994.946	23.394
1994.957	24.133
