<j>	<F>
1.701	12.604
2.648	14.055
3.621	15.878
4.952	14.105
6.373	11.778
7.526	11.236
8.322	12.268
9.177	14.359
10.297	14.364
11.564	13.998
13.102	12.663
14.424	11.755
15.403	11.906
16.087	12.887
16.709	14.627
17.888	15.305
19.871	13.064
21.304	11.955
22.527	12.026
24.151	11.507
25.658	10.782
26.630	10.832
27.365	11.335
28.050	11.988
28.775	12.663
29.629	13.202
30.691	13.440
32.025	13.276
33.689	12.711
35.579	11.852
37.195	11.216
38.376	11.095
39.385	11.225
40.385	11.393
41.411	11.526
42.394	11.653
43.224	11.885
43.877	12.301
44.422	12.883
44.976	13.549
45.747	14.107
47.132	14.104
49.277	13.161
51.094	12.265
52.030	12.232
52.573	12.678
53.031	13.285
53.534	13.926
54.223	14.462
55.294	14.653
56.809	14.322
58.324	13.830
59.361	13.745
60.006	14.099
60.540	14.664
61.290	15.161
62.874	15.043
65.762	13.721
68.329	12.385
69.539	12.115
70.199	12.364
70.818	12.714
71.599	13.004
72.679	13.122
74.115	12.998
75.757	12.698
77.285	12.418
78.491	12.314
79.401	12.394
80.160	12.594
80.938	12.821
81.898	12.975
83.149	12.969
84.642	12.800
86.164	12.581
87.562	12.427
88.860	12.342
90.119	12.282
91.308	12.244
92.349	12.263
93.220	12.363
93.966	12.534
94.652	12.747
95.316	12.977
95.965	13.218
96.586	13.476
97.165	13.762
97.712	14.079
98.253	14.415
98.826	14.747
99.458	15.054
100.159	15.321
100.930	15.547
101.800	15.718
102.860	15.778
104.188	15.661
105.681	15.401
107.063	15.176
108.205	15.111
109.288	15.135
110.684	15.051
112.794	14.630
115.565	13.856
118.140	13.124
119.895	12.760
121.019	12.706
121.895	12.792
122.777	12.902
123.809	12.968
125.045	12.956
126.447	12.872
127.897	12.754
129.274	12.654
130.517	12.599
131.620	12.595
132.598	12.636
133.464	12.716
134.241	12.832
134.964	12.973
135.683	13.124
136.460	13.263
137.360	13.366
138.446	13.407
139.769	13.366
141.356	13.235
143.180	13.021
145.121	12.761
146.975	12.518
148.553	12.352
149.789	12.290
150.734	12.321
151.488	12.419
152.142	12.555
152.758	12.710
153.373	12.870
154.004	13.028
154.650	13.183
155.299	13.336
155.928	13.496
156.515	13.669
157.045	13.864
157.515	14.085
157.938	14.331
158.342	14.596
158.782	14.863
159.389	15.092
160.477	15.185
162.709	14.920
166.653	14.079
171.103	12.997
174.000	12.353
175.321	12.204
175.905	12.302
176.228	12.494
176.468	12.723
176.688	12.968
176.926	13.219
177.227	13.466
177.680	13.686
178.455	13.836
179.846	13.833
182.193	13.577
185.438	13.058
188.750	12.483
191.278	12.093
192.964	11.924
194.171	11.889
195.183	11.910
196.128	11.951
197.032	12.000
197.881	12.058
198.648	12.132
199.319	12.225
199.888	12.342
200.364	12.482
200.761	12.644
201.097	12.825
201.391	13.021
201.659	13.231
201.917	13.450
202.185	13.674
202.490	13.896
202.871	14.108
203.391	14.291
204.141	14.420
205.232	14.459
206.732	14.381
208.552	14.198
210.398	13.986
211.947	13.836
213.067	13.799
213.824	13.865
214.347	14.003
214.747	14.184
215.093	14.388
215.425	14.603
215.764	14.822
216.124	15.041
216.511	15.257
216.932	15.467
217.393	15.670
217.906	15.860
218.499	16.030
219.240	16.162
220.288	16.211
221.951	16.089
224.597	15.685
228.128	15.013
231.578	14.339
234.118	13.914
235.846	13.728
237.228	13.657
238.601	13.608
240.120	13.533
241.810	13.422
243.617	13.285
245.450	13.140
247.212	13.007
248.820	12.902
250.217	12.836
251.379	12.815
252.309	12.838
253.039	12.902
253.610	12.999
254.064	13.122
254.439	13.265
254.765	13.423
255.062	13.590
255.348	13.765
255.636	13.943
255.935	14.123
256.254	14.303
256.600	14.481
256.979	14.654
257.398	14.821
257.858	14.980
258.361	15.131
258.907	15.273
259.492	15.406
260.116	15.530
260.786	15.643
261.517	15.743
262.333	15.822
263.266	15.872
264.353	15.882
265.633	15.844
267.179	15.745
269.166	15.553
271.908	15.211
275.649	14.669
280.023	14.000
284.034	13.403
287.021	13.016
289.088	12.819
290.599	12.735
291.818	12.710
292.866	12.716
293.785	12.743
294.587	12.790
295.279	12.854
295.871	12.936
296.374	13.034
296.805	13.145
297.178	13.269
297.509	13.403
297.807	13.545
298.083	13.695
298.345	13.850
298.598	14.010
298.850	14.173
299.109	14.339
299.388	14.505
299.714	14.667
300.137	14.816
300.763	14.933
301.802	14.981
303.611	14.894
306.613	14.592
310.823	14.063
315.331	13.462
318.972	13.003
321.419	12.753
323.014	12.654
324.146	12.638
325.042	12.664
325.802	12.711
326.465	12.774
327.044	12.850
327.550	12.938
327.990	13.037
328.373	13.145
328.709	13.264
329.008	13.390
329.278	13.523
329.526	13.662
329.760	13.806
329.984	13.954
330.204	14.107
330.423	14.262
330.647	14.419
330.882	14.578
331.133	14.737
331.414	14.894
331.741	15.046
332.144	15.187
332.672	15.308
333.399	15.395
334.436	15.427
335.907	15.378
337.889	15.230
340.307	14.994
342.893	14.720
345.335	14.469
347.494	14.276
349.461	14.129
351.453	13.995
353.695	13.836
356.324	13.628
359.306	13.371
362.403	13.097
365.282	12.850
367.698	12.663
369.585	12.548
371.012	12.496
372.095	12.490
372.942	12.517
373.633	12.565
374.220	12.629
374.739	12.702
375.208	12.783
375.642	12.870
376.047	12.961
376.429	13.057
376.791	13.157
377.136	13.260
377.467	13.366
377.786	13.475
378.096	13.588
378.401	13.702
378.706	13.819
379.018	13.936
379.344	14.053
379.695	14.169
380.087	14.280
380.539	14.385
381.076	14.478
381.729	14.556
382.535	14.611
383.532	14.638
384.749	14.630
386.196	14.586
387.858	14.508
389.688	14.402
391.624	14.281
393.605	14.153
395.580	14.027
397.508	13.909
399.344	13.804
401.039	13.718
402.550	13.657
403.848	13.623
404.928	13.618
405.806	13.641
406.516	13.688
407.092	13.755
407.571	13.836
407.982	13.929
408.350	14.030
408.694	14.135
409.028	14.244
409.364	14.355
409.709	14.466
410.073	14.575
410.464	14.683
410.893	14.786
411.375	14.883
411.932	14.970
412.596	15.043
413.411	15.095
414.435	15.117
415.732	15.098
417.351	15.032
419.298	14.915
421.498	14.758
423.798	14.584
426.019	14.418
428.026	14.283
429.760	14.186
431.230	14.127
432.477	14.100
433.549	14.098
434.493	14.115
435.354	14.145
436.173	14.182
436.995	14.221
437.863	14.256
438.821	14.280
439.909	14.288
441.154	14.277
442.568	14.243
444.139	14.188
445.837	14.117
447.621	14.034
449.453	13.945
451.308	13.855
453.170	13.765
455.025	13.676
456.853	13.592
458.625	13.514
460.305	13.446
461.863	13.393
463.278	13.355
464.545	13.333
465.671	13.328
466.670	13.337
467.558	13.359
468.352	13.391
469.065	13.434
469.708	13.484
470.289	13.542
470.814	13.606
471.288	13.677
471.714	13.755
472.096	13.838
472.436	13.927
472.739	14.021
473.007	14.121
473.244	14.226
473.454	14.335
473.641	14.450
473.807	14.568
473.957	14.691
474.093	14.817
474.219	14.946
474.339	15.078
474.456	15.213
474.575	15.350
474.703	15.488
474.852	15.625
475.038	15.760
475.291	15.888
475.663	16.003
476.237	16.091
477.153	16.134
478.606	16.103
480.802	15.966
483.794	15.713
487.286	15.381
490.679	15.055
493.469	14.807
495.529	14.660
497.017	14.595
498.151	14.581
499.113	14.594
500.025	14.617
500.970	14.638
502.009	14.650
503.186	14.646
504.523	14.623
506.016	14.581
507.626	14.523
509.278	14.458
510.886	14.395
512.372	14.346
513.690	14.314
514.827	14.304
515.801	14.314
516.642	14.339
517.387	14.378
518.069	14.424
518.715	14.476
519.347	14.530
519.983	14.585
520.635	14.638
521.316	14.689
522.037	14.735
522.810	14.776
523.645	14.809
524.558	14.834
525.563	14.849
526.678	14.851
527.923	14.838
529.318	14.808
530.884	14.759
532.636	14.689
534.571	14.599
536.659	14.492
538.832	14.375
540.984	14.258
543.002	14.155
544.791	14.074
546.299	14.023
547.524	14.002
548.497	14.008
549.270	14.037
549.897	14.083
550.433	14.140
550.929	14.204
551.432	14.268
551.991	14.329
552.662	14.380
553.506	14.415
554.588	14.427
555.970	14.407
557.688	14.353
559.718	14.266
561.964	14.153
564.260	14.032
566.429	13.920
568.336	13.833
569.927	13.777
571.213	13.752
572.242	13.753
573.072	13.774
573.753	13.812
574.328	13.860
574.822	13.918
575.257	13.982
575.646	14.051
575.999	14.125
576.321	14.202
576.620	14.283
576.897	14.367
577.158	14.453
577.404	14.542
577.638	14.633
577.862	14.727
578.078	14.822
578.287	14.919
578.491	15.017
578.691	15.117
578.889	15.219
579.086	15.322
579.284	15.426
579.485	15.530
579.694	15.635
579.916	15.740
580.158	15.844
580.433	15.945
580.760	16.042
581.170	16.130
581.717	16.204
582.491	16.253
583.659	16.258
585.513	16.189
588.529	15.997
593.283	15.623
599.948	15.055
607.571	14.396
614.430	13.820
619.501	13.428
622.891	13.203
625.150	13.090
626.760	13.039
628.029	13.022
629.130	13.021
630.158	13.028
631.163	13.038
632.167	13.047
633.181	13.057
634.207	13.065
635.242	13.073
636.284	13.079
637.331	13.086
638.381	13.092
639.431	13.098
640.480	13.104
641.526	13.110
642.562	13.117
643.583	13.125
644.578	13.134
645.538	13.146
646.451	13.161
647.307	13.180
648.100	13.204
648.823	13.233
649.474	13.268
650.056	13.309
650.571	13.355
651.025	13.406
651.424	13.462
651.775	13.523
652.085	13.587
652.360	13.655
652.608	13.726
652.833	13.800
653.041	13.875
653.239	13.953
653.430	14.032
653.621	14.112
653.819	14.192
654.032	14.272
654.271	14.351
654.553	14.427
654.900	14.499
655.345	14.563
655.935	14.615
656.736	14.650
657.830	14.661
659.310	14.637
661.251	14.573
663.664	14.466
666.443	14.325
669.361	14.167
672.131	14.019
674.526	13.900
676.443	13.821
677.903	13.782
678.989	13.776
679.804	13.794
680.439	13.829
680.966	13.874
681.442	13.925
681.908	13.978
682.398	14.030
682.942	14.079
683.567	14.122
684.295	14.157
685.146	14.182
686.130	14.196
687.250	14.198
688.496	14.190
689.844	14.172
691.263	14.147
692.720	14.119
694.187	14.089
695.647	14.061
697.095	14.033
698.539	14.006
699.988	13.979
701.447	13.951
702.913	13.923
704.370	13.895
705.789	13.870
707.140	13.849
708.391	13.835
709.521	13.831
710.520	13.836
711.388	13.852
712.137	13.877
712.784	13.911
713.348	13.952
713.850	13.998
714.308	14.049
714.737	14.103
715.152	14.158
715.562	14.214
715.976	14.271
716.401	14.327
716.842	14.382
717.299	14.436
717.776	14.489
718.271	14.540
718.783	14.590
719.311	14.639
719.852	14.687
720.408	14.734
720.979	14.780
721.570	14.825
722.195	14.867
722.875	14.905
723.644	14.937
724.557	14.958
725.691	14.961
727.146	14.939
729.033	14.883
731.438	14.784
734.356	14.642
737.638	14.469
740.996	14.286
744.105	14.121
746.739	13.992
748.831	13.906
750.438	13.859
751.678	13.842
752.671	13.847
753.517	13.864
754.291	13.887
755.046	13.914
755.819	13.939
756.631	13.963
757.499	13.982
758.429	13.997
759.422	14.007
760.475	14.013
761.586	14.014
762.750	14.011
763.968	14.005
765.245	13.994
766.594	13.978
768.028	13.957
769.565	13.929
771.212	13.893
772.966	13.849
774.803	13.800
776.681	13.746
778.541	13.694
780.321	13.646
781.971	13.606
783.455	13.577
784.760	13.560
785.892	13.556
786.870	13.562
787.720	13.577
788.467	13.600
789.138	13.629
789.754	13.662
790.331	13.698
790.884	13.736
791.422	13.775
791.954	13.815
792.483	13.856
793.014	13.896
793.549	13.937
794.090	13.977
794.638	14.017
795.195	14.057
795.761	14.096
796.341	14.134
796.939	14.171
797.563	14.207
798.223	14.240
798.937	14.270
799.728	14.296
800.631	14.313
801.689	14.321
802.954	14.315
804.481	14.291
806.316	14.245
808.474	14.177
810.915	14.088
813.535	13.986
816.174	13.880
818.661	13.783
820.864	13.704
822.715	13.648
824.214	13.616
825.404	13.605
826.353	13.611
827.127	13.631
827.790	13.658
828.396	13.690
828.988	13.725
829.606	13.758
830.284	13.788
831.050	13.814
831.930	13.832
832.944	13.841
834.104	13.842
835.407	13.832
836.838	13.814
838.367	13.788
839.954	13.759
841.553	13.727
843.125	13.697
844.648	13.670
846.121	13.647
847.561	13.626
849.005	13.606
850.500	13.584
852.096	13.557
853.835	13.522
855.734	13.478
857.780	13.425
859.922	13.365
862.080	13.303
864.157	13.245
866.064	13.196
867.740	13.159
869.160	13.137
870.328	13.130
871.272	13.136
872.030	13.154
872.644	13.181
873.153	13.214
873.592	13.253
873.993	13.294
874.381	13.337
874.780	13.380
875.213	13.422
875.704	13.460
876.274	13.495
876.949	13.524
877.752	13.546
878.705	13.559
879.822	13.563
881.110	13.556
882.560	13.539
884.141	13.514
885.806	13.483
887.497	13.450
889.148	13.417
890.702	13.390
892.117	13.370
893.371	13.359
894.461	13.358
895.398	13.366
896.202	13.382
896.896	13.404
897.505	13.432
898.052	13.464
898.555	13.500
899.029	13.537
899.488	13.575
899.943	13.615
900.401	13.654
900.867	13.693
901.347	13.731
901.842	13.769
902.356	13.806
902.889	13.841
903.439	13.876
904.007	13.910
904.591	13.942
905.188	13.974
905.795	14.006
906.409	14.037
907.025	14.068
907.641	14.099
908.252	14.130
908.855	14.161
909.448	14.194
910.028	14.227
910.592	14.261
911.141	14.297
911.674	14.333
912.191	14.371
912.697	14.410
913.193	14.449
913.684	14.489
914.179	14.529
914.690	14.569
915.231	14.607
915.828	14.642
916.521	14.672
917.370	14.693
918.469	14.699
919.955	14.683
922.021	14.633
924.890	14.535
928.741	14.379
933.565	14.164
939.019	13.909
944.469	13.653
949.276	13.432
953.084	13.269
955.873	13.164
957.826	13.109
959.175	13.088
960.114	13.092
960.788	13.111
961.291	13.141
961.684	13.177
962.006	13.218
962.281	13.262
962.526	13.308
962.751	13.355
962.964	13.404
963.172	13.453
963.380	13.502
963.592	13.552
963.814	13.601
964.051	13.651
964.308	13.699
964.593	13.746
964.913	13.792
965.279	13.835
965.702	13.876
966.196	13.913
966.776	13.945
967.459	13.972
968.265	13.992
969.208	14.005
