<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.017
314.829	10.045
315.349	9.010
315.820	8.053
316.249	7.284
316.645	6.781
317.024	6.618
317.405	6.916
317.819	7.978
318.319	10.624
319.021	17.103
320.210	33.126
322.543	69.387
327.064	127.074
333.819	156.396
340.203	115.710
344.105	61.625
346.031	31.477
347.018	19.075
347.640	14.933
348.152	14.700
348.676	16.983
349.300	21.647
350.112	29.036
351.208	39.455
352.691	52.459
354.620	66.005
356.959	76.370
359.538	79.988
362.100	76.262
364.434	68.027
366.444	58.921
368.149	51.004
369.606	44.578
370.871	39.141
371.976	34.191
372.940	29.512
373.771	25.141
374.482	21.218
375.085	17.866
375.598	15.134
376.038	13.006
376.421	11.429
376.764	10.337
377.080	9.683
377.383	9.458
377.685	9.701
378.002	10.522
378.354	12.119
378.769	14.797
379.288	18.970
379.963	25.106
380.867	33.527
382.073	43.968
383.636	54.958
385.539	63.581
387.661	66.519
389.788	62.352
391.702	52.879
393.276	41.737
394.495	31.947
395.425	24.832
396.154	20.419
396.764	18.200
397.320	17.636
397.870	18.364
398.454	20.225
399.108	23.252
399.869	27.616
400.781	33.541
401.891	41.135
403.248	50.096
404.881	59.372
406.774	67.021
408.849	70.749
410.965	69.101
412.961	62.486
414.714	52.948
416.167	42.912
417.330	34.104
418.252	27.253
418.993	22.394
419.608	19.250
420.146	17.513
420.643	16.980
421.136	17.643
421.658	19.761
422.255	24.002
422.994	31.634
423.983	44.735
425.391	66.027
427.451	97.422
430.398	135.891
434.280	168.642
438.728	177.256
443.009	155.407
446.485	116.862
448.963	79.793
450.609	52.702
451.686	35.548
452.417	25.369
452.945	19.419
453.356	15.862
453.698	13.638
453.997	12.174
454.268	11.176
454.521	10.509
454.763	10.116
455.000	9.993
455.237	10.165
455.484	10.686
455.747	11.639
456.039	13.137
456.375	15.334
456.773	18.419
457.259	22.603
457.862	28.091
458.618	34.984
459.562	43.149
460.725	52.045
462.116	60.590
463.713	67.280
465.452	70.646
467.238	69.945
468.967	65.614
470.557	59.059
471.969	51.998
473.202	45.799
474.286	41.217
475.265	38.464
476.183	37.407
477.084	37.760
477.998	39.180
478.951	41.306
479.958	43.765
481.025	46.177
482.147	48.166
483.314	49.396
484.503	49.614
485.689	48.697
486.847	46.679
487.950	43.734
488.979	40.132
489.921	36.176
490.769	32.156
491.524	28.302
492.191	24.775
492.778	21.673
493.295	19.039
493.753	16.877
494.165	15.175
494.539	13.916
494.887	13.085
495.220	12.688
495.548	12.761
495.884	13.388
496.243	14.729
496.646	17.058
497.122	20.825
497.712	26.739
498.482	35.857
499.522	49.579
500.962	69.346
502.953	95.567
505.623	125.622
508.978	152.169
512.806	165.316
516.698	159.715
520.230	139.387
523.164	113.702
525.478	90.237
527.281	72.176
528.712	59.734
529.897	52.067
530.935	48.328
531.905	47.968
532.877	50.722
533.912	56.472
535.069	65.028
536.402	75.891
537.950	87.967
539.725	99.422
541.699	107.878
543.798	111.102
545.911	107.959
547.919	99.000
549.723	86.205
551.270	72.069
552.549	58.680
553.585	47.285
554.420	38.343
555.100	31.805
555.669	27.394
556.164	24.797
556.618	23.779
557.060	24.216
557.518	26.119
558.017	29.610
558.591	34.906
559.274	42.266
560.108	51.879
561.134	63.682
562.391	77.116
563.904	90.878
565.666	102.874
567.626	110.617
569.692	112.091
571.739	106.716
573.647	95.699
575.326	81.464
576.737	66.598
577.880	53.031
578.787	41.759
579.503	33.007
580.071	26.549
580.533	21.972
580.919	18.851
581.255	16.818
581.559	15.587
581.845	14.958
582.123	14.792
582.402	15.005
582.688	15.556
582.990	16.435
583.312	17.662
583.662	19.287
584.049	21.394
584.483	24.110
584.977	27.625
585.549	32.219
586.221	38.291
587.026	46.405
588.006	57.294
589.217	71.805
590.732	90.645
592.626	113.841
594.965	139.875
597.768	164.920
600.961	183.188
604.368	189.242
607.741	181.239
610.846	162.251
613.534	138.283
615.769	114.949
617.599	95.574
619.107	81.190
620.386	71.410
621.512	65.268
622.544	61.713
623.524	59.828
624.476	58.887
625.415	58.359
626.348	57.879
627.273	57.230
628.189	56.322
629.091	55.159
629.975	53.822
630.839	52.430
631.682	51.119
632.506	50.009
633.315	49.199
634.112	48.746
634.906	48.663
635.701	48.924
636.503	49.462
637.317	50.185
638.144	50.985
638.987	51.757
639.844	52.410
640.714	52.889
641.592	53.187
642.477	53.356
643.366	53.508
644.258	53.801
645.157	54.436
646.069	55.623
647.002	57.560
647.971	60.401
648.990	64.210
650.073	68.930
651.237	74.335
652.488	80.006
653.831	85.353
655.254	89.667
656.738	92.259
658.252	92.617
659.758	90.552
661.216	86.267
662.594	80.299
663.868	73.390
665.026	66.316
666.070	59.764
667.011	54.265
667.868	50.214
668.664	47.911
669.429	47.630
670.196	49.689
671.002	54.484
671.893	62.483
672.922	74.165
674.145	89.806
675.624	109.149
677.409	130.920
679.523	152.453
681.939	169.793
684.568	178.721
687.265	176.515
689.858	163.364
692.199	142.348
694.199	117.917
695.830	94.065
697.120	73.299
698.120	56.613
698.893	43.936
699.496	34.682
699.975	28.106
700.366	23.522
700.698	20.364
700.988	18.202
701.251	16.722
701.495	15.701
701.727	14.985
701.950	14.466
702.168	14.071
702.382	13.749
702.593	13.469
702.802	13.207
703.009	12.949
703.214	12.683
703.417	12.406
703.617	12.114
703.814	11.807
704.008	11.487
704.198	11.155
704.385	10.817
704.567	10.478
704.746	10.145
704.921	9.829
705.092	9.541
705.260	9.297
705.425	9.118
705.590	9.036
705.754	9.096
705.922	9.363
706.097	9.939
706.286	10.982
706.499	12.740
706.750	15.605
707.064	20.202
707.477	27.494
708.047	38.930
708.863	56.536
710.052	82.706
711.784	119.231
714.237	164.914
717.523	212.194
721.558	246.364
725.977	252.641
730.239	228.158
733.884	184.767
736.718	138.688
738.791	100.247
740.271	72.301
741.336	53.491
742.129	41.317
742.747	33.569
743.255	28.675
743.695	25.627
744.093	23.808
744.467	22.856
744.830	22.555
745.193	22.779
745.563	23.446
745.947	24.509
746.352	25.930
746.785	27.675
747.250	29.711
747.754	31.992
748.299	34.458
748.888	37.035
749.525	39.633
750.209	42.150
750.937	44.477
751.708	46.511
752.514	48.166
753.349	49.389
754.206	50.168
755.076	50.537
755.953	50.581
756.831	50.414
757.707	50.164
758.580	49.962
759.450	49.914
760.322	50.106
761.199	50.577
762.086	51.322
762.988	52.298
763.908	53.428
764.849	54.621
765.812	55.787
766.796	56.853
767.797	57.780
768.814	58.579
769.845	59.298
770.888	60.038
771.942	60.910
773.012	62.012
774.101	63.409
775.214	65.096
776.355	67.000
777.528	68.959
778.732	70.744
779.963	72.087
781.212	72.733
782.466	72.496
783.710	71.298
784.927	69.181
786.102	66.315
787.224	62.949
788.286	59.391
789.287	55.949
790.231	52.912
791.124	50.543
791.981	49.090
792.817	48.814
793.653	50.021
794.517	53.085
795.440	58.473
796.463	66.742
797.637	78.469
799.018	94.063
800.669	113.431
802.642	135.518
804.963	157.875
807.609	176.747
810.493	188.029
813.471	189.023
816.376	179.857
819.065	163.457
821.453	144.111
823.525	125.683
825.313	110.608
826.879	99.889
828.293	93.473
829.617	90.756
830.906	90.890
832.198	92.923
833.517	95.876
834.874	98.831
836.268	100.962
837.684	101.604
839.099	100.349
840.486	97.106
841.821	92.110
843.079	85.814
844.246	78.816
845.314	71.743
846.285	65.149
847.168	59.490
847.976	55.106
848.728	52.253
849.445	51.174
850.153	52.116
850.881	55.402
851.660	61.461
852.531	70.875
853.542	84.333
854.749	102.505
856.213	125.802
858.003	153.946
860.170	185.306
862.738	216.380
865.672	241.965
868.869	256.416
872.161	255.874
875.351	240.202
878.265	213.088
880.791	180.226
882.890	146.998
884.580	117.051
885.916	92.080
886.964	72.340
887.788	57.313
888.443	46.196
888.974	38.186
889.416	32.581
889.797	28.862
890.138	26.640
890.456	25.642
890.766	25.709
891.080	26.760
891.411	28.763
891.769	31.742
892.169	35.764
