<j>	<F>
1.272	18.900
2.355	17.731
3.147	21.543
4.326	19.390
5.380	19.110
6.572	18.956
8.786	11.825
10.014	10.824
11.068	11.195
11.891	11.830
12.548	13.594
13.526	14.755
14.713	14.195
15.640	14.661
16.697	15.202
18.170	14.371
19.899	12.868
21.445	11.888
22.735	11.528
23.756	11.558
24.471	12.101
25.010	13.125
25.589	14.363
26.584	15.106
28.503	13.923
30.227	12.417
31.092	12.572
31.773	13.222
32.458	13.932
33.206	14.608
34.128	15.061
35.421	14.974
37.285	14.035
39.292	12.793
40.813	12.179
41.867	12.118
42.556	12.460
43.021	13.131
43.421	14.002
43.894	14.918
44.631	15.609
45.941	15.579
47.952	14.578
50.180	13.349
52.169	12.475
53.718	12.012
54.783	11.954
55.527	12.198
56.145	12.593
56.762	13.032
57.450	13.441
58.246	13.767
59.146	13.986
60.080	14.144
60.959	14.332
61.748	14.608
62.473	14.961
63.161	15.368
63.834	15.810
64.543	16.249
65.420	16.560
66.729	16.466
68.694	15.702
70.942	14.623
72.822	13.893
74.289	13.573
75.621	13.433
77.084	13.261
78.754	12.957
80.382	12.625
81.650	12.467
82.519	12.547
83.140	12.798
83.656	13.141
84.151	13.521
84.668	13.909
85.229	14.285
85.844	14.635
86.523	14.951
87.292	15.216
88.233	15.377
89.459	15.343
90.965	15.080
92.500	14.752
93.830	14.558
95.026	14.493
96.289	14.422
97.733	14.256
99.357	13.990
101.080	13.668
102.727	13.369
104.087	13.195
105.097	13.200
105.905	13.337
106.781	13.495
108.088	13.511
110.163	13.207
112.826	12.599
115.175	12.045
116.664	11.817
117.516	11.861
118.076	12.044
118.539	12.284
118.992	12.543
119.492	12.799
120.098	13.029
120.886	13.201
121.952	13.273
123.381	13.205
125.164	12.992
127.133	12.692
129.012	12.408
130.592	12.221
131.822	12.155
132.764	12.192
133.515	12.302
134.160	12.456
134.762	12.634
135.360	12.820
135.975	13.005
136.614	13.184
137.279	13.356
137.966	13.521
138.670	13.681
139.388	13.837
140.114	13.990
140.837	14.143
141.545	14.303
142.228	14.474
142.880	14.660
143.507	14.861
144.125	15.072
144.770	15.281
145.507	15.462
146.453	15.567
147.805	15.512
149.769	15.204
152.252	14.662
154.661	14.115
156.475	13.789
157.724	13.695
158.704	13.727
159.665	13.788
160.760	13.815
162.053	13.777
163.507	13.678
164.994	13.554
166.353	13.457
167.477	13.429
168.350	13.480
169.020	13.602
169.557	13.776
170.031	13.979
170.505	14.194
171.034	14.400
171.670	14.578
172.453	14.707
173.400	14.778
174.486	14.794
175.659	14.773
176.881	14.734
178.175	14.677
179.630	14.578
181.326	14.409
183.267	14.166
185.402	13.875
187.776	13.548
190.594	13.151
193.979	12.648
197.585	12.100
200.727	11.647
203.024	11.373
204.577	11.260
205.647	11.251
206.443	11.303
207.083	11.389
207.633	11.496
208.129	11.616
208.594	11.745
209.050	11.879
209.521	12.015
210.036	12.147
210.633	12.267
211.360	12.367
212.275	12.432
213.433	12.450
214.860	12.413
216.520	12.324
218.298	12.204
220.038	12.084
221.619	11.990
223.001	11.935
224.208	11.916
225.291	11.922
226.293	11.945
227.234	11.980
228.116	12.025
228.930	12.082
229.667	12.152
230.327	12.237
230.915	12.337
231.447	12.450
231.943	12.574
232.424	12.703
232.913	12.834
233.434	12.963
234.013	13.083
234.681	13.188
235.475	13.270
236.438	13.319
237.615	13.325
239.033	13.281
240.678	13.188
242.469	13.059
244.272	12.922
245.947	12.806
247.405	12.728
248.625	12.697
249.634	12.708
250.475	12.753
251.191	12.824
251.816	12.915
252.374	13.020
252.882	13.138
253.354	13.265
253.799	13.400
254.225	13.541
254.639	13.687
255.045	13.838
255.446	13.992
255.843	14.150
256.240	14.311
256.636	14.475
257.034	14.641
257.435	14.809
257.845	14.978
258.270	15.147
258.719	15.314
259.208	15.474
259.762	15.621
260.419	15.745
261.234	15.832
262.290	15.860
263.713	15.801
265.679	15.616
268.389	15.265
271.885	14.747
275.757	14.152
279.248	13.637
281.874	13.303
283.685	13.141
284.976	13.090
286.012	13.097
286.957	13.126
287.897	13.159
288.860	13.189
289.842	13.215
290.820	13.239
291.768	13.267
292.666	13.303
293.506	13.348
294.293	13.404
295.040	13.468
295.767	13.537
296.490	13.608
297.220	13.678
297.960	13.746
298.703	13.814
299.434	13.882
300.138	13.956
300.796	14.037
301.396	14.129
301.935	14.234
302.416	14.351
302.850	14.481
303.258	14.618
303.671	14.759
304.130	14.896
304.702	15.015
305.477	15.099
306.578	15.122
308.128	15.056
310.184	14.887
312.657	14.633
315.350	14.339
318.148	14.040
321.124	13.736
