<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.778
314.264	11.018
314.829	10.047
315.349	9.015
315.821	8.065
316.250	7.311
316.648	6.848
317.031	6.782
317.424	7.323
317.867	8.995
318.440	13.217
319.331	23.805
320.997	50.017
324.416	105.941
330.713	178.564
338.899	193.531
345.726	142.953
350.058	95.278
352.787	68.924
354.728	55.413
356.279	48.436
357.631	45.387
358.899	45.253
360.163	47.687
361.494	52.718
362.961	60.531
364.631	71.102
366.565	83.656
368.792	96.150
371.275	105.281
373.898	107.708
376.480	101.973
378.837	89.557
380.844	73.903
382.466	58.405
383.731	45.129
384.704	34.739
385.454	27.034
386.043	21.475
386.515	17.502
386.905	14.657
387.236	12.605
387.526	11.115
387.785	10.040
388.024	9.286
388.248	8.808
388.465	8.591
388.680	8.657
388.902	9.062
389.138	9.915
389.403	11.393
389.713	13.768
390.095	17.450
390.588	23.014
391.248	31.181
392.150	42.678
393.387	57.771
395.046	75.433
397.167	92.408
399.678	103.431
402.370	103.853
404.952	93.225
407.176	75.859
408.932	57.508
410.240	42.036
411.190	30.694
411.886	23.126
412.416	18.443
412.846	15.804
413.222	14.603
413.576	14.471
413.934	15.223
414.318	16.815
414.749	19.297
415.252	22.779
415.852	27.387
416.582	33.182
417.470	40.061
418.543	47.606
419.813	54.967
421.265	60.909
422.849	64.098
424.486	63.645
426.081	59.560
427.547	52.785
428.828	44.756
429.905	36.801
430.787	29.800
431.503	24.120
432.086	19.773
432.570	16.577
432.980	14.298
433.340	12.712
433.665	11.636
433.967	10.934
434.257	10.504
434.539	10.279
434.820	10.208
435.104	10.258
435.394	10.399
435.692	10.607
436.000	10.861
436.321	11.137
436.654	11.411
437.000	11.660
437.358	11.864
437.726	12.010
438.104	12.095
438.489	12.135
438.879	12.168
439.276	12.267
439.681	12.554
440.103	13.214
440.555	14.537
441.062	16.956
441.667	21.093
442.435	27.766
443.457	37.801
444.848	51.451
446.711	67.206
449.061	80.811
451.746	86.487
454.454	81.302
456.864	68.204
458.804	53.333
460.288	41.341
461.436	33.842
462.388	30.508
463.262	30.418
464.150	32.669
465.113	36.500
466.194	41.212
467.411	46.083
468.761	50.377
470.218	53.487
471.743	55.125
473.291	55.467
474.827	55.104
476.337	54.851
477.828	55.487
479.327	57.588
480.875	61.396
482.514	66.764
484.278	73.084
486.181	79.278
488.205	83.929
490.298	85.670
492.382	83.711
494.369	78.211
496.184	70.191
497.785	61.085
499.161	52.201
500.329	44.425
501.321	38.165
502.175	33.474
502.930	30.194
503.617	28.085
504.262	26.882
504.885	26.340
505.502	26.243
506.121	26.404
506.749	26.670
507.388	26.926
508.036	27.098
508.692	27.153
509.352	27.114
510.016	27.053
510.681	27.104
511.352	27.456
512.037	28.371
512.752	30.213
513.520	33.503
514.380	38.986
515.391	47.743
516.636	61.228
518.232	81.068
520.325	108.213
523.054	141.072
526.476	173.299
530.458	194.178
534.645	194.742
538.586	175.222
541.943	144.717
544.608	113.565
546.647	87.722
548.203	68.630
549.415	55.378
550.396	46.451
551.223	40.494
551.949	36.515
552.609	33.834
553.226	32.009
553.814	30.752
554.383	29.879
554.940	29.273
555.491	28.865
556.037	28.610
556.583	28.486
557.130	28.477
557.681	28.577
558.238	28.780
558.803	29.081
559.378	29.472
559.965	29.940
560.565	30.477
561.179	31.073
561.809	31.729
562.457	32.452
563.122	33.258
563.808	34.178
564.516	35.247
565.250	36.505
566.014	37.983
566.812	39.696
567.648	41.621
568.528	43.689
569.453	45.783
570.423	47.731
571.433	49.328
572.475	50.372
573.536	50.695
574.601	50.215
575.653	48.955
576.674	47.050
577.655	44.723
578.585	42.242
579.465	39.887
580.297	37.907
581.091	36.512
581.861	35.869
582.622	36.108
583.393	37.322
584.197	39.572
585.054	42.864
585.987	47.121
587.014	52.139
588.151	57.544
589.400	62.777
590.755	67.143
592.190	69.936
593.668	70.638
595.143	69.080
596.569	65.521
597.908	60.563
599.135	54.975
600.244	49.490
601.241	44.677
602.142	40.916
602.971	38.431
603.755	37.346
604.524	37.763
605.309	39.804
606.144	43.663
607.066	49.613
608.120	57.998
609.355	69.158
610.823	83.270
612.579	100.069
614.659	118.482
617.073	136.373
619.779	150.738
622.679	158.615
625.630	158.406
628.481	150.715
631.115	138.015
633.469	123.413
635.535	109.470
637.345	97.670
638.947	88.505
640.392	81.802
641.724	77.041
642.977	73.597
644.172	70.866
645.321	68.338
646.427	65.636
647.487	62.526
648.496	58.918
649.446	54.844
650.329	50.429
651.141	45.841
651.881	41.267
652.548	36.873
653.147	32.791
653.682	29.117
654.159	25.903
654.588	23.177
654.974	20.945
655.326	19.206
655.652	17.966
655.961	17.242
656.262	17.085
656.563	17.588
656.878	18.910
657.222	21.311
657.615	25.193
658.086	31.162
658.676	40.095
659.443	53.202
660.466	71.990
661.852	97.973
663.724	131.870
666.202	172.100
669.349	213.110
673.100	245.349
677.219	259.075
681.359	250.533
685.178	224.646
688.471	191.137
691.194	158.532
693.409	131.269
695.222	110.294
696.737	94.773
698.036	83.370
699.178	74.885
700.205	68.428
701.145	63.397
702.019	59.414
702.839	56.254
703.618	53.793
704.366	51.976
705.092	50.784
705.805	50.221
706.512	50.301
707.224	51.032
707.950	52.408
708.699	54.395
709.479	56.921
710.299	59.862
711.162	63.041
712.074	66.215
713.031	69.102
714.030	71.389
715.062	72.775
716.111	73.013
717.162	71.957
718.194	69.590
719.191	66.029
720.135	61.508
721.013	56.336
721.817	50.846
722.544	45.351
723.193	40.120
723.769	35.345
724.279	31.159
724.732	27.634
725.136	24.790
725.501	22.629
725.838	21.136
726.157	20.290
726.466	20.075
726.775	20.487
727.094	21.532
727.434	23.235
727.805	25.637
728.218	28.782
728.685	32.733
729.221	37.538
729.840	43.238
730.557	49.825
731.384	57.223
732.335	65.258
733.419	73.632
734.638	81.908
735.987	89.534
737.451	95.897
739.006	100.425
740.617	102.709
742.249	102.576
743.861	100.150
745.419	95.781
746.897	89.990
748.276	83.343
749.545	76.364
750.704	69.474
751.755	62.979
752.708	57.070
753.572	51.847
754.359	47.346
755.081	43.553
755.747	40.419
756.369	37.881
756.954	35.869
757.513	34.312
758.050	33.135
758.573	32.282
759.086	31.695
759.592	31.331
760.096	31.156
760.600	31.152
761.108	31.310
761.621	31.642
762.143	32.176
762.678	32.965
763.229	34.095
763.802	35.699
764.407	37.969
765.055	41.178
765.762	45.700
766.553	52.030
767.459	60.793
768.521	72.683
769.794	88.323
771.337	107.966
773.208	130.991
775.447	155.380
778.051	177.533
780.948	192.967
784.003	198.087
787.043	192.114
789.905	177.687
792.488	159.537
794.764	142.403
796.771	129.606
798.588	122.710
800.304	121.865
802.007	126.257
803.766	134.378
805.628	144.213
807.608	153.382
809.689	159.469
811.822	160.505
813.935	155.530
815.951	144.845
817.801	129.840
819.441	112.485
820.848	94.747
822.026	78.143
822.993	63.573
823.781	51.398
824.419	41.596
824.937	33.934
825.363	28.074
825.717	23.676
826.019	20.432
826.282	18.086
826.518	16.429
826.734	15.307
826.938	14.599
827.135	14.222
827.328	14.112
827.522	14.228
827.719	14.541
827.923	15.037
828.137	15.704
828.361	16.542
828.599	17.549
828.855	18.733
829.130	20.096
829.428	21.638
829.750	23.360
830.102	25.261
830.484	27.328
830.900	29.540
831.353	31.865
831.844	34.263
832.374	36.679
832.944	39.044
833.553	41.288
834.199	43.337
834.878	45.119
835.587	46.576
836.320	47.669
837.071	48.388
837.834	48.746
838.603	48.789
839.375	48.591
840.145	48.239
840.910	47.836
841.671	47.487
842.429	47.305
843.186	47.387
843.947	47.841
844.718	48.764
845.508	50.253
846.324	52.409
847.179	55.318
848.085	59.056
849.053	63.642
850.099	69.034
851.233	75.066
852.464	81.426
853.794	87.621
855.216	93.020
856.716	96.943
858.263	98.772
859.825	98.147
861.361	95.074
862.834	89.918
864.216	83.355
865.488	76.200
866.646	69.233
867.696	63.075
868.654	58.163
869.541	54.734
870.379	52.857
