<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.017
314.829	10.046
315.349	9.012
315.820	8.057
316.249	7.292
316.646	6.800
317.026	6.660
317.410	6.999
317.830	8.096
318.336	10.610
319.031	16.027
320.121	27.307
321.990	48.411
325.131	77.746
329.556	96.170
334.135	84.000
337.569	56.161
339.689	34.963
340.994	24.304
341.927	20.259
342.730	19.498
343.522	20.266
344.357	21.698
345.255	23.329
346.222	24.881
347.251	26.215
348.331	27.317
349.451	28.287
350.605	29.272
351.795	30.373
353.023	31.572
354.291	32.712
355.593	33.576
356.916	34.033
358.242	34.188
359.562	34.438
360.883	35.377
362.234	37.582
363.666	41.340
365.229	46.394
366.959	51.795
368.847	56.091
370.833	57.957
372.820	57.027
374.718	54.143
376.478	50.796
378.102	48.292
379.631	47.303
381.118	47.912
382.615	49.867
384.160	52.787
385.778	56.262
387.479	59.813
389.257	62.843
391.089	64.663
392.936	64.639
394.742	62.459
396.452	58.311
398.019	52.836
399.420	46.869
400.652	41.143
401.729	36.105
402.673	31.922
403.511	28.549
404.264	25.840
404.951	23.633
405.584	21.788
406.173	20.212
406.724	18.852
407.243	17.686
407.736	16.712
408.207	15.929
408.661	15.344
409.105	14.947
409.543	14.727
409.980	14.660
410.421	14.716
410.869	14.859
411.328	15.051
411.798	15.254
412.279	15.435
412.771	15.573
413.273	15.663
413.783	15.727
414.300	15.821
414.826	16.057
415.366	16.620
415.933	17.821
416.551	20.163
417.264	24.445
418.144	31.840
419.304	43.811
420.900	61.393
423.095	83.337
425.951	103.659
429.285	112.672
432.649	104.678
435.563	84.390
437.794	61.898
439.384	44.023
440.506	32.341
441.337	25.739
442.011	22.618
442.616	21.725
443.209	22.253
443.825	23.701
444.489	25.751
445.216	28.167
446.016	30.740
446.891	33.283
447.839	35.618
448.851	37.612
449.918	39.185
451.025	40.319
452.159	41.043
453.309	41.388
454.462	41.371
455.611	40.964
456.743	40.113
457.847	38.780
458.910	36.966
459.920	34.742
460.867	32.248
461.746	29.653
462.555	27.132
463.298	24.823
463.981	22.811
464.613	21.136
465.205	19.791
465.763	18.738
466.298	17.930
466.815	17.317
467.319	16.854
467.815	16.515
468.306	16.292
468.797	16.205
469.289	16.301
469.791	16.658
470.311	17.397
470.860	18.686
471.459	20.752
472.134	23.892
472.920	28.477
473.865	34.912
475.028	43.522
476.472	54.304
478.250	66.559
480.379	78.595
482.810	87.979
485.424	92.620
488.063	92.043
490.587	87.681
492.915	81.835
495.037	76.363
496.983	72.089
498.795	68.914
500.507	66.261
502.134	63.469
503.675	60.086
505.118	55.996
506.450	51.394
507.663	46.669
508.761	42.246
509.753	38.475
510.659	35.562
511.500	33.588
512.300	32.522
513.080	32.254
513.859	32.626
514.651	33.444
515.468	34.496
516.313	35.559
517.186	36.413
518.080	36.877
518.986	36.823
519.889	36.203
520.776	35.048
521.635	33.461
522.455	31.594
523.230	29.616
523.959	27.688
524.644	25.941
525.289	24.482
525.903	23.391
526.495	22.744
527.076	22.626
527.660	23.149
528.266	24.491
528.914	26.909
529.636	30.762
530.469	36.506
531.466	44.609
532.687	55.338
534.196	68.365
536.034	82.248
538.195	94.219
540.594	100.884
543.071	99.963
545.436	91.847
547.541	79.381
549.317	66.091
550.774	54.517
551.971	45.756
552.978	39.838
553.861	36.303
554.673	34.578
555.454	34.165
556.232	34.676
557.027	35.817
557.852	37.353
558.716	39.070
559.622	40.752
560.567	42.174
561.543	43.115
562.540	43.401
563.540	42.941
564.527	41.765
565.484	40.032
566.400	38.019
567.271	36.074
568.099	34.569
568.897	33.860
569.684	34.252
570.488	35.978
571.340	39.167
572.274	43.781
573.322	49.547
574.507	55.873
575.836	61.844
577.292	66.342
578.833	68.353
580.396	67.352
581.910	63.542
583.319	57.778
584.586	51.216
585.702	44.923
586.680	39.624
587.544	35.659
588.327	33.066
589.060	31.694
589.769	31.295
590.475	31.588
591.193	32.284
591.931	33.104
592.690	33.797
593.467	34.158
594.253	34.043
595.036	33.389
595.805	32.215
596.547	30.617
597.253	28.739
597.918	26.750
598.539	24.822
599.118	23.106
599.661	21.740
600.178	20.862
600.679	20.645
601.182	21.366
601.712	23.516
602.306	27.997
603.029	36.417
603.987	51.468
605.357	77.061
607.404	117.150
610.441	171.110
614.656	225.475
619.797	252.963
625.058	234.212
629.524	181.050
632.759	122.381
634.861	76.655
636.155	46.916
636.946	29.300
637.445	19.301
637.779	13.696
638.021	10.538
638.211	8.737
638.372	7.697
638.517	7.100
638.653	6.773
638.784	6.627
638.915	6.615
639.048	6.719
639.184	6.941
639.328	7.303
639.481	7.853
639.648	8.678
639.835	9.935
640.054	11.892
640.321	15.021
640.665	20.136
641.135	28.628
641.814	42.774
642.838	65.977
644.420	102.357
646.840	154.234
650.362	216.065
655.019	268.282
660.371	284.544
665.591	256.124
669.957	202.272
673.231	149.266
675.581	110.661
677.308	87.495
678.679	75.866
679.878	71.647
681.020	71.834
682.169	74.490
683.361	78.384
684.615	82.691
685.933	86.815
687.310	90.292
688.734	92.768
690.188	93.989
691.650	93.807
693.099	92.185
694.512	89.191
695.872	84.984
697.160	79.789
698.364	73.867
699.474	67.498
700.486	60.950
701.399	54.461
702.214	48.228
702.938	42.396
703.576	37.064
704.135	32.286
704.625	28.082
705.054	24.439
705.430	21.324
705.760	18.694
706.053	16.500
706.313	14.690
706.547	13.213
706.760	12.024
706.956	11.079
707.138	10.343
707.311	9.785
707.476	9.378
707.636	9.102
707.793	8.941
707.949	8.882
708.106	8.918
708.266	9.047
708.430	9.271
708.600	9.598
708.778	10.043
708.967	10.632
709.169	11.402
709.389	12.407
709.631	13.727
709.902	15.477
710.211	17.820
710.572	20.992
711.002	25.322
711.526	31.271
712.180	39.450
713.011	50.621
714.080	65.602
715.465	85.022
717.244	108.748
719.484	135.132
722.199	160.373
725.316	179.010
728.660	186.049
731.996	179.783
735.097	162.789
737.814	140.152
740.097	116.732
741.967	95.573
743.483	77.877
744.712	63.686
745.717	52.527
746.547	43.818
747.242	37.033
747.833	31.747
748.344	27.623
748.792	24.411
749.191	21.913
749.553	19.970
749.885	18.461
750.196	17.289
750.490	16.378
750.771	15.665
751.043	15.103
751.307	14.653
751.566	14.284
751.821	13.975
752.073	13.711
752.322	13.480
752.569	13.276
752.815	13.099
753.060	12.952
753.304	12.842
753.549	12.781
753.794	12.787
754.043	12.883
754.296	13.104
754.556	13.494
754.827	14.109
755.113	15.032
755.423	16.371
755.764	18.273
756.150	20.937
756.597	24.626
757.130	29.672
757.778	36.474
758.580	45.456
759.583	56.948
760.837	70.986
762.389	87.022
764.267	103.642
766.459	118.620
768.904	129.559
771.501	135.043
774.133	135.654
776.711	133.967
779.208	133.506
781.664	137.397
784.166	147.398
786.820	163.232
789.710	182.307
792.863	199.956
796.218	210.807
799.635	211.190
802.942	201.050
805.993	183.892
808.713	164.645
811.103	147.332
813.217	134.035
815.125	125.062
816.896	119.629
818.583	116.486
820.218	114.364
821.813	112.211
823.368	109.332
824.873	105.382
826.315	100.324
827.680	94.355
828.956	87.790
830.140	80.993
831.229	74.283
832.227	67.901
833.138	62.005
833.972	56.689
834.736	51.980
835.439	47.865
836.088	44.304
836.692	41.252
837.257	38.655
837.789	36.463
838.294	34.623
838.776	33.092
839.240	31.834
839.689	30.810
840.127	29.989
840.555	29.339
840.977	28.833
841.395	28.449
841.809	28.156
842.223	27.930
842.635	27.753
843.047	27.599
843.460	27.448
843.872	27.276
844.285	27.068
844.697	26.809
845.107	26.482
845.514	26.084
845.918	25.607
846.316	25.052
846.708	24.424
847.093	23.736
847.469	23.002
847.835	22.245
848.192	21.494
848.538	20.784
848.876	20.158
849.206	19.675
849.531	19.410
849.854	19.467
850.183	19.993
850.524	21.208
850.890	23.427
851.301	27.131
851.784	33.027
852.380	42.125
853.150	55.791
854.177	75.693
855.571	103.363
857.462	139.163
859.964	180.496
863.120	220.132
866.821	246.920
