<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.778
314.264	11.017
314.829	10.046
315.349	9.014
315.821	8.061
316.250	7.303
316.647	6.828
317.029	6.735
317.419	7.202
317.853	8.672
318.402	12.279
319.223	20.876
320.671	40.727
323.458	80.034
328.372	129.026
334.785	139.718
340.305	100.942
343.751	60.402
345.711	37.377
346.926	26.018
347.785	20.016
348.457	16.463
349.020	14.253
349.516	12.963
349.977	12.393
350.426	12.421
350.887	12.953
351.376	13.906
351.909	15.196
352.501	16.734
353.158	18.419
353.888	20.139
354.689	21.785
355.557	23.264
356.484	24.506
357.460	25.466
358.471	26.101
359.503	26.364
360.542	26.185
361.569	25.506
362.565	24.311
363.511	22.663
364.390	20.708
365.193	18.636
365.918	16.644
366.569	14.890
367.158	13.476
367.698	12.460
368.206	11.866
368.698	11.708
369.194	12.002
369.712	12.780
370.274	14.084
370.905	15.949
371.627	18.366
372.466	21.220
373.436	24.233
374.537	26.937
375.747	28.776
377.019	29.327
378.292	28.549
379.511	26.855
380.647	24.949
381.699	23.570
382.699	23.337
383.701	24.737
384.779	28.161
386.017	33.857
387.505	41.665
389.308	50.593
391.431	58.608
393.788	63.349
396.215	63.695
398.547	60.617
400.686	56.200
402.618	51.993
404.374	48.384
405.983	44.989
407.459	41.320
408.798	37.212
409.991	32.886
411.039	28.783
411.956	25.356
412.768	22.928
413.510	21.671
414.221	21.629
414.942	22.762
415.712	24.962
416.564	28.039
417.527	31.699
418.614	35.534
419.825	39.078
421.145	41.948
422.543	44.032
423.993	45.662
425.480	47.635
427.018	51.110
428.659	57.364
430.487	67.350
432.605	80.919
435.088	95.743
437.915	106.974
440.922	109.177
443.831	100.294
446.374	83.509
448.413	64.606
449.953	48.085
451.088	35.742
451.932	27.437
452.587	22.285
453.127	19.338
453.605	17.852
454.053	17.308
454.495	17.360
454.945	17.785
455.411	18.433
455.900	19.195
456.414	19.993
456.955	20.762
457.520	21.448
458.109	22.015
458.717	22.436
459.341	22.708
459.976	22.843
460.618	22.867
461.266	22.828
461.916	22.782
462.569	22.784
463.227	22.894
463.892	23.167
464.571	23.641
465.269	24.345
465.993	25.287
466.750	26.442
467.545	27.753
468.383	29.118
469.263	30.393
470.183	31.405
471.133	31.975
472.097	31.964
473.058	31.306
473.996	30.033
474.893	28.276
475.737	26.234
476.521	24.139
477.244	22.210
477.914	20.641
478.542	19.607
479.147	19.274
479.749	19.835
480.381	21.557
481.079	24.801
481.894	30.041
482.892	37.781
484.152	48.336
485.753	61.307
487.744	74.926
490.099	85.846
492.686	90.318
495.282	86.557
497.661	76.109
499.679	62.605
501.297	49.392
502.557	38.285
503.530	29.740
504.289	23.515
504.894	19.164
505.394	16.262
505.825	14.486
506.217	13.606
506.592	13.468
506.971	13.969
507.371	15.049
507.810	16.664
508.303	18.778
508.864	21.343
509.507	24.290
510.243	27.523
511.078	30.913
512.017	34.329
513.057	37.658
514.193	40.842
515.419	43.897
516.727	46.902
518.115	49.938
519.581	53.051
521.122	56.213
522.738	59.357
524.422	62.479
526.172	65.791
527.990	69.848
529.896	75.656
531.935	84.586
534.185	98.028
536.746	116.472
539.709	138.005
543.087	157.065
546.747	165.687
550.398	158.368
553.702	136.635
556.426	107.883
558.506	79.894
560.017	57.082
561.087	40.434
561.846	29.100
562.397	21.728
562.813	17.100
563.147	14.317
563.431	12.787
563.690	12.157
563.941	12.243
564.198	12.994
564.477	14.461
564.792	16.789
565.164	20.208
565.619	25.031
566.188	31.626
566.913	40.328
567.842	51.296
569.022	64.213
570.489	77.967
572.245	90.466
574.240	98.965
576.368	101.103
578.483	96.153
580.442	85.510
582.146	71.940
583.557	58.229
584.689	46.251
585.586	36.808
586.302	29.923
586.890	25.245
587.392	22.320
587.843	20.731
588.268	20.142
588.687	20.302
589.115	21.025
589.563	22.159
590.040	23.577
590.553	25.154
591.103	26.759
591.692	28.258
592.317	29.518
592.972	30.424
593.649	30.893
594.337	30.897
595.028	30.476
595.710	29.741
596.378	28.864
597.029	28.073
597.666	27.626
598.299	27.809
598.942	28.925
599.618	31.293
600.358	35.232
601.200	41.028
602.187	48.846
603.364	58.576
604.769	69.638
606.422	80.840
608.309	90.462
610.375	96.727
612.530	98.552
614.672	96.086
616.712	90.617
618.602	83.894
620.327	77.391
621.904	71.931
623.361	67.713
624.728	64.546
626.027	62.085
627.273	60.019
628.474	58.144
629.634	56.390
630.757	54.787
631.847	53.423
632.910	52.389
633.952	51.734
634.981	51.447
636.005	51.440
637.030	51.554
638.057	51.594
639.083	51.350
640.102	50.643
641.106	49.360
642.083	47.481
643.020	45.077
643.909	42.300
644.744	39.355
645.521	36.460
646.243	33.825
646.916	31.624
647.549	30.001
648.154	29.057
648.746	28.864
649.340	29.466
649.952	30.874
650.599	33.058
651.298	35.938
652.061	39.348
652.900	43.027
653.818	46.609
654.812	49.655
655.865	51.708
656.957	52.405
658.055	51.564
659.129	49.247
660.149	45.752
661.092	41.528
661.945	37.069
662.707	32.816
663.383	29.100
663.986	26.129
664.533	24.015
665.041	22.810
665.529	22.538
666.019	23.230
666.532	24.944
667.089	27.774
667.717	31.845
668.444	37.289
669.301	44.189
670.319	52.478
671.524	61.814
672.935	71.466
674.548	80.280
676.330	86.877
678.223	90.077
680.145	89.391
682.013	85.268
683.765	78.923
685.363	71.853
686.806	65.365
688.114	60.318
689.320	57.120
690.466	55.828
691.590	56.276
692.727	58.145
693.903	61.011
695.136	64.355
696.432	67.607
697.786	70.209
699.181	71.710
700.594	71.874
701.998	70.749
703.369	68.664
704.690	66.146
705.958	63.826
707.178	62.332
708.369	62.271
709.562	64.265
710.797	69.073
712.130	77.800
713.634	92.089
715.416	114.219
717.613	146.721
720.398	190.837
723.929	243.373
728.255	293.211
733.194	322.576
738.304	317.210
743.031	278.244
746.965	221.335
749.974	164.235
752.152	117.335
753.688	83.179
754.773	60.065
755.560	45.111
756.155	35.708
756.632	29.921
757.037	26.430
757.399	24.377
757.737	23.219
758.062	22.612
758.382	22.343
758.701	22.274
759.021	22.318
759.344	22.421
759.672	22.547
760.004	22.673
760.341	22.783
760.681	22.866
761.025	22.916
761.373	22.931
761.723	22.913
762.075	22.866
762.429	22.799
762.785	22.722
763.142	22.652
763.500	22.606
763.861	22.607
764.224	22.684
764.591	22.869
764.964	23.199
765.346	23.719
765.739	24.484
766.149	25.551
766.580	27.000
767.040	28.913
767.536	31.401
768.079	34.603
768.682	38.688
769.360	43.866
770.134	50.399
771.026	58.597
772.066	68.804
773.287	81.328
774.727	96.325
776.421	113.601
778.399	132.325
780.666	150.843
783.201	166.698
785.936	177.193
788.769	180.321
791.574	175.694
794.238	164.823
796.683	150.492
798.876	135.770
800.831	123.176
802.591	114.359
804.219	110.189
805.787	111.010
807.366	116.931
809.028	127.937
810.842	143.901
812.869	164.489
815.161	188.959
817.757	215.951
820.671	243.252
823.880	267.864
827.324	286.363
830.904	295.737
834.496	294.223
837.971	281.954
841.214	260.815
844.144	233.853
846.723	204.298
848.941	174.914
850.817	147.595
852.387	123.399
853.695	102.697
854.780	85.413
855.682	71.226
856.436	59.706
857.070	50.418
857.608	42.950
858.068	36.957
858.467	32.142
858.816	28.276
859.125	25.166
859.402	22.669
859.654	20.669
859.885	19.077
860.101	17.823
860.304	16.856
860.497	16.133
860.684	15.623
860.867	15.305
861.048	15.162
861.228	15.182
861.410	15.361
861.597	15.701
861.789	16.198
861.988	16.866
862.198	17.719
862.421	18.775
862.659	20.057
862.915	21.598
863.193	23.442
863.497	25.639
863.832	28.255
864.205	31.368
864.621	35.073
865.089	39.485
865.620	44.734
866.225	50.967
866.917	58.333
867.711	66.968
868.625	76.971
869.676	88.353
870.881	100.985
872.253	114.541
873.802	128.444
875.526	141.869
877.410	153.820
879.431	163.262
881.548	169.332
883.713	171.582
885.876	170.059
887.992	165.275
890.023	158.051
891.943	149.347
893.741	139.975
895.413	130.546
896.963	121.466
