<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.016
314.829	10.044
315.348	9.007
315.820	8.047
316.248	7.268
316.643	6.742
317.019	6.520
317.394	6.662
317.790	7.292
318.238	8.721
318.797	11.776
319.587	18.689
320.895	35.210
323.380	72.835
328.136	136.590
335.412	180.914
342.766	154.455
347.903	106.113
351.146	78.704
353.505	69.193
355.561	67.671
357.544	68.313
359.504	68.127
361.414	65.758
363.216	61.086
364.855	54.919
366.307	48.481
367.576	42.904
368.695	38.932
369.712	36.875
370.680	36.700
371.649	38.117
372.660	40.629
373.741	43.550
374.897	46.071
376.114	47.388
377.356	46.912
378.576	44.471
379.722	40.367
380.755	35.253
381.654	29.882
382.416	24.881
383.053	20.641
383.586	17.329
384.039	14.942
384.436	13.404
384.798	12.618
385.146	12.511
385.498	13.058
385.872	14.302
386.291	16.362
386.778	19.442
387.366	23.835
388.095	29.868
389.016	37.812
390.184	47.620
391.644	58.588
393.412	69.035
395.443	76.484
397.623	78.658
399.789	74.846
401.783	66.412
403.507	55.893
404.932	45.573
406.082	36.735
407.008	29.725
407.760	24.368
408.382	20.314
408.905	17.237
409.354	14.889
409.748	13.115
410.100	11.828
410.422	10.997
410.728	10.638
411.030	10.813
411.343	11.641
411.688	13.307
412.091	16.085
412.588	20.330
413.227	26.451
414.065	34.755
415.170	45.160
416.595	56.713
418.352	67.265
420.379	73.825
422.527	74.078
424.604	68.007
426.450	58.027
427.988	47.308
429.226	38.151
430.222	31.477
431.050	27.273
431.775	25.132
432.453	24.628
433.127	25.447
433.833	27.414
434.602	30.439
435.462	34.463
436.441	39.370
437.558	44.902
438.828	50.605
440.246	55.832
441.791	59.875
443.422	62.166
445.087	62.502
446.732	61.113
448.316	58.543
449.814	55.418
451.218	52.275
452.534	49.477
453.773	47.253
454.953	45.786
456.096	45.281
457.226	46.041
458.377	48.475
459.591	53.099
460.922	60.461
462.433	70.922
464.192	84.274
466.252	99.177
468.622	112.785
471.235	121.235
473.945	121.295
476.557	112.361
478.895	96.901
480.857	78.926
482.425	61.912
483.642	47.757
484.578	36.945
485.304	29.139
485.882	23.706
486.357	20.021
486.763	17.575
487.125	15.995
487.459	15.030
487.778	14.523
488.091	14.390
488.405	14.602
488.728	15.182
489.070	16.198
489.439	17.762
489.850	20.046
490.320	23.268
490.872	27.700
491.537	33.620
492.349	41.244
493.349	50.561
494.574	61.127
496.043	71.816
497.746	80.815
499.625	86.023
501.580	85.895
503.485	80.282
505.224	70.564
506.726	58.942
507.965	47.486
508.956	37.525
509.739	29.594
510.360	23.675
510.861	19.486
511.279	16.669
511.642	14.898
511.971	13.909
512.285	13.511
512.594	13.566
512.909	13.982
513.240	14.699
513.591	15.679
513.971	16.903
514.386	18.370
514.841	20.103
515.345	22.151
515.905	24.605
516.532	27.610
517.242	31.383
518.053	36.213
518.994	42.431
520.099	50.321
521.408	59.929
522.956	70.770
524.760	81.537
526.796	90.087
528.987	94.031
531.207	91.856
533.312	83.844
535.183	71.965
536.755	58.819
538.023	46.532
539.019	36.264
539.796	28.343
540.406	22.601
540.899	18.694
541.312	16.283
541.678	15.128
542.026	15.126
542.381	16.349
542.774	19.076
543.242	23.893
543.838	31.823
544.644	44.531
545.781	64.474
547.425	94.676
549.805	137.187
553.145	189.227
557.513	238.351
562.630	264.488
567.863	254.714
572.532	215.971
576.258	167.156
579.026	123.089
581.017	89.242
582.445	65.202
583.487	48.677
584.267	37.421
584.871	29.735
585.355	24.444
585.758	20.769
586.104	18.191
586.411	16.371
586.691	15.085
586.952	14.188
587.200	13.589
587.441	13.228
587.679	13.071
587.916	13.100
588.157	13.308
588.406	13.697
588.664	14.276
588.937	15.058
589.228	16.062
589.542	17.304
589.884	18.802
590.260	20.568
590.676	22.605
591.136	24.895
591.647	27.393
592.214	30.025
592.838	32.670
593.520	35.169
594.256	37.333
595.038	38.958
595.854	39.861
596.690	39.912
597.525	39.069
598.342	37.384
599.122	35.000
599.854	32.125
600.525	28.990
601.133	25.813
601.676	22.777
602.158	20.014
602.584	17.611
602.963	15.614
603.303	14.048
603.612	12.930
603.901	12.286
604.180	12.165
604.462	12.663
604.761	13.946
605.097	16.278
605.497	20.068
606.000	25.894
606.657	34.508
607.541	46.719
608.739	63.029
610.342	82.884
612.410	103.698
614.921	120.509
617.724	127.624
620.562	122.177
623.165	106.398
625.353	85.974
627.077	66.295
628.390	50.305
629.383	38.632
630.150	30.682
630.765	25.512
631.284	22.269
631.744	20.308
632.169	19.186
632.576	18.610
632.976	18.395
633.375	18.426
633.779	18.639
634.192	19.004
634.617	19.529
635.058	20.251
635.520	21.253
636.009	22.661
636.536	24.670
637.116	27.550
637.771	31.667
638.531	37.492
639.438	45.555
640.545	56.353
641.913	70.075
643.601	86.191
645.644	102.972
648.026	117.390
650.657	125.911
653.381	126.169
656.014	118.365
658.406	105.096
660.478	89.786
662.216	75.137
663.656	62.543
664.849	52.347
665.848	44.318
666.696	38.035
667.427	33.085
668.066	29.142
668.634	25.968
669.143	23.397
669.606	21.313
670.032	19.632
670.427	18.296
670.800	17.257
671.155	16.481
671.497	15.940
671.832	15.616
672.164	15.503
672.497	15.604
672.837	15.939
673.188	16.551
673.556	17.506
673.951	18.912
674.382	20.925
674.866	23.768
675.421	27.746
676.077	33.269
676.870	40.859
677.850	51.187
679.080	65.112
680.641	83.826
682.632	109.125
685.186	143.664
688.468	190.402
692.661	249.477
697.872	311.660
703.935	354.541
710.277	354.205
716.104	308.018
720.825	238.177
724.295	170.483
726.704	118.164
728.351	82.613
729.500	60.123
730.342	46.396
730.998	38.102
731.544	33.041
732.022	29.864
732.459	27.779
732.870	26.334
733.262	25.272
733.642	24.448
734.012	23.783
734.375	23.229
734.733	22.756
735.086	22.343
735.435	21.974
735.781	21.639
736.124	21.325
736.465	21.023
736.804	20.723
737.141	20.418
737.475	20.101
737.806	19.767
738.135	19.407
738.460	19.022
738.781	18.608
739.097	18.165
739.408	17.695
739.714	17.202
740.013	16.689
740.306	16.166
740.592	15.644
740.871	15.139
741.143	14.673
741.409	14.274
741.671	13.981
741.930	13.850
742.189	13.959
742.454	14.426
742.731	15.418
743.032	17.187
743.373	20.101
743.779	24.696
744.286	31.722
744.944	42.165
745.828	57.171
747.028	77.732
748.649	103.944
750.786	133.853
753.466	162.441
756.607	182.427
759.986	187.745
763.314	177.846
766.347	158.278
768.968	136.923
771.194	119.730
773.126	109.284
774.887	105.508
776.588	106.987
778.309	111.805
780.099	118.017
781.971	123.888
783.914	128.120
785.897	130.060
787.882	129.804
789.838	128.099
791.747	126.085
793.608	124.956
795.438	125.656
797.267	128.682
799.127	133.953
801.050	140.815
803.052	148.141
805.136	154.452
807.280	158.242
809.445	158.319
811.580	154.123
813.627	145.889
815.539	134.502
817.281	121.224
818.838	107.338
820.206	93.906
821.397	81.645
822.432	70.924
823.331	61.868
824.117	54.427
824.811	48.457
825.431	43.780
825.996	40.216
826.517	37.605
827.009	35.808
827.480	34.707
827.940	34.207
828.397	34.230
828.858	34.703
829.328	35.570
829.813	36.785
830.318	38.305
830.847	40.101
831.404	42.156
831.992	44.474
832.616	47.102
833.279	50.120
833.988	53.665
834.749	57.962
835.574	63.316
836.479	70.121
837.483	78.847
838.614	89.998
839.905	103.981
841.394	120.984
843.117	140.648
845.102	161.841
847.357	182.494
849.859	199.780
852.544	210.715
855.314	213.203
858.054	206.893
860.656	193.296
863.042	175.193
865.171	155.598
867.040	136.844
868.671	120.361
870.098	106.675
871.361	95.672
872.493	86.910
873.521	79.862
874.468	74.023
875.346	68.984
876.167	64.443
876.935	60.209
877.654	56.186
878.328	52.337
878.956	48.673
879.543	45.226
880.090	42.059
880.602	39.206
881.081	36.714
881.532	34.622
881.960	32.963
882.370	31.744
882.768	30.986
883.160	30.708
883.550	30.919
883.947	31.633
884.356	32.864
884.784	34.628
885.239	36.939
885.727	39.795
886.256	43.195
