<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.016
314.829	10.044
315.349	9.009
315.820	8.050
316.249	7.276
316.644	6.765
317.022	6.585
317.401	6.847
317.810	7.830
318.299	10.312
318.980	16.498
320.129	32.272
322.421	69.772
327.027	134.173
334.219	173.364
341.236	132.940
345.623	74.918
347.913	43.588
349.254	31.668
350.257	28.135
351.169	27.801
352.081	28.574
353.022	29.524
353.995	30.155
354.988	30.205
355.979	29.592
356.948	28.395
357.876	26.797
358.751	25.019
359.570	23.264
360.335	21.687
361.053	20.393
361.734	19.476
362.391	19.060
363.042	19.372
363.714	20.838
364.448	24.255
365.319	31.052
366.451	43.594
368.048	65.085
370.399	97.696
373.779	137.017
378.166	166.315
382.977	165.924
387.305	136.380
390.587	97.788
392.828	66.404
394.319	46.099
395.352	34.470
396.132	28.309
396.782	25.321
397.372	24.137
397.943	23.977
398.516	24.406
399.106	25.166
399.721	26.091
400.363	27.072
401.034	28.024
401.734	28.877
402.458	29.578
403.205	30.079
403.967	30.347
404.739	30.358
405.514	30.098
406.286	29.569
407.047	28.788
407.791	27.785
408.512	26.607
409.206	25.312
409.870	23.971
410.503	22.656
411.105	21.438
411.681	20.384
412.233	19.549
412.768	18.978
413.293	18.702
413.817	18.742
414.349	19.105
414.897	19.789
415.472	20.778
416.081	22.041
416.734	23.530
417.436	25.170
418.191	26.865
419.001	28.489
419.861	29.907
420.766	30.975
421.701	31.589
422.654	31.695
423.609	31.328
424.551	30.604
425.471	29.727
426.365	28.950
427.239	28.562
428.106	28.851
428.988	30.099
429.916	32.560
430.925	36.426
432.059	41.755
433.357	48.354
434.850	55.660
436.544	62.670
438.414	68.147
440.397	71.029
442.409	70.935
444.368	68.317
446.212	64.166
447.913	59.489
449.468	54.949
450.891	50.804
452.198	47.043
453.402	43.554
454.513	40.251
455.538	37.129
456.483	34.257
457.357	31.758
458.169	29.782
458.936	28.473
459.674	27.979
460.407	28.433
461.159	29.949
461.958	32.612
462.836	36.431
463.821	41.264
464.937	46.768
466.197	52.332
467.596	57.125
469.104	60.294
470.671	61.249
472.237	59.913
473.746	56.756
475.158	52.576
476.453	48.179
477.633	44.147
478.713	40.770
479.710	38.110
480.645	36.106
481.534	34.678
482.390	33.783
483.229	33.425
484.063	33.655
484.907	34.527
485.778	36.053
486.692	38.162
487.661	40.650
488.695	43.174
489.790	45.275
490.934	46.468
492.100	46.382
493.255	44.889
494.366	42.174
495.402	38.682
496.350	35.003
497.208	31.704
497.988	29.253
498.713	27.954
499.414	27.971
500.125	29.343
500.879	31.998
501.709	35.717
502.639	40.113
503.685	44.589
504.843	48.379
506.088	50.686
507.379	50.912
508.660	48.876
509.875	44.895
510.980	39.652
511.949	33.942
512.776	28.443
513.469	23.590
514.047	19.580
514.530	16.438
514.941	14.098
515.299	12.470
515.620	11.483
515.922	11.112
516.221	11.405
516.534	12.512
516.887	14.722
517.311	18.516
517.856	24.633
518.592	34.074
519.619	47.915
521.060	66.663
523.032	88.897
525.578	109.831
528.579	121.941
531.727	119.633
534.645	104.226
537.072	82.822
538.940	62.510
540.328	46.800
541.365	36.090
542.172	29.413
542.838	25.635
543.428	23.901
543.988	23.711
544.552	24.861
545.153	27.373
545.823	31.446
546.602	37.396
547.535	45.553
548.675	56.070
550.073	68.602
551.766	81.924
553.752	93.744
555.966	101.155
558.284	101.867
560.546	95.525
562.605	83.982
564.374	70.221
565.829	56.916
566.998	45.652
567.934	36.945
568.695	30.664
569.332	26.412
569.888	23.771
570.394	22.410
570.879	22.120
571.365	22.808
571.873	24.497
572.426	27.319
573.049	31.518
573.777	37.449
574.647	45.566
575.711	56.371
577.027	70.261
578.656	87.233
580.653	106.434
583.038	125.714
585.774	141.656
588.752	150.522
591.796	149.968
594.716	140.329
597.356	124.374
599.633	105.754
601.530	87.489
603.078	71.358
604.333	58.016
605.350	47.420
606.183	39.206
606.875	32.916
607.460	28.124
607.963	24.473
608.406	21.686
608.802	19.557
609.163	17.939
609.498	16.726
609.814	15.850
610.117	15.265
610.413	14.945
610.705	14.876
611.000	15.053
611.302	15.480
611.617	16.162
611.949	17.109
612.305	18.329
612.690	19.826
613.111	21.596
613.574	23.619
614.084	25.855
614.647	28.238
615.264	30.669
615.937	33.026
616.665	35.161
617.440	36.928
618.255	38.201
619.098	38.908
619.955	39.047
620.816	38.699
621.668	38.015
622.507	37.203
623.328	36.485
624.137	36.076
624.941	36.169
625.751	36.927
626.583	38.508
627.455	41.119
628.392	45.108
629.426	51.150
630.603	60.496
632.002	75.302
633.744	98.824
636.018	134.821
639.064	184.880
643.089	242.719
648.075	289.442
653.590	301.100
658.886	269.881
663.309	212.661
666.618	153.720
668.935	107.084
670.527	75.211
671.643	55.152
672.467	43.105
673.118	36.091
673.670	32.137
674.168	30.039
674.639	29.074
675.099	28.818
675.560	29.018
676.027	29.515
676.506	30.210
677.000	31.032
677.511	31.931
678.040	32.868
678.587	33.812
679.154	34.739
679.738	35.627
680.341	36.460
680.961	37.227
681.597	37.925
682.247	38.556
682.911	39.134
683.587	39.685
684.276	40.257
684.978	40.912
685.693	41.742
686.426	42.867
687.183	44.432
687.970	46.607
688.799	49.579
689.685	53.523
690.645	58.568
691.697	64.740
692.860	71.886
694.148	79.607
695.568	87.208
697.111	93.740
698.752	98.170
700.450	99.650
702.151	97.796
703.797	92.852
705.342	85.632
706.753	77.259
708.017	68.873
709.139	61.389
710.140	55.407
711.045	51.212
711.887	48.868
712.695	48.279
713.499	49.246
714.325	51.513
715.193	54.767
716.119	58.631
717.112	62.671
718.172	66.419
719.293	69.406
720.459	71.233
721.650	71.635
722.842	70.531
724.008	68.041
725.129	64.447
726.186	60.130
727.170	55.488
728.078	50.877
728.911	46.563
729.674	42.723
730.377	39.442
731.029	36.746
731.641	34.614
732.220	33.007
732.776	31.874
733.318	31.167
733.851	30.842
734.382	30.866
734.917	31.211
735.463	31.861
736.023	32.801
736.604	34.021
737.210	35.512
737.846	37.262
738.516	39.255
739.226	41.470
739.978	43.886
740.777	46.468
741.624	49.180
742.522	51.971
743.471	54.795
744.472	57.598
745.523	60.321
746.622	62.902
747.766	65.273
748.949	67.361
750.165	69.093
751.409	70.390
752.670	71.190
753.939	71.441
755.208	71.122
756.464	70.246
757.700	68.875
758.907	67.113
760.079	65.119
761.213	63.095
762.311	61.277
763.376	59.945
764.419	59.393
765.455	59.948
766.503	61.947
767.590	65.709
768.746	71.473
770.005	79.316
771.402	89.010
772.962	99.906
774.699	110.826
776.603	120.130
778.635	126.085
780.729	127.370
782.806	123.606
784.785	115.495
786.605	104.557
788.232	92.556
789.660	80.993
790.903	70.849
791.989	62.548
792.949	56.143
793.814	51.453
794.611	48.218
795.361	46.170
796.085	45.092
796.795	44.835
797.506	45.314
798.228	46.499
798.973	48.407
799.752	51.080
800.578	54.566
801.463	58.896
802.421	64.050
803.463	69.931
804.601	76.328
805.840	82.915
807.180	89.233
808.614	94.776
810.126	99.060
811.692	101.740
813.286	102.729
814.881	102.221
816.455	100.687
817.995	98.756
819.496	97.095
820.965	96.276
822.416	96.647
823.869	98.271
825.342	100.952
826.850	104.197
828.398	107.261
829.981	109.297
831.581	109.521
833.169	107.385
834.712	102.714
836.175	95.750
837.527	87.095
838.750	77.540
839.833	67.906
840.778	58.889
841.599	51.011
842.311	44.644
842.938	40.024
843.505	37.355
844.040	36.870
844.575	38.952
845.149	44.193
845.809	53.460
846.617	67.957
847.652	89.152
849.012	118.408
850.811	156.158
853.154	200.509
856.100	245.719
859.606	282.060
863.487	298.879
867.437	290.377
871.127	259.545
874.314	216.240
876.901	171.357
878.913	132.349
880.453	102.191
881.639	80.904
882.581	67.145
883.368	59.299
884.071	55.995
884.742	56.252
885.422	59.424
886.147	65.078
886.946	72.929
887.844	82.720
888.865	94.116
890.026	106.558
891.337	119.265
892.798	131.209
894.394	141.156
896.097	147.899
897.863	150.499
