<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.017
314.829	10.045
315.349	9.010
315.820	8.052
316.249	7.278
316.645	6.763
317.022	6.561
317.399	6.739
317.800	7.418
318.257	8.859
318.823	11.624
319.591	16.866
320.736	26.730
322.553	44.140
325.428	69.492
329.512	93.207
334.225	98.978
338.538	85.865
341.907	67.424
344.400	51.832
346.258	39.990
347.669	31.075
348.758	24.516
349.621	19.975
350.331	17.157
350.953	15.794
351.537	15.693
352.132	16.794
352.781	19.218
353.538	23.316
354.469	29.684
355.662	39.054
357.224	51.799
359.256	66.879
361.781	80.674
364.664	87.689
367.602	84.469
370.265	73.034
372.460	58.984
374.182	46.983
375.539	38.882
376.663	34.596
377.673	33.362
378.656	34.402
379.679	37.080
380.784	40.843
382.001	45.111
383.337	49.210
384.779	52.419
386.295	54.117
387.836	53.961
389.348	52.032
390.786	48.772
392.118	44.798
393.332	40.698
394.430	36.881
395.423	33.554
396.328	30.764
397.162	28.460
397.936	26.556
398.664	24.972
399.352	23.649
400.009	22.565
400.641	21.726
401.256	21.167
401.860	20.942
402.465	21.111
403.081	21.735
403.722	22.859
404.404	24.489
405.141	26.575
405.945	28.973
406.826	31.443
407.783	33.633
408.804	35.155
409.866	35.666
410.937	34.991
411.980	33.191
412.965	30.553
413.867	27.497
414.680	24.440
415.404	21.712
416.052	19.506
416.640	17.902
417.186	16.889
417.709	16.415
418.225	16.406
418.748	16.792
419.291	17.504
419.864	18.492
420.475	19.709
421.133	21.121
421.843	22.697
422.610	24.413
423.439	26.254
424.333	28.223
425.295	30.357
426.331	32.753
427.447	35.603
428.658	39.203
429.987	43.935
431.469	50.120
433.145	57.771
435.045	66.168
437.171	73.641
439.464	77.902
441.800	77.171
444.029	71.420
446.025	62.446
447.727	52.746
449.143	44.243
450.325	37.829
451.337	33.564
452.242	31.088
453.087	29.926
453.908	29.629
454.726	29.843
455.554	30.302
456.398	30.830
457.260	31.338
458.137	31.809
459.029	32.300
459.937	32.927
460.865	33.827
461.820	35.148
462.816	36.993
463.865	39.372
464.982	42.184
466.176	45.174
467.448	47.973
468.789	50.188
470.178	51.523
471.588	51.903
472.994	51.517
474.376	50.734
475.727	49.939
477.049	49.373
478.349	49.039
479.635	48.722
480.904	48.089
482.150	46.854
483.355	44.916
484.504	42.443
485.585	39.851
486.598	37.720
487.559	36.679
488.500	37.330
489.465	40.189
490.514	45.606
491.711	53.603
493.116	63.617
494.769	74.199
496.663	83.003
498.731	87.446
500.848	85.945
502.869	78.942
504.678	68.742
506.225	58.292
507.524	50.010
508.639	45.423
509.661	45.396
510.696	50.601
511.865	61.755
513.300	79.480
515.138	103.500
517.492	131.315
520.391	157.100
523.720	172.853
527.209	172.789
530.532	157.759
533.439	134.552
535.841	110.863
537.780	91.371
539.362	77.305
540.696	67.873
541.867	61.632
542.931	57.234
543.922	53.683
544.852	50.355
545.726	46.931
546.541	43.312
547.295	39.535
547.986	35.710
548.612	31.967
549.175	28.426
549.679	25.180
550.128	22.284
550.529	19.767
550.888	17.633
551.211	15.873
551.506	14.470
551.778	13.404
552.032	12.660
552.277	12.230
552.516	12.116
552.756	12.331
553.005	12.901
553.268	13.872
553.556	15.310
553.878	17.304
554.248	19.970
554.679	23.455
555.191	27.936
555.806	33.611
556.552	40.677
557.457	49.276
558.555	59.413
559.874	70.826
561.433	82.845
563.233	94.309
565.247	103.669
567.414	109.339
569.645	110.250
571.841	106.293
573.911	98.365
575.789	88.013
577.443	76.870
578.873	66.227
580.097	56.886
581.146	49.176
582.054	43.111
582.853	38.516
583.572	35.128
584.232	32.670
584.850	30.879
585.438	29.532
586.005	28.450
586.556	27.503
587.091	26.608
587.613	25.727
588.120	24.867
588.615	24.070
589.097	23.415
589.570	23.015
590.039	23.019
590.514	23.622
591.007	25.082
591.536	27.749
592.130	32.110
592.826	38.827
593.675	48.777
594.749	62.991
596.136	82.408
597.939	107.224
600.246	135.788
603.090	163.529
606.389	183.293
609.924	188.431
613.390	177.110
616.511	153.692
619.125	125.617
621.209	99.195
622.830	77.738
624.094	62.054
625.103	51.664
625.949	45.711
626.705	43.416
627.432	44.212
628.180	47.740
628.996	53.767
629.920	62.067
630.990	72.295
632.236	83.834
633.673	95.686
635.300	106.474
637.089	114.636
638.988	118.806
640.924	118.271
642.822	113.238
644.611	104.745
646.245	94.275
647.701	83.275
648.979	72.845
650.094	63.608
651.066	55.784
651.920	49.334
652.678	44.071
653.358	39.774
653.975	36.236
654.540	33.287
655.063	30.803
655.550	28.700
656.008	26.930
656.440	25.466
656.852	24.304
657.249	23.447
657.636	22.912
658.017	22.722
658.398	22.907
658.787	23.502
659.190	24.552
659.615	26.105
660.071	28.210
660.569	30.916
661.118	34.256
661.731	38.235
662.420	42.810
663.194	47.861
664.061	53.167
665.024	58.403
666.081	63.129
667.219	66.860
668.419	69.127
669.651	69.595
670.883	68.138
672.081	64.894
673.215	60.224
674.262	54.624
675.208	48.626
676.050	42.692
676.789	37.173
677.435	32.288
677.998	28.147
678.492	24.780
678.931	22.170
679.328	20.281
679.695	19.083
680.044	18.564
680.389	18.739
680.742	19.674
681.118	21.481
681.535	24.333
682.013	28.472
682.578	34.195
683.263	41.832
684.107	51.652
685.150	63.712
686.433	77.624
687.985	92.302
689.805	105.851
691.854	115.855
694.046	120.170
696.265	117.912
698.392	109.976
700.334	98.657
702.050	86.674
703.543	76.288
704.853	68.945
706.039	65.365
707.171	65.828
708.320	70.420
709.556	79.115
710.948	91.693
712.557	107.503
714.429	125.137
716.578	142.238
718.975	155.682
721.537	162.401
724.143	160.559
726.653	150.426
728.950	134.208
730.959	115.035
732.656	95.753
734.055	78.275
735.192	63.486
736.113	51.534
736.863	42.151
737.479	34.916
737.992	29.397
738.427	25.220
738.805	22.087
739.138	19.771
739.440	18.109
739.720	16.983
739.985	16.313
740.243	16.048
740.500	16.160
740.761	16.640
741.033	17.495
741.323	18.750
741.637	20.439
741.983	22.617
742.369	25.344
742.806	28.689
743.304	32.727
743.876	37.525
744.536	43.128
745.297	49.537
746.174	56.682
747.176	64.400
748.313	72.411
749.586	80.321
750.990	87.652
752.509	93.911
754.121	98.683
755.798	101.722
757.506	102.994
759.218	102.687
760.907	101.110
762.554	98.621
764.147	95.534
765.679	92.063
767.146	88.326
768.545	84.365
769.875	80.188
771.134	75.800
772.319	71.217
773.430	66.488
774.465	61.689
775.425	56.902
776.310	52.223
777.123	47.728
777.867	43.476
778.546	39.515
779.166	35.870
779.730	32.551
780.246	29.557
780.716	26.878
781.147	24.504
781.542	22.421
781.906	20.616
782.243	19.074
782.558	17.789
782.855	16.749
783.136	15.950
783.408	15.391
783.672	15.070
783.933	14.991
784.197	15.156
784.466	15.575
784.745	16.259
785.041	17.221
785.356	18.476
785.699	20.046
786.073	21.956
786.488	24.235
786.948	26.926
787.464	30.084
788.044	33.789
788.698	38.152
789.441	43.330
790.287	49.517
791.256	56.959
792.372	65.897
793.662	76.514
795.152	88.776
796.868	102.280
798.822	116.102
801.005	128.801
803.379	138.655
805.877	144.235
808.415	144.958
810.907	141.347
813.287	134.759
815.516	126.813
817.583	118.798
819.498	111.492
821.280	105.144
822.949	99.695
824.521	95.000
826.012	90.994
827.434	87.740
828.801	85.431
830.129	84.340
831.439	84.718
832.754	86.698
834.099	90.222
835.496	94.975
836.963	100.342
838.504	105.428
840.111	109.202
841.760	110.684
843.414	109.199
845.028	104.569
846.557	97.158
847.963	87.788
849.224	77.460
850.331	67.129
851.288	57.564
852.107	49.262
852.811	42.485
853.420	37.322
853.960	33.774
854.454	31.842
854.924	31.559
855.398	33.037
855.900	36.514
856.462	42.358
857.122	51.056
857.924	63.147
858.919	79.085
860.168	98.959
861.722	122.012
863.617	146.210
865.854	168.103
868.372	183.306
871.050	188.036
873.724	180.892
876.231	163.607
878.448	140.219
880.314	115.279
881.829	92.249
883.033	72.993
883.984	58.026
