<j>	<F>
1.805	12.170
2.987	12.044
4.180	10.554
5.323	11.596
6.591	10.440
7.541	10.969
8.558	12.051
9.711	12.026
10.844	12.036
11.892	12.199
12.747	12.868
13.398	14.476
14.045	16.752
15.124	17.749
16.910	14.815
18.339	13.468
19.215	13.593
19.728	15.207
20.254	17.288
20.957	19.100
22.466	18.562
25.131	13.869
26.328	12.913
26.961	13.754
27.598	14.755
28.242	15.742
28.794	17.030
29.329	18.664
30.213	19.643
31.917	18.075
33.567	16.283
34.615	16.104
35.398	16.625
36.090	17.455
36.990	18.129
38.987	16.919
41.552	14.118
42.640	13.677
43.160	14.364
43.614	15.284
44.123	16.248
44.875	16.974
46.193	16.828
47.925	15.794
49.288	15.229
50.361	15.207
51.340	15.291
52.098	15.613
52.614	16.314
53.027	17.285
53.484	18.318
54.138	19.129
55.213	19.294
57.169	18.222
60.273	15.753
62.829	13.921
64.081	13.547
64.745	13.834
65.232	14.352
65.692	14.951
66.203	15.556
66.884	16.062
68.083	16.178
70.492	15.277
73.748	13.554
76.066	12.534
77.472	12.276
78.576	12.268
79.572	12.333
80.479	12.443
81.287	12.605
81.992	12.827
82.598	13.113
83.120	13.463
83.581	13.872
84.015	14.327
84.472	14.802
85.042	15.237
85.885	15.513
87.205	15.451
88.995	14.997
90.763	14.474
92.076	14.244
93.016	14.301
93.860	14.472
94.871	14.587
96.277	14.488
98.110	14.116
100.023	13.648
101.599	13.341
102.776	13.258
103.688	13.327
104.432	13.488
105.050	13.721
105.570	14.016
106.039	14.359
106.529	14.718
107.165	15.031
108.167	15.178
109.866	14.970
112.374	14.312
115.026	13.523
117.025	13.033
118.336	12.882
119.231	12.932
119.884	13.098
120.386	13.340
120.801	13.636
121.184	13.965
121.595	14.302
122.097	14.615
122.753	14.865
123.604	15.020
124.612	15.078
125.646	15.098
126.551	15.165
127.267	15.331
127.836	15.590
128.346	15.903
128.894	16.218
129.599	16.469
130.625	16.559
132.150	16.379
134.164	15.916
136.307	15.362
138.208	14.938
139.843	14.670
141.335	14.488
142.711	14.356
143.915	14.289
144.913	14.307
145.743	14.400
146.473	14.543
147.162	14.711
147.841	14.887
148.518	15.066
149.198	15.247
149.896	15.426
150.670	15.583
151.637	15.672
152.989	15.613
154.922	15.320
157.368	14.804
159.813	14.262
161.741	13.905
163.083	13.773
164.055	13.793
164.882	13.883
165.733	13.981
166.722	14.041
167.903	14.038
169.246	13.973
170.632	13.880
171.920	13.808
173.035	13.789
173.989	13.825
174.851	13.899
175.712	13.983
176.656	14.049
177.754	14.071
179.031	14.035
180.443	13.950
181.867	13.849
183.161	13.776
184.238	13.764
185.089	13.821
185.758	13.938
186.301	14.099
186.768	14.291
187.196	14.503
187.614	14.726
188.049	14.950
188.536	15.166
189.134	15.355
189.951	15.481
191.150	15.488
192.874	15.319
195.032	14.986
197.158	14.628
198.776	14.412
199.804	14.387
200.434	14.501
200.875	14.691
201.267	14.911
201.687	15.131
202.183	15.334
202.778	15.509
203.481	15.648
204.294	15.751
205.233	15.814
206.368	15.820
207.838	15.727
209.776	15.489
212.079	15.123
214.292	14.758
215.972	14.538
217.046	14.499
217.697	14.597
218.121	14.775
