<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.017
314.829	10.045
315.349	9.009
315.820	8.051
316.249	7.275
316.644	6.755
317.021	6.543
317.397	6.691
317.794	7.293
318.242	8.528
318.783	10.745
319.486	14.567
320.460	20.956
321.867	30.945
323.897	44.429
326.641	58.253
329.927	67.101
333.352	69.403
336.615	69.264
339.684	70.490
342.655	73.274
345.591	76.143
348.489	78.018
351.313	78.215
354.012	75.843
356.514	70.113
358.736	61.270
360.613	50.751
362.131	40.360
363.322	31.376
364.244	24.282
364.960	18.989
365.525	15.155
365.982	12.410
366.363	10.448
366.690	9.047
366.978	8.054
367.240	7.369
367.485	6.931
367.720	6.699
367.953	6.654
368.190	6.785
368.436	7.091
368.700	7.581
368.988	8.270
369.308	9.179
369.671	10.347
370.087	11.836
370.571	13.756
371.142	16.310
371.828	19.871
372.675	25.071
373.753	32.884
375.168	44.451
377.059	60.234
379.542	78.214
382.592	92.479
385.943	96.051
389.164	87.664
391.918	73.374
394.128	60.286
395.907	51.676
397.425	47.409
398.818	45.954
400.165	45.649
401.496	45.185
402.802	43.755
404.054	41.102
405.220	37.417
406.273	33.155
407.203	28.817
408.012	24.791
408.709	21.301
409.313	18.414
409.841	16.110
410.308	14.315
410.728	12.946
411.114	11.926
411.476	11.198
411.821	10.721
412.157	10.471
412.491	10.440
412.830	10.631
413.181	11.061
413.553	11.756
413.955	12.752
414.398	14.089
414.895	15.805
415.460	17.925
416.107	20.441
416.850	23.307
417.701	26.439
418.668	29.781
419.754	33.450
420.970	37.975
422.346	44.642
423.962	55.797
425.971	74.786
428.621	104.570
432.179	143.482
436.725	179.745
441.895	194.939
446.948	181.686
451.256	151.530
454.628	120.283
457.203	95.720
459.210	78.748
460.843	67.907
462.247	61.665
463.520	58.872
464.736	58.695
465.950	60.458
467.199	63.524
468.508	67.224
469.887	70.826
471.330	73.578
472.816	74.803
474.312	74.052
475.778	71.223
477.174	66.589
478.469	60.721
479.642	54.312
480.688	48.026
481.611	42.374
482.428	37.681
483.157	34.105
483.822	31.688
484.445	30.383
485.047	30.116
485.651	30.790
486.274	32.282
486.933	34.458
487.641	37.155
488.410	40.163
489.243	43.232
490.142	46.094
491.102	48.482
492.111	50.172
493.152	51.051
494.209	51.129
495.266	50.541
496.308	49.527
497.328	48.361
498.324	47.296
499.298	46.513
500.258	46.103
501.211	46.058
502.164	46.286
503.124	46.657
504.092	47.014
505.069	47.227
506.050	47.211
507.031	46.957
508.005	46.528
508.972	46.051
509.929	45.712
510.880	45.712
511.833	46.255
512.800	47.514
513.795	49.618
514.836	52.613
515.941	56.444
517.126	60.915
518.401	65.683
519.769	70.248
521.222	74.020
522.738	76.424
524.287	77.048
525.831	75.758
527.332	72.728
528.760	68.390
530.091	63.307
531.316	58.036
532.435	53.023
533.455	48.576
534.391	44.867
535.258	41.974
536.071	39.915
536.850	38.673
537.608	38.215
538.361	38.500
539.125	39.474
539.913	41.070
540.737	43.193
541.606	45.720
542.529	48.493
543.508	51.346
544.545	54.116
545.637	56.672
546.777	58.941
547.960	60.930
549.177	62.710
550.426	64.378
551.703	66.001
553.007	67.552
554.334	68.873
555.681	69.672
557.034	69.591
558.377	68.304
559.686	65.622
560.935	61.573
562.099	56.416
563.161	50.582
564.110	44.561
564.946	38.809
565.675	33.679
566.311	29.394
566.869	26.065
567.369	23.721
567.829	22.340
568.268	21.884
568.703	22.317
569.154	23.614
569.636	25.762
570.169	28.748
570.769	32.540
571.453	37.060
572.235	42.142
573.127	47.506
574.133	52.739
575.246	57.313
576.449	60.673
577.713	62.361
579.001	62.146
580.274	60.120
581.496	56.673
582.640	52.397
583.693	47.933
584.656	43.850
585.538	40.588
586.358	38.452
587.140	37.646
587.912	38.320
588.705	40.609
589.552	44.659
590.491	50.618
591.559	58.597
592.796	68.607
594.239	80.440
595.918	93.547
597.845	106.946
600.009	119.260
602.372	128.925
604.864	134.570
607.398	135.410
609.884	131.469
612.240	123.512
614.406	112.764
616.349	100.577
618.059	88.159
619.542	76.430
620.820	65.969
621.919	57.058
622.870	49.745
623.701	43.927
624.438	39.411
625.104	35.973
625.715	33.390
626.286	31.458
626.829	30.004
627.350	28.888
627.856	28.004
628.350	27.274
628.835	26.646
629.312	26.089
629.782	25.589
630.247	25.142
630.707	24.757
631.164	24.447
631.618	24.225
632.072	24.111
632.527	24.118
632.986	24.262
633.452	24.559
633.927	25.025
634.415	25.682
634.920	26.562
635.447	27.714
636.000	29.208
636.588	31.155
637.220	33.712
637.909	37.105
638.672	41.643
639.533	47.740
640.525	55.917
641.690	66.788
643.080	80.980
644.757	98.943
646.785	120.598
649.213	144.829
652.058	169.038
655.275	189.219
658.744	201.003
662.284	201.508
665.695	190.753
668.809	171.569
671.527	148.120
673.819	124.210
675.710	102.392
677.252	83.908
678.509	69.034
679.542	57.514
680.404	48.863
681.141	42.557
681.786	38.122
682.369	35.177
682.911	33.432
683.431	32.684
683.944	32.803
684.464	33.721
685.003	35.435
685.574	37.983
686.190	41.465
686.868	46.024
687.624	51.855
688.480	59.188
689.460	68.258
690.591	79.243
691.902	92.148
693.420	106.664
695.162	121.974
697.132	136.670
699.307	148.852
701.632	156.503
704.028	158.141
706.398	153.417
708.652	143.297
710.721	129.726
712.567	114.970
714.185	101.018
715.598	89.255
716.843	80.449
717.965	74.872
719.013	72.498
720.031	73.114
721.063	76.389
722.143	81.897
723.304	89.055
724.564	97.110
725.935	105.123
727.411	112.018
728.973	116.726
730.586	118.398
732.207	116.605
733.789	111.448
735.286	103.532
736.666	93.791
737.909	83.242
739.008	72.789
739.967	63.105
740.799	54.585
741.520	47.397
742.148	41.541
742.702	36.914
743.197	33.368
743.649	30.739
744.068	28.881
744.465	27.667
744.849	26.991
745.227	26.775
745.605	26.963
745.989	27.509
746.384	28.388
746.795	29.584
747.226	31.078
747.683	32.857
748.169	34.901
748.689	37.180
749.246	39.647
749.842	42.240
750.481	44.876
751.162	47.446
751.883	49.825
752.643	51.874
753.435	53.460
754.252	54.462
755.084	54.794
755.922	54.418
756.754	53.350
757.570	51.665
758.361	49.481
759.119	46.948
759.839	44.237
760.519	41.514
761.160	38.930
761.763	36.614
762.333	34.668
762.877	33.170
763.400	32.180
763.912	31.740
764.420	31.884
764.936	32.646
765.468	34.051
766.027	36.128
766.625	38.903
767.273	42.386
767.982	46.569
768.765	51.408
769.632	56.817
770.590	62.667
771.648	68.781
772.805	74.982
774.063	81.144
775.418	87.272
776.867	93.622
778.413	100.745
780.067	109.503
781.854	120.972
783.814	136.186
786.001	155.666
788.469	178.757
791.254	203.044
794.344	224.241
797.663	237.182
801.063	237.897
804.366	225.675
807.407	203.480
810.080	176.364
812.352	149.217
814.249	125.297
815.829	106.018
817.161	91.449
818.310	80.934
819.330	73.589
820.261	68.560
821.130	65.128
821.959	62.736
822.760	60.970
823.542	59.543
824.307	58.265
825.057	57.018
825.793	55.732
826.515	54.382
827.221	52.975
827.911	51.530
828.583	50.081
829.239	48.660
829.879	47.303
830.504	46.046
831.114	44.914
831.711	43.927
832.298	43.101
832.878	42.442
833.450	41.945
834.018	41.606
834.586	41.411
835.153	41.339
835.721	41.360
836.293	41.447
836.868	41.571
837.448	41.697
838.032	41.792
838.620	41.825
839.210	41.779
839.803	41.637
840.395	41.387
840.986	41.033
841.574	40.592
842.158	40.087
842.738	39.549
843.311	39.019
843.880	38.544
844.445	38.184
845.007	37.986
845.569	38.011
846.134	38.329
846.707	39.006
847.294	40.115
847.902	41.736
848.537	43.967
849.210	46.913
849.932	50.690
850.716	55.430
851.576	61.275
852.529	68.362
853.594	76.793
854.790	86.625
856.136	97.808
857.650	110.134
859.342	123.182
861.218	136.322
863.269	148.730
865.477	159.458
867.806	167.606
870.213	172.502
872.649	173.765
875.060	171.411
877.399	165.754
879.626	157.326
881.711	146.774
883.632	134.778
885.378	121.985
886.945	108.971
888.336	96.250
