<j>	<Fwlc>
1056.427	12.940
1057.086	12.963
1057.909	12.979
1058.955	12.987
1060.297	12.983
1062.017	12.964
1064.204	12.927
1066.928	12.868
1070.216	12.786
1074.020	12.683
1078.197	12.565
1082.521	12.440
1086.737	12.318
1090.626	12.209
1094.049	12.118
1096.959	12.047
1099.383	11.995
1101.383	11.960
1103.036	11.938
1104.414	11.927
1105.575	11.924
1106.567	11.928
1107.425	11.937
1108.174	11.950
1108.833	11.966
1109.418	11.986
1109.939	12.007
1110.406	12.031
1110.825	12.057
1111.204	12.084
1111.547	12.113
1111.860	12.143
1112.148	12.174
1112.414	12.206
1112.662	12.239
1112.897	12.273
1113.121	12.307
1113.339	12.342
1113.552	12.377
1113.766	12.412
1113.983	12.447
1114.208	12.482
1114.443	12.517
1114.695	12.552
1114.967	12.586
1115.266	12.619
1115.598	12.652
1115.969	12.683
1116.387	12.712
1116.862	12.739
1117.402	12.764
1118.016	12.786
1118.713	12.805
1119.502	12.820
1120.390	12.832
1121.380	12.839
1122.472	12.842
1123.662	12.841
1124.939	12.837
1126.288	12.829
1127.690	12.819
1129.122	12.807
1130.560	12.795
1131.984	12.784
1133.378	12.773
1134.730	12.764
1136.037	12.757
1137.302	12.751
1138.536	12.747
1139.755	12.744
1140.976	12.741
1142.223	12.737
1143.518	12.732
1144.884	12.724
1146.341	12.713
1147.906	12.698
1149.588	12.679
1151.389	12.655
1153.303	12.627
1155.315	12.596
1157.399	12.561
1159.525	12.525
1161.659	12.488
1163.764	12.453
1165.811	12.419
1167.770	12.388
1169.623	12.361
1171.354	12.339
1172.957	12.321
1174.428	12.307
1175.770	12.299
1176.986	12.295
1178.084	12.295
1179.070	12.299
1179.954	12.307
1180.744	12.319
1181.451	12.333
1182.081	12.351
1182.646	12.370
1183.152	12.392
1183.608	12.416
1184.021	12.442
1184.399	12.469
1184.748	12.498
1185.073	12.527
1185.382	12.557
1185.678	12.588
1185.968	12.619
1186.255	12.651
1186.546	12.682
1186.845	12.714
1187.157	12.745
1187.487	12.776
1187.841	12.806
1188.225	12.835
1188.643	12.862
1189.104	12.889
1189.611	12.914
1190.172	12.937
1190.792	12.957
1191.477	12.975
1192.229	12.991
1193.052	13.004
1193.944	13.014
1194.903	13.022
1195.925	13.027
1196.999	13.030
1198.116	13.031
1199.261	13.031
1200.420	13.030
1201.579	13.028
1202.723	13.028
1203.840	13.028
1204.921	13.029
1205.960	13.032
1206.953	13.037
1207.898	13.043
1208.799	13.051
1209.657	13.061
1210.477	13.073
1211.263	13.086
1212.020	13.100
1212.753	13.115
1213.464	13.131
1214.156	13.148
1214.833	13.165
1215.493	13.183
1216.138	13.202
1216.768	13.221
1217.382	13.241
1217.979	13.262
1218.558	13.284
1219.117	13.306
1219.657	13.329
1220.176	13.353
1220.674	13.378
1221.151	13.404
1221.607	13.430
1222.044	13.458
1222.462	13.486
1222.862	13.516
1223.246	13.546
1223.615	13.576
1223.970	13.608
1224.313	13.640
1224.647	13.673
1224.971	13.706
1225.288	13.739
1225.598	13.774
1225.904	13.808
1226.205	13.843
1226.503	13.878
1226.799	13.913
1227.092	13.948
1227.385	13.984
1227.678	14.020
1227.971	14.056
1228.265	14.092
1228.563	14.128
1228.867	14.164
1229.181	14.200
1229.510	14.235
1229.864	14.270
1230.258	14.303
1230.715	14.334
1231.270	14.361
1231.976	14.382
1232.917	14.393
1234.207	14.391
1236.006	14.367
1238.507	14.315
1241.900	14.226
1246.287	14.095
1251.572	13.926
1257.385	13.734
1263.153	13.541
1268.317	13.372
1272.539	13.240
1275.753	13.149
1278.086	13.094
1279.739	13.067
1280.906	13.061
1281.745	13.068
1282.368	13.084
1282.850	13.107
1283.242	13.133
1283.576	13.162
1283.872	13.192
1284.142	13.224
1284.395	13.257
1284.635	13.290
1284.865	13.324
1285.088	13.358
1285.305	13.393
1285.515	13.428
1285.721	13.463
1285.921	13.499
1286.117	13.535
1286.308	13.572
1286.495	13.608
1286.678	13.646
1286.856	13.683
1287.031	13.721
1287.201	13.759
1287.367	13.797
1287.530	13.836
1287.689	13.875
1287.844	13.915
1287.996	13.955
1288.144	13.995
1288.290	14.035
1288.432	14.076
1288.572	14.117
1288.709	14.158
1288.844	14.200
1288.976	14.242
