<j>	<Fwlc>
1039.838	13.712
1040.795	13.720
1041.733	13.728
1042.649	13.738
1043.547	13.748
1044.426	13.760
1045.290	13.772
1046.143	13.785
1046.991	13.798
1047.842	13.811
1048.703	13.824
1049.587	13.836
1050.505	13.846
1051.472	13.854
1052.501	13.859
1053.610	13.861
1054.811	13.858
1056.119	13.850
1057.544	13.837
1059.096	13.817
1060.780	13.792
1062.603	13.759
1064.573	13.721
1066.709	13.675
1069.046	13.620
1071.639	13.556
1074.564	13.478
1077.909	13.383
1081.745	13.270
1086.084	13.137
1090.837	12.987
1095.797	12.829
1100.671	12.675
1105.170	12.536
1109.085	12.420
1112.335	12.332
1114.947	12.269
1117.013	12.228
1118.651	12.205
1119.976	12.196
1121.081	12.195
1122.043	12.200
1122.918	12.209
1123.745	12.220
1124.553	12.233
1125.360	12.245
1126.178	12.258
1127.013	12.269
1127.866	12.281
1128.736	12.291
1129.618	12.301
1130.504	12.311
1131.388	12.320
1132.260	12.330
1133.113	12.341
1133.938	12.352
1134.728	12.365
1135.478	12.379
1136.185	12.394
1136.846	12.412
1137.461	12.431
1138.031	12.451
1138.557	12.474
1139.043	12.498
1139.491	12.524
1139.907	12.551
1140.295	12.579
1140.659	12.608
1141.005	12.639
1141.337	12.670
1141.660	12.701
1141.979	12.733
1142.300	12.765
1142.629	12.796
1142.971	12.828
1143.334	12.859
1143.724	12.889
1144.148	12.918
1144.615	12.945
1145.135	12.971
1145.716	12.994
1146.368	13.014
1147.101	13.032
1147.923	13.045
1148.843	13.055
1149.866	13.061
1150.993	13.063
1152.223	13.060
1153.548	13.054
1154.956	13.043
1156.432	13.030
1157.957	13.015
1159.510	12.998
1161.071	12.981
1162.625	12.964
1164.158	12.948
1165.664	12.933
1167.139	12.919
1168.586	12.907
1170.009	12.895
1171.415	12.884
1172.811	12.874
1174.204	12.864
1175.598	12.854
1176.996	12.844
1178.398	12.834
1179.805	12.823
1181.212	12.813
1182.618	12.803
1184.018	12.793
1185.410	12.783
1186.793	12.773
1188.166	12.764
1189.530	12.756
1190.887	12.747
1192.239	12.739
1193.589	12.731
1194.939	12.723
1196.291	12.715
1197.644	12.707
1198.998	12.700
1200.349	12.692
1201.696	12.684
1203.034	12.676
1204.360	12.669
1205.673	12.663
1206.972	12.657
1208.260	12.651
1209.543	12.646
1210.831	12.641
1212.138	12.635
1213.482	12.629
1214.887	12.620
1216.380	12.609
1217.988	12.594
1219.742	12.574
1221.668	12.549
1223.784	12.517
1226.096	12.479
1228.591	12.434
1231.237	12.384
1233.979	12.331
1236.749	12.276
1239.468	12.223
1242.068	12.173
1244.488	12.129
1246.693	12.092
1248.664	12.063
1250.405	12.042
1251.930	12.027
1253.263	12.020
1254.430	12.017
1255.461	12.020
1256.379	12.026
1257.208	12.035
1257.967	12.047
1258.672	12.061
1259.336	12.076
1259.969	12.092
1260.581	12.109
1261.177	12.127
1261.764	12.145
1262.346	12.164
1262.928	12.182
1263.513	12.200
1264.104	12.219
1264.704	12.237
1265.317	12.254
1265.945	12.272
1266.593	12.288
1267.262	12.304
1267.959	12.320
1268.685	12.334
1269.447	12.347
1270.247	12.359
1271.092	12.370
1271.985	12.379
1272.931	12.386
1273.935	12.392
1274.999	12.395
1276.128	12.397
1277.321	12.396
1278.579	12.393
1279.898	12.388
1281.275	12.381
1282.701	12.372
1284.166	12.362
1285.658	12.351
1287.163	12.340
1288.667	12.328
1290.154	12.317
1291.609	12.306
1293.020	12.297
1294.373	12.290
1295.662	12.285
1296.878	12.282
1298.017	12.281
1299.078	12.283
1300.062	12.287
1300.969	12.294
1301.803	12.303
1302.568	12.315
1303.269	12.328
1303.911	12.344
1304.501	12.361
1305.042	12.380
1305.542	12.401
1306.006	12.422
1306.438	12.445
1306.845	12.469
1307.233	12.494
1307.605	12.519
1307.968	12.545
1308.328	12.571
1308.688	12.597
1309.057	12.623
1309.438	12.648
1309.839	12.674
1310.266	12.698
1310.725	12.722
1311.223	12.744
1311.767	12.765
1312.364	12.784
1313.019	12.801
1313.737	12.817
1314.521	12.830
1315.375	12.840
1316.297	12.848
1317.284	12.854
1318.329	12.858
1319.424	12.860
1320.556	12.860
1321.711	12.860
1322.874	12.859
1324.030	12.858
1325.162	12.858
1326.260	12.859
1327.313	12.861
1328.313	12.865
1329.257	12.870
1330.145	12.878
1330.978	12.888
1331.760	12.899
1332.497	12.913
1333.195	12.927
1333.861	12.943
1334.502	12.960
1335.126	12.977
1335.738	12.995
1336.346	13.014
1336.954	13.032
1337.566	13.050
1338.188	13.068
1338.821	13.086
1339.468	13.103
1340.131	13.120
1340.810	13.136
1341.506	13.151
1342.218	13.166
1342.946	13.181
1343.688	13.195
1344.443	13.208
1345.210	13.221
1345.989	13.234
1346.778	13.246
1347.578	13.258
1348.391	13.269
1349.218	13.280
1350.063	13.291
1350.930	13.300
1351.827	13.309
1352.760	13.316
1353.737	13.322
1354.766	13.326
1355.858	13.328
1357.019	13.328
1358.256	13.325
1359.574	13.319
1360.973	13.310
1362.449	13.298
1363.996	13.284
1365.602	13.268
1367.254	13.249
1368.940	13.230
1370.648	13.210
1372.374	13.189
1374.123	13.167
1375.911	13.145
1377.767	13.121
1379.736	13.094
1381.877	13.062
1384.255	13.023
1386.940	12.975
1389.988	12.915
1393.422	12.844
1397.216	12.762
1401.278	12.671
1405.458	12.577
1409.567	12.484
1413.424	12.398
1416.884	12.324
1419.867	12.264
1422.354	12.220
1424.376	12.190
1425.989	12.172
1427.262	12.166
1428.263	12.167
1429.050	12.176
1429.675	12.189
1430.175	12.207
1430.583	12.227
1430.921	12.250
1431.207	12.275
1431.455	12.301
1431.674	12.327
1431.873	12.355
1432.057	12.384
1432.229	12.412
1432.395	12.441
1432.557	12.471
1432.716	12.500
1432.876	12.530
1433.036	12.560
1433.200	12.590
1433.368	12.620
1433.542	12.650
1433.722	12.680
1433.911	12.709
1434.109	12.739
1434.318	12.768
1434.540	12.797
1434.776	12.826
1435.027	12.854
1435.295	12.882
1435.583	12.909
1435.891	12.936
1436.223	12.962
1436.580	12.987
1436.965	13.012
1437.381	13.036
1437.829	13.059
1438.314	13.080
1438.839	13.101
1439.408	13.120
1440.026	13.137
1440.700	13.153
1441.437	13.167
1442.248	13.178
1443.146	13.187
1444.151	13.192
1445.286	13.194
1446.581	13.190
1448.076	13.181
1449.816	13.164
1451.853	13.137
1454.236	13.101
1457.008	13.052
1460.185	12.991
1463.746	12.918
1467.615	12.835
1471.666	12.747
1475.736	12.658
1479.652	12.572
1483.265	12.496
1486.474	12.432
1489.233	12.381
1491.544	12.343
1493.444	12.317
1494.988	12.303
1496.235	12.297
1497.244	12.299
1498.063	12.306
1498.735	12.318
1499.293	12.334
1499.764	12.352
1500.168	12.372
1500.521	12.394
1500.835	12.418
1501.120	12.442
1501.384	12.467
1501.630	12.492
1501.865	12.519
1502.091	12.545
1502.311	12.572
1502.529	12.599
1502.745	12.626
1502.963	12.653
1503.184	12.680
1503.409	12.707
1503.641	12.735
1503.881	12.762
1504.132	12.788
1504.395	12.815
1504.672	12.841
1504.967	12.867
1505.283	12.892
1505.622	12.917
1505.989	12.941
1506.388	12.964
1506.824	12.986
1507.302	13.006
1507.828	13.026
1508.410	13.044
1509.053	13.060
1509.766	13.074
1510.556	13.085
1511.430	13.094
1512.393	13.100
1513.450	13.104
1514.601	13.104
1515.846	13.101
1517.178	13.096
1518.585	13.088
1520.053	13.078
1521.562	13.066
