<j>	<F>
1.274	18.887
2.379	17.552
3.320	19.469
4.723	15.291
5.887	14.636
7.085	13.898
8.143	13.648
9.218	14.561
10.539	13.325
11.699	13.149
13.029	12.740
14.262	12.122
15.441	12.422
17.146	11.449
18.502	10.606
19.355	10.979
20.064	11.759
20.758	12.709
21.541	13.590
22.556	14.097
24.056	13.655
25.869	12.358
27.123	11.766
27.813	12.270
28.415	13.196
29.373	13.883
31.340	13.159
33.763	11.388
35.351	10.698
36.497	10.657
37.481	10.786
38.322	11.031
38.999	11.421
39.518	11.998
39.922	12.772
40.272	13.726
40.650	14.807
41.272	15.773
42.789	15.694
45.478	13.721
47.260	12.532
48.054	12.698
48.666	13.207
49.357	13.707
50.225	14.045
51.286	14.154
52.456	14.101
53.593	14.035
54.587	14.098
55.457	14.325
56.378	14.567
57.516	14.598
58.750	14.435
59.742	14.435
60.430	14.782
61.039	15.314
61.910	15.704
63.569	15.425
66.336	14.125
69.147	12.729
71.066	12.067
72.383	11.897
73.495	11.905
74.580	11.945
75.640	11.983
76.590	12.061
77.363	12.226
77.960	12.499
78.424	12.871
78.806	13.323
79.155	13.835
79.538	14.374
80.098	14.857
81.191	15.051
83.395	14.523
86.409	13.323
88.568	12.521
89.597	12.433
90.166	12.679
90.645	13.021
91.183	13.365
91.892	13.644
92.916	13.775
94.415	13.659
96.388	13.270
98.474	12.779
100.219	12.430
101.511	12.303
102.493	12.336
103.317	12.457
104.075	12.616
104.816	12.790
105.565	12.965
106.335	13.135
107.142	13.291
108.014	13.424
109.003	13.511
110.179	13.521
111.594	13.423
113.205	13.226
114.843	12.997
116.319	12.825
117.576	12.750
118.707	12.745
119.859	12.752
121.133	12.720
122.530	12.635
123.943	12.529
125.243	12.452
126.373	12.435
127.352	12.476
128.224	12.558
129.021	12.671
129.755	12.807
130.436	12.965
131.074	13.144
131.686	13.337
132.285	13.540
132.880	13.749
133.473	13.963
134.067	14.181
134.669	14.401
135.299	14.616
135.990	14.813
136.790	14.968
137.752	15.054
138.919	15.048
140.274	14.948
141.710	14.796
143.071	14.663
144.283	14.598
145.442	14.580
146.789	14.523
148.610	14.310
150.974	13.891
153.449	13.396
155.422	13.047
156.713	12.930
157.512	12.992
158.040	13.157
158.435	13.380
158.766	13.635
159.069	13.911
159.365	14.200
159.669	14.498
159.999	14.797
160.377	15.090
160.841	15.361
161.451	15.584
162.308	15.719
163.551	15.705
165.306	15.488
167.543	15.077
169.995	14.583
172.352	14.137
174.496	13.787
176.438	13.519
178.181	13.318
179.680	13.188
180.898	13.136
181.849	13.160
182.587	13.249
183.186	13.385
183.723	13.548
184.280	13.717
184.946	13.864
185.815	13.961
186.965	13.979
188.387	13.909
189.933	13.784
191.359	13.674
192.486	13.639
193.284	13.699
193.830	13.840
194.217	14.037
194.521	14.269
194.790	14.522
195.061	14.785
195.369	15.047
195.765	15.293
196.337	15.494
197.237	15.601
198.673	15.542
200.781	15.261
203.350	14.813
205.809	14.376
207.748	14.093
209.178	13.971
210.290	13.951
211.247	13.983
212.159	14.036
213.113	14.085
214.191	14.107
215.461	14.082
216.937	14.003
218.552	13.881
220.169	13.751
221.669	13.645
223.023	13.579
224.291	13.541
225.570	13.509
226.932	13.461
228.384	13.392
229.857	13.312
231.247	13.244
232.473	13.208
233.509	13.214
234.387	13.257
235.160	13.327
235.884	13.412
236.602	13.501
237.337	13.588
238.096	13.670
238.872	13.747
239.648	13.823
240.408	13.902
241.142	13.987
241.856	14.079
242.572	14.173
243.332	14.261
244.201	14.329
245.268	14.357
246.636	14.320
248.386	14.199
250.487	13.995
252.741	13.747
254.841	13.521
256.566	13.370
257.880	13.307
258.880	13.314
259.703	13.366
260.473	13.436
261.298	13.502
262.260	13.545
263.418	13.552
264.779	13.516
266.281	13.448
267.803	13.367
269.210	13.302
270.415	13.273
271.407	13.285
272.224	13.332
272.930	13.406
273.585	13.493
274.239	13.583
274.929	13.669
275.682	13.745
276.513	13.806
277.423	13.851
278.402	13.882
279.427	13.901
280.466	13.915
281.482	13.931
282.448	13.956
283.344	13.993
284.161	14.046
284.902	14.114
285.575	14.198
286.190	14.294
286.758	14.401
287.287	14.519
287.784	14.644
288.255	14.777
288.703	14.918
289.133	15.064
289.551	15.216
289.965	15.371
290.386	15.528
290.835	15.683
291.337	15.828
291.929	15.956
292.652	16.054
293.551	16.112
294.652	16.119
295.946	16.076
297.388	15.994
298.934	15.887
300.608	15.758
302.535	15.585
304.878	15.334
307.646	14.997
310.529	14.628
313.042	14.324
314.902	14.145
316.151	14.089
316.973	14.122
317.544	14.208
317.981	14.325
318.350	14.460
318.693	14.603
319.039	14.750
319.422	14.894
319.896	15.026
320.558	15.129
321.584	15.172
323.263	15.102
325.927	14.859
329.637	14.425
333.783	13.901
337.391	13.458
