<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.017
314.829	10.045
315.349	9.010
315.820	8.051
316.249	7.276
316.644	6.757
317.021	6.549
317.398	6.709
317.796	7.346
318.248	8.688
318.802	11.232
319.542	16.026
320.628	25.164
322.347	42.051
325.128	69.036
329.277	98.589
334.347	109.869
339.119	94.802
342.747	69.919
345.242	49.428
346.958	35.949
348.199	27.771
349.165	23.054
349.978	20.593
350.717	19.745
351.437	20.315
352.192	22.525
353.043	27.025
354.079	34.857
355.424	47.134
357.229	64.010
359.612	82.757
362.543	96.650
365.743	98.423
368.780	87.230
371.315	69.780
373.264	53.623
374.735	42.260
375.893	35.715
376.880	32.719
377.793	31.993
378.695	32.616
379.619	33.980
380.586	35.673
381.601	37.383
382.665	38.855
383.767	39.879
384.894	40.303
386.027	40.073
387.149	39.239
388.243	37.940
389.298	36.385
390.308	34.791
391.274	33.338
392.200	32.150
393.097	31.270
393.972	30.671
394.833	30.272
395.687	29.951
396.534	29.575
397.373	29.024
398.198	28.203
399.002	27.068
399.776	25.625
400.511	23.924
401.199	22.053
401.838	20.108
402.423	18.190
402.957	16.383
403.443	14.754
403.885	13.352
404.290	12.208
404.666	11.347
405.022	10.789
405.366	10.556
405.709	10.678
406.063	11.196
406.442	12.166
406.862	13.656
407.342	15.737
407.903	18.469
408.569	21.858
409.363	25.810
410.302	30.058
411.392	34.142
412.618	37.449
413.945	39.419
415.320	39.814
416.686	38.998
418.009	38.076
419.295	39.058
420.624	45.370
422.195	62.935
424.401	100.988
427.873	167.470
433.238	248.979
440.264	291.547
447.310	254.058
452.682	174.458
456.077	107.474
458.095	67.444
459.354	46.574
460.232	35.893
460.918	30.081
461.500	26.549
462.019	24.129
462.496	22.305
462.942	20.854
463.363	19.674
463.765	18.726
464.152	18.000
464.528	17.511
464.898	17.296
465.268	17.421
465.646	17.992
466.042	19.166
466.469	21.174
466.948	24.332
467.506	29.071
468.180	35.916
469.020	45.423
470.087	57.982
471.446	73.420
473.152	90.471
475.218	106.342
477.585	117.115
480.110	119.361
482.598	112.182
484.862	97.926
486.788	80.723
488.347	64.295
489.576	50.785
490.545	40.826
491.327	34.148
491.987	30.176
492.577	28.350
493.139	28.234
493.706	29.552
494.306	32.153
494.965	35.959
495.709	40.915
496.560	46.927
497.538	53.794
498.660	61.136
499.930	68.375
501.341	74.747
502.870	79.443
504.475	81.788
506.107	81.475
507.710	78.653
509.240	73.859
510.662	67.858
511.958	61.404
513.124	55.088
514.168	49.284
515.102	44.176
515.941	39.798
516.700	36.112
517.391	33.036
518.028	30.480
518.619	28.358
519.174	26.588
519.698	25.095
520.196	23.820
520.674	22.704
521.133	21.697
521.576	20.758
522.003	19.852
522.416	18.956
522.813	18.054
523.195	17.138
523.561	16.210
523.911	15.281
524.244	14.365
524.560	13.481
524.861	12.653
525.146	11.908
525.417	11.272
525.677	10.778
525.930	10.461
526.178	10.366
526.429	10.549
526.688	11.081
526.965	12.060
527.272	13.616
527.625	15.922
528.044	19.192
528.556	23.686
529.196	29.685
530.003	37.437
531.024	47.045
532.302	58.312
533.870	70.596
535.737	82.780
537.878	93.487
540.230	101.542
542.709	106.393
545.231	108.229
547.724	107.725
550.141	105.781
552.460	103.419
554.682	101.749
556.831	101.871
558.953	104.581
561.101	110.043
563.329	117.501
565.666	125.224
568.105	130.882
570.593	132.312
573.045	128.422
575.365	119.656
577.481	107.701
579.351	94.675
580.974	82.357
582.375	71.808
583.592	63.424
584.666	57.149
585.635	52.704
586.533	49.744
587.383	47.954
588.207	47.081
589.018	46.951
589.832	47.479
590.658	48.678
591.508	50.677
592.396	53.764
593.342	58.426
594.372	65.409
595.528	75.749
596.868	90.726
598.469	111.618
600.425	139.077
602.828	172.008
605.737	206.264
609.121	234.288
612.823	247.338
616.573	240.127
620.068	214.464
623.081	178.087
625.515	139.950
627.392	106.267
628.801	79.597
629.853	59.915
630.646	46.014
631.257	36.438
631.745	29.913
632.150	25.467
632.498	22.410
632.807	20.270
633.090	18.734
633.355	17.598
633.606	16.728
633.847	16.037
634.080	15.467
634.307	14.984
634.530	14.562
634.748	14.186
634.963	13.844
635.175	13.530
635.385	13.240
635.591	12.971
635.796	12.723
635.999	12.496
636.200	12.292
636.400	12.114
636.600	11.966
636.799	11.853
636.998	11.783
637.199	11.762
637.401	11.804
637.606	11.919
637.816	12.125
638.032	12.440
638.255	12.888
638.490	13.499
638.739	14.310
639.006	15.365
639.295	16.721
639.614	18.446
639.970	20.622
640.372	23.346
640.832	26.731
641.363	30.895
641.981	35.954
642.705	42.003
643.553	49.081
644.546	57.128
645.699	65.936
647.025	75.126
648.523	84.145
650.184	92.329
651.983	99.037
653.885	103.800
655.846	106.425
657.825	107.001
659.784	105.803
661.694	103.166
663.531	99.396
665.280	94.735
666.930	89.403
668.472	83.653
669.905	77.797
671.230	72.233
672.456	67.407
673.598	63.800
674.680	61.923
675.733	62.309
676.798	65.524
677.923	72.139
679.166	82.644
680.592	97.237
682.263	115.472
684.230	135.796
686.509	155.294
689.060	169.994
691.783	176.115
694.526	171.760
697.129	157.967
699.465	138.202
701.470	116.691
703.139	96.870
704.515	80.708
705.659	68.864
706.637	61.190
707.511	57.168
708.334	56.202
709.149	57.731
709.992	61.259
710.891	66.305
711.866	72.351
712.931	78.808
714.090	84.990
715.336	90.134
716.651	93.507
718.007	94.522
719.368	92.874
720.696	88.622
721.955	82.173
723.116	74.173
724.159	65.369
725.076	56.463
725.867	48.005
726.541	40.361
727.108	33.718
727.585	28.128
727.985	23.547
728.322	19.879
728.609	17.010
728.858	14.823
729.076	13.212
729.274	12.088
729.456	11.381
729.631	11.044
729.802	11.047
729.976	11.378
730.158	12.044
730.353	13.070
730.567	14.493
730.807	16.373
731.081	18.778
731.399	21.785
731.772	25.480
732.212	29.929
732.732	35.171
733.346	41.171
734.068	47.801
734.907	54.784
735.867	61.691
736.946	67.957
738.129	72.937
739.390	76.052
740.694	76.944
742.002	75.595
743.277	72.363
744.489	67.898
745.621	63.005
746.669	58.472
747.642	54.974
748.560	53.005
749.450	52.888
750.344	54.801
751.277	58.774
752.283	64.689
753.393	72.211
754.632	80.737
756.011	89.372
757.527	96.974
759.155	102.337
760.853	104.483
762.562	102.963
764.225	98.000
765.787	90.420
767.214	81.365
768.489	71.970
769.612	63.138
770.595	55.409
771.459	49.019
772.226	43.972
772.917	40.137
773.552	37.327
774.147	35.342
774.715	34.002
775.265	33.147
775.804	32.663
776.339	32.460
776.875	32.479
777.414	32.688
777.960	33.078
778.516	33.660
779.084	34.476
779.670	35.587
780.278	37.074
780.916	39.045
781.591	41.616
782.315	44.915
783.100	49.068
783.962	54.161
784.915	60.217
785.975	67.143
787.156	74.713
788.466	82.540
789.905	90.094
791.463	96.823
793.120	102.293
794.853	106.393
796.635	109.447
798.451	112.234
800.294	115.870
802.183	121.516
804.149	130.089
806.238	141.867
808.493	156.178
810.941	171.150
813.575	183.896
816.345	191.180
819.154	190.623
821.887	181.726
824.431	166.088
826.709	146.699
828.690	126.720
830.382	108.611
831.823	93.766
833.065	82.664
834.161	75.183
835.163	70.926
836.112	69.362
837.045	69.971
837.991	72.236
838.969	75.652
839.996	79.701
841.079	83.848
842.215	87.542
843.398	90.258
844.614	91.551
845.842	91.127
847.059	88.874
848.238	84.898
849.361	79.490
850.409	73.059
851.370	66.072
852.237	58.967
853.010	52.114
853.696	45.776
854.299	40.121
854.830	35.235
855.298	31.135
855.715	27.799
856.090	25.181
856.432	23.230
856.751	21.906
857.055	21.179
857.352	21.044
857.650	21.531
857.959	22.709
858.289	24.709
858.651	27.713
859.062	32.015
859.541	38.023
860.116	46.273
860.820	57.442
861.699	72.304
862.807	91.586
864.209	115.639
865.967	143.914
868.130	174.341
870.702	202.891
873.625	224.086
876.762	232.779
879.924	226.554
882.912	207.016
885.569	179.046
887.820	148.307
889.656	119.279
891.118	94.454
