<j>	<F>
1.026	23.252
2.514	14.941
3.093	22.603
5.012	12.230
5.752	14.217
6.302	21.292
8.569	11.665
9.352	12.713
9.887	15.451
10.399	20.858
11.840	16.963
12.186	22.386
13.714	21.509
15.561	14.651
15.936	17.320
16.228	22.368
17.420	23.042
19.037	18.289
19.968	19.328
21.597	17.221
23.460	14.997
24.585	14.081
25.229	15.316
26.540	15.527
28.437	13.573
29.274	13.528
29.672	14.803
30.022	16.507
30.506	18.278
31.387	19.051
32.442	18.934
33.450	19.080
34.452	19.082
35.324	19.524
36.124	20.167
37.241	20.444
39.121	18.120
39.887	18.198
40.190	20.103
41.495	20.899
47.169	13.935
49.533	11.588
50.378	11.735
51.048	12.080
51.603	12.541
52.073	13.119
52.506	13.795
52.984	14.508
53.639	15.111
54.603	15.369
55.745	15.291
56.675	15.364
57.365	15.803
58.106	16.284
59.069	16.490
60.140	16.488
61.195	16.507
62.298	16.492
63.481	16.385
64.825	16.155
66.481	15.623
68.203	14.952
69.501	14.619
70.259	14.792
70.681	15.348
70.982	16.112
71.307	16.945
71.794	17.694
72.719	18.044
74.574	17.418
77.147	15.902
78.946	15.010
79.815	15.053
80.400	15.456
81.068	15.858
81.991	16.065
83.174	16.014
84.409	15.855
85.424	15.835
86.112	16.089
86.524	16.615
86.761	17.364
86.910	18.281
87.028	19.325
87.155	20.465
87.348	21.637
87.799	22.596
89.194	22.411
92.190	20.061
94.843	18.120
96.567	17.372
97.685	17.200
98.340	17.482
98.819	17.986
99.319	18.515
99.906	18.979
100.565	19.374
101.281	19.723
102.182	19.935
103.681	19.636
106.032	18.509
108.227	17.407
109.518	17.087
110.286	17.249
110.843	17.609
111.293	18.079
111.683	18.626
112.053	19.222
112.444	19.834
112.934	20.398
113.738	20.722
115.293	20.378
117.645	19.239
119.705	18.275
120.999	17.982
121.828	18.089
122.371	18.432
122.715	18.960
122.945	19.626
123.162	20.365
123.644	20.992
125.732	20.571
131.715	17.325
135.900	15.020
136.947	14.843
137.295	15.155
137.495	15.579
137.639	16.060
137.758	16.583
137.875	17.139
138.011	17.718
138.208	18.297
138.564	18.813
139.319	19.111
140.892	18.887
143.349	18.029
145.679	17.178
147.374	16.784
149.253	16.468
152.309	15.703
156.258	14.537
159.497	13.649
161.606	13.238
163.072	13.087
164.174	13.063
164.996	13.127
165.599	13.266
166.056	13.459
166.435	13.689
166.789	13.938
167.159	14.192
167.575	14.440
168.064	14.670
168.642	14.873
169.315	15.041
170.068	15.178
170.868	15.292
171.670	15.401
172.431	15.522
173.127	15.669
173.751	15.847
174.319	16.054
174.866	16.279
175.452	16.499
176.163	16.678
177.098	16.767
178.319	16.730
179.752	16.582
181.173	16.417
182.382	16.331
183.381	16.346
184.362	16.398
185.625	16.368
187.442	16.135
189.723	15.701
191.841	15.280
193.268	15.090
194.043	15.145
194.448	15.355
194.696	15.641
194.901	15.961
195.123	16.289
195.402	16.609
195.777	16.902
196.284	17.150
196.956	17.334
197.794	17.445
198.761	17.493
199.792	17.507
200.832	17.513
201.849	17.526
202.817	17.556
203.695	17.620
204.447	17.736
205.072	17.911
205.623	18.130
206.211	18.351
207.030	18.494
208.427	18.417
210.825	17.940
214.136	17.084
217.323	16.256
219.622	15.770
221.159	15.574
222.242	15.543
223.039	15.611
223.627	15.750
224.061	15.945
224.394	16.182
224.682	16.445
224.992	16.715
225.423	16.959
226.136	17.122
227.363	17.119
229.281	16.875
231.653	16.444
233.793	16.053
235.234	15.880
236.050	15.918
236.503	16.090
236.782	16.332
236.981	16.611
237.147	16.913
237.299	17.229
237.451	17.556
237.611	17.891
237.786	18.230
237.987	18.570
238.228	18.905
238.532	19.224
238.939	19.510
239.528	19.730
240.449	19.821
241.991	19.670
244.575	19.123
248.282	18.159
252.139	17.145
255.008	16.487
256.811	16.204
257.969	16.145
258.793	16.198
259.429	16.313
259.939	16.470
260.354	16.659
260.698	16.876
260.993	17.114
261.260	17.368
261.523	17.631
261.804	17.896
262.131	18.154
262.541	18.390
263.085	18.586
263.841	18.713
264.954	18.726
266.697	18.539
269.449	18.039
273.194	17.229
276.869	16.419
279.359	15.946
280.662	15.823
281.280	15.908
281.587	16.095
281.765	16.327
281.898	16.582
282.020	16.848
282.150	17.120
282.299	17.394
282.475	17.667
282.688	17.936
282.945	18.197
283.253	18.447
283.614	18.683
284.029	18.904
284.488	19.112
284.982	19.310
285.500	19.501
286.034	19.688
286.588	19.870
287.169	20.044
287.785	20.206
288.437	20.355
289.109	20.495
289.775	20.637
290.408	20.790
290.993	20.965
291.525	21.163
292.014	21.382
292.473	21.618
292.919	21.865
293.373	22.114
293.883	22.347
294.549	22.522
295.577	22.552
297.289	22.300
299.830	21.691
302.624	20.953
304.810	20.448
306.235	20.257
307.224	20.253
308.082	20.314
309.042	20.354
310.346	20.288
312.267	20.020
314.848	19.524
317.534	18.969
319.569	18.606
320.773	18.510
321.411	18.605
321.766	18.802
322.005	19.047
322.213	19.310
322.442	19.575
322.740	19.827
323.179	20.040
323.875	20.178
325.001	20.180
326.729	19.986
329.042	19.596
331.601	19.121
333.971	18.703
335.952	18.409
337.541	18.235
338.788	18.161
339.743	18.170
340.471	18.245
341.043	18.369
341.521	18.523
341.952	18.695
342.373	18.874
342.816	19.051
343.344	19.212
344.107	19.318
345.477	19.276
348.160	18.907
352.635	18.074
357.641	17.079
361.189	16.431
363.122	16.184
364.211	16.153
364.973	16.207
365.627	16.290
366.258	16.382
366.904	16.472
367.590	16.556
368.331	16.628
369.128	16.689
369.971	16.739
370.836	16.782
371.692	16.826
372.515	16.876
373.294	16.935
374.035	17.004
374.761	17.078
375.501	17.150
376.278	17.216
377.104	17.270
377.972	17.314
378.856	17.353
379.721	17.395
380.546	17.445
381.329	17.505
382.098	17.570
382.904	17.631
383.808	17.672
384.868	17.681
386.108	17.648
387.501	17.578
388.959	17.488
390.367	17.405
391.633	17.350
392.714	17.335
393.620	17.360
394.392	17.416
395.101	17.491
395.855	17.564
396.826	17.601
398.286	17.547
400.550	17.336
403.692	16.945
407.167	16.471
410.085	16.088
412.015	15.891
413.123	15.854
413.737	15.919
414.098	16.036
414.339	16.182
414.526	16.341
414.692	16.508
414.855	16.680
415.031	16.852
415.240	17.022
415.507	17.185
415.872	17.332
416.393	17.452
417.146	17.528
418.213	17.543
419.637	17.484
421.350	17.361
423.151	17.210
424.785	17.084
426.086	17.021
427.043	17.026
427.756	17.085
428.374	17.171
429.079	17.250
430.101	17.279
431.720	17.206
434.157	16.984
437.280	16.628
440.461	16.244
443.017	15.961
444.748	15.821
445.865	15.795
446.663	15.832
447.360	15.892
448.084	15.952
448.895	16.000
449.804	16.031
450.782	16.048
451.774	16.061
452.712	16.079
453.544	16.113
454.241	16.169
454.802	16.247
455.244	16.348
455.594	16.465
455.882	16.597
456.134	16.737
456.371	16.882
456.613	17.030
456.874	17.176
457.165	17.320
457.497	17.457
457.872	17.589
458.292	17.712
458.752	17.829
459.239	17.941
459.739	18.050
460.231	18.161
460.698	18.277
461.125	18.401
461.503	18.537
461.829	18.685
462.105	18.846
462.337	19.019
462.534	19.203
462.703	19.396
462.857	19.597
463.007	19.801
463.174	20.007
463.397	20.205
463.772	20.375
464.532	20.470
466.212	20.373
469.664	19.900
475.017	19.007
480.271	18.105
483.590	17.598
485.335	17.432
486.509	17.405
487.836	17.377
489.818	17.254
492.746	16.980
496.422	16.578
500.063	16.167
502.911	15.871
504.806	15.723
506.025	15.684
506.904	15.704
507.679	15.746
508.487	15.787
509.397	15.816
510.426	15.827
511.556	15.823
512.737	15.809
513.908	15.795
515.017	15.788
516.029	15.793
516.936	15.813
517.752	15.846
518.500	15.890
519.205	15.940
519.887	15.995
520.559	16.051
521.227	16.109
521.889	16.167
522.538	16.227
523.167	16.290
523.770	16.357
524.344	16.429
524.892	16.504
525.425	16.584
525.961	16.664
526.527	16.741
527.163	16.810
527.922	16.862
528.866	16.889
530.058	16.880
531.536	16.829
533.274	16.736
535.156	16.618
537.000	16.500
538.633	16.409
539.952	16.361
540.948	16.360
541.670	16.400
542.186	16.473
542.559	16.568
542.838	16.680
543.057	16.802
543.238	16.933
543.398	17.068
543.548	17.208
543.696	17.350
543.850	17.493
544.017	17.636
544.206	17.778
544.429	17.916
544.701	18.049
545.048	18.171
545.506	18.277
546.145	18.357
547.096	18.390
548.618	18.338
551.168	18.136
555.315	17.702
561.101	17.033
567.301	16.305
572.320	15.746
575.733	15.418
578.033	15.251
579.773	15.164
581.272	15.113
582.659	15.077
583.952	15.051
585.127	15.037
586.154	15.039
587.014	15.059
587.710	15.098
588.258	15.153
588.683	15.224
589.010	15.308
589.265	15.401
589.467	15.502
589.632	15.609
589.774	15.720
589.901	15.835
590.021	15.952
590.139	16.071
590.260	16.191
590.386	16.312
590.520	16.434
590.665	16.555
590.822	16.677
590.993	16.798
591.179	16.919
591.381	17.039
591.601	17.157
591.841	17.274
592.104	17.390
592.393	17.502
592.717	17.611
593.087	17.715
593.524	17.810
594.055	17.893
594.720	17.957
595.563	17.996
596.628	18.002
597.931	17.972
599.437	17.909
601.041	17.827
602.599	17.748
603.970	17.693
605.077	17.675
605.911	17.698
606.510	17.758
606.932	17.845
607.230	17.954
