<j>	<F>
1.026	23.252
2.509	14.961
3.044	23.001
4.113	22.409
5.753	14.216
6.317	21.241
8.722	11.300
9.678	11.699
10.400	12.986
10.869	15.915
11.159	22.454
12.323	23.404
13.925	17.387
14.610	20.150
15.848	18.233
16.191	22.523
16.982	25.735
19.640	18.230
21.349	13.810
21.740	15.543
21.998	18.444
22.328	22.231
23.588	22.248
25.172	18.868
26.062	19.462
26.889	19.896
27.252	22.656
27.766	25.577
28.670	26.215
29.654	26.227
30.648	26.198
31.788	25.675
33.584	22.571
34.892	20.728
35.426	22.461
37.188	21.552
40.129	16.076
40.742	16.383
40.935	18.113
41.101	20.284
41.325	22.731
41.775	24.866
42.940	24.922
45.780	20.269
47.876	17.362
48.662	17.543
49.051	18.723
49.628	19.983
51.971	18.686
55.731	14.515
56.972	13.826
57.359	14.446
57.584	15.377
57.755	16.500
57.898	17.813
58.036	19.322
58.238	20.964
59.020	22.037
63.261	18.134
66.910	14.075
67.558	14.229
67.931	14.878
68.374	15.535
68.984	16.077
69.830	16.387
70.878	16.452
72.040	16.383
73.318	16.210
74.691	15.924
75.960	15.687
76.928	15.701
77.567	16.033
77.982	16.631
78.314	17.390
78.673	18.193
79.139	18.934
79.795	19.487
80.766	19.672
82.126	19.348
83.844	18.703
87.149	17.138
92.667	13.918
95.430	12.489
96.228	12.511
96.663	12.823
97.031	13.198
97.385	13.604
97.757	14.026
98.182	14.441
98.700	14.822
99.335	15.140
100.073	15.386
100.858	15.592
101.661	15.791
102.588	15.943
103.892	15.883
105.687	15.478
107.477	14.976
108.642	14.810
109.215	15.037
109.494	15.500
109.666	16.079
109.825	16.720
110.055	17.369
110.562	17.894
111.903	17.905
114.759	16.836
117.930	15.392
119.778	14.789
120.807	14.753
121.545	14.907
122.104	15.162
122.516	15.512
122.825	15.943
123.084	16.434
123.341	16.957
123.635	17.486
124.005	17.990
124.497	18.431
125.180	18.750
126.172	18.855
127.620	18.628
129.489	18.076
131.394	17.476
133.053	17.062
134.529	16.792
135.821	16.622
136.776	16.628
137.352	16.861
137.658	17.285
137.822	17.835
137.925	18.464
138.007	19.150
138.086	19.881
138.176	20.650
138.295	21.443
138.489	22.221
138.914	22.855
140.060	22.907
142.737	21.622
145.965	19.770
147.981	18.919
149.188	18.741
150.067	18.818
150.801	19.010
151.552	19.219
152.551	19.304
154.126	19.051
156.357	18.369
158.526	17.657
159.992	17.350
161.046	17.341
162.290	17.306
164.183	16.981
166.686	16.349
169.212	15.700
171.509	15.213
173.939	14.761
176.715	14.221
179.410	13.688
181.423	13.350
182.646	13.256
183.327	13.341
183.720	13.527
183.975	13.768
184.166	14.042
184.324	14.337
184.466	14.649
184.601	14.976
184.732	15.317
184.866	15.671
185.006	16.036
185.158	16.411
185.327	16.794
185.520	17.180
185.745	17.568
186.008	17.950
186.317	18.323
186.677	18.680
187.099	19.016
187.601	19.319
188.230	19.564
189.071	19.702
190.213	19.676
191.607	19.493
192.961	19.294
193.965	19.264
194.566	19.457
194.898	19.821
195.114	20.278
195.358	20.752
195.873	21.117
197.231	21.057
200.112	20.144
203.396	18.891
205.161	18.384
205.752	18.524
205.939	18.911
206.023	19.380
206.085	19.882
206.146	20.406
206.214	20.950
206.293	21.509
206.391	22.079
206.527	22.650
206.743	23.195
207.167	23.634
208.141	23.744
210.248	23.130
213.182	21.915
215.289	21.148
216.249	21.098
216.682	21.400
216.940	21.831
217.144	22.315
217.334	22.825
217.535	23.348
217.787	23.860
218.307	24.260
221.402	23.602
237.982	17.607
249.521	13.614
251.586	13.205
252.256	13.260
252.625	13.400
252.884	13.574
253.099	13.763
253.303	13.961
253.518	14.163
253.762	14.364
254.059	14.559
254.441	14.740
254.945	14.897
255.612	15.017
256.473	15.090
257.527	15.112
258.715	15.094
259.930	15.060
261.057	15.041
262.026	15.058
262.825	15.119
263.485	15.218
264.050	15.344
264.553	15.490
265.017	15.650
265.451	15.820
265.859	16.000
266.242	16.190
266.599	16.391
266.932	16.603
267.241	16.826
267.530	17.061
267.803	17.306
268.063	17.560
268.320	17.823
268.584	18.090
268.872	18.357
269.212	18.613
269.647	18.843
270.232	19.026
271.021	19.137
272.027	19.164
273.173	19.129
274.293	19.089
275.225	19.109
275.904	19.222
276.360	19.425
276.658	19.697
276.862	20.017
277.019	20.368
277.175	20.733
277.412	21.083
278.021	21.322
280.089	21.075
285.851	19.543
293.112	17.390
296.499	16.496
297.404	16.455
297.641	16.654
297.731	16.913
297.792	17.190
297.854	17.475
297.941	17.763
298.097	18.042
298.433	18.284
299.229	18.414
301.074	18.268
304.631	17.648
309.251	16.695
312.857	15.973
314.776	15.695
315.708	15.691
316.249	15.798
316.656	15.946
317.010	16.111
317.335	16.285
317.638	16.469
317.919	16.661
318.180	16.862
318.421	17.071
318.642	17.290
318.846	17.519
319.033	17.757
319.206	18.004
319.365	18.261
319.514	18.527
319.658	18.801
319.805	19.082
319.970	19.364
320.182	19.640
320.497	19.891
321.021	20.084
321.932	20.159
323.438	20.041
325.560	19.708
327.875	19.288
329.781	18.981
331.067	18.870
331.893	18.912
332.471	19.041
332.936	19.212
333.345	19.404
333.722	19.610
334.071	19.828
334.397	20.058
334.708	20.297
335.020	20.542
335.356	20.784
335.748	21.012
336.232	21.212
336.835	21.371
337.559	21.486
338.362	21.567
339.158	21.645
339.860	21.753
340.418	21.915
340.830	22.136
341.127	22.407
341.349	22.715
341.534	23.048
341.712	23.391
341.915	23.734
342.179	24.059
342.559	24.343
343.149	24.544
344.119	24.589
345.816	24.344
348.920	23.567
353.906	22.121
359.200	20.600
362.853	19.694
365.170	19.275
366.927	19.056
368.404	18.921
369.608	18.860
370.522	18.878
371.185	18.967
371.668	19.110
372.041	19.288
372.366	19.486
372.692	19.690
373.070	19.884
373.565	20.051
374.275	20.162
375.327	20.179
376.839	20.065
378.789	19.818
380.913	19.511
382.838	19.250
384.365	19.097
385.533	19.046
386.471	19.063
387.283	19.118
388.030	19.191
388.740	19.277
389.440	19.367
390.189	19.449
391.114	19.494
392.495	19.440
394.855	19.167
398.746	18.548
403.744	17.669
408.112	16.914
410.808	16.520
412.184	16.415
412.861	16.466
413.214	16.590
413.421	16.750
413.557	16.929
413.658	17.119
413.741	17.317
413.815	17.520
413.886	17.729
413.957	17.942
414.033	18.158
414.120	18.377
414.222	18.596
414.348	18.814
414.513	19.027
414.735	19.232
415.051	19.418
415.518	19.572
416.235	19.670
417.342	19.675
418.986	19.551
421.173	19.288
423.608	18.953
425.796	18.664
427.412	18.503
428.451	18.480
429.073	18.558
429.440	18.702
429.662	18.885
429.802	19.092
429.898	19.316
429.968	19.550
430.024	19.793
430.072	20.043
430.115	20.299
430.157	20.561
430.199	20.828
430.245	21.100
430.299	21.376
430.375	21.651
430.512	21.917
430.834	22.142
431.703	22.233
434.010	21.953
438.770	21.015
444.506	19.770
448.128	19.042
449.590	18.879
450.109	18.971
450.332	19.147
450.479	19.350
450.618	19.559
450.774	19.769
450.962	19.975
451.215	20.170
451.633	20.336
452.572	20.404
455.274	20.139
462.569	18.999
474.069	17.038
482.006	15.721
485.082	15.311
486.209	15.267
486.766	15.328
487.145	15.422
487.448	15.530
487.709	15.646
487.941	15.768
488.151	15.894
488.343	16.026
488.520	16.161
488.683	16.300
488.836	16.444
488.977	16.591
489.109	16.742
489.232	16.896
489.347	17.054
489.454	17.216
489.556	17.382
489.653	17.551
489.746	17.723
489.839	17.899
489.932	18.077
490.029	18.258
490.135	18.440
490.256	18.622
490.402	18.802
490.590	18.978
490.849	19.143
491.228	19.288
491.818	19.394
492.773	19.432
494.314	19.357
496.648	19.125
499.732	18.742
503.086	18.299
506.098	17.920
508.554	17.654
510.673	17.467
512.810	17.295
515.225	17.089
517.963	16.836
520.837	16.561
523.551	16.309
525.898	16.112
527.858	15.976
529.537	15.886
531.080	15.821
532.608	15.762
534.190	15.698
535.832	15.627
537.477	15.552
539.036	15.487
540.421	15.441
541.578	15.423
542.498	15.436
543.208	15.476
543.748	15.539
544.163	15.621
544.491	15.715
544.761	15.819
544.997	15.930
545.213	16.045
545.420	16.162
545.626	16.282
545.837	16.402
546.055	16.523
546.283	16.644
546.523	16.764
546.776	16.884
547.041	17.004
547.318	17.122
547.607	17.241
547.905	17.359
548.210	17.477
548.519	17.595
548.828	17.715
549.133	17.836
549.432	17.959
549.719	18.086
549.992	18.216
550.249	18.350
550.487	18.489
550.706	18.633
550.906	18.782
551.090	18.936
551.262	19.094
551.433	19.256
551.625	19.416
551.893	19.568
552.366	19.689
553.336	19.730
555.377	19.595
559.212	19.153
564.687	18.417
569.928	17.695
573.317	17.273
575.014	17.134
575.794	17.154
576.182	17.243
576.421	17.361
576.606	17.490
576.775	17.624
576.944	17.760
577.118	17.896
577.303	18.033
577.501	18.170
577.715	18.305
577.949	18.439
578.207	18.571
578.492	18.699
578.809	18.824
579.161	18.944
579.556	19.057
580.002	19.163
