<j>	<F>
1.026	23.252
2.514	14.940
3.102	22.565
5.266	11.410
6.415	11.256
7.453	11.490
8.285	12.484
8.858	15.124
9.353	21.052
10.942	16.210
12.054	18.306
14.330	11.885
15.095	12.525
15.632	14.183
16.045	16.969
16.709	19.898
17.860	18.655
18.257	22.337
19.431	22.909
20.871	19.193
21.315	22.254
22.726	21.946
25.229	16.381
27.312	13.655
28.200	13.445
28.576	14.772
28.833	16.717
29.033	19.356
29.267	22.638
29.760	25.460
30.709	26.035
33.117	22.267
36.798	14.451
37.473	14.568
37.733	15.969
37.938	17.778
38.176	19.914
38.715	21.714
40.167	20.916
41.752	19.185
43.020	18.757
44.842	17.631
47.389	15.328
49.082	14.119
49.917	14.301
50.740	14.726
51.937	14.742
53.260	14.410
54.118	14.480
54.519	15.173
54.739	16.246
54.914	17.552
55.112	19.019
55.460	20.448
56.288	21.133
57.843	20.240
59.290	19.311
60.312	19.248
61.213	19.477
62.357	19.524
64.834	18.058
68.441	15.097
70.356	13.945
71.104	14.071
71.478	14.619
71.735	15.352
71.969	16.187
72.225	17.080
72.537	17.988
72.931	18.860
73.403	19.668
73.928	20.433
74.530	21.131
75.312	21.576
76.215	21.748
76.927	22.167
77.428	23.042
78.247	23.642
80.917	21.653
84.939	17.827
87.894	16.015
90.381	14.810
91.752	14.397
92.283	14.667
92.525	15.228
92.695	15.904
92.865	16.642
93.078	17.408
93.414	18.131
94.020	18.657
95.075	18.754
96.513	18.404
97.937	18.014
99.212	17.795
100.460	17.628
101.740	17.453
103.180	17.194
104.874	16.736
106.446	16.292
107.456	16.225
108.000	16.540
108.364	17.046
108.744	17.591
109.275	18.061
110.146	18.304
111.685	18.061
114.046	17.176
116.376	16.209
117.757	15.855
118.376	16.050
118.662	16.519
118.835	17.112
118.989	17.767
119.192	18.438
119.561	19.040
120.408	19.338
122.324	18.849
125.207	17.539
127.421	16.603
128.547	16.450
129.205	16.661
129.737	16.983
130.263	17.329
130.867	17.649
131.695	17.854
132.968	17.792
134.731	17.385
136.486	16.907
137.669	16.742
138.292	16.936
138.609	17.353
138.792	17.892
138.918	18.504
139.025	19.169
139.137	19.872
139.279	20.595
139.492	21.303
139.854	21.926
140.524	22.315
141.934	22.144
145.569	20.519
152.404	17.033
156.866	14.985
158.317	14.650
158.878	14.815
159.251	15.097
159.618	15.402
160.041	15.696
160.552	15.961
161.169	16.183
161.893	16.357
162.700	16.489
163.545	16.596
164.374	16.704
165.141	16.838
165.819	17.015
166.399	17.243
166.892	17.522
167.317	17.847
167.712	18.203
168.131	18.564
168.653	18.885
169.379	19.103
170.377	19.160
171.576	19.077
172.772	18.975
173.886	18.932
175.186	18.841
177.217	18.423
180.157	17.545
183.011	16.657
184.846	16.225
185.826	16.197
186.368	16.381
186.710	16.669
186.972	17.011
187.225	17.374
187.518	17.735
187.896	18.071
188.398	18.356
189.046	18.573
189.840	18.716
190.799	18.783
192.101	18.712
194.248	18.302
197.629	17.362
201.121	16.311
203.221	15.794
204.117	15.780
204.483	16.002
204.671	16.316
204.811	16.666
204.963	17.029
205.185	17.383
205.591	17.687
206.444	17.842
208.256	17.648
211.415	16.930
215.003	15.989
217.469	15.415
218.693	15.290
219.267	15.412
219.576	15.641
219.777	15.919
219.934	16.225
220.071	16.548
220.204	16.885
220.339	17.233
220.485	17.589
220.651	17.950
220.851	18.310
221.119	18.656
221.535	18.956
222.296	19.133
223.799	19.021
226.459	18.434
229.792	17.535
232.473	16.860
234.134	16.589
235.252	16.547
236.210	16.579
237.140	16.623
238.043	16.673
238.881	16.742
239.636	16.838
240.325	16.961
240.988	17.097
241.666	17.231
242.381	17.354
243.119	17.467
243.842	17.582
244.506	17.715
245.085	17.880
245.577	18.080
246.006	18.310
246.415	18.558
246.924	18.790
248.068	18.868
252.254	18.168
263.645	15.571
274.018	13.143
277.402	12.488
278.349	12.459
278.792	12.559
279.108	12.690
279.372	12.833
279.608	12.985
279.827	13.144
280.035	13.308
280.239	13.477
280.443	13.649
280.650	13.825
280.863	14.003
281.086	14.184
281.322	14.365
281.571	14.548
281.835	14.731
282.113	14.914
282.405	15.098
282.705	15.283
283.011	15.470
283.315	15.660
283.612	15.855
283.896	16.057
284.162	16.267
284.408	16.487
284.633	16.718
284.837	16.960
285.023	17.214
285.194	17.478
285.352	17.753
285.501	18.037
285.645	18.331
285.785	18.635
285.925	18.946
286.064	19.266
286.205	19.593
286.350	19.928
286.504	20.269
286.681	20.611
286.914	20.942
287.289	21.231
288.008	21.399
289.456	21.290
291.960	20.756
294.951	19.987
297.191	19.469
298.385	19.353
298.993	19.478
299.422	19.690
299.904	19.899
300.607	20.040
301.660	20.060
303.092	19.937
304.716	19.727
306.197	19.551
307.328	19.491
308.139	19.550
308.793	19.677
309.494	19.805
310.529	19.842
312.364	19.643
315.451	19.057
319.301	18.209
322.403	17.553
324.119	17.300
324.908	17.331
325.274	17.498
325.478	17.721
325.626	17.968
325.759	18.227
325.894	18.493
326.036	18.762
326.190	19.034
326.358	19.307
326.543	19.582
326.749	19.856
326.987	20.125
327.303	20.380
327.920	20.565
329.972	20.405
337.422	18.928
350.563	16.009
357.757	14.483
359.837	14.197
360.653	14.219
361.223	14.300
361.733	14.395
362.222	14.496
362.705	14.599
363.198	14.703
363.717	14.804
364.278	14.899
364.899	14.985
365.590	15.060
366.354	15.121
367.179	15.171
368.035	15.214
368.883	15.255
369.681	15.304
370.397	15.366
371.013	15.447
371.530	15.546
371.959	15.664
372.320	15.798
