<j>	<Fwlc>
1041.626	13.639
1043.438	13.605
1045.221	13.572
1046.941	13.542
1048.569	13.516
1050.090	13.495
1051.496	13.480
1052.787	13.470
1053.970	13.466
1055.058	13.466
1056.064	13.470
1057.003	13.478
1057.893	13.488
1058.753	13.500
1059.600	13.513
1060.458	13.525
1061.351	13.537
1062.305	13.546
1063.349	13.551
1064.514	13.551
1065.830	13.544
1067.323	13.530
1069.010	13.506
1070.891	13.474
1072.947	13.433
1075.136	13.386
1077.396	13.335
1079.654	13.284
1081.837	13.235
1083.887	13.192
1085.764	13.157
1087.451	13.130
1088.951	13.111
1090.282	13.100
1091.469	13.095
1092.541	13.096
1093.524	13.101
1094.444	13.109
1095.323	13.120
1096.178	13.131
1097.026	13.143
1097.881	13.155
1098.759	13.166
1099.675	13.176
1100.650	13.184
1101.709	13.188
1102.887	13.188
1104.229	13.182
1105.794	13.167
1107.659	13.141
1109.908	13.100
1112.634	13.040
1115.905	12.960
1119.741	12.858
1124.076	12.737
1128.740	12.603
1133.476	12.466
1138.007	12.336
1142.103	12.223
1145.632	12.130
1148.564	12.061
1150.943	12.011
1152.852	11.980
1154.386	11.963
1155.630	11.956
1156.656	11.958
1157.520	11.967
1158.263	11.979
1158.916	11.995
1159.501	12.014
1160.032	12.035
1160.522	12.057
1160.978	12.081
1161.405	12.105
1161.807	12.131
1162.186	12.158
1162.545	12.185
1162.884	12.213
1163.206	12.242
1163.510	12.272
1163.799	12.302
1164.072	12.334
1164.330	12.365
1164.574	12.398
1164.805	12.431
1165.024	12.464
1165.230	12.499
1165.425	12.533
1165.610	12.569
1165.785	12.605
1165.951	12.641
1166.109	12.678
1166.259	12.715
1166.403	12.753
1166.539	12.792
1166.671	12.830
1166.797	12.869
1166.918	12.909
1167.035	12.949
1167.149	12.989
1167.260	13.030
1167.368	13.071
1167.473	13.112
1167.578	13.153
1167.681	13.195
1167.783	13.237
1167.884	13.279
1167.986	13.322
1168.088	13.365
1168.191	13.408
1168.296	13.451
1168.402	13.494
