<j>	<Fwlc>
1082.547	11.929
1084.324	11.907
1086.137	11.884
1087.985	11.860
1089.860	11.836
1091.749	11.810
1093.635	11.785
1095.495	11.760
1097.308	11.737
1099.053	11.716
1100.711	11.698
1102.269	11.684
1103.719	11.673
1105.056	11.665
1106.282	11.662
1107.401	11.662
1108.419	11.666
1109.344	11.672
1110.186	11.682
1110.952	11.695
1111.653	11.709
1112.296	11.726
1112.888	11.745
1113.436	11.765
1113.946	11.787
1114.424	11.810
1114.874	11.834
1115.298	11.859
1115.702	11.885
1116.088	11.912
1116.458	11.939
1116.814	11.967
1117.157	11.995
1117.491	12.024
1117.815	12.054
1118.130	12.083
1118.439	12.114
1118.740	12.144
1119.036	12.175
1119.326	12.206
1119.610	12.238
1119.891	12.270
1120.166	12.302
1120.437	12.334
1120.705	12.367
1120.968	12.400
1121.229	12.433
1121.486	12.467
1121.741	12.501
1121.993	12.535
1122.245	12.569
1122.495	12.604
1122.746	12.638
1122.998	12.673
1123.253	12.708
1123.513	12.742
1123.781	12.777
1124.057	12.811
1124.348	12.846
1124.655	12.879
1124.985	12.912
1125.343	12.944
1125.736	12.975
1126.171	13.004
1126.658	13.032
1127.208	13.057
1127.829	13.079
1128.535	13.098
1129.335	13.113
1130.239	13.124
1131.251	13.130
1132.374	13.132
1133.602	13.129
1134.924	13.123
1136.318	13.113
1137.759	13.100
1139.213	13.087
1140.646	13.074
1142.027	13.062
1143.328	13.054
1144.527	13.050
1145.613	13.050
1146.580	13.055
1147.431	13.064
1148.172	13.079
1148.813	13.097
1149.367	13.120
1149.844	13.145
1150.258	13.174
1150.619	13.205
1150.935	13.238
1151.216	13.273
1151.469	13.309
1151.700	13.347
1151.912	13.385
1152.112	13.425
1152.300	13.465
1152.480	13.505
1152.655	13.546
1152.826	13.588
1152.993	13.630
1153.159	13.672
1153.324	13.714
1153.490	13.757
1153.656	13.800
1153.824	13.843
1153.994	13.886
1154.167	13.929
1154.344	13.972
1154.527	14.015
1154.717	14.058
1154.915	14.101
1155.124	14.144
1155.348	14.186
1155.589	14.228
1155.852	14.269
1156.145	14.308
1156.475	14.347
1156.851	14.383
1157.288	14.417
1157.800	14.447
1158.408	14.473
1159.136	14.493
1160.011	14.507
1161.067	14.512
1162.341	14.507
1163.871	14.490
1165.694	14.459
1167.844	14.413
1170.342	14.351
1173.193	14.273
1176.382	14.180
1179.868	14.074
1183.588	13.958
1187.463	13.837
1191.399	13.714
1195.306	13.594
1199.106	13.479
1202.738	13.374
1206.171	13.278
1209.395	13.191
1212.424	13.114
1215.281	13.045
1217.996	12.983
1220.596	12.926
1223.102	12.874
1225.524	12.825
1227.866	12.780
1230.122	12.738
1232.281	12.700
1234.331	12.666
1236.259	12.636
1238.056	12.611
1239.718	12.591
1241.243	12.576
1242.634	12.565
1243.898	12.559
1245.043	12.558
1246.081	12.560
1247.021	12.566
1247.876	12.575
1248.655	12.586
1249.368	12.601
1250.025	12.617
1250.632	12.635
1251.197	12.655
1251.726	12.676
1252.224	12.698
1252.695	12.721
1253.142	12.746
1253.568	12.771
1253.977	12.797
1254.369	12.823
1254.746	12.851
1255.110	12.878
1255.461	12.907
1255.800	12.936
1256.128	12.965
1256.445	12.995
1256.751	13.025
1257.048	13.056
1257.334	13.088
1257.612	13.120
1257.880	13.152
1258.139	13.185
1258.391	13.218
1258.634	13.252
1258.871	13.286
1259.102	13.321
1259.327	13.355
1259.548	13.391
1259.766	13.426
1259.983	13.462
1260.199	13.498
1260.417	13.534
1260.639	13.570
1260.868	13.606
1261.106	13.642
1261.356	13.677
1261.624	13.712
1261.914	13.746
1262.233	13.780
1262.587	13.812
1262.986	13.842
1263.440	13.871
1263.964	13.896
1264.573	13.919
1265.287	13.937
1266.130	13.950
1267.128	13.958
1268.312	13.957
1269.716	13.948
1271.372	13.929
1273.312	13.898
1275.555	13.856
1278.108	13.801
1280.952	13.734
1284.041	13.657
1287.305	13.574
1290.651	13.488
1293.978	13.402
1297.195	13.321
1300.226	13.247
1303.021	13.182
1305.556	13.127
1307.830	13.082
1309.855	13.047
1311.655	13.021
1313.257	13.002
1314.689	12.989
1315.979	12.982
1317.152	12.979
1318.231	12.980
1319.234	12.983
1320.179	12.989
1321.082	12.997
1321.956	13.006
1322.814	13.015
1323.669	13.025
1324.533	13.035
1325.419	13.044
1326.341	13.052
1327.313	13.058
1328.353	13.062
1329.475	13.064
1330.697	13.062
1332.034	13.056
1333.502	13.046
1335.109	13.031
1336.859	13.011
1338.748	12.986
1340.762	12.957
1342.878	12.924
1345.062	12.889
1347.278	12.852
1349.484	12.816
1351.645	12.781
1353.729	12.748
1355.715	12.719
1357.591	12.694
1359.353	12.672
1361.008	12.654
1362.563	12.639
1364.032	12.628
1365.427	12.619
1366.762	12.612
1368.048	12.607
1369.293	12.603
1370.505	12.600
1371.688	12.599
1372.845	12.598
1373.977	12.598
1375.085	12.598
1376.167	12.600
1377.223	12.602
1378.253	12.606
1379.257	12.610
1380.235	12.615
1381.189	12.620
1382.124	12.627
1383.043	12.633
1383.953	12.641
1384.862	12.648
1385.778	12.655
1386.714	12.662
1387.681	12.668
1388.696	12.673
1389.775	12.676
1390.940	12.676
1392.211	12.673
1393.613	12.666
1395.172	12.655
1396.912	12.638
1398.856	12.616
1401.018	12.586
1403.404	12.550
1406.003	12.508
1408.786	12.459
1411.706	12.407
1414.697	12.352
1417.683	12.297
1420.589	12.245
1423.345	12.196
1425.899	12.153
