<j>	<Fwlc>
1044.324	13.537
1047.914	13.421
1051.425	13.308
1054.697	13.205
1057.628	13.119
1060.185	13.050
1062.389	12.999
1064.296	12.961
1065.975	12.935
1067.492	12.916
1068.900	12.903
1070.242	12.894
1071.545	12.886
1072.823	12.880
1074.081	12.874
1075.315	12.869
1076.515	12.866
1077.669	12.864
1078.764	12.865
1079.790	12.868
1080.737	12.875
1081.601	12.885
1082.381	12.899
1083.078	12.916
1083.699	12.936
1084.249	12.960
1084.735	12.986
1085.167	13.015
1085.552	13.047
1085.898	13.080
1086.212	13.115
1086.501	13.151
1086.771	13.188
1087.026	13.226
1087.273	13.265
1087.514	13.304
1087.754	13.343
1087.995	13.383
1088.242	13.423
1088.495	13.462
1088.759	13.502
1089.034	13.540
1089.324	13.579
1089.629	13.617
1089.952	13.654
1090.293	13.691
1090.654	13.727
1091.036	13.762
1091.439	13.796
1091.863	13.829
1092.307	13.862
1092.772	13.893
1093.256	13.924
1093.759	13.954
1094.279	13.983
1094.815	14.011
1095.368	14.039
1095.936	14.065
1096.521	14.091
1097.126	14.117
1097.754	14.141
1098.412	14.164
1099.106	14.185
1099.848	14.204
1100.649	14.220
1101.523	14.233
1102.485	14.242
1103.549	14.246
1104.724	14.244
1106.015	14.237
1107.420	14.223
1108.924	14.205
1110.502	14.183
1112.119	14.158
1113.732	14.132
1115.301	14.109
1116.785	14.089
1118.158	14.074
1119.402	14.066
1120.511	14.064
1121.491	14.068
1122.356	14.078
1123.123	14.093
1123.814	14.112
1124.453	14.134
1125.066	14.158
1125.684	14.182
1126.342	14.205
1127.086	14.225
1127.979	14.238
1129.102	14.242
1130.567	14.230
1132.513	14.198
1135.095	14.138
1138.441	14.044
1142.588	13.913
1147.398	13.753
1152.536	13.576
1157.544	13.404
1162.006	13.254
1165.682	13.138
1168.532	13.057
1170.654	13.008
1172.201	12.985
1173.325	12.980
1174.154	12.989
1174.781	13.007
1175.274	13.030
1175.680	13.058
1176.031	13.089
1176.352	13.121
1176.659	13.154
1176.965	13.187
1177.283	13.220
1177.621	13.253
1177.990	13.284
1178.398	13.314
1178.856	13.343
1179.373	13.369
1179.957	13.392
1180.616	13.413
1181.358	13.430
1182.187	13.443
1183.103	13.453
1184.103	13.459
1185.178	13.462
1186.316	13.462
1187.496	13.460
1188.699	13.457
1189.899	13.454
1191.074	13.451
1192.203	13.450
1193.269	13.451
1194.262	13.455
1195.175	13.463
1196.009	13.474
1196.767	13.488
1197.458	13.505
1198.094	13.524
1198.687	13.546
1199.253	13.569
1199.810	13.593
1200.379	13.616
1200.984	13.639
1201.657	13.659
1202.440	13.675
1203.386	13.685
1204.565	13.686
1206.067	13.675
1207.999	13.648
1210.475	13.599
1213.588	13.525
1217.371	13.426
1221.746	13.302
1226.497	13.163
1231.305	13.021
1235.825	12.889
1239.796	12.777
1243.088	12.691
1245.699	12.630
1247.709	12.593
1249.232	12.574
1250.382	12.569
1251.256	12.576
1251.933	12.590
1252.470	12.609
1252.910	12.633
1253.283	12.659
1253.611	12.687
1253.913	12.716
1254.200	12.747
1254.484	12.777
1254.774	12.808
1255.078	12.838
1255.408	12.867
1255.772	12.896
1256.183	12.923
1256.656	12.948
1257.207	12.971
1257.860	12.990
1258.639	13.005
1259.576	13.014
1260.705	13.017
1262.062	13.012
1263.685	12.998
1265.601	12.973
1267.824	12.937
1270.347	12.891
1273.129	12.835
1276.098	12.772
1279.158	12.705
1282.200	12.639
1285.119	12.576
1287.837	12.520
1290.302	12.473
1292.495	12.435
1294.424	12.406
1296.111	12.385
1297.588	12.372
1298.888	12.365
1300.044	12.363
1301.081	12.366
1302.021	12.371
1302.883	12.380
1303.678	12.390
1304.417	12.403
1305.106	12.417
1305.751	12.433
1306.356	12.450
1306.923	12.468
1307.454	12.488
1307.953	12.509
1308.421	12.531
1308.859	12.554
1309.269	12.578
1309.654	12.603
1310.015	12.629
1310.355	12.655
1310.674	12.683
1310.976	12.711
1311.261	12.740
1311.533	12.769
1311.792	12.799
1312.042	12.830
1312.283	12.861
1312.518	12.892
1312.750	12.923
1312.979	12.955
1313.210	12.987
1313.444	13.019
1313.685	13.051
1313.935	13.082
1314.200	13.114
1314.484	13.145
1314.793	13.175
1315.133	13.204
1315.513	13.232
1315.942	13.258
1316.433	13.282
1316.999	13.304
1317.655	13.323
1318.418	13.338
1319.307	13.348
1320.339	13.354
1321.528	13.353
1322.886	13.347
1324.414	13.334
1326.104	13.315
1327.934	13.290
1329.867	13.262
1331.857	13.231
1333.848	13.199
1335.785	13.169
1337.620	13.142
1339.313	13.120
1340.842	13.104
1342.196	13.094
1343.376	13.090
1344.393	13.092
1345.263	13.100
1346.004	13.112
1346.636	13.128
1347.176	13.148
1347.640	13.170
1348.043	13.196
1348.396	13.223
1348.710	13.251
1348.992	13.281
1349.250	13.312
1349.488	13.344
1349.713	13.377
1349.927	13.410
1350.135	13.444
1350.340	13.478
1350.546	13.512
1350.756	13.546
1350.975	13.580
1351.208	13.614
1351.459	13.647
1351.737	13.679
1352.051	13.710
1352.412	13.740
1352.835	13.768
1353.340	13.793
1353.951	13.814
1354.700	13.830
1355.627	13.840
1356.780	13.841
1358.219	13.833
1360.008	13.812
1362.216	13.775
1364.902	13.722
1368.099	13.650
1371.795	13.560
1375.920	13.454
1380.334	13.339
1384.851	13.220
1389.272	13.104
1393.421	12.998
1397.176	12.906
1400.475	12.830
1403.309	12.770
1405.708	12.725
1407.718	12.693
1409.394	12.672
1410.790	12.661
1411.955	12.658
1412.931	12.661
1413.756	12.669
1414.459	12.682
1415.065	12.698
1415.595	12.716
1416.067	12.737
1416.493	12.759
1416.884	12.782
1417.250	12.806
1417.598	12.831
1417.933	12.857
1418.260	12.883
1418.584	12.909
1418.906	12.936
1419.230	12.962
1419.558	12.989
1419.892	13.015
1420.233	13.041
1420.585	13.067
1420.948	13.093
1421.326	13.118
1421.722	13.143
1422.141	13.167
1422.587	13.190
1423.069	13.213
1423.597	13.234
1424.184	13.253
1424.848	13.270
1425.613	13.283
1426.508	13.293
1427.570	13.297
1428.845	13.295
1430.382	13.285
1432.234	13.264
1434.446	13.232
1437.045	13.187
1440.026	13.129
1443.335	13.061
1446.870	12.985
1450.484	12.906
1454.016	12.828
1457.316	12.758
1460.272	12.698
1462.828	12.650
1464.972	12.615
1466.732	12.593
1468.154	12.581
1469.294	12.578
1470.207	12.583
1470.940	12.593
1471.535	12.608
1472.023	12.626
1472.430	12.648
1472.777	12.671
1473.078	12.696
1473.344	12.722
1473.583	12.749
1473.804	12.777
1474.010	12.806
1474.206	12.834
1474.394	12.864
1474.577	12.893
1474.757	12.923
1474.936	12.953
1475.116	12.983
1475.297	13.013
1475.482	13.044
1475.672	13.074
1475.868	13.104
1476.071	13.134
1476.283	13.164
1476.507	13.193
1476.742	13.223
1476.993	13.252
1477.260	13.280
1477.546	13.308
1477.855	13.336
1478.189	13.362
1478.553	13.388
1478.952	13.413
1479.392	13.436
1479.880	13.458
1480.424	13.479
1481.038	13.497
1481.735	13.512
1482.534	13.525
1483.456	13.533
1484.529	13.536
1485.784	13.534
1487.256	13.525
1488.983	13.507
1490.997	13.481
1493.319	13.444
1495.953	13.397
1498.871	13.341
1502.013	13.277
1505.284	13.208
1508.566	13.139
1511.738	13.073
1514.693	13.013
1517.352	12.963
1519.674	12.923
1521.653	12.893
1523.306	12.874
1524.667	12.864
1525.777	12.863
1526.678	12.868
1527.408	12.878
1528.001	12.893
1528.485	12.912
1528.884	12.933
1529.214	12.957
1529.493	12.982
1529.729	13.009
1529.934	13.037
1530.113	13.067
1530.272	13.097
1530.416	13.127
1530.547	13.158
1530.670	13.190
1530.786	13.222
1530.898	13.254
1531.007	13.286
1531.114	13.319
1531.221	13.352
1531.330	13.384
1531.443	13.417
1531.559	13.450
1531.681	13.483
1531.811	13.516
1531.951	13.548
1532.102	13.581
1532.267	13.613
1532.449	13.645
1532.650	13.676
1532.875	13.706
1533.127	13.736
1533.411	13.765
1533.734	13.792
1534.101	13.819
1534.520	13.843
1534.999	13.866
1535.548	13.887
1536.176	13.904
1536.896	13.919
1537.717	13.931
1538.653	13.938
1539.713	13.941
1540.908	13.940
1542.245	13.934
1543.727	13.922
1545.354	13.906
1547.118	13.885
1549.009	13.860
1551.007	13.830
1553.092	13.798
1555.237	13.764
1557.414	13.728
1559.598	13.693
1561.761	13.657
1563.882	13.624
1565.941	13.592
1567.922	13.563
1569.813	13.537
1571.604	13.514
1573.289	13.495
1574.865	13.479
1576.331	13.467
1577.687	13.458
1578.935	13.453
1580.081	13.451
1581.130	13.452
1582.088	13.456
1582.964	13.463
1583.763	13.473
1584.495	13.484
1585.168	13.498
1585.788	13.514
1586.363	13.531
1586.900	13.549
1587.406	13.568
1587.889	13.589
1588.353	13.609
1588.806	13.631
1589.254	13.653
1589.703	13.675
1590.161	13.696
1590.636	13.717
1591.135	13.738
1591.669	13.758
1592.248	13.776
1592.883	13.792
1593.591	13.807
1594.386	13.818
1595.288	13.827
1596.319	13.831
1597.501	13.831
1598.859	13.825
1600.418	13.812
1602.199	13.793
1604.219	13.766
1606.484	13.731
1608.985	13.688
1611.695	13.639
1614.571	13.584
1617.549	13.527
1620.557	13.468
1623.520	13.410
1626.369	13.355
1629.050	13.306
1631.526	13.263
1633.781	13.227
1635.815	13.198
1637.641	13.176
1639.281	13.159
1640.762	13.147
1642.115	13.139
1643.369	13.135
1644.557	13.132
1645.706	13.131
1646.845	13.131
1648.001	13.131
1649.199	13.129
1650.460	13.126
1651.803	13.121
1653.244	13.113
1654.790	13.102
1656.443	13.088
1658.196	13.071
1660.032	13.052
1661.927	13.030
1663.848	13.008
1665.760	12.986
1667.626	12.964
1669.412	12.945
1671.088	12.929
1672.634	12.916
1674.036	12.907
1675.291	12.902
1676.401	12.901
1677.374	12.904
1678.219	12.911
1678.951	12.921
1679.583	12.934
1680.129	12.950
1680.602	12.967
1681.012	12.987
1681.371	13.008
1681.687	13.030
1681.968	13.054
1682.221	13.079
1682.451	13.104
1682.662	13.130
1682.859	13.156
1683.044	13.183
1683.221	13.211
1683.391	13.238
1683.558	13.266
1683.722	13.294
1683.885	13.322
1684.048	13.350
1684.214	13.379
1684.383	13.407
1684.556	13.435
1684.735	13.463
1684.922	13.491
1685.118	13.519
1685.325	13.547
1685.546	13.575
1685.783	13.602
1686.038	13.628
1686.316	13.654
1686.620	13.680
1686.955	13.704
1687.327	13.728
1687.741	13.750
1688.206	13.771
1688.729	13.790
1689.318	13.807
1689.984	13.822
1690.737	13.834
1691.585	13.844
1692.540	13.850
1693.608	13.852
1694.797	13.851
1696.109	13.846
1697.545	13.837
1699.100	13.825
1700.766	13.809
1702.534	13.789
1704.391	13.767
1706.324	13.743
1708.322	13.716
1710.379	13.688
1712.492	13.658
1714.662	13.627
1716.894	13.594
1719.190	13.560
1721.555	13.524
1723.982	13.486
1726.460	13.446
1728.965	13.406
1731.465	13.367
1733.923	13.328
1736.296	13.291
1738.548	13.258
1740.647	13.229
1742.573	13.205
1744.315	13.186
1745.875	13.172
1747.262	13.164
1748.493	13.159
1749.588	13.159
1750.568	13.162
1751.455	13.168
1752.270	13.176
1753.032	13.186
