<j>	<Fwlc>
1040.062	13.709
1041.617	13.692
1043.514	13.660
1045.767	13.611
1048.347	13.545
1051.171	13.468
1054.108	13.384
1057.003	13.300
1059.710	13.225
1062.123	13.162
1064.193	13.115
1065.920	13.084
1067.339	13.067
1068.499	13.062
1069.456	13.066
1070.259	13.079
1070.948	13.096
1071.556	13.118
1072.106	13.143
1072.617	13.170
1073.099	13.198
1073.561	13.227
1074.009	13.257
1074.445	13.288
1074.872	13.319
1075.289	13.351
1075.697	13.383
1076.095	13.416
1076.483	13.450
1076.859	13.484
1077.223	13.518
1077.573	13.554
1077.911	13.590
1078.234	13.627
1078.543	13.665
1078.838	13.704
1079.120	13.743
1079.389	13.784
1079.646	13.825
1079.892	13.867
1080.129	13.909
1080.360	13.953
1080.585	13.996
1080.810	14.040
1081.038	14.084
1081.275	14.128
1081.528	14.172
1081.808	14.214
1082.127	14.255
1082.506	14.294
1082.969	14.328
1083.551	14.357
1084.299	14.379
1085.271	14.390
1086.536	14.387
1088.170	14.366
1090.239	14.324
1092.773	14.258
1095.740	14.171
1099.020	14.067
1102.421	13.956
1105.716	13.848
1108.708	13.754
1111.278	13.680
1113.394	13.628
1115.089	13.595
1116.437	13.580
1117.518	13.579
1118.413	13.586
1119.187	13.601
1119.898	13.618
1120.593	13.638
1121.314	13.656
1122.103	13.673
1123.004	13.685
1124.067	13.690
1125.353	13.686
1126.935	13.670
1128.895	13.639
1131.320	13.588
1134.279	13.514
1137.798	13.418
1141.825	13.301
1146.203	13.168
1150.693	13.031
1155.019	12.899
1158.942	12.784
1162.317	12.690
1165.099	12.620
1167.322	12.572
1169.064	12.544
1170.416	12.532
1171.465	12.531
1172.286	12.541
1172.935	12.557
1173.460	12.578
1173.892	12.603
1174.258	12.631
1174.576	12.661
1174.860	12.693
1175.121	12.726
1175.366	12.760
1175.600	12.794
1175.830	12.829
1176.058	12.864
1176.288	12.899
1176.521	12.934
1176.760	12.969
1177.007	13.004
1177.263	13.039
1177.529	13.073
1177.808	13.107
1178.100	13.141
1178.406	13.174
1178.728	13.207
1179.066	13.240
1179.421	13.271
1179.795	13.302
1180.188	13.333
1180.602	13.363
1181.038	13.391
1181.497	13.420
1181.981	13.447
1182.495	13.473
1183.042	13.497
1183.628	13.521
1184.263	13.542
1184.960	13.561
1185.735	13.577
