<j>	<Fwlc>
1078.908	12.045
1079.552	12.063
1080.158	12.083
1080.726	12.104
1081.255	12.127
1081.746	12.151
1082.200	12.176
1082.619	12.203
1083.004	12.232
1083.359	12.261
1083.685	12.292
1083.986	12.324
1084.263	12.357
1084.520	12.391
1084.758	12.426
1084.979	12.462
1085.187	12.499
1085.382	12.536
1085.567	12.574
1085.743	12.612
1085.912	12.651
1086.074	12.691
1086.231	12.730
1086.385	12.771
1086.535	12.811
1086.683	12.852
1086.830	12.893
1086.976	12.935
1087.122	12.977
1087.269	13.018
1087.417	13.060
1087.567	13.103
1087.719	13.145
1087.875	13.187
1088.035	13.230
1088.199	13.272
1088.370	13.315
1088.547	13.357
1088.732	13.400
1088.926	13.442
1089.132	13.484
1089.352	13.525
1089.589	13.566
1089.846	13.606
1090.128	13.646
1090.442	13.684
1090.796	13.720
1091.201	13.755
1091.672	13.786
1092.230	13.815
1092.902	13.838
1093.723	13.854
1094.740	13.862
1096.012	13.859
1097.604	13.842
1099.586	13.807
1102.010	13.753
1104.894	13.678
1108.193	13.583
1111.780	13.475
1115.464	13.362
1119.026	13.253
1122.272	13.157
1125.082	13.080
1127.414	13.023
1129.289	12.987
1130.769	12.967
1131.926	12.962
1132.831	12.968
1133.546	12.983
1134.119	13.004
1134.588	13.030
1134.982	13.059
1135.321	13.091
1135.620	13.125
1135.891	13.160
1136.141	13.197
1136.376	13.234
1136.601	13.272
1136.818	13.311
1137.030	13.350
1137.238	13.389
1137.443	13.429
1137.646	13.469
1137.848	13.509
1138.048	13.549
1138.247	13.590
1138.446	13.631
1138.643	13.672
1138.839	13.714
1139.034	13.756
1139.227	13.798
1139.418	13.840
1139.607	13.883
1139.795	13.925
1139.980	13.969
1140.163	14.012
1140.343	14.056
1140.520	14.100
1140.695	14.145
1140.868	14.190
1141.038	14.235
1141.206	14.281
1141.374	14.327
1141.541	14.373
1141.711	14.419
1141.890	14.466
1142.088	14.511
1142.328	14.556
1142.662	14.597
1143.199	14.630
1144.189	14.646
1146.169	14.624
1150.241	14.520
1158.296	14.260
1172.315	13.767
1191.535	13.068
1210.621	12.372
1224.454	11.877
1232.547	11.606
1236.909	11.479
1239.343	11.427
1240.862	11.409
1241.943	11.408
1242.799	11.416
1243.522	11.427
1244.153	11.442
1244.714	11.459
1245.214	11.478
1245.664	11.498
1246.068	11.520
1246.432	11.543
1246.760	11.567
1247.056	11.593
1247.323	11.619
1247.566	11.646
1247.786	11.674
1247.987	11.703
1248.170	11.733
1248.338	11.763
1248.493	11.793
1248.636	11.825
1248.769	11.856
1248.893	11.888
1249.009	11.921
1249.118	11.954
1249.221	11.987
1249.319	12.020
1249.412	12.054
1249.501	12.088
1249.587	12.123
1249.669	12.157
1249.749	12.192
1249.827	12.227
1249.903	12.263
1249.977	12.299
1250.050	12.334
1250.122	12.371
1250.193	12.407
1250.264	12.443
1250.335	12.480
1250.406	12.517
1250.477	12.554
1250.550	12.591
1250.624	12.629
1250.700	12.666
1250.779	12.704
1250.863	12.741
1250.951	12.779
1251.046	12.817
1251.150	12.854
1251.264	12.891
1251.393	12.928
1251.540	12.965
1251.709	13.001
1251.907	13.036
1252.143	13.070
1252.425	13.103
1252.765	13.134
1253.179	13.162
1253.683	13.187
1254.298	13.208
1255.046	13.225
1255.951	13.235
1257.036	13.240
1258.319	13.236
1259.810	13.225
1261.505	13.206
1263.382	13.180
1265.401	13.148
1267.503	13.112
1269.617	13.075
1271.671	13.040
1273.602	13.008
1275.360	12.983
1276.918	12.965
1278.269	12.954
1279.420	12.951
1280.391	12.955
1281.207	12.964
1281.896	12.979
1282.486	12.997
1283.003	13.019
1283.471	13.043
1283.912	13.068
1284.346	13.093
1284.792	13.119
1285.268	13.143
1285.794	13.166
1286.388	13.187
1287.070	13.205
1287.860	13.219
1288.777	13.229
1289.839	13.233
1291.059	13.232
1292.443	13.224
