<j>	<Fwlc>
1043.314	13.535
1043.707	13.569
1044.046	13.605
1044.343	13.645
1044.612	13.686
1044.860	13.728
1045.099	13.771
1045.335	13.815
1045.579	13.858
1045.837	13.902
1046.119	13.944
1046.434	13.985
1046.793	14.024
1047.207	14.061
1047.689	14.094
1048.253	14.124
1048.912	14.149
1049.681	14.168
1050.570	14.182
1051.585	14.189
1052.728	14.189
1053.990	14.183
1055.354	14.171
1056.793	14.154
1058.275	14.136
1059.763	14.116
1061.226	14.097
1062.639	14.081
1063.988	14.067
1065.271	14.057
1066.499	14.051
1067.689	14.046
1068.869	14.043
1070.069	14.039
1071.318	14.033
1072.646	14.023
1074.071	14.009
1075.607	13.990
1077.250	13.965
1078.984	13.936
1080.778	13.903
1082.591	13.869
1084.378	13.835
1086.095	13.805
1087.709	13.779
1089.196	13.759
1090.550	13.746
1091.773	13.739
1092.878	13.738
1093.884	13.741
1094.810	13.749
1095.680	13.760
1096.515	13.773
1097.338	13.787
1098.170	13.800
1099.033	13.813
1099.952	13.823
1100.953	13.830
1102.066	13.832
1103.325	13.828
1104.771	13.815
1106.447	13.793
1108.399	13.758
1110.668	13.710
1113.285	13.647
1116.258	13.568
1119.563	13.475
1123.141	13.371
1126.896	13.259
1130.714	13.146
1134.477	13.036
1138.083	12.932
1141.459	12.839
1144.563	12.758
1147.378	12.689
1149.910	12.632
1152.175	12.586
1154.199	12.550
1156.010	12.522
1157.638	12.502
1159.110	12.488
1160.453	12.479
1161.692	12.474
1162.846	12.473
1163.934	12.474
1164.968	12.477
1165.961	12.482
1166.920	12.489
1167.851	12.496
1168.757	12.505
1169.641	12.514
1170.501	12.524
1171.339	12.535
1172.152	12.547
1172.941	12.559
1173.703	12.573
1174.440	12.587
1175.150	12.603
1175.837	12.620
1176.500	12.637
1177.143	12.655
1177.769	12.674
1178.382	12.694
1178.987	12.714
1179.589	12.734
1180.194	12.754
1180.809	12.774
1181.439	12.794
1182.091	12.812
1182.775	12.830
1183.497	12.847
1184.266	12.861
1185.090	12.874
1185.980	12.884
1186.943	12.892
1187.990	12.897
1189.130	12.898
1190.372	12.895
1191.724	12.888
1193.194	12.877
1194.788	12.861
1196.510	12.841
1198.359	12.816
1200.335	12.786
1202.427	12.752
1204.622	12.714
1206.902	12.673
1209.240	12.630
1211.607	12.586
1213.970	12.542
1216.297	12.500
1218.559	12.459
1220.731	12.422
1222.794	12.389
1224.736	12.360
1226.555	12.336
1228.249	12.316
1229.826	12.300
1231.293	12.288
1232.661	12.279
1233.938	12.274
1235.137	12.271
1236.264	12.271
1237.328	12.273
1238.335	12.277
1239.291	12.283
1240.199	12.290
1241.066	12.299
1241.892	12.309
1242.683	12.321
1243.442	12.334
1244.172	12.347
1244.876	12.362
1245.559	12.377
1246.226	12.394
1246.881	12.410
1247.529	12.427
1248.175	12.444
1248.824	12.461
1249.481	12.478
1250.150	12.494
1250.837	12.510
1251.544	12.526
1252.275	12.540
1253.031	12.554
1253.813	12.567
1254.621	12.578
1255.451	12.589
1256.300	12.600
1257.163	12.610
1258.034	12.619
1258.905	12.628
1259.769	12.638
1260.616	12.648
1261.440	12.659
1262.234	12.670
1262.990	12.683
1263.705	12.697
1264.374	12.713
1264.997	12.731
1265.571	12.750
1266.098	12.771
1266.578	12.794
1267.014	12.818
1267.408	12.844
1267.765	12.872
1268.085	12.901
1268.375	12.931
1268.635	12.962
1268.870	12.995
1269.082	13.028
1269.274	13.062
1269.450	13.098
1269.610	13.134
1269.758	13.170
1269.895	13.208
1270.023	13.245
1270.144	13.284
1270.259	13.322
1270.369	13.361
1270.477	13.401
1270.584	13.440
1270.690	13.480
1270.799	13.520
1270.911	13.560
1271.029	13.600
1271.154	13.640
1271.291	13.680
1271.442	13.720
1271.613	13.758
1271.807	13.797
1272.033	13.834
1272.298	13.870
1272.612	13.904
1272.989	13.935
1273.443	13.964
1273.993	13.989
1274.658	14.010
1275.462	14.025
1276.427	14.033
1277.574	14.034
