<j>	<Fwlc>
1044.652	13.474
1045.240	13.499
1045.809	13.525
1046.359	13.552
1046.887	13.580
1047.395	13.609
1047.882	13.639
1048.348	13.670
1048.793	13.702
1049.219	13.736
1049.626	13.770
1050.015	13.806
1050.387	13.842
1050.745	13.880
1051.089	13.918
1051.421	13.957
1051.744	13.997
1052.060	14.037
1052.371	14.078
1052.681	14.119
1052.991	14.160
1053.307	14.202
1053.633	14.243
1053.976	14.283
1054.344	14.322
1054.751	14.360
1055.215	14.396
1055.764	14.427
1056.442	14.452
1057.313	14.469
1058.476	14.471
1060.067	14.453
1062.266	14.407
1065.273	14.321
1069.239	14.190
1074.154	14.012
1079.744	13.801
1085.480	13.581
1090.786	13.380
1095.268	13.218
1098.819	13.100
1101.550	13.022
1103.667	12.973
1105.373	12.944
1106.835	12.928
1108.171	12.919
1109.459	12.912
1110.749	12.906
1112.064	12.899
1113.412	12.891
1114.790	12.881
1116.184	12.871
1117.576	12.860
1118.947	12.850
1120.279	12.841
1121.557	12.835
1122.771	12.831
1123.916	12.829
1124.992	12.831
1126.002	12.835
1126.955	12.841
1127.857	12.850
1128.718	12.860
1129.546	12.872
1130.348	12.885
1131.131	12.899
1131.899	12.914
1132.653	12.929
1133.394	12.944
1134.122	12.961
1134.834	12.977
1135.527	12.995
1136.198	13.013
1136.843	13.033
1137.460	13.053
1138.045	13.075
1138.598	13.099
1139.116	13.123
1139.601	13.150
1140.052	13.177
1140.473	13.206
1140.864	13.237
1141.229	13.269
1141.572	13.301
1141.896	13.335
1142.208	13.370
1142.511	13.405
1142.811	13.441
1143.114	13.476
1143.427	13.512
1143.758	13.546
1144.115	13.581
1144.506	13.613
1144.942	13.644
1145.434	13.673
1145.992	13.699
1146.628	13.722
1147.352	13.741
1148.174	13.756
1149.100	13.766
1150.131	13.771
1151.262	13.772
1152.483	13.768
1153.775	13.761
1155.113	13.752
1156.466	13.741
1157.803	13.731
1159.094	13.722
1160.315	13.716
1161.445	13.714
1162.475	13.716
1163.399	13.723
1164.221	13.735
1164.948	13.751
1165.589	13.770
1166.155	13.794
1166.660	13.820
1167.117	13.849
1167.537	13.880
1167.934	13.912
1168.321	13.945
1168.713	13.978
1169.128	14.011
1169.589	14.041
1170.125	14.069
1170.777	14.093
1171.598	14.109
1172.659	14.115
1174.050	14.108
1175.875	14.082
1178.235	14.033
1181.199	13.958
1184.757	13.857
1188.779	13.734
1193.012	13.601
1197.138	13.472
1200.864	13.357
1204.007	13.267
1206.513	13.203
1208.428	13.165
1209.851	13.147
1210.893	13.146
1211.656	13.157
1212.220	13.177
1212.648	13.203
1212.984	13.233
1213.263	13.266
1213.509	13.301
1213.740	13.337
1213.973	13.373
1214.221	13.409
1214.498	13.444
1214.819	13.477
1215.200	13.509
1215.660	13.537
1216.221	13.562
1216.906	13.582
1217.744	13.596
1218.760	13.603
1219.979	13.602
1221.418	13.591
1223.082	13.572
1224.954	13.544
1226.999	13.508
1229.156	13.467
1231.349	13.423
1233.496	13.381
1235.524	13.343
1237.374	13.312
1239.014	13.288
1240.432	13.274
1241.638	13.268
1242.652	13.270
1243.503	13.279
1244.220	13.293
1244.833	13.312
1245.368	13.334
1245.850	13.359
1246.299	13.385
1246.734	13.412
1247.172	13.439
1247.628	13.466
1248.116	13.492
1248.652	13.516
1249.250	13.538
1249.922	13.558
1250.681	13.573
1251.539	13.585
1252.503	13.593
1253.577	13.596
1254.758	13.595
1256.037	13.590
1257.398	13.581
1258.816	13.570
1260.261	13.557
1261.701	13.544
1263.103	13.532
1264.440	13.522
1265.688	13.515
1266.833	13.513
1267.868	13.515
1268.793	13.521
1269.613	13.532
1270.339	13.546
1270.983	13.564
1271.557	13.585
1272.073	13.608
1272.545	13.634
1272.983	13.661
1273.398	13.689
1273.799	13.718
1274.193	13.747
1274.587	13.776
1274.986	13.806
1275.396	13.835
1275.820	13.864
1276.262	13.892
1276.724	13.919
1277.207	13.946
1277.714	13.972
1278.244	13.996
1278.799	14.020
1279.379	14.043
1279.983	14.065
1280.613	14.085
1281.271	14.105
1281.959	14.123
1282.685	14.140
1283.460	14.155
1284.301	14.168
1285.235	14.177
1286.300	14.181
1287.552	14.177
1289.069	14.164
1290.952	14.137
1293.323	14.091
1296.309	14.021
1300.012	13.924
1304.452	13.799
1309.514	13.650
1314.928	13.487
1320.322	13.324
1325.329	13.175
1329.695	13.051
1333.322	12.955
1336.237	12.885
1338.543	12.838
1340.363	12.810
1341.813	12.796
1342.988	12.791
1343.961	12.795
1344.786	12.804
1345.503	12.817
1346.142	12.833
1346.724	12.851
1347.265	12.870
1347.777	12.891
1348.273	12.913
1348.759	12.935
1349.243	12.957
1349.732	12.979
1350.234	13.001
1350.753	13.023
1351.296	13.043
1351.871	13.063
1352.483	13.082
1353.141	13.099
1353.851	13.114
1354.623	13.128
1355.464	13.139
1356.384	13.147
1357.390	13.152
1358.490	13.155
1359.687	13.153
1360.984	13.149
1362.380	13.140
1363.866	13.129
1365.433	13.115
1367.062	13.098
1368.731	13.080
1370.415	13.061
1372.086	13.042
1373.718	13.024
1375.287	13.008
1376.774	12.995
1378.164	12.985
1379.448	12.978
1380.623	12.976
1381.690	12.977
1382.653	12.981
1383.519	12.989
1384.297	13.000
1384.995	13.013
1385.622	13.030
1386.187	13.048
1386.698	13.069
1387.161	13.091
1387.585	13.114
1387.974	13.139
1388.333	13.166
1388.666	13.193
1388.978	13.221
1389.272	13.250
1389.551	13.279
1389.817	13.309
1390.074	13.340
1390.323	13.371
1390.569	13.402
1390.814	13.433
1391.062	13.465
1391.319	13.496
1391.592	13.527
1391.891	13.557
1392.228	13.586
1392.622	13.614
1393.099	13.639
1393.693	13.660
1394.455	13.675
1395.450	13.683
1396.759	13.681
1398.486	13.664
1400.739	13.629
1403.615	13.573
1407.164	13.494
1411.343	13.393
1415.988	13.275
1420.824	13.150
1425.523	13.028
1429.802	12.919
1433.481	12.830
1436.508	12.763
1438.928	12.717
1440.841	12.688
1442.360	12.672
1443.591	12.667
1444.623	12.668
1445.525	12.674
1446.350	12.683
1447.138	12.694
1447.918	12.705
1448.713	12.716
1449.542	12.726
1450.419	12.735
1451.355	12.742
1452.363	12.747
1453.451	12.749
1454.627	12.749
1455.898	12.746
1457.266	12.740
1458.734	12.731
1460.302	12.719
1461.965	12.704
1463.717	12.686
1465.547	12.666
1467.440	12.644
1469.379	12.620
1471.346	12.596
1473.319	12.571
1475.275	12.546
1477.194	12.523
1479.056	12.501
1480.844	12.482
1482.542	12.464
1484.142	12.450
1485.636	12.439
1487.022	12.431
1488.302	12.426
1489.479	12.424
