<j>	<Fwlc>
1046.252	13.407
1047.311	13.408
1048.252	13.414
1049.095	13.426
1049.861	13.442
1050.567	13.460
1051.226	13.482
1051.850	13.504
1052.448	13.529
1053.024	13.554
1053.583	13.581
1054.127	13.608
1054.657	13.636
1055.173	13.665
1055.675	13.694
1056.165	13.724
1056.644	13.755
1057.116	13.787
1057.587	13.818
1058.066	13.850
1058.569	13.881
1059.117	13.910
1059.742	13.936
1060.492	13.956
1061.432	13.968
1062.650	13.968
1064.261	13.951
1066.396	13.910
1069.180	13.839
1072.681	13.735
1076.849	13.600
1081.471	13.443
1086.195	13.280
1090.640	13.129
1094.523	13.002
1097.721	12.905
1100.256	12.838
1102.233	12.797
1103.778	12.775
1105.006	12.767
1106.009	12.770
1106.853	12.780
1107.583	12.795
1108.230	12.813
1108.815	12.835
1109.350	12.859
1109.846	12.884
1110.309	12.911
1110.744	12.940
1111.156	12.969
1111.549	13.000
1111.926	13.031
1112.290	13.063
1112.644	13.095
1112.992	13.128
1113.337	13.162
1113.681	13.195
1114.028	13.229
1114.379	13.262
1114.738	13.295
1115.106	13.328
1115.486	13.361
1115.879	13.393
1116.288	13.425
1116.714	13.456
1117.157	13.487
1117.619	13.516
1118.099	13.545
1118.599	13.573
1119.117	13.601
1119.653	13.627
1120.205	13.653
1120.772	13.679
1121.353	13.703
1121.945	13.727
1122.547	13.751
1123.156	13.775
1123.770	13.798
1124.388	13.821
1125.007	13.844
1125.626	13.867
1126.243	13.890
1126.857	13.913
1127.469	13.937
1128.076	13.961
1128.678	13.984
1129.277	14.009
1129.872	14.033
1130.465	14.058
1131.055	14.083
1131.646	14.107
1132.239	14.132
1132.838	14.157
1133.445	14.181
1134.067	14.205
1134.708	14.228
1135.376	14.250
1136.081	14.270
1136.834	14.288
1137.648	14.303
1138.539	14.315
1139.527	14.323
1140.632	14.325
1141.877	14.320
1143.284	14.308
1144.874	14.287
1146.662	14.257
1148.659	14.217
1150.866	14.168
1153.279	14.109
1155.892	14.041
1158.698	13.966
1161.700	13.882
1164.908	13.791
1168.330	13.692
1171.964	13.586
1175.780	13.473
1179.705	13.357
1183.625	13.241
1187.402	13.132
1190.907	13.034
1194.042	12.951
1196.758	12.884
1199.054	12.835
1200.962	12.801
1202.536	12.780
1203.832	12.771
1204.906	12.770
1205.804	12.777
1206.565	12.790
1207.219	12.806
1207.788	12.826
1208.289	12.849
1208.734	12.875
1209.134	12.902
1209.495	12.931
1209.823	12.961
1210.123	12.992
1210.398	13.025
1210.651	13.058
1210.885	13.093
1211.103	13.128
1211.309	13.164
1211.503	13.201
1211.690	13.238
1211.873	13.276
1212.054	13.314
1212.239	13.351
1212.432	13.389
1212.639	13.427
1212.867	13.464
1213.125	13.500
1213.425	13.534
1213.780	13.567
1214.210	13.597
1214.735	13.623
1215.382	13.645
1216.182	13.661
1217.168	13.669
1218.376	13.669
1219.835	13.658
1221.563	13.636
1223.559	13.603
1225.794	13.560
1228.207	13.509
1230.711	13.454
1233.202	13.398
1235.582	13.345
