<j>	<Fwlc>
1061.097	12.798
1065.348	12.668
1069.416	12.545
1073.138	12.437
1076.438	12.346
1079.318	12.274
1081.824	12.218
1084.018	12.175
1085.960	12.142
1087.702	12.118
1089.281	12.100
1090.724	12.088
1092.052	12.080
1093.278	12.076
1094.417	12.075
1095.478	12.078
1096.472	12.083
1097.407	12.090
1098.291	12.099
1099.131	12.110
1099.932	12.122
1100.699	12.136
1101.435	12.151
1102.142	12.167
1102.821	12.184
1103.472	12.202
1104.096	12.221
1104.693	12.241
1105.261	12.262
1105.802	12.284
1106.315	12.308
1106.801	12.332
1107.259	12.358
1107.692	12.384
1108.100	12.412
1108.486	12.441
1108.851	12.470
1109.197	12.501
1109.527	12.532
1109.845	12.564
1110.153	12.596
1110.454	12.629
1110.753	12.662
1111.053	12.696
1111.359	12.729
1111.675	12.762
1112.008	12.794
1112.362	12.826
1112.745	12.857
1113.166	12.887
1113.634	12.915
1114.158	12.941
1114.751	12.964
1115.427	12.985
1116.200	13.001
1117.088	13.013
1118.105	13.020
1119.270	13.021
1120.596	13.015
1122.096	13.002
1123.774	12.983
1125.629	12.955
1127.650	12.922
1129.815	12.882
1132.094	12.838
1134.446	12.790
1136.830	12.741
1139.200	12.693
1141.518	12.646
1143.746	12.603
1145.859	12.565
1147.836	12.532
1149.665	12.504
1151.339	12.482
1152.859	12.466
1154.229	12.456
1155.454	12.451
1156.546	12.451
1157.513	12.456
1158.368	12.465
1159.122	12.478
1159.788	12.494
1160.376	12.514
1160.897	12.536
1161.361	12.561
1161.776	12.587
1162.149	12.615
1162.489	12.645
1162.802	12.676
1163.092	12.708
1163.365	12.741
1163.626	12.774
1163.878	12.808
1164.126	12.843
1164.374	12.877
1164.625	12.912
1164.883	12.946
1165.153	12.981
1165.439	13.015
1165.746	13.048
1166.080	13.080
1166.449	13.112
1166.860	13.141
1167.323	13.169
1167.849	13.195
1168.454	13.217
1169.152	13.236
1169.963	13.251
1170.908	13.261
1172.011	13.264
1173.297	13.260
1174.792	13.248
1176.516	13.227
1178.483	13.197
1180.697	13.156
1183.145	13.107
1185.797	13.049
1188.605	12.985
1191.510	12.917
1194.446	12.849
1197.351	12.781
1200.175	12.717
1202.885	12.658
1205.463	12.604
1207.909	12.555
1210.233	12.512
1212.450	12.472
1214.582	12.437
1216.646	12.404
1218.658	12.374
1220.631	12.345
1222.573	12.317
1224.486	12.291
1226.372	12.266
1228.227	12.242
1230.046	12.219
1231.824	12.197
1233.556	12.178
1235.238	12.159
1236.867	12.143
1238.444	12.129
1239.968	12.116
1241.443	12.105
1242.871	12.095
