<j>	<Fwlc>
1047.974	13.326
1049.032	13.329
1050.097	13.332
1051.166	13.334
1052.239	13.337
1053.320	13.339
1054.417	13.340
1055.543	13.341
1056.719	13.339
1057.973	13.335
1059.346	13.326
1060.892	13.310
1062.684	13.284
1064.811	13.245
1067.381	13.188
1070.503	13.110
1074.263	13.006
1078.677	12.877
1083.646	12.726
1088.940	12.562
1094.236	12.398
1099.207	12.247
1103.611	12.119
1107.338	12.017
1110.392	11.941
1112.851	11.888
1114.822	11.854
1116.411	11.835
1117.709	11.827
1118.786	11.827
1119.698	11.834
1120.485	11.845
1121.177	11.860
1121.797	11.878
1122.359	11.897
1122.878	11.919
1123.362	11.942
1123.819	11.966
1124.256	11.991
1124.678	12.017
1125.089	12.043
1125.494	12.069
1125.896	12.096
1126.298	12.123
1126.705	12.149
1127.119	12.176
1127.545	12.203
1127.984	12.229
1128.441	12.254
1128.920	12.279
1129.424	12.303
1129.957	12.326
1130.525	12.348
1131.131	12.368
1131.782	12.387
1132.483	12.405
1133.240	12.420
1134.060	12.433
1134.951	12.444
1135.922	12.451
1136.982	12.456
1138.140	12.457
1139.408	12.454
1140.794	12.447
1142.310	12.435
1143.961	12.418
1145.753	12.396
1147.682	12.369
1149.740	12.338
1151.910	12.302
1154.165	12.264
1156.471	12.223
1158.787	12.182
1161.070	12.142
1163.280	12.104
1165.380	12.070
1167.343	12.040
1169.151	12.016
1170.795	11.997
1172.276	11.984
1173.600	11.977
1174.778	11.974
1175.822	11.976
1176.747	11.983
1177.568	11.993
1178.298	12.006
1178.949	12.022
1179.533	12.040
1180.060	12.061
1180.538	12.083
1180.975	12.107
1181.377	12.132
1181.750	12.158
1182.099	12.186
1182.428	12.214
1182.740	12.243
1183.040	12.272
1183.331	12.302
1183.614	12.333
1183.892	12.363
1184.169	12.394
1184.445	12.425
1184.723	12.456
1185.005	12.488
1185.292	12.519
1185.587	12.550
1185.890	12.580
1186.204	12.611
1186.530	12.641
1186.870	12.671
1187.224	12.700
1187.595	12.729
1187.983	12.758
1188.391	12.785
1188.819	12.813
1189.270	12.839
1189.744	12.864
1190.245	12.889
1190.774	12.913
1191.336	12.935
1191.932	12.956
1192.570	12.976
1193.254	12.994
1193.992	13.010
1194.793	13.024
1195.667	13.035
1196.626	13.043
1197.683	13.047
1198.850	13.048
1200.138	13.043
1201.555	13.034
1203.103	13.020
1204.777	13.000
1206.561	12.977
1208.429	12.949
1210.347	12.920
1212.272	12.890
1214.161	12.861
1215.971	12.834
1217.668	12.812
1219.227	12.794
1220.634	12.782
1221.886	12.776
1222.987	12.775
1223.949	12.780
1224.786	12.789
1225.514	12.803
1226.150	12.820
1226.710	12.840
1227.207	12.863
1227.654	12.888
1228.063	12.915
1228.443	12.943
1228.801	12.971
1229.145	13.001
1229.481	13.031
1229.814	13.061
1230.148	13.092
1230.488	13.122
1230.837	13.152
1231.199	13.182
1231.576	13.212
1231.972	13.241
1232.389	13.269
1232.830	13.296
1233.297	13.322
1233.792	13.348
1234.319	13.372
1234.878	13.395
1235.473	13.416
1236.104	13.436
1236.774	13.455
1237.485	13.472
1238.237	13.488
1239.033	13.501
1239.875	13.513
1240.762	13.523
