<j>	<Fwlc>
1054.713	13.017
1055.449	13.035
1056.260	13.050
1057.151	13.062
1058.120	13.070
1059.165	13.075
1060.278	13.077
1061.448	13.076
1062.659	13.073
1063.895	13.068
1065.136	13.064
1066.364	13.059
1067.564	13.055
1068.722	13.053
1069.831	13.053
1070.887	13.056
1071.891	13.061
1072.850	13.067
1073.771	13.076
1074.668	13.086
1075.553	13.096
1076.441	13.107
1077.349	13.117
1078.292	13.126
1079.285	13.133
1080.341	13.137
1081.469	13.138
1082.676	13.136
1083.961	13.130
1085.318	13.121
1086.734	13.110
1088.190	13.096
1089.662	13.081
1091.125	13.067
1092.552	13.053
1093.922	13.042
1095.217	13.034
1096.427	13.029
1097.548	13.028
1098.583	13.031
1099.538	13.037
1100.423	13.047
1101.253	13.059
1102.038	13.073
1102.794	13.088
1103.533	13.104
1104.266	13.121
1105.004	13.138
1105.756	13.155
1106.529	13.170
1107.332	13.184
1108.169	13.198
1109.045	13.209
1109.965	13.218
1110.933	13.226
1111.952	13.231
1113.027	13.235
1114.161	13.235
1115.356	13.233
1116.615	13.228
1117.935	13.221
1119.315	13.211
1120.745	13.199
1122.215	13.185
1123.709	13.169
1125.207	13.154
1126.687	13.138
1128.127	13.124
1129.505	13.113
1130.805	13.105
1132.013	13.100
1133.122	13.099
1134.131	13.103
1135.043	13.110
1135.864	13.122
1136.604	13.137
1137.274	13.155
1137.888	13.176
1138.457	13.199
1138.996	13.223
1139.518	13.248
1140.035	13.274
1140.559	13.300
1141.104	13.325
1141.681	13.349
1142.303	13.371
1142.981	13.391
1143.725	13.408
1144.545	13.422
1145.447	13.433
1146.434	13.440
1147.506	13.443
1148.656	13.443
1149.872	13.440
1151.139	13.434
1152.434	13.427
1153.734	13.419
1155.014	13.412
1156.252	13.407
1157.431	13.403
1158.535	13.403
1159.558	13.406
1160.497	13.412
1161.354	13.422
1162.137	13.436
1162.852	13.452
1163.509	13.471
1164.120	13.492
1164.693	13.516
1165.239	13.540
1165.766	13.565
1166.282	13.591
1166.793	13.618
1167.306	13.644
1167.825	13.670
