<j>	<Fwlc>
1049.314	13.264
1050.378	13.268
1051.517	13.268
1052.719	13.265
1053.970	13.260
1055.251	13.254
1056.539	13.246
1057.814	13.239
1059.056	13.233
1060.250	13.229
1061.385	13.228
1062.455	13.229
1063.461	13.234
1064.407	13.241
1065.301	13.251
1066.156	13.262
1066.982	13.275
1067.794	13.289
1068.604	13.304
1069.425	13.318
1070.266	13.331
1071.135	13.343
1072.038	13.353
1072.977	13.362
1073.951	13.370
1074.954	13.376
1075.978	13.380
1077.012	13.384
1078.043	13.388
1079.058	13.393
1080.047	13.398
1080.998	13.406
1081.905	13.415
1082.766	13.426
1083.584	13.439
1084.367	13.454
1085.128	13.470
1085.889	13.487
1086.678	13.503
1087.536	13.516
1088.516	13.525
1089.686	13.526
1091.132	13.516
1092.954	13.491
1095.255	13.446
1098.115	13.377
1101.554	13.284
1105.490	13.168
1109.724	13.040
1113.972	12.909
1117.941	12.788
1121.413	12.688
1124.287	12.612
1126.569	12.560
1128.332	12.529
1129.674	12.516
1130.693	12.517
1131.473	12.528
1132.079	12.546
1132.558	12.570
1132.945	12.598
1133.266	12.629
1133.536	12.662
1133.769	12.696
1133.972	12.733
1134.153	12.770
1134.316	12.808
1134.465	12.847
1134.601	12.887
1134.728	12.927
1134.846	12.968
1134.958	13.010
1135.065	13.052
1135.167	13.094
1135.266	13.137
1135.362	13.180
1135.456	13.223
1135.548	13.267
1135.640	13.311
1135.732	13.355
1135.824	13.400
1135.917	13.445
1136.012	13.490
1136.109	13.535
1136.208	13.580
1136.311	13.625
1136.418	13.671
1136.529	13.716
1136.646	13.762
1136.769	13.807
1136.898	13.853
1137.035	13.898
1137.181	13.943
1137.337	13.988
1137.504	14.033
1137.683	14.077
1137.875	14.121
1138.083	14.165
1138.307	14.208
1138.550	14.250
1138.813	14.292
1139.100	14.332
1139.413	14.372
1139.755	14.410
1140.131	14.447
1140.545	14.482
1141.003	14.515
1141.513	14.546
1142.081	14.573
1142.720	14.598
1143.441	14.619
1144.258	14.635
1145.188	14.645
1146.250	14.649
1147.463	14.646
1148.851	14.634
1150.439	14.612
1152.257	14.580
1154.343	14.535
1156.749	14.476
1159.546	14.399
1162.827	14.302
1166.700	14.180
1171.248	14.031
1176.479	13.854
1182.257	13.656
1188.281	13.449
1194.152	13.250
1199.494	13.074
1204.077	12.930
1207.843	12.820
1210.870	12.741
1213.295	12.687
1215.270	12.652
1216.929	12.630
1218.379	12.616
1219.704	12.609
1220.966	12.604
1222.211	12.600
1223.475	12.596
1224.784	12.591
1226.153	12.584
1227.591	12.574
1229.099	12.562
1230.668	12.548
1232.283	12.532
1233.920	12.515
1235.552	12.497
1237.150	12.481
1238.685	12.466
1240.131	12.455
1241.471	12.447
1242.690	12.442
1243.785	12.442
1244.755	12.447
1245.605	12.455
1246.345	12.468
1246.985	12.484
1247.536	12.503
1248.012	12.525
1248.423	12.550
1248.778	12.577
1249.088	12.605
1249.360	12.635
1249.602	12.667
1249.819	12.699
1250.017	12.732
1250.199	12.766
1250.370	12.801
1250.533	12.836
1250.691	12.871
1250.847	12.907
1251.002	12.943
1251.159	12.979
1251.322	13.015
1251.492	13.051
1251.671	13.087
1251.864	13.123
1252.073	13.158
1252.301	13.192
1252.555	13.226
1252.837	13.259
1253.154	13.291
1253.512	13.321
