<j>	<Fwlc>
1055.502	13.007
1057.660	12.958
1059.565	12.921
1061.199	12.895
1062.571	12.881
1063.703	12.878
1064.627	12.884
1065.377	12.898
1065.987	12.918
1066.486	12.944
1066.898	12.974
1067.242	13.007
1067.536	13.042
1067.792	13.080
1068.020	13.119
1068.228	13.160
1068.423	13.201
1068.611	13.243
1068.796	13.285
1068.983	13.328
1069.179	13.370
1069.386	13.412
1069.613	13.454
1069.866	13.495
1070.154	13.534
1070.488	13.572
1070.880	13.607
1071.348	13.639
1071.910	13.667
1072.588	13.690
1073.406	13.707
1074.390	13.716
1075.562	13.716
1076.935	13.707
1078.513	13.688
1080.278	13.660
1082.193	13.625
1084.198	13.584
1086.219	13.542
1088.179	13.502
1090.010	13.467
1091.662	13.440
1093.107	13.422
1094.339	13.414
1095.371	13.415
1096.224	13.425
1096.923	13.442
1097.495	13.465
1097.967	13.493
1098.360	13.525
1098.693	13.560
1098.982	13.597
1099.243	13.636
1099.485	13.677
1099.723	13.718
1099.967	13.759
1100.231	13.800
1100.533	13.839
1100.896	13.876
1101.348	13.909
1101.931	13.937
1102.702	13.957
1103.737	13.965
1105.135	13.958
1107.012	13.930
1109.490	13.875
1112.662	13.790
1116.541	13.672
1121.006	13.529
1125.794	13.370
1130.552	13.212
1134.947	13.069
1138.763	12.950
1141.929	12.860
1144.481	12.796
1146.514	12.754
1148.136	12.731
1149.443	12.720
1150.510	12.720
1151.396	12.727
1152.142	12.741
1152.781	12.759
1153.333	12.780
1153.818	12.805
1154.249	12.832
1154.635	12.860
1154.987	12.891
1155.311	12.922
1155.613	12.955
1155.899	12.989
1156.171	13.023
1156.435	13.058
1156.693	13.093
1156.948	13.129
1157.203	13.165
1157.459	13.201
1157.719	13.237
1157.984	13.272
1158.257	13.308
1158.539	13.344
1158.833	13.379
1159.141	13.414
1159.464	13.448
1159.806	13.482
1160.168	13.515
1160.554	13.547
1160.967	13.578
1161.411	13.608
1161.889	13.636
1162.408	13.663
1162.972	13.688
1163.587	13.711
1164.261	13.732
1165.001	13.750
1165.816	13.764
1166.715	13.775
1167.706	13.782
1168.798	13.785
1169.998	13.782
1171.311	13.775
1172.739	13.763
1174.278	13.746
1175.919	13.724
1177.649	13.698
1179.448	13.669
1181.291	13.638
1183.155	13.606
1185.015	13.575
1186.851	13.544
1188.648	13.514
1190.397	13.487
1192.098	13.462
1193.753	13.439
1195.372	13.418
1196.968	13.399
1198.553	13.380
1200.141	13.361
1201.747	13.341
1203.379	13.321
1205.045	13.300
1206.750	13.277
1208.493	13.253
1210.269	13.227
1212.070	13.201
1213.885	13.174
1215.699	13.147
1217.497	13.121
1219.262	13.095
1220.981	13.072
1222.639	13.051
1224.223	13.032
1225.726	13.017
1227.140	13.005
1228.462	12.997
1229.689	12.992
1230.822	12.990
1231.864	12.993
1232.819	12.998
1233.690	13.007
1234.484	13.019
1235.207	13.033
1235.865	13.050
1236.464	13.069
1237.011	13.091
1237.513	13.114
1237.974	13.139
1238.401	13.166
1238.798	13.194
1239.171	13.223
1239.524	13.252
1239.862	13.283
1240.187	13.314
1240.505	13.346
1240.818	13.378
1241.131	13.410
1241.448	13.442
1241.771	13.475
1242.106	13.506
1242.458	13.538
1242.831	13.568
1243.234	13.598
