<j>	<Fwlc>
1044.987	13.464
1045.893	13.472
1046.714	13.485
1047.453	13.502
1048.116	13.523
1048.708	13.547
1049.237	13.574
1049.710	13.604
1050.132	13.637
1050.510	13.672
1050.851	13.709
1051.160	13.748
1051.441	13.789
1051.699	13.831
1051.939	13.874
1052.164	13.918
1052.379	13.963
1052.585	14.009
1052.787	14.055
1052.989	14.101
1053.193	14.148
1053.403	14.195
1053.624	14.241
1053.860	14.287
1054.119	14.333
1054.408	14.376
1054.738	14.419
1055.121	14.458
1055.576	14.495
1056.126	14.526
1056.801	14.552
1057.641	14.569
1058.695	14.576
1060.017	14.568
1061.668	14.544
1063.698	14.501
1066.132	14.436
1068.949	14.352
1072.066	14.251
1075.342	14.141
1078.608	14.032
1081.708	13.930
1084.541	13.842
1087.083	13.769
1089.377	13.710
1091.530	13.661
1093.695	13.614
1096.068	13.561
1098.877	13.493
1102.365	13.399
1106.727	13.271
1112.009	13.107
1118.011	12.913
1124.267	12.709
1130.199	12.516
1135.343	12.354
1139.495	12.231
1142.697	12.146
1145.128	12.093
1147.003	12.061
1148.513	12.045
1149.808	12.038
1150.999	12.036
1152.164	12.036
1153.361	12.035
1154.633	12.033
1156.012	12.027
1157.523	12.016
1159.183	12.001
1161.004	11.981
1162.985	11.955
1165.120	11.925
1167.388	11.889
1169.757	11.851
1172.186	11.810
1174.627	11.768
1177.030	11.728
1179.349	11.689
1181.544	11.655
1183.587	11.626
1185.461	11.601
1187.158	11.583
1188.682	11.570
1190.040	11.562
1191.247	11.559
1192.318	11.560
1193.270	11.565
1194.117	11.574
1194.876	11.586
1195.560	11.600
1196.180	11.616
1196.747	11.634
1197.269	11.653
1197.754	11.674
1198.208	11.696
1198.637	11.719
1199.044	11.742
1199.434	11.767
1199.810	11.792
1200.173	11.817
1200.527	11.843
1200.872	11.869
1201.211	11.895
1201.543	11.922
1201.872	11.949
1202.197	11.976
1202.518	12.003
1202.838	12.031
1203.156	12.059
1203.472	12.086
1203.788	12.114
1204.104	12.142
1204.420	12.171
1204.737	12.199
1205.056	12.227
1205.378	12.256
1205.702	12.284
1206.030	12.312
1206.363	12.341
1206.702	12.369
1207.047	12.397
1207.401	12.425
1207.764	12.452
1208.139	12.480
1208.526	12.507
1208.928	12.533
1209.347	12.559
1209.785	12.585
1210.246	12.610
1210.731	12.634
1211.244	12.657
1211.789	12.679
1212.369	12.700
1212.988	12.720
1213.651	12.738
1214.361	12.754
1215.125	12.768
1215.944	12.781
1216.825	12.791
1217.769	12.799
1218.781	12.805
1219.861	12.808
1221.009	12.808
1222.223	12.806
1223.500	12.802
1224.833	12.795
1226.214	12.787
1227.632	12.777
1229.076	12.766
1230.531	12.754
1231.986	12.743
1233.426	12.732
1234.839	12.721
1236.215	12.712
1237.545	12.705
1238.823	12.699
1240.043	12.695
1241.205	12.694
