<j>	<Fwlc>
1054.323	13.057
1056.569	13.009
1058.829	12.960
1061.019	12.913
1063.068	12.871
1064.923	12.837
1066.558	12.813
1067.968	12.798
1069.167	12.792
1070.179	12.795
1071.034	12.804
1071.763	12.820
1072.393	12.840
1072.947	12.863
1073.447	12.889
1073.909	12.917
1074.346	12.946
1074.770	12.977
1075.188	13.007
1075.607	13.038
1076.034	13.068
1076.472	13.099
1076.924	13.129
1077.394	13.158
1077.883	13.186
1078.393	13.214
1078.926	13.240
1079.482	13.266
1080.062	13.291
1080.666	13.314
1081.297	13.337
1081.954	13.358
1082.640	13.379
1083.358	13.397
1084.112	13.415
1084.909	13.430
1085.759	13.443
1086.675	13.454
1087.672	13.461
1088.773	13.464
1090.006	13.461
1091.403	13.451
1092.999	13.433
1094.832	13.405
1096.931	13.366
1099.314	13.314
1101.971	13.251
1104.858	13.178
1107.894	13.098
1110.968	13.016
1113.959	12.937
1116.754	12.866
1119.271	12.806
1121.466	12.759
1123.329	12.725
1124.880	12.705
1126.154	12.696
1127.192	12.697
1128.035	12.706
1128.723	12.722
1129.288	12.742
1129.758	12.768
1130.155	12.796
1130.497	12.827
1130.799	12.860
1131.075	12.894
1131.334	12.929
1131.587	12.965
1131.841	13.001
1132.105	13.036
1132.388	13.072
1132.700	13.106
1133.050	13.139
1133.450	13.170
1133.913	13.199
1134.453	13.225
1135.087	13.248
1135.832	13.266
1136.704	13.278
1137.723	13.285
1138.900	13.285
1140.246	13.279
1141.760	13.264
1143.432	13.244
1145.241	13.217
1147.153	13.185
1149.124	13.151
1151.111	13.116
1153.069	13.081
1154.964	13.049
1156.775	13.020
1158.492	12.996
1160.123	12.974
1161.684	12.957
1163.202	12.941
1164.707	12.926
1166.236	12.912
1167.823	12.895
1169.501	12.875
1171.297	12.851
1173.228	12.823
1175.296	12.789
1177.490	12.750
1179.776	12.708
1182.108	12.664
1184.429	12.619
1186.678	12.577
1188.802	12.540
1190.761	12.508
1192.529	12.483
1194.100	12.465
1195.480	12.454
1196.687	12.449
1197.745	12.451
1198.677	12.457
1199.512	12.467
1200.273	12.479
1200.983	12.494
1201.661	12.511
1202.327	12.528
1202.996	12.545
1203.680	12.561
1204.393	12.577
1205.146	12.592
1205.949	12.605
1206.812	12.616
1207.746	12.624
1208.760	12.630
1209.864	12.633
1211.071	12.632
1212.392	12.627
1213.843	12.618
1215.436	12.603
1217.186	12.584
1219.105	12.558
1221.200	12.527
1223.471	12.490
1225.904	12.447
1228.473	12.399
1231.138	12.348
1233.843	12.296
1236.527	12.244
1239.128	12.194
1241.591	12.149
1243.873	12.110
1245.948	12.078
1247.804	12.052
1249.444	12.034
1250.881	12.023
1252.135	12.018
1253.227	12.018
1254.179	12.023
1255.014	12.032
1255.749	12.044
1256.401	12.059
1256.986	12.076
1257.514	12.096
1257.995	12.117
1258.437	12.139
1258.848	12.163
1259.231	12.187
1259.593	12.213
1259.935	12.239
1260.262	12.266
1260.576	12.293
1260.879	12.321
1261.174	12.349
1261.461	12.378
1261.743	12.406
1262.022	12.436
1262.298	12.465
1262.574	12.494
1262.850	12.524
1263.129	12.554
1263.411	12.583
1263.699	12.613
1263.995	12.642
1264.301	12.672
1264.619	12.700
1264.951	12.729
1265.300	12.757
1265.669	12.785
1266.061	12.812
1266.481	12.837
1266.932	12.862
1267.418	12.886
1267.944	12.909
1268.513	12.930
1269.132	12.949
1269.804	12.967
1270.532	12.982
1271.320	12.996
1272.170	13.007
1273.081	13.015
1274.053	13.022
1275.081	13.027
1276.160	13.029
1277.280	13.030
1278.431	13.029
1279.601	13.028
1280.776	13.027
1281.944	13.025
1283.092	13.024
1284.209	13.024
1285.284	13.025
1286.313	13.029
1287.289	13.033
1288.212	13.040
1289.082	13.049
1289.900	13.060
1290.671	13.072
1291.399	13.086
1292.090	13.102
1292.751	13.119
1293.388	13.137
1294.011	13.155
1294.626	13.174
1295.244	13.193
1295.875	13.212
1296.529	13.229
1297.219	13.246
1297.959	13.261
1298.765	13.274
1299.651	13.284
1300.636	13.291
1301.734	13.294
1302.959	13.291
1304.323	13.284
1305.829	13.272
1307.473	13.255
1309.242	13.232
1311.113	13.206
1313.053	13.177
1315.025	13.146
1316.991	13.116
1318.914	13.087
1320.768	13.060
1322.534	13.036
1324.206	13.016
1325.786	12.999
1327.284	12.985
1328.713	12.974
1330.089	12.965
1331.429	12.957
1332.746	12.951
1334.050	12.945
1335.348	12.939
1336.641	12.933
1337.929	12.928
1339.208	12.923
1340.472	12.918
1341.716	12.914
1342.936	12.910
1344.128	12.908
1345.292	12.907
1346.433	12.906
1347.560	12.906
1348.684	12.907
1349.823	12.907
1350.999	12.906
1352.237	12.903
1353.568	12.898
1355.022	12.889
1356.632	12.875
1358.427	12.855
1360.428	12.829
1362.646	12.795
1365.071	12.755
1367.677	12.709
1370.412	12.659
1373.211	12.606
1375.996	12.553
1378.694	12.503
1381.240	12.457
1383.591	12.417
1385.724	12.384
1387.633	12.359
1389.329	12.340
1390.834	12.327
1392.173	12.319
1393.372	12.316
1394.455	12.317
1395.446	12.321
1396.362	12.327
1397.220	12.335
1398.031	12.345
1398.807	12.356
1399.553	12.368
1400.276	12.380
1400.980	12.393
1401.670	12.407
1402.348	12.421
1403.018	12.435
1403.680	12.450
1404.340	12.465
1404.999	12.480
1405.661	12.494
1406.331	12.509
1407.013	12.524
1407.711	12.537
1408.434	12.551
1409.186	12.563
1409.976	12.575
1410.811	12.585
1411.700	12.593
1412.650	12.600
1413.669	12.604
1414.763	12.607
1415.937	12.607
1417.191	12.604
1418.524	12.599
1419.930	12.592
1421.397	12.582
1422.912	12.571
1424.456	12.559
1426.006	12.547
1427.541	12.534
1429.037	12.523
1430.476	12.513
1431.840	12.506
1433.117	12.501
1434.297	12.498
1435.379	12.499
1436.361	12.503
1437.248	12.509
1438.044	12.519
1438.757	12.531
1439.396	12.545
1439.968	12.562
1440.481	12.580
1440.944	12.601
1441.364	12.622
1441.747	12.645
1442.101	12.669
1442.429	12.694
1442.739	12.719
1443.033	12.745
1443.317	12.772
1443.594	12.799
1443.868	12.826
1444.144	12.853
1444.424	12.880
1444.713	12.907
1445.014	12.934
1445.333	12.960
1445.673	12.986
1446.041	13.011
1446.441	13.035
1446.880	13.058
1447.364	13.080
1447.902	13.100
1448.500	13.118
1449.166	13.134
1449.908	13.148
1450.732	13.159
1451.645	13.167
1452.648	13.172
1453.744	13.174
1454.929	13.173
1456.195	13.170
1457.532	13.163
1458.923	13.155
1460.349	13.146
1461.789	13.136
1463.218	13.126
1464.616	13.116
1465.964	13.108
1467.245	13.103
1468.450	13.099
1469.571	13.099
1470.607	13.101
1471.558	13.105
1472.430	13.113
1473.229	13.123
1473.962	13.135
1474.639	13.149
1475.268	13.165
1475.859	13.182
1476.419	13.200
1476.957	13.219
1477.483	13.239
1478.004	13.258
1478.529	13.278
1479.068	13.298
1479.630	13.317
1480.228	13.335
1480.874	13.351
1481.584	13.366
1482.373	13.378
1483.262	13.387
1484.273	13.393
1485.428	13.393
1486.751	13.389
1488.264	13.378
1489.986	13.361
1491.926	13.336
1494.084	13.304
1496.444	13.266
1498.974	13.222
1501.627	13.174
1504.346	13.124
1507.067	13.074
1509.732	13.025
1512.291	12.979
1514.708	12.938
1516.961	12.902
1519.044	12.871
1520.957	12.846
1522.709	12.826
1524.313	12.810
