<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.017
314.829	10.045
315.349	9.010
315.820	8.051
316.249	7.276
316.644	6.759
317.021	6.552
317.398	6.713
317.797	7.348
318.249	8.668
318.800	11.098
319.529	15.430
320.566	22.960
322.113	35.141
324.410	51.793
327.554	68.220
331.269	77.417
335.043	79.550
338.609	81.921
342.069	87.724
345.552	92.208
348.956	88.646
351.994	75.825
354.438	58.726
356.256	42.967
357.560	31.117
358.503	23.168
359.211	18.161
359.775	15.129
360.254	13.383
360.687	12.500
361.099	12.249
361.512	12.537
361.943	13.374
362.412	14.861
362.943	17.193
363.567	20.658
364.328	25.611
365.280	32.349
366.483	40.845
367.988	50.332
369.805	58.969
371.867	64.194
374.025	64.121
376.097	58.966
377.939	50.956
379.492	42.760
380.780	36.084
381.865	31.429
382.815	28.518
383.684	26.776
384.505	25.627
385.296	24.613
386.059	23.439
386.788	21.973
387.474	20.217
388.107	18.277
388.683	16.303
389.202	14.449
389.666	12.846
390.083	11.591
390.467	10.751
390.830	10.378
391.187	10.536
391.559	11.326
391.969	12.922
392.448	15.636
393.039	19.984
393.808	26.768
394.849	37.056
396.290	51.801
398.272	70.657
400.878	90.024
404.013	102.556
407.339	101.610
410.405	87.728
412.901	68.144
414.767	49.945
416.110	36.250
417.082	27.106
417.816	21.444
418.405	18.185
418.915	16.531
419.387	15.973
419.853	16.187
420.332	16.970
420.843	18.168
421.396	19.653
422.001	21.286
422.661	22.925
423.375	24.415
424.139	25.620
424.941	26.440
425.770	26.842
426.612	26.877
427.457	26.672
428.296	26.425
429.131	26.392
429.969	26.907
430.829	28.446
431.749	31.754
432.786	38.032
434.041	49.140
435.668	67.505
437.882	95.022
440.902	129.927
444.803	162.782
449.320	178.679
453.858	170.030
457.846	144.759
461.046	116.680
463.534	93.713
465.492	76.917
467.082	64.542
468.408	54.774
469.530	46.542
470.483	39.399
471.290	33.238
471.973	28.051
472.553	23.816
473.050	20.470
473.481	17.907
473.863	16.003
474.209	14.636
474.530	13.696
474.834	13.090
475.130	12.745
475.422	12.606
475.715	12.633
476.012	12.798
476.318	13.084
476.635	13.481
476.965	13.987
477.313	14.596
477.680	15.315
478.070	16.141
478.486	17.072
478.931	18.104
479.408	19.223
479.918	20.407
480.466	21.624
481.049	22.826
481.670	23.958
482.325	24.954
483.011	25.744
483.720	26.269
484.447	26.482
485.182	26.366
485.915	25.932
486.638	25.225
487.344	24.320
488.027	23.302
488.684	22.270
489.317	21.314
489.926	20.516
490.518	19.945
491.099	19.662
491.677	19.729
492.264	20.229
492.874	21.308
493.523	23.240
494.241	26.572
495.073	32.386
496.104	42.699
497.478	60.923
499.442	91.556
502.336	136.866
506.444	188.086
511.624	219.197
517.043	206.072
521.636	157.322
524.884	102.966
526.917	61.890
528.116	36.280
528.818	21.736
529.244	13.796
529.520	9.502
529.715	7.167
529.865	5.878
529.992	5.154
530.105	4.744
530.211	4.517
530.315	4.404
530.417	4.374
530.521	4.413
530.627	4.523
530.738	4.713
530.855	5.004
530.982	5.427
531.123	6.027
531.281	6.864
531.466	8.021
531.685	9.606
531.952	11.754
532.285	14.621
532.704	18.370
533.236	23.116
533.911	28.850
534.754	35.318
535.783	41.904
536.993	47.606
538.348	51.251
539.780	51.935
541.203	49.500
542.534	44.672
543.718	38.738
544.737	33.003
545.605	28.400
546.358	25.393
547.040	24.082
547.699	24.344
548.377	25.931
549.107	28.507
549.917	31.639
550.818	34.793
551.805	37.371
552.859	38.826
553.945	38.812
555.019	37.318
556.043	34.698
556.990	31.566
557.850	28.668
558.634	26.802
559.378	26.917
560.142	30.468
561.034	40.147
562.245	61.072
564.115	101.825
567.194	171.646
572.112	264.789
578.955	336.209
586.520	327.545
592.960	248.755
597.401	161.794
600.147	101.198
601.838	66.819
602.961	48.955
603.795	39.952
604.487	35.434
605.109	33.135
605.697	31.896
606.267	31.109
606.827	30.439
607.379	29.697
607.920	28.784
608.447	27.656
608.957	26.314
609.445	24.788
609.906	23.128
610.340	21.392
610.744	19.644
611.117	17.942
611.461	16.333
611.777	14.857
612.067	13.539
612.334	12.395
612.582	11.428
612.812	10.637
613.030	10.017
613.237	9.557
613.438	9.249
613.635	9.084
613.831	9.058
614.029	9.172
614.232	9.444
614.445	9.913
614.672	10.666
614.919	11.872
615.200	13.866
615.535	17.304
615.962	23.461
616.555	34.780
617.451	55.735
618.902	93.682
621.324	157.671
625.262	249.618
631.071	344.682
638.288	387.883
645.484	348.913
651.313	264.514
655.437	186.777
658.251	135.220
660.267	105.601
661.841	88.827
663.169	78.246
664.339	70.206
665.388	63.050
666.331	56.203
667.171	49.605
667.912	43.383
668.563	37.698
669.131	32.669
669.625	28.361
670.058	24.784
670.438	21.909
670.778	19.691
671.086	18.075
671.373	17.010
671.645	16.459
671.913	16.399
672.182	16.826
672.462	17.757
672.762	19.226
673.090	21.285
673.457	24.002
673.875	27.450
674.358	31.693
674.920	36.763
675.575	42.629
676.338	49.155
677.219	56.062
678.223	62.899
679.346	69.059
680.573	73.857
681.876	76.668
683.217	77.089
684.553	75.065
685.844	70.928
687.054	65.295
688.162	58.914
689.158	52.484
690.044	46.541
690.831	41.428
691.535	37.307
692.173	34.204
692.762	32.072
693.319	30.831
693.859	30.419
694.397	30.809
694.948	32.045
695.526	34.272
696.150	37.778
696.844	43.050
697.641	50.830
698.590	62.171
699.756	78.390
701.226	100.835
703.107	130.172
705.501	165.139
708.467	201.033
711.957	229.460
715.778	241.249
719.615	231.905
723.146	204.911
726.152	169.226
728.568	133.762
730.444	103.833
731.887	81.031
733.011	64.741
733.913	53.538
734.663	45.968
735.311	40.853
735.893	37.327
736.428	34.795
736.931	32.857
737.409	31.254
737.867	29.821
738.306	28.455
738.729	27.103
739.133	25.737
739.519	24.349
739.888	22.947
740.237	21.545
740.567	20.164
740.879	18.824
741.172	17.548
741.447	16.359
741.705	15.279
741.949	14.330
742.180	13.537
742.400	12.930
742.613	12.546
742.822	12.433
743.031	12.661
743.248	13.324
743.479	14.565
743.735	16.587
744.032	19.684
744.389	24.274
744.835	30.942
745.410	40.476
746.168	53.854
747.181	72.123
748.536	96.017
750.325	125.220
752.621	157.332
755.434	187.160
758.672	207.572
762.126	212.631
765.523	201.196
768.621	177.684
771.275	149.152
773.454	121.634
775.207	98.415
776.616	80.348
777.765	66.945
778.725	57.242
779.549	50.280
780.278	45.282
780.938	41.667
781.550	39.028
782.126	37.075
782.678	35.604
783.210	34.465
783.729	33.547
784.237	32.772
784.737	32.082
785.228	31.438
785.712	30.818
786.190	30.214
786.661	29.629
787.125	29.079
787.584	28.591
788.037	28.205
788.488	27.966
788.938	27.931
789.390	28.170
789.851	28.757
790.324	29.778
790.818	31.330
791.342	33.514
791.908	36.435
792.527	40.183
793.213	44.819
793.983	50.352
794.850	56.708
795.828	63.677
796.925	70.900
798.141	77.866
799.470	83.971
800.893	88.596
802.380	91.256
803.896	91.732
805.406	90.125
806.876	86.825
808.281	82.415
809.606	77.491
810.846	72.550
812.004	67.943
813.088	63.845
814.106	60.309
815.068	57.284
815.984	54.710
816.860	52.522
817.703	50.679
818.518	49.179
819.311	48.056
820.089	47.363
820.859	47.165
821.629	47.510
822.408	48.426
823.205	49.893
824.029	51.840
824.888	54.109
825.786	56.491
826.724	58.718
827.699	60.484
828.701	61.481
829.716	61.475
830.728	60.333
831.718	58.051
832.667	54.758
833.560	50.694
834.385	46.162
835.135	41.468
835.810	36.894
836.412	32.657
836.946	28.914
837.422	25.760
837.849	23.251
838.239	21.424
838.601	20.316
838.949	19.983
839.297	20.538
839.659	22.169
840.057	25.177
840.516	30.014
841.072	37.329
841.770	47.966
842.673	62.911
843.862	83.027
845.424	108.492
847.440	137.890
849.951	167.315
852.910	190.497
856.161	201.004
859.458	195.807
862.553	177.339
865.269	151.924
867.541	126.084
869.400	103.965
870.922	87.077
872.198	75.143
873.302	67.115
