<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.016
314.829	10.044
315.349	9.009
315.820	8.050
316.249	7.276
316.644	6.761
317.022	6.563
317.399	6.757
317.801	7.491
318.264	9.099
318.848	12.326
319.670	18.727
320.951	31.049
323.056	52.018
326.358	77.988
330.702	92.857
335.114	86.504
338.751	73.400
341.669	68.950
344.358	74.056
347.162	81.579
350.094	83.394
352.909	76.024
355.332	62.737
357.251	49.432
358.735	39.827
359.928	34.625
360.974	32.965
361.982	33.623
363.016	35.499
364.110	37.699
365.269	39.541
366.477	40.609
367.707	40.817
368.935	40.406
370.142	39.849
371.327	39.681
372.505	40.345
373.702	42.081
374.948	44.873
376.272	48.433
377.692	52.228
379.207	55.545
380.796	57.633
382.419	57.902
384.021	56.117
385.549	52.459
386.957	47.441
388.216	41.740
389.316	36.000
390.261	30.717
391.069	26.213
391.762	22.655
392.367	20.098
392.910	18.547
393.418	17.980
393.920	18.386
394.441	19.771
395.012	22.156
395.659	25.557
396.414	29.946
397.304	35.184
398.351	40.971
399.566	46.795
400.941	51.984
402.449	55.875
404.045	58.029
405.674	58.432
407.287	57.462
408.849	55.696
410.346	53.654
411.773	51.632
413.135	49.701
414.438	47.785
415.684	45.792
416.871	43.700
418.000	41.600
419.073	39.675
420.095	38.146
421.079	37.209
422.041	36.975
423.001	37.435
423.975	38.426
424.977	39.655
426.011	40.715
427.072	41.181
428.140	40.694
429.191	39.082
430.196	36.401
431.129	32.926
431.971	29.059
432.715	25.216
433.362	21.742
433.924	18.874
434.417	16.751
434.861	15.448
435.278	15.023
435.691	15.555
436.127	17.180
436.619	20.111
437.206	24.636
437.933	31.053
438.857	39.530
440.034	49.785
441.504	60.724
443.266	70.228
445.251	75.620
447.322	74.988
449.310	68.472
451.072	58.286
452.541	47.365
453.721	37.977
454.665	31.219
455.447	27.315
456.143	26.051
456.819	27.098
457.534	30.132
458.339	34.780
459.275	40.524
460.366	46.572
461.613	51.837
462.985	55.109
464.423	55.457
465.846	52.638
467.175	47.254
468.353	40.472
469.354	33.547
470.181	27.422
470.859	22.609
471.423	19.259
471.910	17.314
472.357	16.640
472.796	17.101
473.255	18.590
473.764	21.024
474.346	24.313
475.027	28.312
475.824	32.762
476.747	37.245
477.793	41.209
478.943	44.043
480.160	45.264
481.398	44.701
482.607	42.585
483.748	39.466
484.799	36.025
485.757	32.877
486.633	30.472
487.450	29.111
488.238	29.048
489.034	30.649
489.885	34.608
490.858	42.190
492.058	55.459
493.644	77.127
495.831	109.175
498.843	149.142
502.752	185.439
507.272	199.832
511.759	182.853
515.568	144.709
518.420	104.096
520.406	72.501
521.773	51.990
522.756	40.180
523.525	34.106
524.188	31.547
524.810	31.112
525.431	32.005
526.077	33.783
526.764	36.195
527.504	39.073
528.307	42.273
529.179	45.621
530.120	48.895
531.130	51.818
532.197	54.090
533.308	55.424
534.442	55.604
535.575	54.547
536.680	52.335
537.737	49.206
538.727	45.509
539.642	41.635
540.479	37.953
541.244	34.773
541.949	32.325
542.609	30.772
543.242	30.212
543.871	30.707
544.516	32.286
545.201	34.946
545.949	38.644
546.781	43.262
547.715	48.578
548.765	54.246
549.934	59.789
551.216	64.655
552.593	68.327
554.033	70.451
555.503	70.952
556.968	70.055
558.402	68.205
559.787	65.925
561.117	63.657
562.396	61.679
563.631	60.067
564.831	58.726
566.001	57.458
567.143	56.023
568.254	54.218
569.326	51.913
570.351	49.085
571.317	45.810
572.219	42.236
573.050	38.549
573.810	34.939
574.500	31.568
575.127	28.559
575.698	25.993
576.221	23.916
576.707	22.351
577.166	21.308
577.608	20.794
578.045	20.823
578.487	21.421
578.948	22.628
579.441	24.496
579.981	27.085
580.583	30.442
581.265	34.578
582.044	39.428
582.935	44.810
583.948	50.385
585.083	55.654
586.330	60.013
587.663	62.879
589.045	63.871
590.433	62.944
591.788	60.433
593.077	56.958
594.284	53.255
595.409	50.002
596.466	47.732
597.477	46.810
598.474	47.468
599.490	49.841
600.561	53.992
601.725	59.884
603.016	67.315
604.462	75.811
606.077	84.563
607.857	92.427
609.772	98.141
611.769	100.680
613.777	99.645
615.727	95.426
617.562	89.039
619.250	81.734
620.784	74.615
622.175	68.415
623.446	63.489
624.624	59.900
625.736	57.550
626.805	56.257
627.852	55.830
628.893	56.089
629.939	56.873
631.000	58.042
632.083	59.466
633.191	61.023
634.327	62.604
635.490	64.106
636.678	65.451
637.887	66.587
639.113	67.489
640.350	68.173
641.596	68.683
642.847	69.087
644.100	69.463
645.356	69.882
646.616	70.405
647.881	71.055
649.154	71.822
650.436	72.654
651.728	73.457
653.029	74.114
654.336	74.498
655.644	74.491
656.946	74.001
658.233	72.986
659.497	71.450
660.729	69.448
661.922	67.070
663.070	64.430
664.171	61.651
665.223	58.848
666.226	56.130
667.184	53.586
668.098	51.294
668.975	49.320
669.820	47.727
670.641	46.585
671.444	45.969
672.240	45.987
673.041	46.786
673.859	48.580
674.713	51.674
675.625	56.498
676.628	63.618
677.760	73.721
679.075	87.515
680.631	105.468
682.495	127.354
684.716	151.602
687.310	174.867
690.225	192.347
693.333	199.384
696.451	193.771
699.385	177.067
701.992	153.723
704.204	128.834
706.031	106.207
707.522	87.760
708.751	73.893
709.786	64.161
710.689	57.807
711.507	54.065
712.276	52.296
713.026	51.998
713.775	52.796
714.540	54.398
715.331	56.557
716.156	59.043
717.020	61.629
717.922	64.079
718.861	66.156
719.831	67.638
720.821	68.334
721.820	68.118
722.815	66.947
723.791	64.860
724.736	61.987
725.638	58.519
726.490	54.681
727.286	50.708
728.026	46.816
728.711	43.189
729.345	39.971
729.935	37.269
730.488	35.156
731.014	33.686
731.521	32.898
732.021	32.825
732.523	33.508
733.041	34.987
733.586	37.305
734.172	40.490
734.812	44.554
735.520	49.467
736.310	55.127
737.191	61.323
738.173	67.752
739.256	73.979
740.436	79.508
741.698	83.845
743.020	86.616
744.377	87.688
745.742	87.226
747.091	85.711
748.409	83.860
749.695	82.502
750.957	82.441
752.218	84.324
753.508	88.564
754.863	95.233
756.318	103.960
757.899	113.883
759.620	123.630
761.468	131.511
763.410	135.869
765.388	135.557
767.331	130.318
769.172	120.899
770.859	108.765
772.361	95.614
773.672	82.941
774.805	71.762
775.785	62.599
776.641	55.565
777.404	50.526
778.103	47.207
778.760	45.295
779.395	44.468
780.022	44.443
780.653	44.964
781.294	45.817
781.951	46.818
782.625	47.816
783.315	48.694
784.020	49.381
784.737	49.855
785.462	50.158
786.194	50.408
786.932	50.815
787.678	51.702
788.440	53.536
789.233	56.947
790.082	62.769
791.024	72.038
792.110	85.914
793.410	105.531
795.006	131.482
796.980	163.027
799.396	197.074
802.255	227.692
805.470	247.191
808.850	249.185
812.145	232.185
815.121	200.617
817.623	162.323
819.607	124.675
821.111	92.276
822.216	66.771
823.014	47.902
823.587	34.506
824.002	25.259
824.309	18.992
824.542	14.802
824.726	12.029
824.877	10.214
825.008	9.048
825.125	8.328
825.234	7.922
825.339	7.748
825.444	7.761
825.549	7.939
825.658	8.279
825.774	8.796
825.898	9.521
826.033	10.498
826.185	11.799
826.357	13.519
826.557	15.783
826.792	18.769
827.075	22.707
827.421	27.891
827.849	34.689
828.386	43.535
829.064	54.901
829.922	69.204
831.003	86.628
832.352	106.895
834.005	128.945
835.976	150.722
838.242	169.295
840.736	181.568
843.349	185.379
845.956	180.479
848.437	168.682
850.712	153.117
852.746	137.055
854.549	123.033
856.158	112.586
857.626	106.422
859.015	104.727
860.384	107.431
861.791	114.350
863.288	125.168
864.923	139.348
866.735	155.925
868.744	173.378
870.953	189.614
873.335	202.224
875.834	208.947
878.368	208.390
880.851	200.485
883.199	186.453
885.349	168.408
887.266	148.700
888.942	129.295
890.390	111.512
891.634	96.051
892.704	83.102
893.630	72.513
894.439	63.997
895.156	57.210
895.800	51.830
896.386	47.567
896.927	44.193
897.432	41.522
897.910	39.417
898.366	37.766
898.805	36.492
