<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.778
314.264	11.018
314.829	10.048
315.349	9.019
315.821	8.073
316.251	7.331
316.650	6.892
317.036	6.879
317.436	7.519
317.892	9.326
318.485	13.459
319.382	22.283
320.896	39.392
323.491	65.568
327.382	87.700
331.799	83.719
335.389	58.698
337.673	36.571
339.071	26.573
340.135	27.160
341.287	36.833
342.889	56.191
345.295	84.862
348.729	115.067
352.967	129.637
357.234	117.655
360.738	89.170
363.222	61.130
364.870	41.114
365.969	28.709
366.742	21.412
367.327	17.194
367.806	14.813
368.227	13.566
368.621	13.056
369.007	13.049
369.400	13.401
369.810	14.010
370.246	14.805
370.713	15.731
371.215	16.745
371.756	17.817
372.338	18.936
372.962	20.112
373.630	21.378
374.346	22.793
375.114	24.433
375.942	26.379
376.840	28.712
377.821	31.498
378.898	34.806
380.085	38.731
381.401	43.434
382.865	49.157
384.504	56.147
386.348	64.462
388.422	73.638
390.727	82.440
393.221	89.011
395.811	91.620
398.372	89.628
400.785	83.823
402.970	75.841
404.899	67.244
406.577	59.012
408.032	51.538
409.293	44.881
410.386	38.987
411.335	33.808
412.159	29.339
412.877	25.613
413.509	22.706
414.074	20.754
414.597	19.989
415.109	20.848
415.654	24.110
416.297	31.140
417.142	44.182
418.354	66.456
420.172	101.270
422.887	148.504
426.691	198.017
431.422	227.694
436.411	219.052
440.825	178.156
444.185	128.553
446.511	87.811
448.068	60.354
449.133	43.580
449.907	33.711
450.511	27.897
451.018	24.384
451.465	22.187
451.878	20.773
452.269	19.857
452.647	19.282
453.019	18.962
453.389	18.841
453.761	18.888
454.138	19.075
454.523	19.380
454.919	19.785
455.328	20.263
455.751	20.791
456.190	21.340
456.645	21.879
457.116	22.373
457.602	22.787
458.102	23.084
458.612	23.237
459.130	23.217
459.651	23.011
460.172	22.614
460.688	22.030
461.195	21.282
461.688	20.393
462.165	19.401
462.622	18.343
463.058	17.257
463.473	16.181
463.865	15.144
464.237	14.174
464.589	13.293
464.923	12.513
465.241	11.846
465.547	11.299
465.842	10.877
466.131	10.579
466.416	10.409
466.701	10.365
466.989	10.448
467.283	10.656
467.589	10.988
467.908	11.440
468.245	12.011
468.604	12.701
468.989	13.517
469.404	14.484
469.854	15.669
470.347	17.219
470.895	19.438
471.523	22.929
472.277	28.817
473.239	39.068
474.559	56.684
476.474	84.956
479.276	123.933
483.146	163.624
487.841	182.981
492.589	168.245
496.574	130.653
499.475	92.225
501.457	64.861
502.842	49.299
503.905	42.253
504.832	40.531
505.735	41.940
506.677	45.038
507.693	48.773
508.792	52.253
509.965	54.697
511.185	55.501
512.413	54.360
513.606	51.353
514.724	46.902
515.740	41.634
516.638	36.199
517.419	31.119
518.093	26.737
518.675	23.205
519.185	20.549
519.642	18.706
520.063	17.585
520.465	17.079
520.861	17.089
521.263	17.529
521.680	18.322
522.122	19.395
522.595	20.673
523.104	22.076
523.651	23.517
524.239	24.900
524.864	26.125
525.523	27.099
526.209	27.751
526.913	28.043
527.627	27.977
528.341	27.598
529.047	26.992
529.740	26.265
530.418	25.539
531.080	24.936
531.732	24.574
532.378	24.571
533.031	25.064
533.703	26.234
534.414	28.350
535.190	31.823
536.070	37.296
537.111	45.720
538.394	58.401
540.031	76.820
542.161	101.928
544.919	132.587
548.365	163.693
552.390	186.291
556.679	192.293
560.825	180.659
564.501	157.812
567.572	132.086
570.065	109.035
572.085	90.807
573.749	77.538
575.164	68.612
576.416	63.277
577.573	60.862
578.688	60.771
579.806	62.445
580.955	65.318
582.157	68.781
583.419	72.189
584.737	74.898
586.097	76.348
587.474	76.158
588.836	74.194
590.154	70.594
591.399	65.709
592.552	60.010
593.601	53.979
594.542	48.020
595.380	42.426
596.122	37.372
596.778	32.933
597.359	29.117
597.876	25.888
598.340	23.190
598.758	20.958
599.140	19.133
599.492	17.656
599.821	16.479
600.130	15.561
600.426	14.867
600.712	14.369
600.992	14.044
601.268	13.877
601.545	13.858
601.824	13.986
602.110	14.270
602.404	14.730
602.712	15.405
603.038	16.359
603.388	17.694
603.772	19.560
604.202	22.184
604.695	25.895
605.277	31.158
605.985	38.606
606.870	49.035
607.997	63.308
609.451	82.075
611.317	105.184
613.665	130.879
616.505	155.325
619.750	173.372
623.220	181.003
626.686	177.812
629.956	167.132
632.927	153.720
635.590	141.311
637.991	131.738
640.197	125.297
642.269	121.477
644.256	119.440
646.189	118.293
648.083	117.187
649.938	115.393
651.745	112.369
653.485	107.837
655.138	101.801
656.685	94.516
658.110	86.412
659.404	77.970
660.567	69.633
661.604	61.747
662.522	54.532
663.334	48.097
664.053	42.458
664.689	37.578
665.255	33.382
665.761	29.788
666.215	26.710
666.626	24.074
666.999	21.813
667.340	19.874
667.653	18.213
667.943	16.796
668.212	15.593
668.465	14.584
668.704	13.749
668.932	13.075
669.151	12.550
669.364	12.163
669.572	11.904
669.778	11.765
669.984	11.739
670.192	11.817
670.404	11.993
670.621	12.257
670.846	12.602
671.079	13.018
671.323	13.494
671.578	14.019
671.846	14.583
672.127	15.175
672.423	15.789
672.733	16.422
673.059	17.081
673.401	17.791
673.760	18.602
674.139	19.610
674.542	20.981
674.979	22.995
675.463	26.120
676.021	31.114
676.695	39.183
677.555	52.135
678.710	72.405
680.316	102.563
682.568	143.506
685.636	190.929
689.545	232.151
694.025	249.561
698.532	233.629
702.495	192.208
705.598	143.075
707.832	100.113
709.369	68.364
710.412	47.036
711.133	33.394
711.650	24.841
712.039	19.479
712.350	16.082
712.610	13.894
712.838	12.463
713.045	11.520
713.239	10.903
713.426	10.517
713.608	10.301
713.788	10.217
713.969	10.240
714.153	10.352
714.340	10.541
714.534	10.797
714.734	11.110
714.942	11.471
715.159	11.869
715.385	12.295
715.623	12.736
715.871	13.178
716.130	13.606
716.400	14.006
716.680	14.363
716.969	14.666
717.267	14.905
717.573	15.081
717.884	15.203
718.201	15.304
718.522	15.459
718.850	15.820
719.190	16.704
719.554	18.775
719.974	23.436
720.515	33.651
721.317	55.571
722.673	101.047
725.144	188.778
729.614	332.790
736.894	498.919
746.473	573.202
755.909	483.529
762.900	317.943
767.144	184.423
769.525	107.168
770.905	68.702
771.803	50.544
772.477	41.841
773.045	37.309
773.557	34.579
774.036	32.642
774.491	31.099
774.928	29.807
775.349	28.737
775.758	27.909
776.158	27.360
776.554	27.126
776.949	27.251
777.349	27.776
777.761	28.742
778.190	30.186
778.645	32.139
779.133	34.625
779.663	37.657
780.242	41.227
780.880	45.298
781.583	49.803
782.359	54.619
783.212	59.569
784.142	64.430
785.147	68.940
786.221	72.820
787.351	75.811
788.523	77.711
789.720	78.420
790.923	77.951
792.112	76.441
793.275	74.117
794.398	71.275
795.476	68.252
796.507	65.397
797.495	63.083
798.450	61.697
799.386	61.691
800.327	63.628
801.302	68.228
802.354	76.385
803.537	89.136
804.922	107.483
806.590	131.984
808.624	161.988
811.086	194.670
813.982	224.512
817.231	244.198
820.652	247.473
824.001	232.557
827.048	203.324
829.640	167.094
831.725	131.007
833.338	99.636
834.555	74.829
835.468	56.496
836.159	43.658
836.696	35.129
837.134	29.853
837.510	27.023
837.856	26.072
838.194	26.642
838.544	28.537
838.924	31.682
839.349	36.089
839.838	41.833
840.409	49.001
841.081	57.679
841.875	67.859
842.809	79.396
843.903	91.906
845.166	104.726
846.597	116.856
848.180	127.086
849.887	134.172
851.669	137.131
853.468	135.526
855.225	129.614
856.887	120.261
858.414	108.708
859.784	96.272
860.990	84.060
862.041	72.828
862.951	63.023
863.739	54.805
864.426	48.139
865.033	42.886
865.577	38.857
866.073	35.868
866.534	33.743
866.972	32.336
867.394	31.524
867.809	31.211
868.224	31.325
868.642	31.806
869.071	32.609
869.513	33.698
869.973	35.039
870.454	36.600
870.960	38.350
871.491	40.243
872.053	42.242
872.645	44.285
873.267	46.304
873.920	48.219
874.602	49.959
875.310	51.425
876.040	52.533
876.786	53.208
877.544	53.398
878.305	53.065
