<j>	<F>
1.692	12.745
2.696	14.300
3.910	13.140
5.155	12.320
6.439	11.419
7.494	11.095
8.164	12.823
8.867	16.167
10.178	15.950
11.918	12.629
13.162	12.057
14.300	12.076
15.405	12.152
16.435	12.355
17.348	12.808
18.151	13.597
18.936	14.587
19.829	15.333
20.822	15.652
21.777	15.948
22.594	16.642
23.280	17.882
23.952	19.410
24.751	20.580
25.875	20.572
27.652	18.394
29.602	15.787
31.048	14.786
32.146	14.617
33.008	14.959
33.774	15.551
34.493	16.264
35.221	17.074
36.265	17.444
38.111	16.277
40.242	14.438
41.802	13.597
42.850	13.505
43.552	13.909
44.100	14.611
44.647	15.416
45.305	16.150
46.283	16.525
48.011	15.895
50.186	14.405
51.538	13.798
52.219	14.138
52.813	14.767
53.888	15.108
56.321	14.222
59.509	12.366
61.356	11.547
62.283	11.581
62.983	11.847
63.664	12.161
64.416	12.453
65.306	12.667
66.342	12.767
67.430	12.793
68.412	12.855
69.210	13.041
69.866	13.350
70.459	13.733
71.042	14.145
71.620	14.573
72.181	15.031
72.743	15.520
73.417	15.969
74.503	16.138
76.540	15.558
79.451	14.200
81.812	13.167
83.186	12.877
84.102	12.951
84.878	13.137
85.582	13.367
86.192	13.653
86.689	14.019
87.091	14.472
87.451	14.995
87.864	15.533
88.520	15.961
89.823	15.991
92.332	15.217
95.757	13.835
98.759	12.742
100.849	12.195
102.259	12.008
103.289	12.019
104.170	12.118
105.045	12.235
105.977	12.334
106.967	12.404
107.969	12.459
108.924	12.524
109.793	12.622
110.587	12.757
111.355	12.913
112.162	13.063
113.055	13.181
114.039	13.254
115.062	13.298
116.043	13.349
116.927	13.436
117.704	13.574
118.404	13.753
119.066	13.958
119.725	14.172
120.414	14.381
121.174	14.564
122.050	14.696
123.066	14.757
124.183	14.754
125.273	14.741
126.196	14.793
126.895	14.957
127.407	15.230
127.818	15.580
128.213	15.963
128.678	16.333
129.309	16.628
130.210	16.778
131.446	16.726
132.937	16.500
134.442	16.237
135.746	16.073
136.790	16.054
137.615	16.161
138.281	16.363
138.839	16.635
139.336	16.956
139.826	17.299
140.394	17.619
141.194	17.830
142.481	17.776
144.424	17.330
146.648	16.670
148.436	16.213
149.602	16.098
150.377	16.210
150.966	16.436
151.469	16.720
151.943	17.033
152.444	17.348
153.057	17.621
153.917	17.779
155.207	17.714
157.021	17.359
159.135	16.826
161.137	16.345
162.868	16.016
164.399	15.798
165.765	15.656
166.932	15.595
167.895	15.623
168.729	15.718
169.576	15.828
170.642	15.874
172.171	15.753
174.270	15.407
176.601	14.936
178.540	14.577
179.811	14.454
180.572	14.528
181.073	14.714
181.489	14.948
181.941	15.186
182.537	15.388
183.403	15.505
184.662	15.486
186.331	15.310
188.184	15.042
189.843	14.817
191.074	14.728
191.898	14.782
192.444	14.941
192.830	15.167
193.132	15.434
193.402	15.725
193.684	16.024
194.039	16.312
194.567	16.552
195.439	16.679
196.882	16.598
198.985	16.259
201.368	15.780
203.387	15.405
204.789	15.248
205.740	15.262
206.461	15.367
207.084	15.513
207.670	15.677
208.241	15.849
208.807	16.026
209.372	16.206
209.936	16.389
210.502	16.574
211.073	16.760
211.661	16.944
212.287	17.118
213.011	17.265
213.991	17.336
215.630	17.208
218.732	16.640
223.752	15.492
228.937	14.275
232.226	13.596
233.836	13.396
234.613	13.431
235.033	13.570
235.295	13.757
235.482	13.970
235.632	14.199
235.764	14.441
235.886	14.693
236.003	14.954
236.119	15.224
236.237	15.501
236.360	15.786
236.490	16.077
236.635	16.373
236.801	16.672
237.003	16.969
237.263	17.256
237.623	17.518
238.148	17.732
238.947	17.857
240.155	17.840
241.869	17.642
243.992	17.290
246.224	16.894
248.325	16.552
250.347	16.266
252.536	15.964
255.071	15.588
257.849	15.154
260.510	14.748
262.748	14.450
264.506	14.272
265.881	14.191
266.979	14.177
267.872	14.210
268.606	14.281
269.217	14.382
269.743	14.505
270.226	14.642
270.706	14.785
271.228	14.923
271.831	15.046
272.549	15.144
273.402	15.210
274.375	15.245
275.420	15.258
276.459	15.266
277.419	15.289
278.264	15.339
279.007	15.417
279.708	15.510
280.465	15.599
281.402	15.652
282.654	15.637
284.309	15.525
286.309	15.325
288.405	15.090
290.287	14.893
291.793	14.779
292.951	14.747
293.881	14.772
294.703	14.826
295.501	14.890
296.327	14.950
297.203	15.000
298.125	15.039
299.071	15.071
300.002	15.103
300.879	15.145
301.673	15.203
302.370	15.283
302.973	15.384
303.497	15.506
303.958	15.645
304.377	15.796
304.770	15.957
305.152	16.123
305.534	16.293
305.929	16.463
306.352	16.630
306.823	16.788
307.374	16.930
308.054	17.042
308.937	17.106
310.116	17.098
311.672	16.994
313.601	16.792
315.738	16.530
317.803	16.277
319.563	16.094
320.946	16.001
322.016	15.987
322.888	16.024
323.682	16.087
324.509	16.149
325.474	16.186
326.670	16.174
328.145	16.101
329.862	15.969
331.682	15.809
333.417	15.660
334.927	15.556
336.166	15.508
337.164	15.513
337.976	15.559
338.652	15.636
339.233	15.735
339.750	15.850
340.224	15.976
340.677	16.110
341.128	16.247
341.597	16.382
342.104	16.512
342.671	16.630
343.323	16.732
344.088	16.809
344.995	16.855
346.071	16.863
347.328	16.829
348.747	16.755
350.261	16.657
351.762	16.556
353.140	16.478
354.322	16.441
355.289	16.452
356.066	16.506
356.696	16.594
357.225	16.709
357.690	16.840
358.120	16.982
358.539	17.130
358.964	17.279
359.407	17.427
359.881	17.569
360.396	17.703
360.964	17.826
361.602	17.934
362.336	18.020
363.208	18.075
364.294	18.081
365.708	18.013
367.585	17.840
369.979	17.548
372.711	17.174
375.368	16.811
377.579	16.543
379.250	16.394
380.497	16.341
381.486	16.348
382.338	16.387
383.124	16.441
383.874	16.504
384.596	16.572
385.288	16.647
385.943	16.729
386.559	16.820
387.133	16.920
387.668	17.030
388.170	17.147
388.648	17.272
389.112	17.401
389.578	17.533
390.065	17.662
390.600	17.783
391.223	17.888
391.999	17.962
393.026	17.985
394.454	17.924
396.473	17.743
399.210	17.414
402.529	16.965
405.930	16.498
408.860	16.123
411.106	15.884
412.804	15.758
414.238	15.692
415.708	15.636
417.506	15.539
419.872	15.362
422.864	15.089
426.212	14.758
429.389	14.444
431.967	14.213
433.844	14.083
435.154	14.037
436.084	14.048
436.781	14.094
437.339	14.161
437.809	14.243
438.219	14.333
438.584	14.432
438.915	14.536
439.217	14.646
439.499	14.760
439.766	14.878
440.028	14.999
440.297	15.121
440.591	15.242
440.937	15.358
441.377	15.463
441.977	15.547
442.836	15.597
444.085	15.591
445.862	15.509
448.232	15.340
451.079	15.097
454.099	14.825
456.962	14.575
459.522	14.373
461.842	14.212
464.072	14.073
466.317	13.938
468.581	13.802
470.770	13.673
472.756	13.566
474.441	13.491
475.794	13.453
476.843	13.450
477.645	13.477
478.260	13.526
478.741	13.592
479.128	13.671
479.448	13.758
479.720	13.853
479.956	13.953
480.163	14.058
480.347	14.167
480.512	14.280
480.660	14.397
480.794	14.517
480.914	14.641
481.023	14.768
481.121	14.899
481.211	15.032
481.294	15.169
481.370	15.309
481.442	15.451
481.509	15.597
481.575	15.745
481.640	15.896
481.708	16.049
481.784	16.203
481.878	16.358
482.007	16.510
482.207	16.655
482.545	16.784
483.153	16.875
484.260	16.896
486.199	16.794
489.244	16.523
493.194	16.105
497.167	15.666
500.257	15.347
502.241	15.190
503.410	15.155
504.125	15.193
504.626	15.265
505.046	15.352
505.448	15.444
505.864	15.535
506.308	15.624
506.787	15.709
507.302	15.790
507.853	15.865
508.439	15.936
509.057	16.003
509.708	16.066
510.393	16.124
511.123	16.176
511.914	16.220
512.795	16.252
513.804	16.268
514.986	16.259
516.373	16.222
517.970	16.154
519.723	16.061
521.524	15.959
523.235	15.865
524.742	15.798
525.987	15.765
526.973	15.768
527.741	15.803
528.343	15.863
528.831	15.940
529.243	16.029
529.612	16.126
529.957	16.229
530.296	16.333
530.639	16.438
530.996	16.543
531.375	16.646
531.782	16.745
532.223	16.841
532.704	16.931
533.229	17.015
533.804	17.092
534.435	17.162
535.132	17.221
535.911	17.269
536.800	17.301
537.855	17.309
539.169	17.282
540.889	17.198
543.202	17.034
546.238	16.769
549.907	16.417
553.792	16.035
557.357	15.696
560.300	15.444
562.650	15.275
564.618	15.163
566.424	15.078
568.227	14.999
570.107	14.914
572.063	14.820
574.028	14.724
575.901	14.636
577.588	14.566
579.029	14.522
580.210	14.506
581.154	14.515
581.904	14.546
582.507	14.593
583.007	14.654
583.439	14.723
583.835	14.797
584.221	14.874
584.618	14.950
585.048	15.025
585.537	15.094
586.110	15.155
586.802	15.204
587.648	15.237
588.691	15.250
589.966	15.237
591.495	15.196
593.267	15.127
595.229	15.037
597.289	14.934
599.337	14.831
601.278	14.738
603.057	14.663
604.657	14.606
606.093	14.568
607.393	14.544
608.586	14.532
609.694	14.528
610.732	14.532
611.707	14.543
612.624	14.559
613.484	14.581
614.288	14.609
615.038	14.642
615.737	14.680
616.391	14.724
617.006	14.771
617.591	14.822
618.155	14.876
618.709	14.932
619.264	14.988
619.832	15.043
620.425	15.096
621.054	15.146
621.727	15.191
622.451	15.232
623.224	15.267
624.043	15.297
624.894	15.323
625.758	15.347
626.616	15.371
627.443	15.398
628.222	15.429
628.939	15.467
629.586	15.512
630.164	15.565
630.677	15.626
631.135	15.694
631.547	15.768
631.925	15.846
632.281	15.928
632.627	16.012
632.971	16.097
633.325	16.182
633.698	16.266
634.101	16.347
634.542	16.424
635.033	16.496
635.584	16.562
636.211	16.619
636.932	16.665
637.776	16.697
638.784	16.711
640.015	16.699
641.541	16.653
643.435	16.564
645.727	16.430
648.350	16.256
651.117	16.063
653.768	15.881
656.078	15.734
657.945	15.636
659.382	15.587
660.472	15.578
661.310	15.597
661.978	15.637
662.540	15.689
663.039	15.750
663.505	15.815
663.960	15.883
664.420	15.950
664.903	16.016
665.428	16.079
666.024	16.135
666.732	16.180
667.608	16.208
668.734	16.211
670.206	16.179
672.115	16.100
674.498	15.972
677.276	15.800
680.230	15.607
683.069	15.423
685.557	15.273
687.596	15.169
