<j>	<F>
1.231	19.727
2.463	16.957
3.710	15.139
4.882	13.036
5.687	15.781
6.768	17.101
8.577	12.412
9.699	11.548
10.334	13.203
10.954	16.040
11.760	18.169
13.089	17.498
15.335	13.560
17.005	11.202
17.917	11.502
18.661	12.233
19.235	13.466
19.812	15.146
20.753	16.088
22.172	15.293
23.694	14.339
25.659	13.063
27.770	11.401
29.134	10.816
29.997	11.047
30.739	11.549
31.559	12.058
32.663	12.317
34.207	12.033
35.877	11.404
37.087	11.140
37.822	11.422
38.338	12.028
38.788	12.805
39.275	13.661
39.974	14.393
41.193	14.524
42.962	13.758
44.485	13.077
45.503	13.076
46.370	13.337
47.212	13.630
48.048	13.962
49.095	14.192
50.787	13.838
52.944	12.837
54.462	12.250
55.234	12.399
55.731	12.888
56.188	13.487
56.729	14.083
57.507	14.520
58.702	14.571
60.253	14.180
61.645	13.802
62.551	13.852
63.138	14.266
63.679	14.826
64.538	15.240
66.433	14.894
69.641	13.367
72.163	12.133
73.307	11.937
73.945	12.182
74.517	12.525
75.193	12.846
76.100	13.054
77.341	13.064
78.890	12.861
80.499	12.570
81.871	12.380
82.906	12.376
83.690	12.529
84.361	12.774
85.049	13.038
85.856	13.254
86.820	13.376
87.881	13.419
88.912	13.454
89.865	13.542
90.859	13.644
92.121	13.634
93.767	13.406
95.554	13.046
97.052	12.792
98.132	12.757
98.953	12.877
99.673	13.067
100.365	13.280
101.050	13.501
101.748	13.725
102.491	13.934
103.318	14.104
104.243	14.220
105.228	14.290
106.212	14.351
107.163	14.430
108.099	14.522
109.048	14.608
110.000	14.685
110.908	14.779
111.736	14.915
112.505	15.094
113.289	15.282
114.191	15.420
115.321	15.440
116.749	15.294
118.442	14.996
120.237	14.631
121.911	14.318
123.308	14.135
124.409	14.099
125.293	14.177
126.070	14.320
126.828	14.483
127.632	14.634
128.516	14.749
129.485	14.821
130.506	14.859
131.529	14.891
132.531	14.933
133.568	14.974
134.784	14.955
136.359	14.792
138.340	14.449
140.457	14.023
142.290	13.692
143.677	13.541
144.736	13.534
145.647	13.600
146.529	13.687
147.431	13.767
148.341	13.841
149.211	13.922
149.994	14.031
150.680	14.180
151.313	14.361
151.983	14.543
152.821	14.677
153.964	14.703
155.472	14.582
157.199	14.353
158.833	14.132
160.154	14.017
161.163	14.022
161.975	14.111
162.706	14.241
163.462	14.376
164.411	14.469
165.907	14.423
168.593	14.055
172.883	13.232
177.631	12.248
181.067	11.597
183.060	11.337
184.316	11.285
185.320	11.309
186.280	11.352
187.272	11.392
188.305	11.423
189.357	11.447
190.386	11.471
191.352	11.505
192.229	11.555
193.012	11.624
193.714	11.711
194.362	11.812
194.983	11.922
195.602	12.036
196.237	12.148
196.896	12.256
197.581	12.360
198.283	12.459
198.992	12.557
199.698	12.655
200.395	12.756
201.088	12.860
201.785	12.964
202.502	13.065
203.247	13.161
204.023	13.249
204.820	13.331
205.617	13.411
206.389	13.496
207.116	13.591
207.792	13.700
208.429	13.822
209.057	13.951
209.723	14.076
210.489	14.181
211.437	14.244
212.669	14.240
214.286	14.140
216.333	13.931
218.700	13.637
221.092	13.327
223.173	13.079
224.768	12.941
225.896	12.910
226.676	12.963
227.234	13.073
227.667	13.217
228.043	13.381
228.412	13.554
228.813	13.725
229.286	13.885
229.873	14.024
230.620	14.127
231.561	14.185
232.702	14.191
233.994	14.154
235.332	14.096
236.595	14.049
237.702	14.036
238.638	14.065
239.439	14.129
240.161	14.218
240.858	14.317
241.571	14.415
242.327	14.504
243.141	14.580
244.020	14.640
244.965	14.684
245.973	14.711
247.038	14.722
248.138	14.723
249.236	14.720
250.280	14.727
251.223	14.756
252.034	14.816
252.713	14.911
253.287	15.036
253.810	15.181
254.373	15.326
255.133	15.437
256.357	15.450
258.415	15.273
261.500	14.849
265.081	14.281
268.104	13.813
270.081	13.576
271.265	13.526
272.063	13.574
272.757	13.657
273.524	13.735
274.495	13.781
275.785	13.771
277.476	13.686
279.558	13.526
281.871	13.315
284.152	13.102
286.173	12.932
287.847	12.822
289.213	12.769
290.350	12.758
291.329	12.775
292.192	12.813
292.958	12.867
293.638	12.936
294.236	13.019
294.761	13.115
295.224	13.224
295.638	13.343
296.019	13.471
296.383	13.604
296.749	13.741
297.136	13.877
297.563	14.008
298.052	14.131
298.625	14.240
299.300	14.331
300.085	14.400
300.979	14.448
301.964	14.476
303.016	14.489
304.125	14.491
305.317	14.480
306.671	14.445
308.317	14.362
310.385	14.209
312.885	13.978
315.596	13.703
318.129	13.448
320.172	13.270
321.653	13.186
322.683	13.180
323.418	13.229
323.987	13.309
324.483	13.406
324.969	13.509
325.497	13.608
326.119	13.696
326.904	13.763
327.938	13.793
329.329	13.770
331.167	13.678
333.456	13.514
336.027	13.300
338.561	13.082
340.742	12.910
342.421	12.809
343.624	12.779
344.466	12.804
345.069	12.867
345.529	12.955
345.911	13.057
346.257	13.168
346.594	13.282
346.941	13.398
347.310	13.512
347.712	13.622
348.153	13.729
348.640	13.829
349.175	13.923
349.760	14.010
350.392	14.090
351.067	14.162
351.779	14.229
352.521	14.290
353.287	14.348
354.070	14.402
354.866	14.454
355.668	14.505
356.470	14.555
357.265	14.606
358.043	14.660
358.794	14.718
359.512	14.782
360.195	14.852
360.853	14.928
361.515	15.006
362.240	15.077
363.152	15.124
364.478	15.113
366.587	14.987
369.883	14.681
374.350	14.191
379.109	13.644
383.007	13.215
385.654	12.970
387.378	12.867
388.638	12.840
389.757	12.840
390.917	12.842
392.206	12.830
393.643	12.800
395.190	12.755
396.768	12.703
398.283	12.654
399.654	12.621
400.840	12.607
401.842	12.616
402.687	12.643
403.422	12.686
404.096	12.737
404.756	12.793
405.447	12.847
406.204	12.894
407.057	12.932
408.025	12.956
409.109	12.967
410.293	12.964
411.540	12.952
412.801	12.937
414.023	12.924
415.164	12.919
416.200	12.926
417.125	12.945
417.950	12.976
418.692	13.018
419.370	13.069
420.001	13.125
420.597	13.187
421.165	13.252
421.708	13.321
422.224	13.394
422.710	13.470
423.162	13.551
423.578	13.638
423.955	13.730
424.293	13.828
424.592	13.932
424.856	14.043
425.087	14.159
425.290	14.281
425.469	14.409
425.629	14.541
425.774	14.678
425.908	14.819
426.038	14.962
426.169	15.109
426.310	15.256
426.472	15.404
426.674	15.548
426.941	15.685
427.316	15.808
427.860	15.908
428.654	15.970
429.789	15.978
431.324	15.919
433.218	15.797
435.291	15.639
437.279	15.486
438.983	15.375
440.380	15.316
441.616	15.292
