<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.017
314.829	10.045
315.349	9.011
315.820	8.057
316.249	7.297
316.646	6.825
317.028	6.760
317.420	7.374
317.868	9.444
318.479	15.284
319.536	31.434
321.771	72.393
326.556	146.061
334.275	188.202
341.611	133.231
345.797	64.539
347.673	30.329
348.562	17.449
349.096	12.819
349.505	11.147
349.873	10.680
350.235	10.895
350.612	11.707
351.027	13.231
351.506	15.724
352.087	19.579
352.822	25.293
353.780	33.325
355.044	43.719
356.681	55.450
358.704	65.889
361.014	71.413
363.401	69.676
365.622	61.638
367.514	50.810
369.035	40.626
370.238	32.871
371.212	27.850
372.046	25.169
372.810	24.277
373.557	24.687
374.326	25.998
375.143	27.839
376.022	29.820
376.965	31.529
377.961	32.564
378.985	32.621
380.006	31.588
380.990	29.588
381.907	26.938
382.741	24.049
383.487	21.331
384.152	19.117
384.755	17.661
385.321	17.181
385.881	17.911
386.478	20.168
387.164	24.388
388.007	31.093
389.091	40.698
390.507	53.022
392.322	66.531
394.533	77.913
397.016	83.111
399.540	79.995
401.859	70.171
403.820	57.606
405.391	45.823
406.627	36.481
407.609	29.740
408.415	25.112
409.102	22.027
409.713	20.068
410.276	18.997
410.817	18.737
411.359	19.322
411.927	20.865
412.550	23.520
413.261	27.413
414.098	32.557
415.096	38.685
416.280	45.115
417.648	50.674
419.161	53.966
420.740	53.906
422.283	50.336
423.695	44.147
424.914	36.829
425.921	29.759
426.733	23.809
427.386	19.287
427.920	16.144
428.375	14.157
428.781	13.076
429.164	12.685
429.543	12.822
429.933	13.379
430.347	14.284
430.795	15.497
431.289	16.994
431.836	18.762
432.446	20.803
433.128	23.143
433.892	25.873
434.750	29.203
435.722	33.552
436.843	39.607
438.167	48.308
439.777	60.504
441.768	76.127
444.208	92.902
447.065	105.782
450.151	109.200
453.158	101.494
455.812	86.697
457.996	71.118
459.749	59.151
461.199	52.177
462.482	49.702
463.711	50.566
464.966	53.598
466.295	57.817
467.721	62.458
469.247	66.973
470.866	71.008
472.561	74.335
474.309	76.776
476.088	78.095
477.870	78.010
479.623	76.274
481.311	72.820
482.900	67.868
484.364	61.917
485.687	55.607
486.868	49.562
487.917	44.258
488.855	39.959
489.704	36.739
490.489	34.533
491.232	33.186
491.951	32.496
492.661	32.256
493.369	32.268
494.081	32.365
494.800	32.421
495.523	32.365
496.247	32.185
496.971	31.928
497.693	31.693
498.412	31.615
499.134	31.842
499.865	32.526
500.617	33.789
501.403	35.710
502.239	38.312
503.140	41.528
504.118	45.191
505.183	49.040
506.337	52.728
507.571	55.869
508.870	58.115
510.211	59.227
511.565	59.132
512.906	57.935
514.209	55.863
515.457	53.216
516.640	50.294
517.754	47.365
518.802	44.647
519.789	42.316
520.726	40.503
521.626	39.305
522.502	38.774
523.370	38.903
524.245	39.619
525.140	40.780
526.063	42.162
527.019	43.478
528.005	44.415
529.010	44.686
530.019	44.086
531.011	42.547
531.965	40.143
532.864	37.080
533.693	33.633
534.445	30.090
535.120	26.702
535.722	23.648
536.258	21.045
536.740	18.955
537.178	17.414
537.586	16.453
537.977	16.125
538.367	16.534
538.774	17.863
539.221	20.418
539.742	24.661
540.381	31.233
541.200	40.913
542.280	54.411
543.712	71.824
545.578	91.742
547.903	110.435
550.603	122.398
553.469	123.172
556.226	112.695
558.651	95.556
560.648	77.764
562.247	63.591
563.551	54.822
564.682	51.616
565.761	53.535
566.892	60.079
568.170	70.772
569.675	84.938
571.466	101.344
573.571	117.928
575.967	131.939
578.576	140.728
581.275	142.880
583.934	138.939
586.450	131.038
588.768	121.778
590.884	113.159
592.824	106.156
594.625	100.805
596.319	96.581
597.931	92.739
599.466	88.577
600.922	83.617
602.287	77.672
603.547	70.835
604.691	63.405
605.711	55.781
606.608	48.358
607.385	41.457
608.054	35.290
608.625	29.961
609.113	25.485
609.530	21.815
609.891	18.867
610.207	16.546
610.486	14.750
610.738	13.388
610.970	12.378
611.186	11.650
611.393	11.149
611.594	10.827
611.791	10.646
611.987	10.577
612.185	10.595
612.385	10.681
612.589	10.820
612.798	11.000
613.014	11.213
613.236	11.452
613.465	11.715
613.702	12.001
613.948	12.317
614.203	12.671
614.468	13.083
614.745	13.579
615.035	14.199
615.342	15.002
615.671	16.068
616.027	17.514
616.420	19.499
616.863	22.245
617.375	26.056
617.981	31.334
618.717	38.593
619.630	48.426
620.778	61.370
622.229	77.645
624.046	96.668
626.266	116.516
628.870	133.827
631.761	144.699
634.770	146.589
637.703	139.854
640.408	127.539
642.809	113.603
644.907	101.232
646.755	92.234
648.429	87.274
650.009	86.390
651.571	89.369
653.185	95.873
654.908	105.404
656.788	117.148
658.854	129.768
661.108	141.358
663.515	149.667
666.009	152.673
668.493	149.293
670.867	139.843
673.045	125.908
674.972	109.708
676.628	93.365
678.026	78.413
679.193	65.699
680.171	55.488
680.998	47.682
681.712	42.001
682.346	38.109
682.925	35.680
683.473	34.425
684.006	34.106
684.538	34.524
685.082	35.509
685.645	36.920
686.234	38.623
686.854	40.501
687.507	42.442
688.194	44.341
688.914	46.109
689.665	47.664
690.444	48.955
691.244	49.942
692.062	50.616
692.893	50.980
693.730	51.056
694.570	50.873
695.407	50.462
696.239	49.858
697.063	49.092
697.875	48.200
698.675	47.229
699.460	46.245
700.230	45.343
700.988	44.654
701.737	44.356
702.485	44.670
703.241	45.868
704.023	48.263
704.850	52.189
705.750	57.953
706.754	65.771
707.895	75.644
709.207	87.192
710.711	99.514
712.413	111.146
714.289	120.268
716.287	125.196
718.329	125.017
720.334	120.061
722.227	111.858
723.967	102.625
725.550	94.603
727.002	89.608
728.377	88.852
729.743	92.967
731.177	102.063
732.750	115.683
734.526	132.597
736.543	150.637
738.802	166.680
741.257	177.249
743.812	179.518
746.340	172.476
748.715	157.344
750.840	137.015
752.662	114.849
754.171	93.612
755.393	74.990
756.369	59.654
757.145	47.572
757.767	38.356
758.271	31.497
758.688	26.498
759.042	22.938
759.352	20.489
759.632	18.904
759.893	18.003
760.145	17.668
760.395	17.819
760.650	18.410
760.916	19.423
761.200	20.864
761.508	22.753
761.848	25.129
762.226	28.044
762.651	31.564
763.133	35.768
763.683	40.742
764.313	46.583
765.036	53.390
765.868	61.261
766.823	70.278
767.920	80.504
769.174	91.950
770.600	104.548
772.211	118.096
774.016	132.187
776.014	146.173
778.195	159.132
780.532	169.947
782.984	177.462
785.497	180.765
788.009	179.426
790.456	173.682
792.783	164.354
794.951	152.607
796.938	139.671
798.738	126.585
800.354	114.080
801.803	102.560
803.100	92.171
804.263	82.892
805.307	74.609
806.248	67.188
807.095	60.503
807.859	54.451
808.550	48.958
809.173	43.982
809.734	39.503
810.240	35.500
810.698	31.964
811.112	28.890
811.489	26.270
811.835	24.099
812.154	22.373
812.453	21.091
812.737	20.257
813.013	19.886
813.287	20.002
813.565	20.643
813.855	21.867
814.166	23.754
814.507	26.405
814.890	29.939
815.328	34.519
815.837	40.319
816.436	47.514
817.145	56.262
817.987	66.670
818.986	78.734
820.164	92.258
821.540	106.799
823.122	121.658
824.907	135.928
826.879	148.671
829.006	159.182
831.249	167.215
833.570	173.135
835.937	177.825
838.332	182.351
840.754	187.626
843.213	194.043
845.720	201.248
848.283	208.176
850.893	213.254
853.522	214.796
856.123	211.528
858.641	203.025
861.018	189.809
863.208	173.149
865.180	154.692
866.924	136.014
868.446	118.335
869.764	102.419
870.901	88.598
871.884	76.891
872.739	67.142
873.487	59.096
874.147	52.471
874.736	47.010
875.266	42.487
875.748	38.722
876.190	35.569
876.598	32.923
876.978	30.700
877.335	28.842
877.673	27.309
877.995	26.066
878.304	25.100
878.605	24.397
878.899	23.943
879.190	23.742
879.480	23.796
879.774	24.102
880.074	24.665
880.384	25.492
880.706	26.591
881.045	27.962
881.404	29.603
881.787	31.513
882.196	33.676
882.637	36.067
883.112	38.647
883.623	41.359
884.173	44.134
884.762	46.874
885.390	49.476
