<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.778
314.264	11.018
314.829	10.049
315.349	9.020
315.821	8.079
316.252	7.351
316.652	6.960
317.043	7.098
317.459	8.206
317.965	11.414
318.715	19.562
320.057	38.733
322.687	76.125
327.333	119.628
333.266	121.925
338.098	78.464
340.795	38.450
342.053	18.138
342.655	9.935
343.001	6.946
343.258	6.033
343.492	6.001
343.733	6.425
343.999	7.159
344.303	8.161
344.656	9.418
345.072	10.918
345.561	12.627
346.133	14.489
346.795	16.442
347.551	18.499
348.404	20.951
349.377	24.754
350.539	32.227
352.076	47.968
354.370	78.566
357.979	125.444
363.176	167.204
369.102	166.219
374.139	124.754
377.534	80.961
379.634	53.646
381.019	40.239
382.070	34.344
382.980	31.806
383.831	30.561
384.654	29.677
385.456	28.747
386.237	27.598
386.988	26.175
387.705	24.491
388.378	22.592
389.002	20.557
389.574	18.479
390.092	16.445
390.558	14.542
390.974	12.843
391.346	11.406
391.682	10.289
391.990	9.550
392.281	9.270
392.571	9.575
392.878	10.660
393.229	12.839
393.663	16.579
394.235	22.519
395.025	31.367
396.130	43.539
397.652	58.345
399.644	72.986
402.042	82.666
404.625	83.268
407.095	74.975
409.224	62.334
410.943	50.463
412.319	42.150
413.470	37.768
414.511	36.460
415.525	37.051
416.560	38.435
417.634	39.711
418.740	40.221
419.855	39.625
420.946	37.896
421.983	35.283
422.945	32.169
423.822	28.949
424.611	25.916
425.322	23.249
425.963	20.999
426.547	19.157
427.086	17.673
427.588	16.503
428.063	15.621
428.518	15.033
428.962	14.787
429.406	14.974
429.862	15.739
430.351	17.282
430.896	19.866
431.534	23.785
432.307	29.304
433.267	36.468
434.460	44.853
435.913	53.237
437.604	59.631
439.448	61.929
441.303	59.106
443.021	51.979
444.493	42.702
445.682	33.518
446.608	25.840
447.324	20.164
447.888	16.402
448.356	14.245
448.771	13.390
449.172	13.621
449.590	14.833
450.054	17.006
450.597	20.160
451.248	24.292
452.038	29.274
452.993	34.731
454.119	39.964
455.402	44.006
456.792	45.894
458.215	45.106
459.586	41.861
460.838	37.036
461.933	31.754
462.867	26.953
463.662	23.209
464.353	20.765
464.980	19.681
465.587	19.983
466.215	21.760
466.912	25.210
467.732	30.626
468.737	38.282
469.995	48.174
471.565	59.650
473.471	71.122
475.678	80.411
478.086	85.983
480.568	88.303
483.034	89.804
485.479	93.227
487.962	99.564
490.552	107.068
493.254	111.845
495.974	109.997
498.548	100.242
500.811	84.754
502.670	67.505
504.123	51.885
505.230	39.631
506.077	31.070
506.746	25.858
507.312	23.547
507.838	23.896
508.384	27.008
509.014	33.332
509.803	43.619
510.845	58.678
512.247	78.796
514.110	102.684
516.484	126.384
519.310	143.440
522.384	147.764
525.411	137.918
528.121	118.390
530.372	96.210
532.163	76.751
533.577	62.224
534.722	52.542
535.693	46.642
536.561	43.340
537.372	41.673
538.158	40.972
538.935	40.801
539.712	40.897
540.494	41.101
541.283	41.319
542.079	41.493
542.880	41.574
543.686	41.518
544.492	41.276
545.296	40.804
546.092	40.072
546.876	39.061
547.643	37.780
548.386	36.263
549.101	34.572
549.786	32.798
550.438	31.042
551.059	29.416
551.651	28.026
552.219	26.969
552.770	26.324
553.313	26.154
553.857	26.496
554.414	27.358
554.994	28.716
555.609	30.498
556.266	32.583
556.972	34.797
557.729	36.914
558.534	38.671
559.378	39.813
560.246	40.134
561.120	39.524
561.979	37.999
562.804	35.707
563.579	32.889
564.293	29.834
564.943	26.827
565.530	24.108
566.061	21.860
566.547	20.208
567.002	19.234
567.441	18.994
567.881	19.532
568.340	20.892
568.838	23.117
569.397	26.234
570.037	30.231
570.780	35.006
571.643	40.325
572.637	45.778
573.761	50.778
574.998	54.659
576.317	56.842
577.672	57.037
579.016	55.371
580.307	52.348
581.518	48.679
582.638	45.039
583.673	41.925
584.638	39.572
585.553	37.987
586.434	37.014
587.296	36.404
588.146	35.882
588.986	35.206
589.811	34.200
590.612	32.781
591.381	30.960
592.107	28.830
592.785	26.530
593.411	24.221
593.984	22.057
594.510	20.171
594.995	18.680
595.450	17.694
595.886	17.335
596.320	17.776
596.774	19.273
597.275	22.220
597.864	27.216
598.598	35.136
599.556	47.188
600.848	64.899
602.617	89.881
605.026	123.193
608.225	164.135
612.293	208.659
617.156	248.431
622.540	272.516
628.010	272.697
633.096	249.305
637.463	211.445
640.994	170.810
643.753	135.596
645.902	108.769
647.609	89.758
649.013	76.562
650.210	67.110
651.261	59.805
652.199	53.619
653.041	47.994
653.797	42.694
654.470	37.675
655.066	32.985
655.591	28.690
656.049	24.847
656.449	21.484
656.797	18.601
657.101	16.175
657.368	14.168
657.605	12.536
657.816	11.233
658.008	10.217
658.184	9.450
658.350	8.905
658.508	8.562
658.662	8.414
658.815	8.468
658.972	8.746
659.136	9.292
659.313	10.180
659.511	11.521
659.737	13.483
660.007	16.305
660.338	20.327
660.756	26.010
661.296	33.944
662.008	44.821
662.951	59.289
664.198	77.645
665.819	99.285
667.860	122.093
670.311	142.235
673.080	155.130
675.997	157.585
678.857	149.690
681.487	134.727
683.794	117.105
685.763	100.286
687.431	85.982
688.852	74.488
690.079	65.374
691.157	58.030
692.114	51.930
692.972	46.721
693.746	42.199
694.448	38.267
695.087	34.879
695.673	32.009
696.214	29.629
696.718	27.700
697.193	26.175
697.645	24.994
698.081	24.100
698.504	23.434
698.920	22.940
699.330	22.571
699.736	22.291
700.141	22.069
700.545	21.892
700.948	21.757
701.352	21.674
701.758	21.667
702.167	21.775
702.582	22.050
703.005	22.558
703.443	23.378
703.900	24.604
704.386	26.334
704.911	28.671
705.488	31.699
706.130	35.471
706.853	39.964
707.670	45.041
708.593	50.419
709.625	55.625
710.758	60.042
711.972	62.999
713.235	63.938
714.504	62.576
715.734	59.023
716.883	53.757
717.921	47.488
718.834	40.966
719.619	34.838
720.288	29.573
720.859	25.461
721.356	22.686
721.805	21.391
722.236	21.753
722.685	24.039
723.192	28.665
723.808	36.184
724.594	47.210
725.627	62.193
726.984	80.909
728.729	101.787
730.882	121.385
733.376	134.931
736.055	138.342
738.703	130.766
741.125	115.291
743.204	97.044
744.925	80.533
746.344	68.292
747.550	61.071
748.639	58.622
749.696	60.362
750.796	65.753
752.001	74.419
753.368	86.112
754.944	100.589
756.771	117.430
758.879	135.807
761.276	154.250
763.943	170.592
766.818	182.236
769.805	186.863
772.780	183.275
775.617	171.929
778.211	154.796
780.496	134.564
782.449	113.797
784.081	94.356
785.423	77.278
786.518	62.926
787.408	51.219
788.135	41.853
788.731	34.445
789.224	28.626
789.637	24.072
789.987	20.507
790.288	17.718
790.551	15.542
790.783	13.855
790.993	12.567
791.185	11.616
791.365	10.964
791.537	10.599
791.705	10.534
791.874	10.819
792.051	11.549
792.242	12.892
792.460	15.124
792.719	18.696
793.045	24.321
793.475	33.121
794.069	46.781
794.914	67.660
796.141	98.601
797.921	141.987
800.444	197.171
803.850	256.666
808.097	304.138
812.865	320.623
817.602	298.220
821.772	247.378
825.082	187.892
827.522	135.096
829.247	95.066
830.453	67.391
831.310	49.209
831.940	37.531
832.426	30.060
832.819	25.232
833.154	22.052
833.450	19.910
833.720	18.432
833.973	17.393
834.213	16.652
834.446	16.124
834.673	15.753
834.898	15.506
835.120	15.359
835.343	15.295
835.566	15.309
835.792	15.396
836.021	15.553
836.255	15.783
836.494	16.092
836.739	16.489
836.993	16.988
837.257	17.605
837.533	18.364
837.823	19.294
838.131	20.430
838.460	21.818
838.814	23.509
839.198	25.565
839.620	28.049
840.086	31.038
840.605	34.594
841.187	38.769
841.843	43.587
842.583	49.010
843.416	54.923
844.351	61.112
845.390	67.250
846.529	72.888
847.757	77.539
849.056	80.732
850.397	82.125
851.751	81.587
853.086	79.240
854.372	75.435
855.589	70.669
856.724	65.473
857.773	60.326
858.738	55.615
859.629	51.584
860.458	48.382
861.239	46.083
861.986	44.697
862.715	44.230
863.442	44.682
864.180	46.051
