<j>	<Fwlc>
1061.530	12.737
1062.928	12.724
1064.206	12.716
1065.365	12.714
1066.409	12.716
1067.350	12.723
1068.199	12.733
1068.967	12.748
1069.666	12.765
1070.308	12.785
1070.901	12.807
1071.454	12.830
1071.975	12.856
1072.469	12.883
1072.941	12.910
1073.394	12.939
1073.833	12.968
1074.259	12.998
1074.674	13.029
1075.080	13.060
1075.479	13.092
1075.871	13.124
1076.258	13.157
1076.640	13.189
1077.019	13.222
1077.395	13.256
1077.770	13.289
1078.145	13.323
1078.520	13.357
1078.897	13.390
1079.278	13.424
1079.664	13.458
1080.058	13.492
1080.460	13.525
1080.873	13.558
1081.300	13.590
1081.742	13.622
1082.203	13.653
1082.685	13.684
1083.192	13.713
1083.726	13.741
1084.293	13.768
1084.897	13.793
1085.542	13.816
1086.235	13.837
1086.983	13.855
1087.794	13.871
1088.678	13.883
1089.646	13.892
1090.709	13.896
1091.880	13.894
1093.170	13.888
1094.588	13.875
1096.138	13.856
1097.816	13.831
1099.609	13.801
1101.493	13.766
1103.433	13.728
1105.386	13.688
1107.306	13.651
1109.151	13.616
1110.886	13.586
1112.487	13.562
1113.943	13.544
1115.253	13.534
1116.427	13.529
1117.480	13.530
1118.428	13.537
1119.292	13.547
1120.088	13.561
1120.834	13.577
1121.542	13.595
1122.224	13.614
1122.888	13.634
1123.542	13.655
1124.189	13.677
1124.831	13.698
1125.468	13.720
1126.101	13.742
1126.728	13.764
1127.345	13.787
1127.951	13.810
1128.543	13.834
1129.119	13.859
1129.676	13.884
1130.215	13.911
1130.733	13.938
1131.233	13.967
1131.714	13.996
1132.181	14.027
1132.637	14.058
1133.086	14.089
1133.536	14.121
1133.994	14.152
1134.471	14.183
1134.981	14.213
1135.543	14.240
1136.181	14.265
1136.927	14.284
1137.822	14.297
1138.917	14.301
1140.273	14.293
1141.958	14.271
1144.031	14.230
1146.532	14.169
1149.450	14.089
1152.707	13.993
1156.156	13.887
1159.602	13.780
1162.852	13.681
1165.759	13.597
1168.249	13.532
1170.316	13.486
1172.003	13.456
1173.376	13.442
1174.506	13.438
1175.458	13.443
1176.288	13.454
1177.043	13.469
1177.762	13.486
1178.478	13.503
1179.221	13.520
1180.020	13.534
1180.904	13.546
1181.902	13.553
1183.045	13.554
1184.361	13.548
1185.873	13.535
1187.596	13.512
1189.529	13.481
1191.652	13.442
1193.922	13.396
1196.278	13.346
1198.643	13.295
1200.940	13.247
1203.102	13.203
1205.081	13.166
1206.851	13.138
1208.407	13.118
1209.759	13.107
1210.928	13.103
1211.940	13.106
1212.823	13.114
1213.601	13.126
1214.297	13.142
1214.930	13.161
1215.518	13.181
1216.074	13.203
1216.611	13.226
1217.141	13.250
1217.674	13.274
1218.223	13.297
1218.798	13.319
1219.414	13.340
1220.087	13.359
1220.833	13.376
1221.675	13.388
1222.636	13.397
1223.745	13.400
1225.033	13.396
1226.533	13.384
1228.277	13.362
1230.298	13.331
1232.619	13.288
1235.251	13.233
1238.189	13.167
1241.405	13.091
1244.849	13.006
1248.450	12.917
1252.120	12.825
1255.768	12.734
1259.304	12.648
1262.651	12.569
1265.750	12.498
1268.564	12.438
1271.077	12.389
1273.290	12.350
1275.217	12.321
1276.883	12.301
1278.316	12.289
1279.548	12.284
1280.608	12.285
1281.524	12.291
1282.321	12.301
1283.020	12.314
1283.640	12.331
