<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.017
314.829	10.045
315.349	9.012
315.820	8.056
316.249	7.290
316.646	6.795
317.025	6.649
317.409	6.981
317.827	8.086
318.334	10.698
319.037	16.585
320.174	29.554
322.214	55.255
325.796	92.089
330.910	112.888
336.014	92.837
339.576	57.694
341.630	35.023
342.882	26.622
343.880	27.612
344.963	35.475
346.380	49.750
348.348	69.765
351.010	91.770
354.305	107.650
357.880	109.464
361.237	97.101
364.028	77.966
366.172	59.406
367.766	44.636
368.953	33.866
369.854	26.294
370.557	21.072
371.128	17.552
371.610	15.274
372.037	13.911
372.433	13.226
372.816	13.049
373.202	13.253
373.600	13.744
374.019	14.448
374.467	15.310
374.947	16.281
375.464	17.327
376.021	18.428
376.619	19.582
377.259	20.810
377.946	22.156
378.682	23.687
379.474	25.483
380.331	27.627
381.263	30.197
382.284	33.263
383.408	36.913
384.652	41.278
386.036	46.564
387.582	53.029
389.322	60.856
391.282	69.871
393.480	79.234
395.897	87.326
398.465	92.203
401.070	92.546
403.584	88.426
405.903	81.168
407.971	72.510
409.779	63.794
411.345	55.721
412.700	48.504
413.872	42.129
414.888	36.530
415.770	31.673
416.536	27.563
417.207	24.253
417.802	21.842
418.344	20.519
418.861	20.621
419.389	22.764
419.985	28.039
420.732	38.288
421.767	56.328
423.296	85.651
425.593	128.191
428.917	178.944
433.289	220.335
438.260	229.401
443.006	200.258
446.852	151.431
449.613	105.268
451.477	71.707
452.734	50.417
453.619	37.730
454.287	30.285
454.829	25.851
455.298	23.128
455.722	21.402
456.119	20.287
456.501	19.576
456.873	19.154
457.242	18.952
457.611	18.931
457.984	19.059
458.364	19.315
458.753	19.677
459.154	20.122
459.569	20.629
459.999	21.169
460.444	21.711
460.905	22.226
461.382	22.676
461.873	23.027
462.376	23.248
462.887	23.308
463.405	23.192
463.923	22.886
464.439	22.392
464.947	21.724
465.445	20.904
465.927	19.964
466.391	18.938
466.836	17.867
467.259	16.786
467.661	15.729
468.042	14.726
468.402	13.799
468.744	12.965
469.068	12.239
469.379	11.628
469.679	11.138
469.969	10.771
470.255	10.530
470.538	10.415
470.822	10.425
471.111	10.560
471.408	10.818
471.717	11.198
472.042	11.697
472.385	12.316
472.752	13.055
473.147	13.930
473.572	14.984
474.036	16.311
474.547	18.119
475.123	20.825
475.794	25.227
476.622	32.780
477.713	45.906
479.254	67.947
481.512	101.482
484.767	143.181
489.058	177.556
493.904	183.398
498.438	156.852
502.013	116.838
504.545	82.705
506.301	61.077
507.600	50.290
508.684	46.811
509.708	47.764
510.763	51.164
511.895	55.540
513.122	59.671
514.432	62.497
515.792	63.221
517.154	61.476
518.463	57.427
519.674	51.688
520.757	45.101
521.697	38.478
522.499	32.427
523.176	27.291
523.750	23.196
524.242	20.110
524.673	17.924
525.063	16.502
525.427	15.712
525.779	15.443
526.129	15.602
526.489	16.115
526.866	16.922
527.266	17.970
527.696	19.204
528.160	20.565
528.661	21.982
529.201	23.380
529.779	24.673
530.392	25.775
531.035	26.613
531.702	27.134
532.384	27.322
533.073	27.196
533.761	26.813
534.442	26.258
535.111	25.640
535.768	25.073
536.415	24.671
537.056	24.554
537.699	24.850
538.356	25.720
539.043	27.392
539.782	30.211
540.606	34.712
541.562	41.711
542.719	52.378
544.175	68.193
546.061	90.542
548.521	119.535
551.664	152.052
555.471	180.451
559.718	195.110
564.012	190.995
567.961	171.642
571.333	145.610
574.090	120.300
576.314	99.406
578.126	83.776
579.644	72.957
580.963	66.162
582.161	62.637
583.299	61.723
584.422	62.838
585.568	65.414
586.762	68.857
588.015	72.531
589.331	75.784
590.697	78.010
592.094	78.741
593.493	77.738
594.864	75.033
596.177	70.896
597.409	65.771
598.548	60.146
599.586	54.470
600.526	49.088
601.373	44.228
602.138	40.004
602.833	36.453
603.470	33.553
604.060	31.256
604.614	29.500
605.141	28.223
605.649	27.362
606.146	26.864
606.638	26.686
607.130	26.787
607.629	27.138
608.139	27.721
608.663	28.526
609.207	29.553
609.775	30.816
610.371	32.339
611.000	34.154
611.669	36.301
612.383	38.816
613.151	41.721
613.979	45.010
614.875	48.628
615.844	52.458
616.888	56.314
618.008	59.949
619.196	63.083
620.440	65.463
621.723	66.929
623.027	67.479
624.333	67.293
625.629	66.717
626.908	66.204
628.172	66.233
629.435	67.212
630.714	69.409
632.034	72.870
633.416	77.380
634.877	82.424
636.423	87.226
638.044	90.858
639.713	92.445
641.391	91.412
643.029	87.660
644.581	81.598
646.010	73.994
647.295	65.730
648.430	57.589
649.423	50.114
650.286	43.604
651.039	38.143
651.701	33.682
652.290	30.101
652.819	27.255
653.302	25.009
653.749	23.244
654.169	21.875
654.567	20.841
654.951	20.105
655.324	19.654
655.693	19.494
656.063	19.645
656.440	20.143
656.830	21.034
657.242	22.372
657.686	24.215
658.170	26.610
658.707	29.586
659.309	33.134
659.987	37.180
660.751	41.559
661.606	45.997
662.552	50.121
663.579	53.488
664.671	55.666
665.800	56.342
666.936	55.406
668.044	53.002
669.099	49.496
670.080	45.391
670.977	41.209
671.792	37.414
672.535	34.360
673.222	32.306
673.873	31.437
674.514	31.915
675.173	33.905
675.882	37.605
676.676	43.233
677.596	50.967
678.684	60.825
679.981	72.481
681.516	85.058
683.295	97.058
685.290	106.576
687.434	111.983
689.635	112.709
691.801	109.709
693.870	105.159
695.825	101.620
697.698	101.174
699.554	104.880
701.469	112.550
703.508	122.731
705.703	132.864
708.037	139.887
710.442	141.216
712.812	135.816
715.039	124.634
717.043	110.052
718.785	94.762
720.270	80.841
721.530	69.401
722.611	60.694
723.560	54.437
724.415	50.104
725.206	47.135
725.953	45.024
726.671	43.375
727.365	41.894
728.039	40.396
728.690	38.773
729.318	36.986
729.918	35.043
730.489	32.983
731.029	30.860
731.536	28.733
732.011	26.654
732.454	24.668
732.867	22.807
733.251	21.094
733.609	19.539
733.943	18.141
734.255	16.896
734.550	15.798
734.827	14.836
735.090	13.998
735.340	13.276
735.580	12.659
735.811	12.142
736.035	11.720
736.253	11.392
736.468	11.159
736.680	11.025
736.892	10.997
737.106	11.086
737.325	11.309
737.550	11.685
737.786	12.239
738.036	13.005
738.304	14.031
738.598	15.383
738.923	17.162
739.291	19.529
739.714	22.744
740.213	27.254
740.818	33.797
741.576	43.594
742.565	58.537
743.900	81.228
745.748	114.361
748.313	158.579
751.759	208.420
756.067	249.342
760.895	263.232
765.647	243.157
769.767	200.500
773.006	153.987
775.423	116.031
777.224	89.958
778.621	73.982
779.778	64.948
780.802	60.068
781.756	57.332
782.670	55.418
783.555	53.541
784.410	51.291
785.230	48.526
786.005	45.286
786.729	41.725
787.397	38.054
788.007	34.490
788.563	31.238
789.068	28.470
789.533	26.329
789.966	24.941
790.380	24.415
790.792	24.879
791.217	26.473
791.675	29.364
792.189	33.753
792.787	39.863
793.498	47.878
794.357	57.906
795.397	69.862
796.648	83.374
798.132	97.716
799.853	111.853
801.796	124.702
803.928	135.545
806.206	144.371
808.589	151.974
811.055	159.561
813.603	168.024
816.242	177.274
818.976	185.909
821.785	191.544
824.615	191.711
827.380	184.985
829.988	171.726
832.359	153.912
834.447	134.258
836.245	115.247
837.775	98.536
839.078	84.888
840.200	74.363
841.184	66.625
842.070	61.163
842.886	57.458
843.657	55.051
844.399	53.555
845.124	52.673
845.840	52.178
846.552	51.897
847.263	51.711
847.973	51.524
848.682	51.270
849.390	50.921
850.096	50.454
850.796	49.868
851.490	49.182
852.177	48.436
852.855	47.690
853.525	47.018
854.188	46.522
854.846	46.337
855.505	46.636
856.171	47.627
856.856	49.581
857.573	52.839
858.342	57.795
859.188	64.894
860.143	74.579
861.243	87.194
862.531	102.781
864.043	120.796
865.808	139.919
867.829	157.844
870.075	171.575
872.469	178.166
874.904	175.833
877.257	164.717
879.418	146.896
881.312	125.517
882.910	103.676
884.219	83.694
885.270	66.855
886.109	53.560
886.784	43.694
887.338	36.910
