<j>	<Fwlc>
1038.379	13.784
1039.341	13.793
1040.350	13.799
1041.417	13.802
1042.554	13.802
1043.772	13.798
1045.074	13.790
1046.462	13.778
1047.927	13.762
1049.455	13.743
1051.026	13.721
1052.612	13.698
1054.183	13.675
1055.712	13.655
1057.173	13.637
1058.548	13.623
1059.825	13.614
1061.002	13.609
1062.083	13.610
1063.075	13.614
1063.992	13.623
1064.849	13.634
1065.664	13.648
1066.455	13.664
1067.243	13.679
1068.047	13.695
1068.892	13.709
1069.803	13.720
1070.806	13.727
1071.929	13.729
1073.201	13.724
1074.645	13.711
1076.276	13.689
1078.097	13.659
1080.090	13.620
1082.217	13.575
1084.418	13.525
1086.621	13.475
1088.750	13.428
1090.740	13.386
1092.545	13.353
1094.141	13.328
1095.525	13.314
1096.708	13.308
1097.713	13.311
1098.567	13.321
1099.296	13.336
1099.927	13.357
1100.480	13.381
1100.974	13.408
1101.425	13.438
1101.845	13.469
1102.243	13.501
1102.629	13.535
1103.008	13.568
1103.387	13.602
1103.770	13.636
1104.161	13.670
1104.564	13.703
1104.984	13.736
1105.424	13.768
1105.889	13.798
1106.384	13.828
1106.914	13.856
1107.485	13.883
1108.102	13.907
1108.772	13.929
1109.504	13.948
1110.303	13.964
1111.178	13.977
1112.135	13.986
1113.180	13.990
1114.317	13.990
1115.549	13.986
1116.875	13.977
1118.296	13.964
1119.807	13.946
1121.408	13.924
1123.096	13.898
1124.874	13.869
1126.747	13.835
1128.723	13.796
1130.811	13.753
1133.021	13.706
1135.353	13.653
1137.800	13.595
1140.339	13.533
1142.931	13.469
1145.526	13.405
1148.070	13.344
1150.509	13.286
1152.801	13.235
1154.919	13.191
1156.852	13.156
1158.605	13.128
1160.191	13.107
1161.633	13.092
1162.952	13.083
1164.173	13.078
1165.317	13.076
1166.400	13.078
1167.439	13.081
1168.445	13.085
1169.427	13.091
1170.391	13.097
1171.342	13.104
1172.281	13.112
1173.211	13.120
1174.130	13.128
1175.038	13.137
1175.933	13.146
1176.813	13.155
1177.677	13.166
1178.520	13.177
1179.341	13.189
1180.136	13.202
1180.905	13.216
1181.643	13.232
1182.349	13.248
1183.022	13.266
1183.661	13.286
1184.264	13.306
1184.833	13.329
1185.366	13.353
1185.866	13.378
1186.333	13.405
1186.769	13.433
1187.175	13.462
1187.554	13.493
1187.909	13.525
1188.240	13.558
1188.553	13.592
1188.848	13.627
1189.128	13.663
1189.397	13.699
1189.658	13.736
1189.912	13.774
1190.165	13.812
1190.418	13.850
1190.675	13.888
1190.941	13.926
1191.220	13.963
1191.516	14.000
1191.836	14.036
1192.187	14.071
1192.577	14.104
1193.016	14.136
1193.518	14.165
1194.098	14.190
1194.775	14.212
1195.573	14.228
1196.520	14.238
1197.647	14.240
1198.987	14.232
1200.574	14.214
1202.432	14.183
1204.568	14.140
1206.968	14.085
1209.583	14.021
1212.334	13.949
1215.119	13.876
1217.831	13.805
1220.377	13.741
1222.691	13.687
1224.742	13.644
1226.529	13.613
1228.074	13.592
1229.413	13.580
1230.588	13.576
1231.640	13.577
1232.608	13.582
1233.528	13.590
1234.430	13.599
1235.340	13.608
1236.281	13.616
1237.271	13.622
1238.326	13.625
1239.456	13.626
1240.667	13.623
1241.961	13.617
1243.335	13.608
1244.781	13.595
1246.289	13.580
1247.846	13.563
1249.438	13.544
1251.054	13.524
1252.685	13.504
1254.325	13.483
1255.976	13.462
1257.638	13.441
1259.318	13.420
1261.021	13.397
1262.751	13.374
1264.510	13.349
1266.294	13.324
1268.094	13.298
1269.896	13.272
1271.682	13.247
1273.433	13.223
1275.127	13.200
1276.748	13.181
1278.281	13.164
1279.718	13.152
1281.055	13.142
1282.293	13.137
1283.438	13.135
1284.499	13.137
1285.483	13.141
1286.402	13.148
1287.266	13.157
1288.084	13.168
1288.866	13.181
1289.619	13.194
1290.350	13.209
1291.064	13.224
1291.765	13.239
1292.456	13.256
1293.139	13.272
1293.817	13.289
1294.488	13.306
1295.155	13.323
1295.815	13.340
1296.470	13.358
1297.117	13.376
1297.755	13.394
1298.384	13.413
1299.001	13.432
1299.606	13.452
1300.198	13.472
1300.775	13.493
1301.337	13.514
1301.882	13.536
1302.410	13.559
1302.921	13.582
1303.414	13.606
1303.889	13.631
1304.346	13.657
1304.786	13.684
1305.209	13.711
1305.616	13.739
1306.007	13.768
1306.384	13.797
1306.747	13.827
1307.098	13.858
1307.437	13.889
1307.766	13.921
