<j>	<Fwlc>
1040.628	13.691
1042.703	13.645
1044.803	13.598
1046.856	13.551
1048.792	13.510
1050.559	13.477
1052.126	13.452
1053.484	13.438
1054.644	13.433
1055.627	13.437
1056.462	13.448
1057.179	13.466
1057.807	13.487
1058.370	13.513
1058.893	13.540
1059.394	13.569
1059.888	13.599
1060.388	13.629
1060.906	13.658
1061.451	13.686
1062.030	13.712
1062.649	13.737
1063.312	13.760
1064.022	13.780
1064.782	13.798
1065.594	13.814
1066.458	13.827
1067.381	13.837
1068.372	13.844
1069.449	13.848
1070.650	13.846
1072.037	13.836
1073.712	13.815
1075.828	13.775
1078.595	13.708
1082.256	13.605
1087.007	13.456
1092.853	13.261
1099.468	13.033
1106.208	12.799
1112.354	12.588
1117.422	12.421
1121.284	12.303
1124.081	12.230
1126.065	12.190
1127.479	12.174
1128.518	12.174
1129.318	12.184
1129.972	12.200
1130.536	12.221
1131.051	12.243
1131.537	12.267
1132.011	12.292
1132.481	12.316
1132.954	12.341
1133.433	12.366
1133.922	12.391
1134.422	12.415
1134.934	12.438
1135.459	12.462
1135.997	12.485
1136.547	12.507
1137.109	12.529
1137.682	12.551
1138.265	12.572
1138.854	12.594
1139.449	12.615
1140.046	12.635
1140.643	12.656
1141.237	12.677
1141.824	12.698
1142.402	12.720
1142.969	12.742
1143.521	12.765
1144.056	12.788
1144.574	12.812
1145.072	12.837
1145.552	12.862
1146.011	12.889
1146.453	12.916
1146.878	12.944
1147.288	12.973
1147.686	13.002
1148.077	13.032
1148.464	13.062
1148.854	13.093
1149.254	13.123
1149.670	13.152
1150.114	13.181
1150.597	13.208
1151.131	13.234
1151.734	13.257
1152.422	13.277
1153.218	13.292
1154.142	13.303
1155.217	13.307
1156.463	13.305
1157.898	13.294
1159.528	13.276
1161.351	13.250
1163.349	13.216
1165.488	13.176
1167.724	13.132
1170.003	13.086
1172.273	13.040
1174.493	12.996
1176.632	12.956
1178.677	12.919
1180.632	12.886
1182.511	12.856
