<j>	<Fwlc>
1086.710	11.772
1087.690	11.775
1088.434	11.787
1089.004	11.805
1089.448	11.829
1089.800	11.856
1090.089	11.886
1090.333	11.918
1090.546	11.952
1090.740	11.986
1090.921	12.021
1091.096	12.057
1091.269	12.093
1091.443	12.129
1091.621	12.165
1091.805	12.201
1091.997	12.237
1092.200	12.273
1092.416	12.308
1092.645	12.343
1092.890	12.378
1093.153	12.412
1093.436	12.446
1093.741	12.479
1094.070	12.511
1094.424	12.542
1094.807	12.573
1095.220	12.602
1095.666	12.630
1096.146	12.657
1096.663	12.683
1097.219	12.707
1097.817	12.729
1098.459	12.750
1099.148	12.769
1099.885	12.785
1100.675	12.800
1101.519	12.813
1102.422	12.823
1103.385	12.831
1104.412	12.837
1105.505	12.839
1106.664	12.839
1107.889	12.837
1109.177	12.831
1110.521	12.824
1111.913	12.814
1113.340	12.803
1114.787	12.790
1116.238	12.778
1117.674	12.765
1119.078	12.754
1120.435	12.745
1121.734	12.737
1122.968	12.733
1124.135	12.730
1125.239	12.731
1126.288	12.734
1127.298	12.738
1128.289	12.744
1129.288	12.750
1130.329	12.754
1131.454	12.756
1132.713	12.754
1134.165	12.745
1135.878	12.727
1137.921	12.697
1140.354	12.653
1143.215	12.593
1146.500	12.518
1150.148	12.430
1154.035	12.333
1157.995	12.232
1161.850	12.135
1165.448	12.047
1168.692	11.971
1171.544	11.910
1174.015	11.862
1176.143	11.826
1177.983	11.801
1179.587	11.784
1181.001	11.773
1182.262	11.768
1183.399	11.768
1184.433	11.771
1185.379	11.776
1186.248	11.785
1187.048	11.796
1187.785	11.809
1188.464	11.824
1189.090	11.840
1189.666	11.858
1190.197	11.878
1190.687	11.900
1191.138	11.922
1191.556	11.946
1191.943	11.971
1192.304	11.997
1192.641	12.024
1192.959	12.052
1193.260	12.080
1193.548	12.109
1193.828	12.139
1194.101	12.168
1194.373	12.198
1194.648	12.229
1194.932	12.259
1195.231	12.288
1195.553	12.317
1195.909	12.345
1196.314	12.372
1196.787	12.397
1197.354	12.419
1198.049	12.437
1198.921	12.449
1200.031	12.454
1201.456	12.449
1203.291	12.431
1205.634	12.396
1208.573	12.343
1212.154	12.268
1216.344	12.173
1221.002	12.062
1225.880	11.943
1230.678	11.826
1235.112	11.719
1238.986	11.630
1242.217	11.561
1244.819	11.511
1246.868	11.480
1248.462	11.463
1249.702	11.457
1250.674	11.460
1251.449	11.469
1252.079	11.484
1252.604	11.501
1253.052	11.521
1253.444	11.544
1253.793	11.567
1254.111	11.592
1254.405	11.617
1254.680	11.644
1254.939	11.670
1255.185	11.698
1255.421	11.725
1255.647	11.754
1255.865	11.782
1256.075	11.811
1256.278	11.840
1256.475	11.870
1256.667	11.900
1256.852	11.930
1257.032	11.960
1257.207	11.991
1257.377	12.022
1257.542	12.054
1257.703	12.085
1257.860	12.117
1258.013	12.149
1258.162	12.182
1258.307	12.214
1258.451	12.247
1258.591	12.280
1258.730	12.314
1258.869	12.347
1259.007	12.381
1259.148	12.415
1259.292	12.449
1259.442	12.483
1259.603	12.516
1259.778	12.550
1259.975	12.583
1260.203	12.615
1260.474	12.646
1260.808	12.675
1261.229	12.702
1261.770	12.724
1262.479	12.742
1263.416	12.753
1264.661	12.754
1266.309	12.741
1268.467	12.713
1271.232	12.665
1274.667	12.594
1278.759	12.502
1283.382	12.392
1288.299	12.272
1293.201	12.151
1297.790	12.039
1301.847	11.944
1305.274	11.868
1308.075	11.813
1310.321	11.775
1312.114	11.752
1313.553	11.741
1314.726	11.738
1315.703	11.741
1316.537	11.750
1317.265	11.761
1317.916	11.775
1318.508	11.791
1319.056	11.808
1319.570	11.827
1320.057	11.846
1320.522	11.867
1320.969	11.887
1321.402	11.909
1321.824	11.930
1322.236	11.952
1322.641	11.975
1323.039	11.997
1323.434	12.020
1323.826	12.043
1324.215	12.066
1324.604	12.090
1324.992	12.113
1325.382	12.136
1325.773	12.160
1326.167	12.183
1326.563	12.206
1326.964	12.230
1327.370	12.253
1327.781	12.276
1328.198	12.299
1328.623	12.322
1329.055	12.345
1329.496	12.367
1329.946	12.389
1330.406	12.411
1330.876	12.433
1331.358	12.455
1331.852	12.476
1332.357	12.496
1332.873	12.517
1333.402	12.537
1333.941	12.557
1334.490	12.576
1335.049	12.595
1335.615	12.614
1336.187	12.633
1336.762	12.652
1337.339	12.670
1337.916	12.689
1338.489	12.708
1339.055	12.727
1339.613	12.746
1340.160	12.766
1340.693	12.786
1341.211	12.806
1341.711	12.827
1342.192	12.849
1342.653	12.872
1343.094	12.895
1343.515	12.920
1343.914	12.945
