<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.017
314.829	10.045
315.349	9.010
315.820	8.053
316.249	7.281
316.645	6.773
317.023	6.592
317.403	6.832
317.810	7.712
318.289	9.797
318.928	14.647
319.933	26.484
321.806	55.355
325.585	114.242
332.239	179.882
340.225	175.398
346.282	115.627
349.782	69.044
351.797	45.646
353.133	34.854
354.166	30.099
355.071	28.822
355.950	30.183
356.882	33.952
357.940	40.000
359.189	47.920
360.676	56.701
362.409	64.586
364.337	69.489
366.352	70.011
368.322	66.386
370.142	60.419
371.765	54.394
373.208	49.970
374.528	47.736
375.787	47.399
377.036	48.114
378.299	48.830
379.574	48.599
380.833	46.815
382.035	43.376
383.141	38.656
384.122	33.307
384.964	28.009
385.674	23.272
386.268	19.383
386.767	16.430
387.195	14.374
387.577	13.127
387.931	12.598
388.279	12.732
388.637	13.526
389.024	15.048
389.464	17.438
389.982	20.925
390.613	25.798
391.398	32.351
392.389	40.738
393.635	50.691
395.171	61.193
396.991	70.324
399.028	75.690
401.152	75.582
403.204	70.046
405.052	60.895
406.622	50.564
407.908	40.931
408.942	32.907
409.774	26.627
410.451	21.848
411.012	18.226
411.485	15.463
411.892	13.338
412.248	11.712
412.565	10.504
412.855	9.677
413.126	9.228
413.391	9.180
413.660	9.587
413.947	10.535
414.270	12.149
414.650	14.598
415.115	18.077
415.700	22.784
416.444	28.818
417.389	36.039
418.567	43.850
419.984	51.085
421.604	56.167
423.343	57.732
425.082	55.359
426.708	49.864
428.142	42.785
429.356	35.604
430.360	29.241
431.184	24.034
431.866	19.951
432.436	16.808
432.923	14.407
433.345	12.594
433.720	11.274
434.062	10.418
434.383	10.062
434.701	10.330
435.036	11.473
435.419	13.931
435.897	18.419
436.544	26.004
437.471	37.964
438.826	55.133
440.762	76.192
443.337	95.591
446.386	104.528
449.497	97.798
452.224	79.615
454.340	59.365
455.877	43.659
457.005	34.197
457.901	29.982
458.703	29.431
459.506	31.191
460.367	34.241
461.318	37.777
462.365	41.121
463.501	43.752
464.700	45.397
465.935	46.132
467.180	46.410
468.426	46.938
469.683	48.476
470.980	51.607
472.358	56.498
473.861	62.706
475.513	69.076
477.306	73.888
479.184	75.406
481.057	72.660
482.819	65.974
484.387	56.782
485.715	46.884
486.801	37.720
487.672	30.073
488.369	24.133
488.933	19.749
489.399	16.629
489.797	14.469
490.150	13.009
490.471	12.055
490.774	11.466
491.067	11.147
491.356	11.041
491.647	11.116
491.944	11.370
492.253	11.823
492.579	12.528
492.930	13.579
493.316	15.133
493.753	17.421
494.265	20.787
494.885	25.687
495.660	32.659
496.651	42.171
497.932	54.258
499.562	67.914
501.558	80.592
503.852	88.574
506.275	88.811
508.605	81.113
510.656	68.394
512.339	54.619
513.662	42.662
514.690	33.670
515.506	27.587
516.182	23.852
516.776	21.849
517.329	21.076
517.870	21.178
518.422	21.929
519.000	23.191
519.617	24.879
520.285	26.936
521.012	29.305
521.807	31.919
522.676	34.686
523.621	37.484
524.641	40.175
525.731	42.621
526.883	44.731
528.086	46.487
529.329	47.974
530.605	49.374
531.911	50.933
533.251	52.892
534.637	55.426
536.080	58.557
537.595	62.109
539.187	65.692
540.852	68.769
542.570	70.783
544.312	71.345
546.039	70.367
547.717	68.100
549.319	65.029
550.833	61.723
552.258	58.698
553.606	56.337
554.895	54.887
556.149	54.479
557.392	55.138
558.649	56.793
559.941	59.245
561.285	62.146
562.686	64.984
564.141	67.135
565.629	67.980
567.119	67.047
568.571	64.171
569.946	59.548
571.209	53.673
572.338	47.182
573.327	40.691
574.178	34.686
574.905	29.481
575.525	25.236
576.060	22.015
576.532	19.837
576.964	18.720
577.377	18.725
577.799	19.987
578.258	22.733
578.790	27.292
579.437	34.067
580.252	43.443
581.297	55.570
582.628	69.986
584.287	85.172
586.268	98.373
588.497	106.226
590.830	106.268
593.089	98.419
595.122	85.091
596.839	69.749
598.225	55.265
599.314	43.180
600.164	33.864
600.835	27.032
601.374	22.171
601.822	18.775
602.206	16.439
602.547	14.873
602.861	13.889
603.157	13.376
603.448	13.291
603.741	13.643
604.046	14.503
604.376	16.006
604.747	18.378
605.178	21.955
605.702	27.212
606.359	34.764
607.206	45.288
608.313	59.305
609.757	76.687
611.600	95.955
613.854	113.790
616.444	125.629
619.197	127.884
621.893	120.414
624.343	106.850
626.462	92.321
628.266	80.913
629.839	74.677
631.295	73.967
632.744	78.105
634.276	85.775
635.952	95.127
637.792	103.880
639.770	109.652
641.818	110.606
643.841	106.125
645.744	97.023
647.453	85.135
648.933	72.515
650.183	60.789
651.227	50.880
652.101	43.087
652.845	37.305
653.494	33.235
654.077	30.530
654.618	28.867
655.134	27.980
655.640	27.664
656.144	27.762
656.655	28.151
657.176	28.740
657.712	29.453
658.265	30.229
658.836	31.014
659.425	31.765
660.031	32.446
660.653	33.033
661.289	33.516
661.938	33.897
662.596	34.196
663.263	34.443
663.937	34.679
664.619	34.953
665.309	35.314
666.009	35.814
666.723	36.494
667.453	37.390
668.205	38.523
668.983	39.907
669.791	41.530
670.635	43.368
671.518	45.371
672.443	47.464
673.411	49.543
674.421	51.475
675.469	53.106
676.547	54.269
677.646	54.808
678.752	54.599
679.849	53.573
680.921	51.733
681.952	49.157
682.930	45.987
683.841	42.406
684.681	38.606
685.446	34.772
686.136	31.053
686.753	27.559
687.304	24.362
687.793	21.497
688.228	18.972
688.615	16.774
688.959	14.881
689.268	13.261
689.545	11.885
689.797	10.720
690.026	9.739
690.237	8.917
690.432	8.232
690.615	7.668
690.787	7.210
690.951	6.849
691.109	6.576
691.262	6.386
691.414	6.280
691.564	6.258
691.717	6.326
691.873	6.496
692.036	6.786
692.209	7.221
692.396	7.843
692.602	8.709
692.835	9.904
693.104	11.550
693.423	13.823
693.810	16.968
694.292	21.311
694.905	27.257
695.694	35.236
696.716	45.556
698.033	58.117
699.691	72.007
701.701	85.273
704.013	95.284
706.507	99.908
709.031	98.777
711.446	93.457
713.673	86.288
715.691	79.053
717.517	72.445
719.173	66.330
720.675	60.291
722.029	54.040
723.233	47.577
724.286	41.137
725.193	35.051
725.965	29.613
726.620	25.023
727.175	21.377
727.655	18.698
728.080	16.995
728.473	16.336
728.859	16.943
729.271	19.354
729.756	24.746
730.396	35.568
731.342	56.754
732.878	97.480
735.507	171.531
739.974	287.912
746.890	419.864
755.771	486.266
764.649	434.871
771.661	320.662
776.446	219.047
779.601	153.393
781.790	115.980
783.449	95.155
784.817	83.109
786.016	75.510
787.109	70.047
788.123	65.496
789.073	61.219
789.960	56.928
790.786	52.544
791.549	48.104
792.249	43.700
792.886	39.451
793.463	35.463
793.984	31.822
794.453	28.575
794.877	25.743
795.262	23.334
795.614	21.333
795.938	19.721
796.241	18.475
796.527	17.576
796.802	17.007
797.071	16.765
797.339	16.858
797.611	17.306
797.894	18.151
798.194	19.448
798.519	21.284
798.879	23.759
799.284	27.007
799.750	31.180
800.292	36.443
800.929	42.940
801.683	50.773
802.577	59.943
803.633	70.251
804.866	81.236
806.283	92.138
807.875	101.938
809.616	109.520
811.460	113.941
813.349	114.712
815.222	111.947
817.024	106.302
818.714	98.721
820.268	90.162
821.675	81.389
822.940	72.909
824.069	64.985
825.073	57.716
825.964	51.112
826.754	45.146
827.454	39.783
828.072	34.993
828.618	30.751
829.100	27.030
829.526	23.802
829.904	21.033
830.240	18.687
830.541	16.720
830.813	15.094
831.061	13.761
831.289	12.686
831.501	11.834
831.701	11.172
831.893	10.675
832.077	10.329
832.258	10.129
832.437	10.085
832.618	10.234
832.803	10.653
832.999	11.488
833.214	13.013
833.463	15.721
833.770	20.498
834.179	28.918
834.768	43.688
835.672	69.205
837.111	111.685
839.414	177.163
842.966	264.418
847.997	352.658
854.211	400.096
860.651	376.257
866.211	297.253
870.325	206.796
873.074	134.617
874.831	86.886
875.962	58.274
876.728	41.844
877.286	32.480
877.727	27.043
878.099	23.765
878.431	21.691
